"","Taxon","site_code","mean.before.control.0","mean.before.drought.0","mean.after.control.0","mean.after.drought.0","drought.after.before","control.after.before","cover.change","leafN.mg.g","height.m","rootN.mg.g","SLA_m2.kg","root.depth_m","RTD.g.cm3","SRL_m.g","rootDiam.mm","local_lifeform","local_lifespan","functional_group"
"98","BRACHYPODIUM PINNATUM","allmendb.ch",12,9.75,18.58333333,13,3.25,6.583333333,-3.333333333,18.10766667,0.540866667,7.10106212,23.9927357,0.1,0.186379697,207.6695041,0.22129993,"GRASS","PERENNIAL","GRASS"
"99","BRACHYPODIUM PINNATUM","allmendo.ch",6.25,5.833333333,3.583333333,6.083333333,0.25,-2.666666667,2.916666667,18.10766667,0.540866667,7.10106212,23.9927357,0.1,0.186379697,207.6695041,0.22129993,"GRASS","PERENNIAL","GRASS"
"100","BRACHYPODIUM RETUSUM","ebro.es",0.85085,0,0.863067333,0,0,0.012217333,-0.012217333,7.1,0.4,NA,12.40924826,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"105","BRIZA MEDIA","allmendb.ch",3.333333333,4.166666667,2.5,2.5,-1.666666667,-0.833333333,-0.833333333,19.10016667,0.41946,2.042559524,20.92775774,0.52,0.179667951,288.6987236,0.171363333,"GRASS","PERENNIAL","GRASS"
"106","BRIZA MEDIA","allmendo.ch",1.666666667,2.666666667,1.833333333,2.416666667,-0.25,0.166666667,-0.416666667,19.10016667,0.41946,2.042559524,20.92775774,0.52,0.179667951,288.6987236,0.171363333,"GRASS","PERENNIAL","GRASS"
"107","BRIZA MEDIA","elvadrt.ee",21.66666667,23.33333333,23.33333333,25,1.666666667,1.666666667,3.55e-15,19.10016667,0.41946,2.042559524,20.92775774,0.52,0.179667951,288.6987236,0.171363333,"GRASS","PERENNIAL","GRASS"
"112","BROMUS ERECTUS","allmendo.ch",17.25,16.5,22.83333333,15.66666667,-0.833333333,5.583333333,-6.416666667,18.81892435,0.717333333,7.243150315,21.09580137,0.894,0.174709631,157.1212818,0.273789089,"GRASS","PERENNIAL","GRASS"
"113","BROMUS ERECTUS","allmendb.ch",18,26.25,17.25,22.08333333,-4.166666667,-0.75,-3.416666667,18.81892435,0.717333333,7.243150315,21.09580137,0.894,0.174709631,157.1212818,0.273789089,"GRASS","PERENNIAL","GRASS"
"117","BROMUS INERMIS","brookdale.ca",9.666666667,11.25,3.1,3.65,-7.6,-6.566666667,-1.033333333,21.49936399,0.81,17.20145333,17.7899321,0.3048,0.268601793,108.7724975,0.281416667,"GRASS","PERENNIAL","GRASS"
"124","BROMUS SETIFOLIUS","paike.ar",0,2.5,0,2.5,0,0,0,20,0.102,NA,20.31,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"131","CALAMAGROSTIS EPIGEIOS","teshio.jp",61.66666667,53.5,60.3,57.1,3.6,-1.366666667,4.966666667,17.43326,1.396,6.6,18.65,NA,NA,57.46375,NA,"GRASS","PERENNIAL","GRASS"
"178","CHONDROSUM ERIOPODUM","sevblue.us",2.975,20,1.65,4.808333333,-15.19166667,-1.325,-13.86666667,14.8969364,0.6096,NA,18.54844313,NA,NA,NA,0.03,"GRAMINOID","PERENNIAL","GRASS"
"179","CHONDROSUM ERIOPODUM","sevmixed.us",12.69285714,19.17857143,11.41428571,7.342857143,-11.83571429,-1.278571429,-10.55714286,14.8969364,0.6096,NA,18.54844313,NA,NA,NA,0.03,"GRAMINOID","PERENNIAL","GRASS"
"180","CHONDROSUM ERIOPODUM","sevblack.us",19.40714286,22.14285714,18.09285714,7.428571429,-14.71428571,-1.314285714,-13.4,14.8969364,0.6096,NA,18.54844313,NA,NA,NA,0.03,"GRAMINOID","PERENNIAL","GRASS"
"181","CHONDROSUM ERIOPODUM","jrnchi.us",14.49760331,15.41230289,4.50248912,0.781912217,-14.63039067,-9.99511419,-4.635276483,14.8969364,0.6096,NA,18.54844313,NA,NA,NA,0.03,"GRAMINOID","PERENNIAL","GRASS"
"182","CHONDROSUM ERIOPODUM","jorndrt.us",39.33333333,29.66666667,31.66666667,27.33333333,-2.333333333,-7.666666667,5.333333333,14.8969364,0.6096,NA,18.54844313,NA,NA,NA,0.03,"GRAMINOID","PERENNIAL","GRASS"
"183","CHONDROSUM GRACILE","sevmixed.us",7.833333333,6.8,4.975,1.65,-5.15,-2.858333333,-2.291666667,15.9806955,0.202828111,NA,15.34680195,NA,NA,NA,0.036,"GRAMINOID","PERENNIAL","GRASS"
"184","CHONDROSUM GRACILE","sevblue.us",20.80714286,16.71428571,14.34428571,9.428571429,-7.285714286,-6.462857143,-0.822857143,15.9806955,0.202828111,NA,15.34680195,NA,NA,NA,0.036,"GRAMINOID","PERENNIAL","GRASS"
"204","CYMBOPOGON CAESIUS","ukulingadrt.za",9,12,8.166666667,6.5,-5.5,-0.833333333,-4.666666667,13.857227,0.838,NA,17.88,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"205","CYNODON DACTYLON","yarradrt.au",62.625,55.925,51.25,47.5,-8.425,-11.375,2.95,16.887,0.235788519,NA,16.61,0.3556,0.51,26.34,0.071,"GRAMINOID","PERENNIAL","GRASS"
"206","CYNODON DACTYLON","sclaudio.ar",0,1,2.333333333,1,0,2.333333333,-2.333333333,16.887,0.235788519,NA,16.61,0.3556,0.51,26.34,0.071,"GRAMINOID","PERENNIAL","GRASS"
"207","CYNOSURUS CRISTATUS","rhijn.nl",3.666666667,3,5,0,-3,1.333333333,-4.333333333,18.7,0.588,8.98,25.76472222,0.22,NA,331.2666667,NA,"GRASS","PERENNIAL","GRASS"
"209","DACTYLIS GLOMERATA","cowidrt.ca",13.8,6.2,6.75,4.25,-1.95,-7.05,5.1,25.72069341,0.671309259,10.15714286,26.04843708,0.3048,0.138583824,304.2076965,0.142857143,"GRASS","PERENNIAL","GRASS"
"210","DACTYLIS GLOMERATA","rhijn.nl",7,7,15.83333333,20,13,8.833333333,4.166666667,25.72069341,0.671309259,10.15714286,26.04843708,0.3048,0.138583824,304.2076965,0.142857143,"GRASS","PERENNIAL","GRASS"
"211","DACTYLIS GLOMERATA","elvadrt.ee",16.66666667,15,11.66666667,11.66666667,-3.333333333,-5,1.666666667,25.72069341,0.671309259,10.15714286,26.04843708,0.3048,0.138583824,304.2076965,0.142857143,"GRASS","PERENNIAL","GRASS"
"214","DANTHONIA CALIFORNICA","oreaa.us",0,12.5,0,8.166666667,-4.333333333,0,-4.333333333,21.1,0.6096,NA,46.56,0.4064,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"215","DANTHONIA CALIFORNICA","scruzh.us",29.33366554,34.76109185,0,15.1898734,-19.57121845,-29.33366554,9.76244709,21.1,0.6096,NA,46.56,0.4064,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"217","DESCHAMPSIA CESPITOSA","paike.ar",1,1,1,1,0,0,0,19.38145224,0.623466667,9.504294333,15.38069921,1.23,0.170736151,364.9892355,0.206048414,"GRASS","PERENNIAL","GRASS"
"218","DESCHAMPSIA FLEXUOSA","hyide.de",0,1,1,1,0,1,-1,21.14852266,0.40801415,6.90123,17.19285365,0.2032,0.386033,196.6766667,0.27,"GRASS","PERENNIAL","GRASS"
"219","DESCHAMPSIA FLEXUOSA","lygraint.no",4,3.5,0,1,-2.5,-4,1.5,21.14852266,0.40801415,6.90123,17.19285365,0.2032,0.386033,196.6766667,0.27,"GRASS","PERENNIAL","GRASS"
"220","DESCHAMPSIA FLEXUOSA","hoide.de",3.5,3.5,8.666666667,3.666666667,0.166666667,5.166666667,-5,21.14852266,0.40801415,6.90123,17.19285365,0.2032,0.386033,196.6766667,0.27,"GRASS","PERENNIAL","GRASS"
"223","DICHANTHELIUM OLIGOSANTHES","cdpt_drt.us",1.25,2,3,0.5,-1.5,1.75,-3.25,12.8,0.2083,4.73,23.2764706,NA,NA,7.466,0.36,"GRASS","PERENNIAL","GRASS"
"224","DICHELACHNE CRINITA","yarradrt.au",0.1,0,1,1,1,0.9,0.1,NA,1.25,NA,13.22276,NA,NA,NA,0.51,"GRASS","PERENNIAL","GRASS"
"225","DIGITARIA CALIFORNICA","cerrillos.ar",0.63,0,0.63,0,0,0,0,12.9905373,1.2192,NA,20.9,0.254,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"226","DIHETEROPOGON AMPLECTENS","ukulingadrt.za",8,10.66666667,3,5,-5.666666667,-5,-0.666666667,7.1951461,NA,NA,15.69,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"230","EHRHARTA STIPOIDES","yarradrt.au",8.47,35.45,10.75,61.25,25.8,2.28,23.52,25.541,NA,NA,21.72,NA,0.72,NA,0.043,"GRASS","PERENNIAL","GRASS"
"231","ELYMUS ELYMOIDES","octc.us",1.1684448,0.970887933,0.818374925,0.5475702,-0.423317733,-0.350069875,-0.073247858,13.572,0.4235,10.19,13.868725,0.3048,0.387230769,48.4183,0.62,"GRASS","PERENNIAL","GRASS"
"232","ELYMUS ELYMOIDES","oreac.us",17,2.875,7,5.833333333,2.958333333,-10,12.95833333,13.572,0.4235,10.19,13.868725,0.3048,0.387230769,48.4183,0.62,"GRASS","PERENNIAL","GRASS"
"233","ELYMUS ELYMOIDES","oreaa.us",3,6.9,3.75,7.7,0.8,0.75,0.05,13.572,0.4235,10.19,13.868725,0.3048,0.387230769,48.4183,0.62,"GRASS","PERENNIAL","GRASS"
"234","ELYMUS GLAUCUS","cowidrt.ca",2,3.666666667,0,6,2.333333333,-2,4.333333333,20.02,1.00584,10.4,14.9305,0.3048,0.49,34.8825,NA,"GRASS","PERENNIAL","GRASS"
"235","ELYMUS SPICATUS","cmss.us",27.5,5,12.5,10,5,-15,20,14.64,0.8382,NA,17.38104639,0.254,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"236","ELYMUS TRACHYCAULUS","kernb.ca",0.5,3,0.5,7,4,0,4,13.85333333,0.466,8.22,11.45053,1.07,NA,62.476,NA,"GRAMINOID","PERENNIAL","GRASS"
"237","ELYMUS TRACHYCAULUS","kernnu.ca",0.833333333,3,3.25,1.833333333,-1.166666667,2.416666667,-3.583333333,13.85333333,0.466,8.22,11.45053,1.07,NA,62.476,NA,"GRAMINOID","PERENNIAL","GRASS"
"238","ENNEAPOGON POLYPHYLLUS","credoj.au",10.25,0.75,5.25,0,-0.75,-5,4.25,10.55,0.325,3.7,7.035333333,NA,0.44,NA,0.6,"GRASS","PERENNIAL","GRASS"
"239","ENNEAPOGON POLYPHYLLUS","credom.au",1.125,0.75,0.666666667,1,0.25,-0.458333333,0.708333333,10.55,0.325,3.7,7.035333333,NA,0.44,NA,0.6,"GRASS","PERENNIAL","GRASS"
"246","ERAGROSTIS CURVULA","yarradrt.au",10.25,0,8.5,0,0,-1.75,1.75,15.862,0.9144,5.6,10.92,0.3556,0.674737064,NA,0.071,"GRASS","PERENNIAL","GRASS"
"249","ERAGROSTIS SETIFOLIA","quilpie.au",1.5,2.666666667,2,2,-0.666666667,0.5,-1.166666667,NA,0.38,NA,7.946703097,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"270","FESTUCA ARUNDINACEA","marcdrt.ar",46.66666667,29,60,71.25,42.25,13.33333333,28.91666667,26.75,0.922297147,9.306666667,16.0977261,1.415,0.208261132,167.503371,0.383552278,"GRASS","PERENNIAL","GRASS"
"271","FESTUCA ARUNDINACEA","sclaudio.ar",94.75,100,68.75,78.75,-21.25,-26,4.75,26.75,0.922297147,9.306666667,16.0977261,1.415,0.208261132,167.503371,0.383552278,"GRASS","PERENNIAL","GRASS"
"272","FESTUCA HALLERI","passogavia.it",0.4,1,0.3,2,1,-0.1,1.1,13,0.1225,NA,9.9,0.101,NA,NA,0.31,"GRASS","PERENNIAL","GRASS"
"273","FESTUCA IDAHOENSIS","oreac.us",12.3,3.5,11.1,13.75,10.25,-1.2,11.45,10.3118547,0.6096,NA,42.75,0.3556,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"274","FESTUCA IDAHOENSIS","cmss.us",13.5,5,27.5,25,20,14,6,10.3118547,0.6096,NA,42.75,0.3556,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
