"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.68	0.0974	0.6957	0.6886	0.7546	0.6611	0.7276	0.8129	0.8011
0.1005	0.0955	0.0969	0.0926	0.1061	0.3413	0.0987	0.0982	0.0939
0.0951	0.406	0.1026	0.0964	0.1005	0.096	0.0979	0.0965	0.0975
0.0892	0.1002	0.0959	0.1008	0.39	0.0934	0.0955	0.0942	0.098
0.093	0.0938	0.0901	0.0961	0.0984	0.0926	0.3582	0.0941	0.0969
0.0992	0.1014	0.0931	0.0956	0.0942	0.0896	0.0962	0.4078	0.0991
0.0986	0.4183	0.1	0.0968	0.0941	0.0964	0.0953	0.0998	0.0989
0.0996	0.0934	0.0986	0.0917	0.3959	0.0972	0.095	0.0975	0.1045
0.1021	0.1001	0.4038	0.0938	0.0973	0.0907	0.0977	0.1029	0.0962
0.0948	0.1019	0.091	0.0933	0.0992	0.0975	0.3534	0.0988	0.0973
0.0967	0.0953	0.0918	0.0955	0.101	0.0995	0.3781	0.0966	0.0972
0.546	0.5894	0.7075	0.0997	0.6785	0.098	0.1004	0.5715	0.1028
0.0955	0.1002	0.7074	0.095	0.6118	0.0914	0.1013	0.3967	0.0928
0.0936	0.0978	0.7203	0.0942	0.6155	0.1004	0.3886	0.0993	0.0957
0.0979	0.7056	0.7808	0.6899	0.7864	0.5999	0.7124	0.7156	0.7118
0.6375	0.7553	0.7587	0.091	0.6924	0.6811	0.7134	0.7183	0.806
0.6568	0.7144	0.7306	0.0978	0.7224	0.6685	0.7133	0.6922	0.8037
0.1009	0.0953	0.091	0.0931	0.0967	0.5731	0.694	0.7185	0.0982
0.1021	0.0971	0.572	0.0959	0.098	0.099	0.5535	0.5995	0.0979
0.0965	0.5969	0.0954	0.1034	0.0976	0.0975	0.0974	0.0975	0.0948
0.0926	0.6005	0.6151	0.0998	0.0999	0.5073	0.5626	0.5985	0.0975
0.5567	0.6087	0.5708	0.0977	0.645	0.5342	0.576	0.5954	0.6299
0.0979	0.5893	0.5775	0.0996	0.6182	0.5185	0.5776	0.6157	0.639
0.0955	0.0968	0.0923	0.0939	0.4144	0.0978	0.093	0.0976	0.5821
0.0997	0.0955	0.4048	0.1011	0.102	0.0953	0.0994	0.0999	0.5807
0.0949	0.1006	0.4168	0.0946	0.1011	0.0963	0.0945	0.0981	0.5561
0.3865	0.0994	0.095	0.1	0.1031	0.0968	0.0963	0.1011	0.0937
0.0957	0.4251	0.0984	0.0977	0.0969	0.0995	0.0902	0.0975	0.098
0.7185	0.0903	0.6507	0.0925	0.1018	0.0957	0.6454	0.7024	0.092
0.6625	0.0997	0.7403	0.0988	0.7373	0.6281	0.7142	0.7781	0.7331
0.0957	0.7348	0.7264	0.0955	0.7184	0.7494	0.8083	0.7365	0.811
5.7995	0.1012	3.3532	4.7194	0.0967	5.1876	0.099	5.1296	2.6038
0.1018	0.0996	2.4657	0.0957	0.1025	3.9292	4.5202	3.0323	0.6413
0.5438	0.0988	2.44	0.1024	0.5905	3.9214	4.5138	3.0146	0.0993
0.097	0.0933	0.0972	0.0976	0.6807	0.5763	0.0904	0.0971	0.9018
0.6367	0.099	0.7552	0.6458	0.7481	0.664	0.7288	0.969	0.7237
0.0943	0.0935	0.5795	0.1023	0.0966	0.0976	0.0924	0.0981	0.7287
0.4118	0.1019	0.5837	0.1016	0.0939	0.5152	0.5981	0.6307	0.7433
0.0945	0.4184	0.6083	0.0971	0.0958	0.5305	0.6065	0.6232	0.7902
0.094	0.1039	0.0933	0.0997	0.094	0.0925	0.3616	0.0982	0.6932
0.0989	0.4336	0.0987	0.0984	0.1014	0.0975	0.0952	0.0947	0.7024
0.0968	0.664	0.5826	0.0955	0.5952	0.5204	0.5866	0.5723	0.7523
0.0986	0.0987	0.0989	0.0968	0.0958	0.0952	0.0932	0.099	0.6876
0.0955	0.1018	0.0939	0.1	0.0989	0.0998	0.0987	0.0942	0.7025
0.1025	0.767	0.6863	0.0996	0.0986	1.1999	0.101	0.7124	1.7089
0.0954	0.1028	0.0956	0.1006	0.0938	0.0926	0.0973	0.4065	0.0952
0.0948	0.0923	0.0953	0.0925	0.0928	0.0959	0.096	0.0937	0.4419
0.3857	0.1053	0.0977	0.0964	0.0929	0.0972	0.0979	0.0968	0.0931
0.0948	0.0937	0.0955	0.0975	0.379	0.0945	0.092	0.0966	0.0946
0.101	0.0954	0.0911	0.3727	0.0993	0.093	0.0941	0.0964	0.0955
0.0944	0.0974	0.0942	0.0964	0.4268	1.2446	0.0886	0.0985	1.589
0.4278	0.0945	0.0913	0.0977	0.0912	1.2734	0.0979	0.0935	1.5884
0.6576	0.0959	0.094	0.0958	0.7192	0.0974	0.0923	0.0953	0.0924
0.0984	0.0949	0.4065	0.0943	0.0938	0.0986	0.097	0.0929	0.0952
0.0964	0.0982	0.0987	0.3667	0.098	0.0989	0.1016	0.089	0.094
0.096	0.0969	0.0951	0.0998	0.0947	0.0976	0.0921	0.0968	0.4054
0.0945	0.1043	0.0955	0.0995	0.0968	0.0921	0.0923	0.3903	0.0949
0.3941	0.1024	0.0962	0.0986	0.0949	0.0936	0.0942	0.0935	0.0923
0.0919	0.693	0.0994	0.0966	0.0966	0.1012	0.0997	0.0993	0.1015
0.6811	0.098	0.7138	0.1003	0.1008	0.6381	0.6652	0.7017	0.7105
1.9555	0.0963	2.4436	0.7852	3.9241	1.6742	4.627	3.6634	2.7427
0.0921	0.1007	0.0998	0.1007	0.0965	0.0921	0.0991	0.0976	0.6963
0.5639	0.5577	0.5999	0.0982	0.585	0.5793	0.5793	0.5667	0.6114
0.5548	0.0972	0.1073	0.0897	0.6011	0.1008	0.5643	0.5844	0.5724
0.0917	0.1009	0.607	0.5167	0.5923	0.5131	0.6368	0.6042	0.6649
0.095	0.0934	0.095	0.0993	0.0969	0.0948	0.3725	0.0952	0.0978
0.1	0.0948	0.0957	0.0964	0.0906	0.101	0.1039	0.3936	0.0971
0.5724	0.5721	0.6078	0.1007	0.0956	0.534	0.5393	0.5781	0.6365
0.0936	0.0998	0.0979	0.099	2.4889	0.0967	3.086	4.7445	4.2881
0.0921	0.0925	0.0962	0.5777	0.0937	0.0922	0.0986	0.0917	0.0981
0.0948	0.0911	0.0937	0.5265	0.0972	0.5044	0.1008	0.5697	0.1043
0.0975	0.0957	0.0985	0.0951	0.0952	0.0924	0.0937	0.3857	0.1018
0.0965	0.0988	0.101	0.0923	0.0946	0.0928	0.0914	0.0984	0.3849
0.0943	0.0929	0.374	0.0958	0.1018	0.0948	0.097	0.1005	0.096
0.0989	0.0894	0.0981	0.1012	0.0921	0.0966	0.387	0.0914	0.1018
0.1026	0.092	0.3983	0.0976	0.0964	0.097	0.1016	0.0993	0.1011
0.1011	0.593	0.5921	0.0938	0.5451	0.0985	0.0965	0.0926	0.1003
0.1011	0.0971	0.0991	0.0953	6.5687	0.0981	0.0988	0.1029	0.0918
0.0997	0.0977	0.5814	0.0961	6.659	0.091	0.5534	0.1018	0.0966
0.0961	0.4328	0.7015	0.0937	0.0968	0.6384	0.6753	0.8744	0.6825
0.0965	0.0952	0.7193	0.4007	0.1039	0.6377	0.6627	0.8453	0.6998
0.5447	0.1001	0.7325	0.1058	0.5876	0.6728	0.7166	0.7839	0.7337
0.6748	0.7573	0.7136	0.3939	0.0966	0.648	0.7233	0.7288	0.7885
0.6446	0.7622	0.7266	0.0965	0.5274	0.7112	0.7245	0.7383	0.7769
0.5925	0.7051	0.6641	0.1016	0.7924	0.0889	0.6625	0.7341	0.7016
0.6616	0.7234	0.7264	0.0966	0.7701	0.6032	0.6832	0.7223	0.7771
0.0935	0.412	0.7017	0.0937	0.0991	0.0927	0.6505	0.0985	0.095
0.0964	0.0968	0.7143	0.0966	0.0957	0.0999	0.6782	0.0969	0.413
0.1008	0.0914	0.7071	0.1004	0.0971	0.0954	0.6997	0.0998	0.4246
0.0898	0.4221	0.7118	0.095	0.0944	0.0947	0.6688	0.0981	0.0999
0.6846	0.687	0.7103	0.0964	0.0994	0.6849	0.6843	0.7154	0.7654
0.0916	0.7309	0.7086	0.1004	0.7804	0.7105	0.688	0.7318	0.7317
0.659	0.0958	0.7115	0.68	0.7538	0.6525	0.7344	0.7765	0.8362
0.6782	0.0934	0.7049	0.7119	0.7122	0.663	0.7398	0.7796	0.7671
0.099	0.7211	0.7376	0.6644	0.6804	0.6257	0.6936	0.7557	0.7491
0.0976	0.6414	0.5907	0.094	0.0946	0.0954	0.093	0.5276	0.5993
0.101	0.0945	0.4023	0.1031	0.096	0.0958	0.0897	0.1041	0.1016
0.0998	0.0935	0.0958	0.0943	0.0949	0.099	0.0968	0.0928	0.4176
0.0969	0.0948	0.395	0.0951	0.0879	0.098	0.0965	0.0984	0.1003
0.0923	0.098	0.0956	0.0973	0.1034	0.33	0.0959	0.0943	0.0986
0.0972	0.0965	0.0938	0.0951	0.1018	0.0956	0.1017	0.0938	0.404
