"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.6307	0.0957	0.7054	0.6338	0.7177	0.7096	0.7179	0.724	0.728
0.0989	0.0986	0.3811	0.0938	0.0997	0.0976	0.0987	0.0953	0.0906
0.0974	0.0944	0.0959	0.368	0.1005	0.0976	0.097	0.0959	0.0964
0.0937	0.0991	0.0992	0.093	0.0978	0.0946	0.3968	0.0944	0.102
0.0949	0.0991	0.0961	0.0917	0.0997	0.1017	0.3907	0.0989	0.0955
0.0926	0.0976	0.0956	0.1036	0.1024	0.3592	0.0991	0.0972	0.0996
0.0921	0.4157	0.0941	0.099	0.0984	0.096	0.0915	0.1005	0.0945
0.1012	0.0944	0.0965	0.0983	0.1004	0.0971	0.0985	0.0917	0.3785
0.103	0.0926	0.095	0.0931	0.0916	0.3835	0.0963	0.0929	0.0946
0.092	0.0971	0.0936	0.0935	0.1006	0.0942	0.0956	0.3912	0.1003
0.0928	0.0923	0.0896	0.0959	0.0921	0.0946	0.0935	0.3744	0.0953
0.5216	0.6682	0.6722	0.1029	0.6739	0.0968	0.5449	0.0975	0.0951
0.0985	0.1039	0.6656	0.3682	0.6961	0.096	0.0936	0.0969	0.1025
0.0961	0.4101	0.6744	0.1039	0.6724	0.0962	0.0972	0.0945	0.097
0.0969	0.7221	0.7482	0.6744	0.6848	0.6629	0.7708	0.7804	0.7673
0.6507	0.1024	0.7088	0.389	0.6839	0.6861	0.6785	0.7515	0.766
0.6326	0.5625	0.7048	0.0969	0.6984	0.7007	0.7083	0.7139	0.7151
0.0983	0.0979	0.0989	0.5676	0.0971	0.6332	0.103	0.6979	0.0988
0.0962	0.1035	0.0941	0.0924	0.5443	0.0958	0.5452	0.5847	0.1009
0.1032	0.1029	0.0978	0.0948	0.095	0.0979	0.5551	0.0955	0.0908
0.5371	0.092	0.515	0.103	0.0998	0.5602	0.59	0.5572	0.0993
0.5783	0.098	0.5669	0.5537	0.5849	0.5661	0.5714	0.6216	0.6235
0.5766	0.0991	0.6363	0.0979	0.5751	0.5526	0.6085	0.6164	0.6384
0.097	0.1005	0.4636	0.096	0.0987	0.0983	0.0955	0.095	0.5553
0.102	0.094	0.4805	0.0962	0.0908	0.0935	0.0944	0.1025	0.5842
0.3712	0.1008	0.094	0.0996	0.0867	0.0969	0.0972	0.1	0.5482
0.0956	0.0969	0.1017	0.0927	0.0944	0.0965	0.0975	0.0938	0.385
0.0965	0.0983	0.0937	0.0954	0.1032	0.371	0.1006	0.0974	0.0963
0.6259	0.7759	0.6796	0.0937	0.0952	0.0983	0.0986	0.7096	0.1047
0.6191	0.0928	0.7275	0.1036	0.69	0.6772	0.7469	0.7754	0.7244
0.0972	0.8204	0.78	0.1006	0.6923	0.7139	0.7427	0.7851	0.7283
4.7726	0.1013	5.657	9.1044	0.0912	4.1946	0.0929	3.2999	3.929
0.0969	0.1014	2.9968	0.1058	0.6336	0.0994	2.7473	2.0852	3.0334
0.5742	0.0965	2.9772	0.0999	0.0953	0.5786	2.6766	2.0757	3.0479
0.0998	0.0986	0.7188	0.0986	0.6554	0.103	0.0976	0.1017	0.7572
0.6608	0.0953	0.7425	0.6978	0.679	0.6566	0.6966	0.724	0.7652
0.0978	0.0958	0.0957	0.0943	0.0995	0.5177	0.0968	0.0882	0.6385
0.0939	0.0956	0.6175	0.5336	0.0946	0.5483	0.5992	0.5983	0.6506
0.0965	0.0948	0.6141	0.5531	0.0992	0.5311	0.6016	0.6212	0.7044
0.4423	0.0925	0.0953	0.0941	0.091	0.0969	0.0934	0.0924	0.6845
0.0961	0.0955	0.102	0.094	0.3801	0.097	0.0928	0.0986	0.6998
0.5495	0.0967	0.5834	0.0965	0.605	0.555	0.5881	0.5798	0.6895
0.0948	0.0966	0.0973	0.0957	0.1027	0.0959	0.0985	0.4133	0.097
0.0916	0.0973	0.1052	0.0974	0.4631	0.0939	0.098	0.0997	0.0971
0.6458	0.1025	0.6892	0.0962	0.0969	1.8465	0.1045	0.6854	2.6538
0.3602	0.0973	0.0912	0.0895	0.0981	0.0977	0.0983	0.0926	0.0968
0.0945	0.1029	0.1009	0.3577	0.1027	0.1001	0.0966	0.0961	0.1018
0.0918	0.0978	0.0986	0.0977	0.0993	0.0962	0.4012	0.1	0.099
0.1009	0.4345	0.0905	0.097	0.0955	0.0917	0.1	0.0995	0.0935
0.0923	0.1005	0.096	0.0974	0.0979	0.0974	0.0945	0.1021	0.3839
0.0958	0.1005	0.4162	0.1	0.0965	1.7213	0.0952	0.0952	2.5785
0.3748	0.0927	0.0946	0.0983	0.097	1.7557	0.0977	0.0946	2.5804
0.0932	0.0933	0.1013	0.1	0.6689	0.1028	0.0997	0.0969	0.7891
0.0961	0.0989	0.0933	0.0961	0.0977	0.0961	0.0962	0.0961	0.3983
0.0986	0.0998	0.0977	0.3777	0.1011	0.0965	0.0899	0.0953	0.1
0.0966	0.0971	0.4217	0.0957	0.0907	0.0982	0.0967	0.0992	0.1009
0.0983	0.0934	0.0929	0.0971	0.0965	0.3591	0.0971	0.0979	0.0954
0.0985	0.0945	0.0922	0.0967	0.3979	0.0885	0.0952	0.0985	0.0955
0.098	0.0909	0.0962	0.0943	0.6659	0.1007	0.094	0.0964	0.0944
0.6809	0.1029	0.7134	0.1008	0.0967	0.6377	0.7055	0.6891	0.7442
0.6524	0.0931	2.8693	0.7106	2.8568	1.7654	2.8309	2.0681	2.8736
0.0988	0.0965	0.098	0.0996	0.101	0.094	0.7545	0.0971	0.0958
0.5509	0.6077	0.5735	0.0921	0.5655	0.5493	0.5901	0.6036	0.5963
0.0971	0.091	0.0977	0.5372	0.5611	0.0959	0.5694	0.6324	0.5443
0.5769	0.0992	0.5698	0.0992	0.5722	0.5432	0.6004	0.5949	0.6101
0.0961	0.0984	0.0944	0.3844	0.0926	0.0967	0.1014	0.0925	0.0973
0.098	0.413	0.0971	0.0959	0.0959	0.0969	0.1008	0.0922	0.0987
0.6118	0.0981	0.5585	0.0953	0.5545	0.5314	0.5777	0.5947	0.6528
0.0999	0.0972	0.103	0.0958	5.6763	0.0973	5.6114	2.8785	2.4872
0.0983	0.0967	0.0963	0.0979	0.6915	0.1017	0.1055	0.093	0.0958
0.0933	0.1032	0.0928	0.0947	0.0948	0.5081	0.0998	0.5642	0.5467
0.1017	0.0968	0.097	0.0981	0.1014	0.0957	0.0886	0.0983	0.3652
0.0988	0.0961	0.4076	0.0971	0.0922	0.0934	0.0947	0.0975	0.0965
0.0973	0.103	0.3806	0.0958	0.0888	0.0941	0.1002	0.093	0.0989
0.0961	0.0939	0.3949	0.0962	0.0947	0.0988	0.1019	0.0976	0.0934
0.0987	0.1001	0.093	0.0991	0.096	0.0969	0.0985	0.0945	0.3899
0.0913	0.6099	0.5769	0.1038	0.605	0.0913	0.0953	0.101	0.0974
0.1049	0.0932	0.0972	0.0946	0.1003	0.0908	0.5905	0.0966	0.1025
0.1	0.6398	0.5938	0.0972	0.5925	0.094	0.1038	0.097	0.1044
0.0973	0.0868	0.6969	0.0958	0.395	0.6408	0.7383	0.7042	0.7339
0.431	0.1031	0.7424	0.098	0.0945	0.6595	0.7041	0.6845	0.7621
0.5536	0.0937	0.7111	0.096	0.5935	0.6922	0.7118	0.7211	0.6938
