"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.6331	0.1025	0.7461	0.7637	0.7278	0.656	0.7083	0.7593	0.7523
0.1008	0.0986	0.0919	0.0957	0.095	0.0952	0.379	0.0942	0.0962
0.0936	0.0981	0.0964	0.0955	0.0962	0.0958	0.0987	0.3827	0.0971
0.0945	0.0976	0.0958	0.3968	0.0985	0.0944	0.0984	0.0963	0.0949
0.3515	0.0996	0.0893	0.1075	0.0989	0.097	0.0978	0.0953	0.1022
0.0932	0.0942	0.0976	0.4022	0.0965	0.0965	0.0971	0.0934	0.1022
0.0938	0.0917	0.3995	0.1012	0.101	0.097	0.0947	0.0957	0.0996
0.3742	0.0967	0.0961	0.0966	0.1037	0.0982	0.0945	0.0955	0.0945
0.091	0.0938	0.0996	0.3771	0.0995	0.0952	0.096	0.097	0.09
0.0931	0.0985	0.4193	0.0993	0.0998	0.0935	0.0926	0.1027	0.096
0.0919	0.1001	0.0998	0.3742	0.0905	0.0929	0.0983	0.0939	0.0986
0.5552	0.6517	0.6658	0.0989	0.6885	0.0949	0.0948	0.0972	0.575
0.0941	0.0945	0.693	0.5428	0.73	0.0944	0.0947	0.0951	0.0998
0.0974	0.0991	0.69	0.5661	0.7143	0.099	0.0961	0.0943	0.0981
0.0975	0.7775	0.6748	0.7528	0.7373	0.673	0.7203	0.6587	0.7461
0.5596	0.0941	0.8057	0.6382	0.7648	0.6657	0.7201	0.7631	0.7061
0.5937	0.0981	0.7818	0.6435	0.7622	0.6425	0.7929	0.7898	0.7136
0.6012	0.098	0.1019	0.1021	0.0955	0.635	0.1006	0.6036	0.1042
0.1012	0.1042	0.096	0.0956	0.0973	0.5133	0.6313	0.546	0.0961
0.0986	0.0948	0.0996	0.0952	0.0933	0.0959	0.0931	0.0937	0.5689
0.5238	0.0964	0.605	0.0955	0.0992	0.5015	0.6038	0.5562	0.0932
0.5474	0.0967	0.601	0.5067	0.6308	0.5774	0.6241	0.5805	0.5984
0.5465	0.0996	0.6305	0.0957	0.5962	0.5296	0.6802	0.5784	0.598
0.0972	0.0971	0.0987	0.3711	0.0974	0.1026	0.1023	0.0957	0.5712
0.3623	0.0971	0.0981	0.0962	0.0993	0.0965	0.0962	0.0948	0.5734
0.0979	0.0997	0.0948	0.0951	0.4358	0.093	0.1024	0.0928	0.5553
0.095	0.0946	0.0986	0.0982	0.0999	0.0981	0.5938	0.1036	0.0941
0.0951	0.0997	0.0947	0.0934	0.0985	0.0905	0.6011	0.0952	0.0956
0.6546	0.7152	0.7049	0.0976	0.0979	0.0946	0.0963	0.6666	0.1007
0.6534	0.1007	0.6752	0.0971	0.7447	0.6628	0.7207	0.6628	0.6401
0.0971	0.6913	0.6814	0.1025	0.7399	0.6636	0.7731	0.7157	1.9483
1.9934	0.1008	3.6902	0.0899	3.4293	2.8799	0.1015	2.8979	4.8147
0.0985	0.0961	2.4338	0.5694	0.0936	0.106	1.6481	3.0879	5.2691
0.5965	0.1039	2.3598	0.0977	0.0952	0.5492	1.6823	2.9671	5.2598
0.0958	0.1006	0.6929	0.0969	0.6774	0.1017	0.0941	0.0931	0.7275
1.3747	0.1038	0.7241	0.7102	0.6731	0.7161	0.721	0.7363	0.8434
0.0992	0.106	0.0973	0.5648	0.095	0.098	0.098	0.0987	0.6529
0.3896	0.0975	0.6416	0.1002	0.0949	0.5202	0.5869	0.6106	0.7198
0.0956	0.0935	0.6572	0.1034	0.4526	0.5408	0.6062	0.5995	0.7555
0.0963	0.0966	0.1017	0.0989	0.096	0.0947	0.096	0.3932	0.6934
0.1028	0.3935	0.0941	0.1006	0.0972	0.0972	0.0975	0.0965	0.6618
0.1008	0.6095	0.6603	0.098	0.6045	0.5543	0.5649	0.5396	0.7253
0.0959	0.0962	0.1024	0.3772	0.0917	0.0947	0.0947	0.0995	0.0987
0.0987	0.1014	0.4124	0.1007	0.0955	0.0952	0.0961	0.0972	0.098
0.6572	0.0977	0.7068	0.0976	0.1004	0.9647	0.0993	0.689	1.6836
0.0997	0.099	0.4031	0.0969	0.0988	0.0924	0.0938	0.0995	0.0962
0.0964	0.0897	0.0903	0.0922	0.0984	0.3384	0.0923	0.0965	0.0987
0.0976	0.415	0.0949	0.0941	0.0955	0.0953	0.0987	0.0933	0.0971
0.0968	0.1008	0.0956	0.1033	0.1	0.0939	0.0944	0.0939	0.3981
0.0909	0.0961	0.0987	0.0939	0.4284	0.0996	0.1025	0.095	0.096
0.0953	0.0968	0.0959	0.0983	0.0972	0.8382	0.0977	0.4779	1.5662
0.097	0.092	0.0932	0.0956	0.4406	0.8721	0.095	0.0985	1.6094
0.7099	0.0986	0.0953	0.0933	0.6973	0.0969	0.0966	0.0962	0.0991
