"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.3207	0.2143	0.3587	0.3072	-0.0774	-0.6198	-0.633	0.777	0.1882
-0.5216	-0.6707	-0.141	0.9788	-0.7974	1.4393	0.171	0.1045	0.9071
-0.5167	-0.689	-0.1453	0.9766	-0.7973	1.4392	0.2173	0.0959	0.9059
-0.525	-0.6782	-0.1463	0.9085	-0.7945	1.4283	0.2157	0.1121	0.915
-0.5175	-0.674	-0.1452	0.976	-0.7899	1.4336	0.2246	0.1119	0.9076
-0.5219	-0.6717	-0.1407	0.8908	-0.7883	1.4364	0.215	0.1052	0.9111
-0.5211	-0.6794	-0.1258	0.9694	-0.7877	1.434	0.2206	0.1114	0.9127
-0.5265	-0.6765	-0.1472	0.9706	-0.7951	1.4374	0.2199	0.1058	0.9168
-0.518	-0.6802	-0.1398	0.9353	-0.793	1.4318	0.2217	0.105	0.91
-0.516	-0.6776	-0.1508	0.9658	-0.8049	1.4362	0.2134	0.1061	0.9103
-0.52	-0.6716	-0.139	0.9054	-0.7922	1.4338	0.2215	0.105	0.904
0.8497	-0.7165	1.2937	-0.0061	0.4795	0.7055	-0.0134	-1.6541	0.5315
0.95	-1.5143	1.2175	0.1504	0.2618	0.6029	0.0248	-1.5258	0.7542
0.9538	-1.5187	1.2493	0.1922	0.3103	0.5995	0.0161	-1.5243	0.7624
-0.1962	-0.3206	0.0811	0.1436	0.2858	0.4417	-0.0125	-0.2626	0.1718
-0.3811	-3.3904	-0.3211	0.5638	-0.1648	1.1664	-0.4733	-0.2253	0.2374
-0.4016	-3.3894	-0.2881	0.5568	-0.1129	1.1933	-0.4549	-0.2393	0.3033
0.0513	-0.0038	0.3903	0.1034	-1.1337	0.2789	-0.4768	-0.0734	0.5213
0.0674	0.4594	0.0096	1.0652	-0.522	-1.0134	0.5461	-0.107	-0.3583
0.7596	0.3802	-0.0728	1.7177	-0.3156	-1.5674	0.415	-0.3514	0.0255
0.7998	1.3529	-0.0959	0.6847	-0.1337	-1.4039	0.672	-0.1193	-0.0325
0.6867	-0.2478	-0.2993	0.3303	-0.3567	-1.0084	0.3357	0.0191	-0.181
0.4609	-2.3539	-0.6204	-0.3155	-0.6469	-0.5427	-0.1461	0.3302	-0.1115
