"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.1247	0.206	0.2957	0.2	-0.4827	0.769	-0.5768	0.5615	0.5052
-0.5179	-0.6764	-0.1559	0.9815	-0.7844	1.3422	0.2185	0.1047	0.9075
-0.5119	-0.6751	-0.1476	0.9714	-0.7946	1.377	0.2163	0.0974	0.9138
-0.5192	-0.6328	-0.1438	0.9665	-0.7934	1.4314	0.2274	0.1026	0.9093
-0.5153	-0.675	-0.1429	0.9784	-0.7898	1.4402	0.2152	0.1022	0.9137
-0.5233	-0.6782	-0.1445	0.9792	-0.7904	1.433	0.2211	0.0657	0.9128
-0.5216	-0.6734	-0.1465	0.9145	-0.7937	1.4338	0.2206	0.1085	0.9095
-0.5211	-0.6767	-0.1473	0.976	-0.7436	1.4326	0.2212	0.1007	0.9093
-0.5245	-0.6742	-0.141	0.9819	-0.7232	1.4388	0.2167	0.0998	0.9049
-0.5162	-0.6725	-0.1475	0.973	-0.7801	1.4446	0.1936	0.0956	0.9108
-0.5092	-0.6705	-0.1475	0.978	-0.7939	1.4324	0.2179	0.1046	0.9093
0.752	-1.1738	1.4189	0.2447	0.3784	0.6964	-0.0109	-1.6526	0.7241
0.9589	-1.5153	1.3431	0.332	0.3035	0.5733	0.0116	-1.5213	0.7513
0.955	-1.5188	1.3343	0.3285	0.3	0.6011	0.0442	-1.5286	0.75
-0.1883	-0.0261	0.0976	0.2682	0.086	0.392	-0.0378	-0.2432	-0.1216
-0.4363	-3.3877	-0.2311	0.7002	-0.3933	0.7942	-0.1907	-0.0285	0.0241
-0.42	-3.3845	-0.2914	0.7451	-0.3879	0.8559	-0.2518	-0.0372	-0.0142
-0.4114	0.0108	0.4028	0.1023	-1.1284	0.3924	-0.4803	-0.2012	-0.2015
0.7981	0.4591	0.0169	1.0444	-0.5314	-1.3042	-0.1031	-0.2577	-0.3547
0.7621	0.3739	-0.0591	1.7182	-0.3532	-1.5592	0.4218	-0.3506	0.1969
-0.4409	1.3769	-0.2726	0.6873	-0.1688	-1.1202	-0.1551	-0.1241	-0.0218
0.3693	0.1396	-0.3832	-0.8317	-0.3609	-1.0746	-0.6274	0.3577	-0.0022
0.3107	-2.3468	-0.5641	-0.3211	-0.5622	-0.7831	-0.8287	0.4701	0.012
1.0764	-0.0367	0.0195	-0.0708	-0.3198	-0.7276	0.2639	0.0246	-0.1562
0.9762	-0.0361	0.0184	-0.1138	-0.313	-0.7234	0.2715	0.0266	-0.1722
1.0039	-0.041	0.028	-0.1194	-0.3149	-0.73	0.2629	0.0373	-0.1497
1.0767	0.332	-1.0593	-0.163	-0.3062	-1.986	-2.039	0.2997	-0.2
0.9483	0.3555	-1.073	-0.1708	-0.314	-1.9875	-2.0384	0.2957	-0.2023
-0.0257	0.0378	-0.3413	0.6603	-2.1087	-0.5906	2.0712	-0.4555	-0.2991
1.4718	-0.2365	0.4486	0.264	-0.5441	0.6067	-0.7061	0.428	0.1969
-1.4409	0.3988	-1.9915	-0.5396	2.0856	-0.2197	-0.3565	1.5091	-2.4891
5.8311	-2.2548	12.9327	-0.116	-0.0888	8.9458	-1.8783	3.5761	6.1572
-0.1272	0.3994	7.6427	-1.5005	-1.1232	2.8063	0.2399	-1.0982	1.8958
0.0832	0.743	7.848	-0.1675	0.6372	2.6138	0.4576	-1.5118	2.1409
-0.0367	0.0705	-0.1778	-0.649	-0.4438	-0.1613	-0.6864	0.7227	-1.5539
1.0478	0.8184	0.6432	0.7567	0.9818	-0.1216	0.5276	-1.2263	0.7865
0.3216	-0.2545	0.8162	0.2753	1.3025	0.209	0.3588	-1.2647	0.3581
1.906	0.4081	0.7286	-2.0746	1.1674	0.1908	-0.4745	0.3701	0.0751
1.3857	0.4159	0.5555	-3.7098	1.1735	0.1646	-0.9221	0.9162	0.2829
0.646	0.2591	0.5568	-0.0279	1.0621	0.5679	-0.236	0.9099	0.0286
0.6373	0.2803	0.5529	-0.043	1.0607	0.5533	-0.2393	0.9231	0.0184
0.7936	0.2045	0.5984	-0.9589	0.9407	0.3754	-0.2031	0.2022	0.1408
0.17	0.5302	1.801	-0.559	0.2886	-0.8559	-2.6497	1.5589	-0.3776
0.1806	0.5268	1.8064	-0.5688	0.2775	-0.8615	-2.6351	1.5159	-0.3693
0.5363	-2.1706	0.6177	0.8495	-0.281	-4.1899	-0.2032	1.2268	-0.5258
-0.6007	-0.9426	0.6808	1.2646	0.2845	1.352	-0.4223	0.5107	0.4708
-0.6084	-0.9425	0.7386	1.2686	0.2798	1.3512	-0.3985	0.5091	0.4653
-0.5924	-0.9456	0.7473	1.2658	0.286	1.3607	-0.4128	0.513	0.4752
-0.5988	-0.9467	0.7416	1.2682	0.2991	1.3581	-0.4204	0.5046	0.4632
-0.5991	-0.948	0.7383	1.2652	0.281	1.2875	-0.4185	0.5084	0.4631
-0.0942	-3.9721	0.4751	0.294	-1.6195	-4.2922	0.4692	1.484	-0.5025
-0.0449	-3.9822	0.4832	0.3083	-1.6232	-4.3306	0.5074	1.4932	-0.522
-0.1149	0.1096	0.8877	-0.2157	0.0387	0.2057	-2.0611	1.8212	1.1036
0.0196	1.0671	-0.2444	0.9285	-1.0956	-1.8109	1.2862	-0.7595	0.8288
0.0148	1.0804	-0.2368	0.9335	-1.1103	-1.8176	1.2869	-0.7713	0.8177
0.0171	1.1593	-0.2479	0.8663	-1.1098	-1.8239	1.2936	-0.7674	0.8207
0.0187	1.1757	-0.2384	0.9259	-1.0186	-1.8155	1.2808	-0.7722	0.8263
0.0242	1.1621	-0.2462	0.9281	-1.1031	-1.6929	1.2931	-0.7643	0.8216
1.3646	0.0074	1.2635	-0.0318	1.69	-1.3677	0.4642	-1.8059	-0.432
-0.2749	0.3885	-0.3796	0.0717	0.5918	0.1893	-0.1086	0.1438	-0.3314
-0.073	-2.5851	-4.3014	-2.0181	5.9606	5.1247	-4.7222	2.4897	-6.1018
-0.3591	-1.5224	0.2425	0.4947	-0.7527	-0.7444	1.8721	-1.5282	-2.0185
-0.7477	0.0771	-1.0293	0.0525	0.4391	0.7863	-0.6141	0.6515	-0.1715
-2.139	1.024	-1.9049	-0.4277	0.4821	0.2796	-0.6946	0.9615	0.1142
0.3697	0.5849	-0.7432	0.2004	0.4521	0.6479	-0.5286	0.4479	-0.3915
-0.7511	-1.2412	-0.5788	1.2786	1.3934	1.3671	-1.2157	0.7258	-0.1832
-0.763	-1.3721	-0.5874	1.2722	1.3988	1.3667	-1.22	0.736	-0.1074
-1.0539	0.1897	-1.2408	-2.1981	-1.0858	0.6134	-0.9649	1.3063	-0.2615
-0.4367	0.1028	0.0025	-8.3482	-0.5229	-0.6223	-8.0042	-4.986	7.5303
0.5886	0.593	-0.0577	0.9242	-0.136	-0.0108	0.3194	-0.3493	1.0795
0.8138	0.9367	0.927	-0.628	1.3068	0.3957	-0.548	-0.0987	0.8834
-0.1266	-0.7552	0.385	0.7834	-0.7918	1.2462	-2.0004	0.0616	-1.2731
-0.1248	-0.7581	0.3772	0.7879	-0.7847	1.2938	-1.8158	0.0544	-1.284
-0.1264	-0.7523	0.3868	0.7855	-0.7961	1.244	-1.99	0.0617	-1.2859
-0.1275	-0.7552	0.384	0.7366	-0.7932	1.3	-1.9904	0.0496	-1.2792
-0.1307	-0.716	0.3758	0.7833	-0.7807	1.2954	-1.9896	0.0589	-1.2806
1.9207	1.8758	1.0455	0.2936	-0.3255	-0.4838	1.0475	-0.7321	-0.1467
0.6268	0.5516	1.2391	-1.8399	0.0171	0.7665	-0.9069	0.1672	0.7828
1.0148	0.5467	1.2296	-1.8805	0.0254	0.2201	-0.7812	0.6886	0.7011
-0.7396	-0.0137	0.3192	0.816	0.9903	-0.702	0.1925	0.2358	1.2777
-0.7486	0.008	0.3336	0.8039	0.9054	-0.7559	0.2349	0.2826	1.2584
-1.3516	0.132	0.2169	0.5606	0.81	-0.6307	0.1217	0.4042	1.2776
1.0573	-0.1099	1.0461	0.1799	-1.2917	-0.0707	-0.0793	-0.4485	-0.7918
1.0513	-0.0284	1.1196	0.1833	-0.7852	-0.0281	-0.1294	-0.4973	-0.7157
-0.4898	0.9621	-0.4986	-0.9513	0.0461	-0.0064	-0.0709	0.3671	0.1174
-0.4677	0.8108	-0.4892	-0.9417	0.1082	-0.0137	-0.177	0.508	0.1985
-0.4407	0.3704	-0.3553	0.5806	0.2615	1.4614	0.3064	-1.4635	0.4587
-0.4371	0.37	-0.3687	0.6298	0.2488	1.4554	0.2859	-1.4557	0.4678
-0.443	0.3714	-0.3781	0.6316	0.2483	1.4609	0.2892	-1.4649	0.4677
-0.4141	0.3731	-0.3354	0.6242	0.2653	1.4517	0.272	-1.4606	0.4682
0.1078	0.5034	-0.2349	2.2983	-0.092	0.0115	0.673	-0.546	-0.1872
-0.4685	-1.4791	-0.6434	-0.229	-0.2494	0.1976	-0.3068	0.6199	0.117
0.1682	0.6631	-0.1421	-1.6653	-0.4347	-0.4785	-0.8306	0.9894	-1.4532
-0.2192	-1.5805	0.1916	0.4631	-0.0193	0.6159	-0.1574	-0.2371	0.0486
-0.3706	0.3766	-0.4117	-0.0016	-0.0061	-0.01	0.0925	0.2263	0.2519
-0.5985	-2.2496	-0.3085	-0.6936	-0.3422	-0.2881	-0.9929	1.4922	0.2016
-0.4861	-0.2009	0.6569	1.3274	-0.315	1.0644	0.1445	0.6498	-0.0306
-0.4863	-0.1555	0.6465	1.3201	-0.3183	1.0684	0.1476	0.6564	0.0102
-0.5745	-0.8393	-0.7953	1.1811	-1.2679	1.003	-1.2396	1.1069	-0.4589
-0.5583	-0.8397	-0.7984	1.1847	-1.2743	0.9341	-1.2376	1.1134	-0.4524
-0.5625	-0.8448	-0.7963	1.1894	-1.2732	1.0038	-1.2358	1.035	-0.4558
-0.5646	-0.8537	-0.8039	1.181	-1.2612	0.9995	-1.2458	1.107	-0.4612
-0.1976	-1.1886	-0.4145	1.0473	0.2646	-0.0435	0.8774	-1.373	-0.1976
-0.2852	-1.19	-0.5343	1.0297	0.2647	-0.0544	0.6919	-0.7725	-0.2069
-0.283	0.7467	-0.4429	0.4705	-1.6266	-0.6295	0.7929	0.444	0.402
-0.2568	0.7478	-0.4408	0.4681	-1.6198	-0.6455	0.7906	0.5538	0.4016
-0.0799	-0.2841	0.2416	1.4993	0.1062	0.5834	0.3408	-0.6783	-0.1648
-1.6846	0.3918	-1.4454	2.5632	-0.5239	0.9906	1.2076	-1.5862	0.126
-1.4197	0.8654	-1.386	2.5601	-0.5256	0.9832	1.242	-1.657	-0.0135
-0.1592	0.4598	-2.5327	0.2758	0.2248	-1.068	1.1119	-0.1328	0.4744
-0.1524	0.4572	-2.5277	0.2825	0.3029	-1.0654	1.014	-0.1169	0.4735
-0.2002	0.46	-2.5252	0.2885	0.3076	-1.0745	1.1087	-0.1251	0.481
-0.3865	0.4051	-0.7923	1.5571	-0.098	-0.197	2.1235	-4.4584	0.4314
0.5793	-0.5472	-0.9893	0.3518	-0.7913	-0.0288	0.0489	-0.5071	-0.0852
1.6393	1.4034	-1.0665	1.249	-0.3108	-0.0829	0.326	-0.786	-0.9249
1.6407	1.4096	-1.0565	1.1165	-0.3162	-0.0788	0.3318	-0.7897	-0.8915
0.8459	1.0171	-0.0348	1.4483	0.4441	0.2687	0.6603	-1.5771	0.8864
0.8472	0.8973	-0.0094	1.4618	0.4796	0.2345	0.6598	-1.5761	0.9711
-0.1852	1.0716	-0.4036	0.1849	0.8343	-0.267	0.516	-0.2689	0.5314
-0.1872	1.0839	-0.4252	0.2203	0.9423	-0.2666	0.5192	-0.2724	0.5332
0.5794	1.0251	0.1586	0.7795	-0.5308	-0.8192	1.587	-0.49	-0.0066
0.5657	0.9531	0.1607	0.7832	-0.5306	-0.8185	1.5878	-0.5003	-0.0034
0.5696	1.0284	0.1669	0.8553	-0.5251	-0.808	1.5944	-0.5058	-0.0074
0.3249	-0.7265	-0.5731	1.7905	-0.3172	1.2948	-1.1448	0.7086	-0.2685
0.067	0.0075	-0.4819	1.4898	1.3742	0.9003	0.0307	-0.4684	0.3321
0.068	0.0086	-0.487	1.4854	1.3841	0.8983	0.0481	-0.4335	0.3518
0.0703	0.146	-0.4517	1.4852	1.5449	0.9073	0.0117	-0.4674	0.3686
0.8478	0.4059	-0.6077	0.0405	-0.7867	0.0408	0.2804	-0.1129	-0.0583
0.7448	0.3918	-0.5878	0.0287	-0.7872	-0.0017	0.2916	-0.0884	-0.0016
0.8602	0.3899	-0.5649	0.0337	-0.7167	-0.0051	0.3078	-0.1404	-0.0212
0.7251	0.3908	-0.5878	0.0327	-0.7873	0.0082	0.2839	-0.0952	0.0168
0.7855	0.9829	-0.1499	1.0252	1.5483	0.2304	0.2813	-0.412	0.5596
0.7726	0.9727	-0.1611	1.1454	1.5503	0.2516	0.2928	-0.4203	0.4811
0.4687	-0.304	-0.3708	1.7259	0.9537	0.9953	-0.4655	1.0333	0.2092
0.3991	-0.3047	-0.3756	1.7204	0.9585	1.0007	-0.4668	1.2509	0.2104
0.4639	-0.301	-0.3745	1.7173	0.9429	0.9897	-0.4659	1.2387	0.1814
-0.0536	2.5715	-3.2725	1.1549	-9.4325	-2.7641	1.5317	4.2663	1.0436
-0.3004	1.8451	-0.701	-0.227	0.373	0.2959	-0.4698	0.2471	-1.5843
-0.5575	1.82	-0.9548	-1.0056	0.2836	0.6972	-1.0126	-0.1179	-0.1155
0.0599	-2.0783	0.2327	-1.8547	-1.1407	-0.2351	0.3612	-1.4958	-0.548
0.1001	-2.775	0.2777	0.689	-1.3031	-0.1073	0.8222	-2.192	-0.7609
-0.2679	0.263	0.1368	-0.9157	0.319	0.3022	-0.1968	0.0951	0.1041
-0.3041	0.2759	0.0934	-0.9116	0.3398	0.2822	-0.1832	0.1087	0.1742
-0.253	0.1841	0.1352	-0.3068	0.3515	0.3283	-0.0462	-0.1534	0.184
-0.2627	0.1839	0.1859	-0.311	0.3035	0.3087	-0.0319	-0.133	0.1523
-1.0512	1.0493	2.2128	-0.8294	-0.5282	4.9001	1.5382	-2.4976	-0.9412
0.1028	0.544	0.2095	0.0149	1.1952	-1.3956	-2.2097	-0.1934	-1.9768
0.2633	-0.2308	0.4503	-1.2204	-0.4583	-0.9173	-0.3106	0.7394	-0.8945
-0.4341	1.5478	0.4632	0.3855	1.756	0.7823	0.5809	-2.8199	-0.2339
-1.2909	1.899	0.3352	0.1288	0.9654	0.6722	0.6992	-2.6454	-0.1723
-1.417	1.6197	0.2027	-0.774	0.9679	0.7366	0.3537	-2.4137	-0.1035
-2.2165	0.912	0.1479	0.8357	0.8832	0.9696	0.7103	-3.0225	-0.3777
-2.2222	0.9193	0.1461	0.8153	0.8941	0.9806	0.7063	-3.0356	-0.3746
-1.8775	0.9069	0.2146	1.37	0.8755	0.9178	0.839	-3.0417	-0.3838
-0.1836	-2.2483	-1.0152	0.212	-0.2376	-0.3779	-0.5804	0.5934	-0.3329
-0.1396	0.3503	-1.0255	-0.5273	1.6278	-0.1835	-0.7591	0.5097	-1.449
-0.1392	0.3562	-1.0714	-0.6123	1.3744	-0.2067	-0.7523	0.551	-1.4548
-0.2461	-0.1142	-0.8213	-0.4517	-0.0168	-0.6224	-0.4022	0.6189	-0.2076
1.9674	-0.0462	-0.5662	0.2619	-0.0762	-0.824	-0.0922	0.0906	-0.7262
-0.2792	-0.2712	-0.6346	0.1309	-0.8039	-2.1299	0.1938	0.5225	0.1665
-0.0897	-0.2728	-0.5802	0.1291	-0.8089	-2.4141	0.2169	0.5319	0.1622
-1.3174	-0.6414	-0.9769	-0.1744	0.5675	-0.3549	-0.5749	0.6935	0.0922
-0.2636	0.1828	-0.8162	-0.2911	-0.7687	-0.6749	-0.2387	0.5362	-0.4725
-0.3265	0.1898	-0.8061	-0.2938	-0.3535	-0.6381	-0.3206	0.5293	-0.3555
-0.5741	0.2817	-0.9199	-1.0182	-0.5339	-0.9752	0.135	1.3708	-0.2211
-0.5663	0.2093	-0.9151	-0.6675	-0.5277	-0.9753	0.142	1.3582	-0.2438
-0.4205	0.3179	-1.0508	-0.4803	0.7563	0.2865	0.8367	-0.3148	1.0591
-0.4876	0.3238	-1.0436	-0.4862	0.8617	0.2906	0.838	-0.3177	1.052
-0.1622	-1.2283	-0.9176	0.0692	-0.1492	-0.5016	-0.4195	0.5518	-0.3348
0.0118	-0.1618	-0.7582	0.3976	-0.0161	-0.6253	-0.2506	0.3596	-0.4066
-0.0115	-0.1608	-0.7646	0.4002	-0.0496	-0.6317	-0.2083	0.3451	-0.3692
-0.131	-0.2444	-0.7977	-0.1191	0.026	-0.5939	-0.2946	0.4411	-0.2686
-0.0236	0.8649	-0.7296	-0.0499	0.1273	-0.7469	-0.1961	0.3622	-0.3312
0.4404	0.3653	-0.5629	0.1757	0.3936	-0.4758	-2.2566	0.8473	-0.1469
0.443	0.2371	-0.5595	0.1843	0.397	-0.488	-2.2594	0.8683	-0.1374
-0.1077	-0.3488	-0.8317	-0.0813	0.0017	-0.6175	-0.4097	0.5027	-0.2976
-0.0538	-0.2656	-0.7872	0.0197	-0.0099	-0.6208	-0.3108	0.4816	-0.3367
