"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.6991	0.7327	0.6863	0.0977	0.684	0.6481	0.7524	0.7472	0.7724
0.0972	0.0959	0.0977	0.0927	0.094	0.0986	0.0951	0.1003	0.3872
0.1038	0.1005	0.3716	0.0986	0.0939	0.0986	0.0967	0.0972	0.0976
0.0956	0.0949	0.0955	0.0983	0.0936	0.1007	0.0964	0.0971	0.4169
0.0981	0.0958	0.0908	0.0944	0.0987	0.0903	0.3984	0.0937	0.0984
0.1004	0.3994	0.0942	0.0931	0.0901	0.0912	0.0994	0.1021	0.0945
0.1033	0.0901	0.3895	0.0979	0.102	0.0911	0.1008	0.0931	0.0947
0.0942	0.0983	0.098	0.1015	0.0943	0.3547	0.1005	0.0979	0.0933
0.3966	0.0982	0.0928	0.0923	0.0978	0.0937	0.0938	0.0974	0.0964
0.1004	0.101	0.0938	0.0982	0.1017	0.095	0.0951	0.3855	0.0981
0.0919	0.1006	0.3993	0.0994	0.0927	0.1027	0.0984	0.0975	0.0979
0.5739	0.6936	0.6924	0.0964	0.6606	0.5385	0.0983	0.0965	0.1023
0.1034	0.0949	0.6812	0.0952	0.6308	0.3856	0.0986	0.095	0.0946
0.0985	0.0974	0.6949	0.0973	0.6175	0.096	0.3724	0.0964	0.0989
0.0951	0.6869	0.7799	0.6956	0.6807	0.5783	0.7215	0.7952	0.6914
0.5941	0.0994	0.6798	0.472	0.6356	0.651	0.7251	0.7568	0.704
0.61	0.4599	0.7017	0.0971	0.6353	0.6679	0.6866	0.7435	0.7123
0.0989	0.6976	0.0988	0.0993	0.0933	0.6138	0.094	0.6927	0.0996
0.0937	0.1013	0.097	0.5505	0.0958	0.0927	0.5671	0.5727	0.0918
0.0917	0.0945	0.1011	0.0972	0.5463	0.0875	0.0936	0.0912	0.0968
0.0988	0.0987	0.5322	0.0977	0.5881	0.5001	0.5653	0.5715	0.1003
0.5604	0.095	0.5646	0.5578	0.5567	0.557	0.559	0.5937	0.5851
0.0966	0.6011	0.5898	0.0989	0.5662	0.5113	0.5434	0.5641	0.5985
0.0967	0.0966	0.0963	0.0923	0.0979	0.0984	0.0948	0.3829	0.5744
0.0954	0.0976	0.0954	0.0993	0.1015	0.0968	0.0963	0.3921	0.5633
0.0955	0.0902	0.389	0.0946	0.0979	0.102	0.0934	0.0981	0.5308
0.0972	0.1	0.098	0.0983	0.4141	0.0951	0.1006	0.0996	0.0967
0.0902	0.0963	0.0978	0.0998	0.0957	0.366	0.0916	0.1003	0.0964
0.6621	0.7261	0.6776	0.101	0.102	0.0883	0.0963	0.6433	0.0982
0.66	0.1007	0.7332	0.0971	0.6558	0.6763	0.7251	0.7693	0.7334
0.1001	0.0957	0.7001	0.7023	0.6853	0.65	0.7464	0.768	0.779
2.3804	0.098	3.2102	6.1247	0.095	6.2964	0.1014	2.3055	8.0745
0.0976	0.0985	2.0227	0.6734	0.0902	0.1036	5.0646	2.3831	4.449
0.5539	0.099	2.0025	0.0954	0.0995	0.5277	5.0921	2.3765	4.3216
0.1039	0.1046	0.6601	0.0958	0.6994	0.1013	0.0963	0.0904	0.6757
0.7509	0.0979	0.741	0.6802	0.7652	0.6817	0.7623	0.7556	0.8295
0.0918	0.1	0.0968	0.0962	0.1005	0.1033	0.0966	0.5142	0.7235
0.098	0.6941	0.6073	0.0969	0.0946	0.529	0.5936	0.6171	0.7174
0.1004	0.7051	0.6207	0.0988	0.0969	0.5358	0.5889	0.6255	0.7388
0.0936	0.1006	0.0974	0.0948	0.0937	0.0948	0.3564	0.0936	0.6696
0.3972	0.0951	0.1023	0.0985	0.1003	0.0936	0.0932	0.092	0.6767
0.0991	0.6782	0.5706	0.0921	0.5415	0.5156	0.5757	0.5709	0.7315
0.0988	0.4	0.1001	0.0906	0.0941	0.098	0.0973	0.0931	0.0934
0.0965	0.1	0.401	0.0968	0.0982	0.1001	0.0972	0.0953	0.0959
0.0993	0.1033	0.6975	0.1016	0.7439	0.9247	0.0974	0.663	2.1733
0.094	0.1009	0.0962	0.0918	0.1001	0.1024	0.3773	0.0951	0.0987
0.0963	0.09	0.1003	0.0982	0.1004	0.0966	0.0983	0.0973	0.3818
0.0971	0.0978	0.0964	0.0995	0.3879	0.0979	0.1048	0.0923	0.0983
0.102	0.0998	0.3991	0.0983	0.0951	0.0962	0.0943	0.098	0.0946
0.1024	0.0982	0.0953	0.0998	0.0989	0.1011	0.3607	0.1016	0.094
0.0986	0.0965	0.0969	0.0974	0.3949	0.8864	0.0965	0.0947	2.152
0.0949	0.0972	0.4063	0.0959	0.096	0.9086	0.1007	0.0945	2.1372
0.0983	0.1004	0.6463	0.1007	0.6401	0.0961	0.0997	0.0949	0.0954
0.0985	0.0929	0.3843	0.0987	0.0989	0.0925	0.0951	0.1032	0.1
0.0988	0.0966	0.0987	0.0993	0.0995	0.0992	0.1007	0.3801	0.0996
0.1029	0.4331	0.0935	0.0963	0.0928	0.0935	0.1031	0.0964	0.1006
0.374	0.0997	0.0984	0.0979	0.091	0.0964	0.0994	0.0956	0.0953
0.095	0.1003	0.0927	0.0956	0.0919	0.0951	0.4007	0.0933	0.0938
0.0969	0.0981	0.6496	0.1024	0.0994	0.0952	0.0975	0.0939	0.1
0.6649	0.1021	0.7082	0.0992	0.7165	0.6128	0.672	0.7132	0.1013
0.72	0.0984	2.2831	0.7232	2.83	2.4291	2.055	1.7973	2.6405
0.0967	0.0998	0.6978	0.0984	0.0929	0.1007	0.0955	0.1043	0.1011
0.5908	0.0941	0.5863	0.5748	0.5707	0.5302	0.5617	0.6383	0.5587
0.1002	0.6034	0.0993	0.1011	0.5638	0.0963	0.6018	0.6798	0.5923
0.0949	0.1041	0.6015	0.5476	0.5413	0.5534	0.5962	0.6196	0.5758
0.0957	0.4265	0.1032	0.0913	0.0939	0.0934	0.1005	0.0984	0.0952
0.0978	0.099	0.0993	0.3636	0.0951	0.0993	0.0964	0.0965	0.0928
0.541	0.0977	0.6271	0.5645	0.0986	0.5358	0.5974	0.6267	0.6041
0.0967	0.0969	0.0991	0.0961	0.0971	3.5385	3.7056	3.0638	3.0775
0.0967	0.0938	0.0983	0.0932	0.7038	0.0958	0.0958	0.0987	0.0924
0.1001	0.0946	0.0965	0.0977	0.096	0.5111	0.0983	0.5374	0.6341
0.1061	0.0974	0.0964	0.0978	0.0996	0.0948	0.3642	0.1006	0.0969
0.0947	0.0959	0.0966	0.1023	0.0955	0.3503	0.0987	0.092	0.1
0.3827	0.1015	0.1049	0.099	0.0996	0.0923	0.0954	0.0931	0.0933
0.1002	0.1002	0.095	0.1024	0.1024	0.0911	0.3738	0.1003	0.0939
0.0979	0.0976	0.0929	0.1044	0.101	0.0964	0.097	0.1	0.3967
0.0962	0.0967	0.5922	0.0941	0.5653	0.0926	0.5432	0.0987	0.0946
0.0948	0.1017	0.0947	0.0965	0.104	0.5212	0.0996	0.0975	0.0999
0.0982	0.0967	0.5422	0.589	0.5877	0.1028	0.0969	0.0979	0.0943
0.1012	0.096	0.6843	0.7156	0.0948	0.6142	0.6613	0.7175	0.7592
0.105	0.0958	0.7354	0.696	0.0964	0.5945	0.6577	0.6691	0.7428
0.0953	0.0977	0.7037	0.6806	0.5534	0.6293	0.6638	0.7417	0.7507
0.676	0.7485	0.7061	0.0981	0.6849	0.62	0.7067	0.8288	0.715
0.6852	0.7467	0.7375	0.0996	0.6791	0.6342	0.7171	0.8457	0.7179
0.6542	0.0946	0.7101	0.0954	0.6382	0.6297	0.6996	0.7681	0.7638
0.6654	0.6558	0.7211	0.0923	0.6956	0.6492	0.6686	0.7569	0.7446
0.0973	0.4364	0.7087	0.1008	0.099	0.0922	0.6618	0.0922	0.0925
0.3508	0.1016	0.7237	0.0924	0.0948	0.0988	0.6338	0.0946	0.0916
0.0956	0.4318	0.7132	0.0949	0.0964	0.1001	0.6301	0.0995	0.0964
0.0959	0.099	0.7086	0.0966	0.0939	0.1016	0.6623	0.0954	0.4158
0.6447	0.8196	0.7628	0.1011	0.0949	0.6422	0.6899	0.7748	0.7392
0.6958	0.0986	0.6806	0.0891	0.6754	0.6446	0.667	0.7132	0.7045
0.7107	0.7635	0.7477	0.0929	0.6523	0.6863	0.764	0.7381	0.7543
0.6482	0.1002	0.6835	0.6821	0.7046	0.6098	0.7344	0.7818	0.716
0.6491	0.8049	0.719	0.0911	0.6815	0.6799	0.6873	0.7758	0.7263
0.0968	0.5682	0.5606	0.0962	0.0998	0.0988	0.0994	0.5508	0.5644
0.0988	0.0972	0.095	0.0979	0.1033	0.0926	0.0964	0.098	0.3965
0.089	0.0956	0.0978	0.096	0.0903	0.0938	0.098	0.4536	0.0965
0.0975	0.0937	0.0958	0.0984	0.3859	0.0914	0.0992	0.0986	0.0973
0.0968	0.0929	0.0971	0.3962	0.1001	0.0927	0.0913	0.0959	0.1009
0.0978	0.0988	0.0955	0.1037	0.3888	0.0986	0.0962	0.0965	0.0939
0.3956	0.1012	0.0981	0.0998	0.0986	0.0941	0.0904	0.1036	0.0914
0.096	0.0964	0.5457	0.0948	0.0941	0.5267	0.5298	0.0987	0.4365
0.0952	0.1031	0.5725	0.0975	0.4905	0.5415	0.5635	0.0935	0.1016
0.0975	0.1	0.0992	0.0889	0.0971	0.3445	0.098	0.1006	0.1021
0.097	0.0999	0.0987	0.099	0.0978	0.0948	0.0956	0.0978	0.4035
0.6526	0.1004	0.7053	0.6838	0.6732	0.6494	0.7193	0.8178	0.7452
0.4467	0.1	0.5861	0.0937	0.0933	0.0943	0.5657	0.6371	0.6055
0.1015	0.0958	0.6154	0.101	0.4327	0.0958	0.5713	0.652	0.613
0.0928	0.436	0.09	0.0975	0.0981	0.1	0.098	0.097	0.0906
0.1041	0.0991	0.0999	0.0948	0.3944	0.0982	0.0968	0.0943	0.093
0.1003	0.0938	0.0981	0.0986	0.403	0.0937	0.0957	0.0969	0.0972
0.0956	0.5985	0.6079	0.0943	0.5728	0.1004	0.5486	0.0963	0.0984
0.0912	0.096	0.0963	0.5148	0.0959	0.0971	0.0926	0.1023	0.0975
0.1002	0.0975	0.0965	0.0924	0.1008	0.0963	0.0976	0.3911	0.0983
0.1032	0.4232	0.101	0.0945	0.0976	0.0935	0.0933	0.0959	0.0992
0.0951	0.0946	0.615	0.0994	0.5613	0.4889	0.0972	0.3789	0.0984
0.0982	0.0924	0.5804	0.3856	0.537	0.4721	0.0978	0.0932	0.098
0.0969	0.0956	0.0937	0.3814	0.0938	0.0956	0.1023	0.1017	0.0915
0.0935	0.094	0.0955	0.1007	0.1011	0.0979	0.4329	0.0943	0.0924
0.0899	0.0977	0.0957	0.094	0.0976	0.0997	0.0945	0.0974	0.4124
0.3825	0.0992	0.0999	0.0939	0.0994	0.0956	0.1011	0.0996	0.0965
0.0985	0.0927	0.1033	0.0982	0.3845	0.0954	0.0979	0.1	0.0945
0.0969	0.0987	0.5541	0.0918	0.1027	0.0966	0.0938	0.0948	0.0969
0.3655	0.1	0.605	0.1012	0.0992	0.0958	0.5817	0.5577	0.5952
0.0949	0.0932	0.6402	0.0994	0.0962	0.3941	0.5739	0.5792	0.5904
0.1001	0.0987	0.6384	0.0996	0.4128	0.0981	0.5886	0.5595	0.5784
0.1012	0.4455	0.6231	0.0966	0.0938	0.5192	0.5663	0.6338	0.6428
0.3704	0.1012	0.6157	0.0938	0.1028	0.4983	0.5889	0.5919	0.6235
0.099	0.1012	0.6106	0.423	0.0958	0.5129	0.5856	0.6381	0.6272
0.0971	0.0958	0.5966	0.0945	0.4114	0.486	0.5532	0.5942	0.6239
0.1018	0.1004	0.5969	0.3948	0.0955	0.4962	0.5279	0.5929	0.0978
0.0962	0.4347	0.5511	0.0933	0.0942	0.48	0.5542	0.6035	0.0979
0.0949	0.0988	0.0959	0.0994	0.4164	0.0925	0.0982	0.0963	0.097
0.3552	0.0979	0.0984	0.0942	0.0952	0.0982	0.0961	0.0944	0.0958
0.0992	0.0968	0.0981	0.3943	0.0998	0.0943	0.0992	0.0982	0.0999
0.7353	0.099	1.7432	2.1856	2.7524	3.1623	1.8597	2.0081	1.9281
0.0961	0.7426	0.0952	0.0967	0.1053	0.5973	0.0967	0.6805	0.0999
0.6276	0.0949	0.1037	0.1007	0.0972	0.0898	0.0908	0.0982	0.6532
0.6211	0.6328	3.0428	0.0974	2.5682	0.5208	1.6828	0.6633	0.6576
0.096	0.1007	2.9405	0.1006	2.5405	0.093	1.6333	0.1028	0.0991
0.6426	0.7113	0.6772	0.0994	0.7177	0.6368	0.7246	0.8035	0.7343
0.6108	0.6988	0.6933	0.0971	0.7082	0.6157	0.7245	0.7859	0.738
0.6177	0.6737	0.6984	0.0945	0.6928	0.6608	0.7222	0.7538	0.7622
0.6463	0.0986	0.6385	0.5669	0.6812	0.5972	0.6798	0.7265	0.7538
0.1004	4.4956	4.3254	0.099	0.0998	0.0992	3.8175	3.8033	4.0284
0.101	0.0938	0.0942	0.0962	0.0985	1.9923	0.1016	0.0924	0.0946
0.6503	0.7501	0.6954	0.095	0.7143	0.7644	0.7322	0.7186	0.6843
0.0925	0.593	0.7816	0.1021	0.0984	0.6346	0.7025	0.6159	0.6979
0.5465	0.0977	0.7151	0.6042	0.5839	0.6798	0.7027	0.6606	0.6696
0.0988	0.628	0.7212	0.0977	0.5763	0.6229	0.7235	0.6422	0.6631
0.0956	0.0984	0.744	0.0944	0.5783	0.6377	0.7312	0.4248	0.0956
0.0992	0.0944	0.7196	0.0943	0.6257	0.6219	0.6948	0.4292	0.1005
0.0949	0.0941	0.7273	0.4681	0.603	0.6172	0.6895	0.0895	0.0997
0.5699	0.0917	0.5997	0.5923	0.5978	0.5501	0.5967	0.6391	0.6341
0.0905	0.4376	0.5914	0.1015	0.1029	0.5586	0.6192	0.6091	0.0952
0.099	0.0972	0.5965	0.1013	0.0972	0.5179	0.5824	0.5912	0.4149
0.0967	0.613	0.5869	0.0968	0.565	0.5298	0.5637	0.5822	0.625
0.1014	0.6246	0.5857	0.1023	0.5884	0.5484	0.5788	0.581	0.6175
0.0997	0.0954	0.5662	0.0972	0.4098	0.0979	0.5916	0.567	0.0945
0.4745	0.0954	0.5656	0.0974	0.1032	0.0968	0.5785	0.5808	0.0992
0.095	0.0933	0.5933	0.5536	0.0943	0.5142	0.6008	0.6221	0.5948
