"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
-0.0013	-0.2686	0.1787	-0.6504	-0.2348	-0.5839	-0.8478	1.0673	-0.2303
-0.5228	-0.6524	-0.1454	0.9718	-0.7953	1.4392	0.2179	0.1006	0.9123
-0.5227	-0.6781	-0.1543	0.9746	-0.7717	1.4468	0.2203	0.1092	0.9149
-0.5213	-0.6761	-0.1446	0.9664	-0.7953	1.4385	0.2158	0.1044	0.903
-0.52	-0.6736	-0.1387	0.9796	-0.7927	1.4339	0.229	0.0961	0.9197
-0.5115	-0.6741	-0.136	0.9771	-0.7933	1.4133	0.2175	0.0997	0.9106
-0.5206	-0.6721	-0.1472	0.9744	-0.786	1.3801	0.2196	0.1038	0.9134
-0.5184	-0.6368	-0.141	0.9656	-0.7893	1.4457	0.2153	0.1017	0.9127
-0.4882	-0.6748	-0.1461	0.9729	-0.7895	1.4395	0.2181	0.103	0.9061
-0.5246	-0.6757	-0.1265	0.9805	-0.7905	1.4464	0.2188	0.106	0.9144
-0.5218	-0.6695	-0.1072	0.9775	-0.7835	1.4331	0.2138	0.1015	0.9111
0.7926	-1.2552	1.1238	0.0011	0.88	0.6941	0.1457	-1.6482	0.7265
0.8724	-1.5186	1.1721	0.3308	0.8202	0.5964	0.0169	-1.5222	0.7572
0.9582	-1.5173	1.1948	0.3504	0.8127	0.6005	0.0171	-1.514	0.7477
-0.1866	-0.1266	0.1041	0.1256	0.0935	0.3948	0.0592	-0.3149	0.0217
-0.2585	-3.3834	-0.006	0.055	0.1473	0.9054	0.0927	-0.0304	0.4232
-0.2127	-2.9989	0.0077	0.0107	0.1923	0.8414	0.136	-0.1055	0.3662
-0.4073	0.0075	0.2028	0.1063	-1.1152	0.0661	-0.4789	-0.0158	0.5183
0.0702	0.4629	-0.0023	-0.0915	-0.5274	-1.2972	-0.3317	0.2201	-0.3511
0.7579	0.382	-0.0638	1.72	-0.3211	-1.561	0.4082	-0.4009	0.2241
-0.4873	1.3789	-0.4139	-0.2396	-0.138	-1.1581	-0.4988	0.2247	-0.0415
0.2297	0.3993	-0.4196	-0.8323	-0.1531	-1.0871	-0.4957	0.36	-0.0993
-0.4189	0.2373	-0.4717	-0.332	-0.2703	-0.9909	-0.4269	0.3312	0.0146
1.0776	-0.0342	0.012	-0.1209	-0.3099	-0.7231	0.2733	0.0285	-0.0795
1.0818	-0.0339	0.0187	-0.1292	-0.3078	-0.7221	0.2731	0.0206	-0.0486
1.0899	-0.0334	0.0211	-0.1155	-0.3205	-0.7314	0.2764	-0.0343	-0.0749
1.083	0.3557	-1.0607	-0.1665	-0.3848	-1.9739	-2.0406	0.2908	-0.1973
1.0716	0.3651	-1.0637	-0.1641	-0.3141	-1.7185	-2.0465	0.2897	-0.2066
-0.0233	0.0373	-0.1262	0.6674	-2.1046	-0.581	2.0551	-0.4266	-0.3035
1.4734	-1.6108	0.4279	0.4434	-0.4458	-0.3629	-0.6543	0.816	-0.1207
-1.4359	0.3893	-2.4483	-0.4621	1.892	-0.3177	-0.5281	0.5563	-2.8178
12.0743	-2.2453	-5.6214	-0.1095	-0.0859	-2.7741	7.2331	-0.4782	1.2129
-0.1264	0.0857	-8.1448	-1.5195	0.5343	2.8077	-1.3443	4.0896	-0.0305
-0.0992	0.7453	-8.1902	-1.4692	0.6578	2.4984	-1.3233	4.0606	0.0132
-0.0391	0.0775	0.0719	-0.6495	1.2279	-0.1589	-0.6803	0.7837	-1.4123
1.2628	0.7095	0.8089	0.7526	1.0793	-0.1403	0.3993	-1.071	0.9027
0.3144	-0.2585	0.819	0.2872	0.7371	0.2167	0.3754	-1.2664	0.3257
1.8914	0.4063	0.5376	-3.7594	1.224	0.1189	-0.446	0.5705	-0.0373
1.8874	0.4875	0.5892	-3.7627	1.179	0.099	-0.4302	0.5465	-0.0596
0.6294	0.2783	0.6141	-0.0207	1.0576	0.5565	-0.2415	0.9117	0.1877
0.6336	0.2716	0.5633	-0.027	1.0556	0.5572	-0.2352	0.7615	0.1902
0.789	0.1897	0.6652	-0.9643	0.8784	0.3283	-0.0113	-0.1372	0.1117
0.1772	0.5344	1.8038	-0.5649	0.2875	-0.8594	-2.6471	1.5598	-0.3439
0.1754	0.5425	1.6749	-0.5551	0.2839	-0.855	-2.6385	1.5629	-0.3779
0.5425	-0.479	0.2634	0.8615	-0.944	-2.6717	-0.2076	1.2832	3.3417
-0.6004	-0.9424	0.6487	1.2703	0.2796	1.3505	-0.4231	0.5142	0.4587
-0.6033	-0.9453	0.7466	1.2659	0.2757	1.3535	-0.4183	0.5127	0.4644
-0.5991	-0.8758	0.7354	1.2693	0.2766	1.3439	-0.4233	0.51	0.4691
-0.5977	-0.944	0.7317	1.269	0.2889	1.2912	-0.419	0.5071	0.4655
-0.598	-0.9394	0.7286	1.2752	0.279	1.3481	-0.4179	0.5022	0.4722
-0.1043	-3.9773	0.4767	0.3624	-1.6251	-2.3752	0.5092	1.4915	3.7425
-0.1006	-3.5932	0.472	0.308	-1.6225	-2.4315	0.5068	1.4845	3.7383
-0.1145	0.0952	-0.0353	-0.2237	-0.453	0.1896	-2.06	1.8067	0.0253
0.0226	1.1689	-0.1785	0.9247	-1.1067	-1.8167	1.2788	-0.7666	0.8185
0.0202	1.1674	-0.2425	0.8792	-1.1066	-1.8192	1.2885	-0.7633	0.8205
0.0167	1.0857	-0.2404	0.9257	-1.1116	-1.8128	1.2868	-0.765	0.8176
0.0206	1.1565	-0.2403	0.8678	-1.1019	-1.8116	1.2843	-0.767	0.8195
0.0176	1.1649	-0.241	0.9281	-1.1043	-1.8223	1.289	-0.7692	0.769
1.1495	0.0064	1.2591	-0.0297	0.2295	-1.3644	0.4751	-1.8074	-0.4295
-0.2859	1.1709	-0.4825	0.0737	-0.1421	-0.1026	0.0344	0.1185	-0.3297
-0.2589	-2.5888	0.7375	-1.9169	2.019	-6.3757	-3.8637	8.5993	2.0182
-0.374	-1.5296	0.5983	0.4921	-0.7493	-0.7457	0.6378	-1.5152	-2.005
-1.3253	0.1274	-1.282	-1.3153	0.5247	1.05	-1.2085	0.912	-0.1558
-2.1328	1.029	-1.9086	-2.3187	0.6929	0.928	-1.4057	1.1123	-0.3328
-1.2636	0.5892	-1.1729	-0.7321	0.5247	0.9445	-1.0792	0.6632	-0.1802
-0.7642	-1.3643	-0.6431	1.2749	1.3855	1.3644	-1.2058	0.7277	-0.1738
-0.6855	-1.3711	-0.5883	1.276	1.3846	1.3687	-1.2136	0.7336	-0.1692
-1.0996	1.6509	-1.2287	-0.5228	-1.0876	0.6986	-0.9569	0.6019	-0.8439
-0.438	0.0966	4e-04	0.6764	-0.5295	-0.6253	-11.5141	8.3069	-2.2866
0.5864	0.5961	0.1701	0.9443	-0.1287	-0.0021	0.7078	-0.3479	1.078
-0.0638	0.9409	-0.0155	-0.6224	1.3104	0.4092	-0.5602	-0.2977	0.8854
-0.1293	-0.7495	0.3809	0.7832	-0.7808	1.3036	-1.996	0.0664	-1.2845
-0.1346	-0.7561	0.3803	0.7942	-0.7605	1.2928	-1.9996	0.0586	-1.2736
-0.133	-0.6443	0.3831	0.7937	-0.7895	1.2938	-1.9989	0.0505	-1.2811
-0.14	-0.7567	0.3777	0.7009	-0.7919	1.2936	-1.9986	0.056	-1.2801
-0.1251	-0.67	0.385	0.7886	-0.7841	1.2992	-2.0084	0.0548	-1.2748
1.9316	1.8628	0.6659	0.2962	-0.2301	-0.4886	-0.9363	-0.9036	-0.1409
0.6269	0.5586	1.2254	0.6348	0.028	0.2354	-0.9	0.1665	0.7843
0.4009	0.5608	1.0132	-0.9232	0.1593	0.2266	-0.7794	0.7021	0.7032
-0.7516	0.0107	0.3841	0.8108	0.8718	-0.5912	0.2306	0.1103	1.361
-0.7452	0.0097	0.3827	0.7305	0.9878	-0.5866	0.1798	0.1601	1.3971
-1.3449	-0.0598	0.3187	0.2559	0.822	-0.5262	0.103	0.3689	1.3064
1.0175	0.1189	0.9512	0.2501	-1.314	-0.1131	-0.2431	-0.3372	-0.8991
1.0003	0.1102	0.9335	0.1946	-1.1594	-0.0894	-0.2847	-0.3126	-0.8484
-0.5042	0.9628	-0.4415	-0.9542	0.0403	-0.1827	-0.1062	0.4333	0.0365
-0.5344	0.609	-0.5197	-0.9386	-0.0325	-0.1879	-0.0556	0.5431	0.0567
-0.4371	0.3792	-0.2927	0.5766	0.2683	1.447	0.4021	-1.4633	0.4683
-0.4313	0.375	-0.3275	0.6333	0.2589	1.3541	0.4411	-1.4527	0.4584
-0.4231	0.3591	-0.3053	0.6062	0.2662	1.4583	0.3766	-1.4633	0.4537
-0.4319	0.3767	-0.32	0.6274	0.2656	1.3414	0.4017	-1.4593	0.4583
-0.3198	0.5007	-0.279	-0.1042	0.7322	0.1412	-0.0426	0.1458	0.2795
-1.4335	0.2532	-0.3636	-0.2339	-0.0593	0.1079	0.0653	0.3088	0.1975
0.3167	-0.143	-0.0065	-0.1752	0.9638	-0.2915	-0.5731	0.6471	-1.4554
-0.2941	-1.5823	0.0768	0.2115	0.0819	0.6269	0.055	-0.1676	0.1538
-0.3735	0.3739	-0.4717	-0.0585	-0.0512	-0.0701	0.1701	0.2429	0.0845
-0.6118	-2.254	-0.2975	-0.6916	-0.3337	0.6465	0.109	1.0826	0.058
-0.4885	-0.1519	0.6458	1.3189	-0.3188	0.3609	0.1531	0.6516	-0.0154
-0.4923	-0.1515	0.6462	1.3171	-0.3166	0.4125	0.1589	0.6534	-0.0296
-0.5697	-0.8434	-0.7955	1.0594	-1.2712	0.9945	-1.2374	1.1114	-0.4547
-0.5785	-0.838	-0.7953	1.1815	-1.2731	1.0001	-1.2507	1.1141	-0.4869
-0.5686	-0.8469	-0.789	1.1787	-1.2661	0.9251	-1.2504	1.1034	-0.4627
-0.578	-0.8226	-0.7971	1.1843	-1.2728	1.0004	-1.242	1.1029	-0.4646
-0.291	-1.1908	-0.5988	1.0264	0.2632	0.4196	0.9105	-0.7838	-0.1968
-0.2829	-0.9946	-0.6412	1.0439	0.2579	0.4568	1.0954	-1.3763	-0.2017
-0.2883	0.7446	-0.4433	0.4702	-1.6057	-0.6428	0.7943	0.5455	0.3961
-0.2832	0.7479	-0.4069	0.4625	-1.5885	-0.6379	0.7857	0.562	0.3953
0.1758	-0.2238	0.1998	1.493	0.0567	0.5464	0.2574	-0.7044	0.0903
-1.5104	0.8799	-2.3453	2.5599	-0.5296	0.9631	1.0049	-2.1383	0.0559
-1.6849	0.7002	-2.3821	2.5658	-0.5286	0.9773	1.008	-2.1004	0.0929
-0.2364	0.4577	-2.5352	0.2778	0.3144	-1.0719	1.1016	-0.139	0.4826
-0.1587	0.4627	-2.5303	0.21	0.3113	-1.0823	1.1091	-0.1471	0.4779
-0.1531	0.4562	-2.3436	0.2791	0.3059	-1.0737	1.1027	-0.1377	0.489
-0.3866	0.4076	-2.2077	1.5502	0.0543	-0.2064	2.1126	-4.4685	0.3482
0.5721	-0.5432	-0.9824	0.3676	-0.7873	0.3683	0.0398	-0.5188	0.3831
1.6366	0.6553	-1.0682	1.2459	-0.308	-0.078	0.3303	-0.7835	-0.8933
1.6268	0.6491	-1.0624	1.2477	-0.3224	-0.0836	0.3311	-0.7743	-0.9017
0.7499	1.0089	-0.1303	1.4594	0.5522	0.2687	0.6579	-1.5615	0.9669
0.8518	1.0139	-0.1125	1.4631	0.4694	0.237	0.641	-1.4589	0.9679
-0.1818	1.0739	-0.4045	0.1834	0.9298	-0.2586	0.5022	-0.2801	0.5299
-0.1869	1.0827	-0.4007	0.1784	0.9307	-0.2667	0.5134	-0.2589	0.5284
0.566	1.037	0.1581	0.7223	-0.5318	-0.8046	1.5965	-0.5052	-0.0063
0.5687	1.0396	0.1619	0.7912	-0.5211	-0.7617	1.5918	-0.515	-7e-04
0.5765	0.9489	0.1572	0.786	-0.5336	-0.8052	1.591	-0.5112	-0.003
0.3158	-0.737	-0.5753	1.7965	-0.3099	1.2977	-0.0164	0.7087	0.9386
0.0834	-0.0037	-0.3428	1.4795	1.4263	0.9042	0.3742	-0.4905	0.5298
0.0766	0.0012	-0.3656	1.3192	1.5427	0.9105	0.3808	-0.4957	0.5698
0.0786	-0.0207	-0.3352	1.4875	1.5364	0.8994	0.449	-0.5452	0.5608
0.8459	0.3836	-0.4398	0.0409	-0.6675	0.0331	0.3678	0.0045	-0.0555
0.8528	0.3917	-0.4292	0.0994	-0.7957	0.0434	0.3546	-0.0238	-0.0902
0.8499	0.3939	-0.4917	0.11	-0.7863	0.0398	0.3465	-0.0178	-0.0869
0.8449	0.3882	-0.4687	0.0377	-0.678	0.0093	0.3738	0.0018	-0.038
0.7796	0.8795	-0.2619	1.1405	1.531	0.3976	0.5048	-0.4888	0.5665
0.7806	0.9797	-0.3187	0.9801	1.5345	0.4014	0.4532	-0.4638	0.5714
0.455	-0.2955	-0.3583	1.7138	0.9556	1.0067	-0.4716	1.0941	0.2095
0.4643	-0.3011	-0.359	1.7123	0.9549	0.997	-0.4985	1.2439	0.2142
0.4604	-0.2987	-0.3745	1.7205	0.8123	1.0041	-0.4682	1.2475	0.2169
0.3079	0.3973	10.6543	2.3307	8.4284	-4.4056	6.5018	8.1759	8.5838
-0.309	1.8479	-0.5771	-0.2333	0.3718	0.27	-0.0671	-0.098	-1.5978
-0.993	1.8233	-0.9735	-1.0055	0.2818	0.695	-0.1973	-0.1185	-0.351
-0.0681	-0.0316	-0.6718	-1.8455	0.318	-0.2455	0.4357	-1.3861	-1.6992
0.0887	-0.2147	-0.6119	0.6925	-0.1032	-0.1019	0.8155	-2.1945	-1.9022
