"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.0605	-0.2599	0.2078	-0.6507	-0.7768	-0.354	-0.8183	0.8667	0.1654
-0.5133	-0.6777	-0.1465	0.9692	-0.7891	1.4293	0.215	0.1034	0.8232
-0.5219	-0.6523	-0.1475	0.9761	-0.7915	1.437	0.2248	0.1044	0.9137
-0.5147	-0.6683	-0.1474	0.9739	-0.7941	1.4399	0.2208	0.1005	0.8346
-0.5171	-0.6765	-0.1476	0.9847	-0.7893	1.3622	0.2208	0.1053	0.9155
-0.5263	-0.673	-0.1051	0.9696	-0.7872	1.439	0.2228	0.1062	0.9103
-0.5142	-0.6727	-0.1137	0.9836	-0.7792	1.4327	0.2219	0.1122	0.908
-0.5188	-0.6857	-0.1457	0.9821	-0.7456	1.4334	0.2147	0.0998	0.9133
-0.5176	-0.6735	-0.1442	0.9776	-0.7917	1.4353	0.2213	0.1084	0.9154
-0.5232	-0.6741	-0.1459	0.9782	-0.7081	1.4365	0.2201	0.0994	0.9132
-0.5248	-0.6692	-0.1508	0.9773	-0.7925	1.3389	0.2227	0.1105	0.9118
0.7711	-1.1761	1.2218	-0.0028	0.4746	0.4463	-0.014	-1.6516	0.7278
0.9512	-1.5237	1.2081	0.3229	0.5283	0.6024	0.0151	-1.525	0.6762
0.9593	-1.5237	1.2137	0.3251	0.4903	0.6022	0.0263	-1.5202	0.7588
-0.1872	-0.198	0.1886	0.1787	0.1813	0.3473	0.0221	-0.202	0.0501
-0.6695	-3.3859	-0.1896	0.5823	0.2752	0.8283	-0.4525	0.0223	0.5225
-0.6317	-3.3895	-0.1786	0.5908	0.2591	0.8501	-0.477	0.0508	0.4911
-0.4092	0.011	0.3926	0.1039	0.271	0.3394	-0.4851	0.0022	0.5242
0.0702	0.4628	0.0081	-0.1688	-0.5332	-1.3018	-0.2786	0.1038	-0.3385
0.7715	-0.2197	-0.0648	1.6846	-0.3234	-1.5687	0.4119	-0.3505	0.2052
-0.4735	1.3768	-0.2814	-0.4499	-0.1374	-1.1289	-0.3338	0.156	-0.0248
0.1964	0.0988	-0.3107	-0.8272	-0.314	-1.093	-0.562	0.1965	0.0572
-0.4307	-2.4052	-0.6245	0.1818	-0.1644	-0.6573	-0.7974	0.2787	0.4396
1.0706	-0.0345	0.0153	-0.1183	-0.313	-0.7183	0.2715	0.0209	-0.0612
1.0778	-0.0279	0.022	-0.1251	-0.3146	-0.7256	0.2753	0.0199	-0.0198
1.0838	-0.0379	0.0229	-0.1267	-0.3144	-0.7394	0.2681	0.0314	-0.0475
1.076	0.3601	-1.0636	-0.1647	-0.3147	-1.9995	-2.0328	0.3987	-0.2143
1.0802	0.363	-1.0634	-0.1718	-0.3091	-1.7396	-2.0447	0.2889	-0.2118
-0.0469	0.0376	-0.1436	0.6619	-2.1056	-0.5832	2.0615	-0.6092	-0.1063
1.4933	-0.1639	0.423	0.2543	-0.8308	-0.604	-0.4597	0.4201	-0.12
0.4216	0.3786	-1.6571	1.0392	1.8802	-0.3063	0.0647	0.3136	-2.8293
17.2832	-2.2619	10.1962	-2.2303	-0.0889	-6.579	-2.1475	12.163	3.6658
-0.1174	0.0886	5.8947	-0.1976	-1.1251	2.8097	-6.1802	2.2604	-0.2415
