"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.1448	0.2029	0.3766	0.1665	-0.1689	-0.6632	-1.2221	0.7359	0.1804
-0.5167	-0.677	-0.1425	0.9766	-0.7869	1.4353	0.212	0.1017	0.8466
-0.5164	-0.6795	-0.1494	0.9037	-0.7954	1.4339	0.2186	0.1056	0.9056
-0.5208	-0.681	-0.1416	0.8775	-0.7874	1.4275	0.2239	0.1035	0.9123
-0.5121	-0.681	-0.1438	0.9645	-0.7128	1.436	0.2219	0.0989	0.902
-0.5195	-0.6749	-0.1468	0.9181	-0.7756	1.4475	0.2233	0.0976	0.9088
-0.5258	-0.6862	-0.1441	0.973	-0.7335	1.4367	0.2262	0.1009	0.9137
-0.5132	-0.6708	-0.1516	0.8978	-0.7911	1.4321	0.2235	0.0998	0.9048
-0.5231	-0.6796	-0.1375	0.9788	-0.7856	1.4387	0.2273	0.1042	0.8607
-0.5204	-0.6717	-0.1451	0.9813	-0.7877	1.3477	0.2201	0.1095	0.9047
-0.511	-0.6771	-0.1444	0.9834	-0.7943	1.4317	0.2234	0.1028	0.9148
0.8141	-1.1524	1.0745	0.0038	0.7626	0.5531	-0.0112	-1.6508	0.7259
0.9509	-1.3996	1.1202	0.3227	0.6915	0.606	0.0136	-1.5209	0.7528
0.948	-1.5281	1.1263	0.2463	0.6618	0.6012	0.0173	-1.5255	0.7571
-0.1927	-0.221	0.1913	0.0346	0.1825	0.242	0.044	-0.3382	0.0634
-0.2363	-0.2684	0.0928	0.0089	0.0428	0.506	-0.0564	-0.2389	0.0617
-0.2424	-0.2961	0.1261	0.0131	0.0718	0.5398	-0.0738	-0.2613	0.0649
-0.4091	0.0043	0.3787	-0.1137	-1.1252	0.1068	-0.4923	-0.1646	0.5183
0.063	0.4659	0.006	1.0717	-0.5316	-1.3053	0.0067	-0.2165	0.0243
0.7585	0.3808	-0.0723	1.7156	-0.3213	-1.5678	0.4063	-0.434	0.2138
-0.458	1.378	-0.4379	0.0015	-0.1346	-1.205	-0.3324	0.0323	-0.028
0.2654	0.1565	-0.3385	-0.8264	-0.1913	-1.06	-0.6496	0.3281	0.0682
-0.4468	-2.3523	-0.3676	0.276	-0.3812	-0.4403	-0.737	0.3091	0.2458
1.0225	-0.0272	0.0263	-0.1234	-0.3176	-0.7194	0.2722	0.028	-0.0863
1.085	-0.0296	0.0212	-0.0676	-0.3175	-0.7269	0.2753	0.0364	-0.0722
1.0868	-0.0349	0.0515	-0.1261	-0.3166	-0.7196	0.2691	0.0276	-0.0934
1.079	0.3594	-1.0552	-0.1632	-0.3187	-1.9818	-2.0398	0.2865	-0.2073
1.0758	0.3567	-1.0652	-0.1751	-0.2642	-1.9915	-2.0402	0.2903	-0.2015
0.1483	0.0451	-0.4666	0.6052	-2.1079	-0.5858	2.0569	-0.4441	-1.9773
1.5059	-1.6046	0.5297	0.4043	-0.3135	-0.3706	-1.2855	0.8372	0.0644
-1.4688	0.3862	-1.916	-0.4075	2.1397	-0.5463	-0.4188	0.5784	-2.5126
3.1253	-2.2654	0.474	-0.1128	-17.0455	-4.3981	-2.1507	-3.7945	0.9842
-0.1256	0.5165	5.8276	-1.5191	-1.1332	2.81	-9.7872	6.5054	-1.366
-0.0736	0.739	5.9576	-0.1732	0.6533	2.7069	-9.5482	6.2155	-0.887
-0.0311	0.0643	0.0678	-0.8663	0.3865	-0.154	-0.6932	0.7134	-1.6198
1.2355	0.7199	0.8489	0.7511	1.0429	-0.134	0.4193	-1.1169	0.8531
0.3192	-0.2601	0.8296	0.2929	0.8312	0.2031	0.3683	-1.2717	0.432
1.8984	0.449	0.6028	-3.7878	1.1742	0.2749	-0.6572	0.5681	0.446
1.9112	0.4064	0.5736	-3.7886	1.0374	0.2727	-0.6454	0.531	0.4088
0.6478	0.2807	0.5629	-0.0263	1.0665	0.5551	-0.2315	0.748	0.2215
0.636	0.2824	0.5578	-0.0242	1.0521	0.5579	-0.2352	0.9153	0.245
0.9271	0.7191	0.5981	-0.9675	0.9913	0.213	-0.0972	-0.1032	0.2511
0.1827	0.5361	1.8044	-0.5687	0.2787	-0.8535	-2.636	0.3874	-0.3795
0.1733	0.5218	1.8059	-0.5653	0.2814	-0.8594	-2.6393	0.4188	-0.367
0.5299	-0.4792	0.4687	0.8418	-0.28	2.1022	0.8588	1.1853	1.5835
-0.6058	-0.9315	0.7286	1.27	0.2836	1.293	-0.4203	0.5078	0.4702
-0.6029	-0.9423	0.7368	1.2711	0.2824	1.2936	-0.4209	0.5127	0.4673
-0.6045	-0.9341	0.7345	1.2746	0.2825	1.3486	-0.4267	0.4446	0.4625
-0.6084	-0.9524	0.7369	1.1759	0.2785	1.356	-0.4324	0.5103	0.4566
-0.598	-0.9455	0.7486	1.2734	0.2847	1.2686	-0.4229	0.507	0.4724
-0.0983	-3.9751	0.4783	0.3094	-0.5978	2.8223	0.5037	1.483	1.82
-0.0991	-3.9753	0.4848	0.3022	-0.5654	2.8248	0.4996	1.4862	1.8135
-0.1166	0.0978	0.8862	-0.2146	-0.654	0.1981	-0.2266	1.8048	0.0302
0.0156	1.1659	-0.2406	0.9305	-1.0676	-1.8215	1.2914	-0.7679	0.8216
0.0173	1.165	-0.2409	0.8073	-1.1049	-1.8156	1.2924	-0.7689	0.8154
0.0164	1.1666	-0.2423	0.9234	-1.1121	-1.8251	1.286	-0.7619	0.8164
0.0122	1.1647	-0.2309	0.8593	-1.1111	-1.8178	1.285	-0.7638	0.8169
0.015	1.1637	-0.2403	0.923	-1.1039	-1.8178	1.2861	-0.7598	0.8033
1.1447	0.0189	1.2577	-0.0292	1.6884	-1.3602	0.3116	-1.7989	-0.4334
-0.2857	1.1723	-0.5327	0.0732	0.5902	-0.1354	-0.0016	0.118	0.1641
-0.0704	-2.588	0.4395	0.7786	-5.7957	0.6162	-1.1826	3.5903	0.0842
-0.3581	-1.5276	0.6139	0.5	-0.7543	-0.7342	0.4404	-1.523	-2.0025
-0.7677	0.0605	-0.9901	-0.4594	0.528	1.1489	-1.1178	0.7523	-0.1918
-2.134	1.0267	-1.9016	-2.3044	0.6284	1.1718	-1.5476	1.0938	-0.0228
0.4021	0.5816	-0.8797	-0.405	0.4825	0.908	-0.9654	0.5677	-0.2773
-0.7565	-1.3677	-0.5815	1.2733	1.3905	1.3724	-1.2141	0.7344	-0.1194
-0.7605	-1.2087	-0.5817	1.27	1.3987	1.3739	-1.2069	0.7404	-0.186
-0.9481	0.0761	-1.0837	-2.1943	-1.0944	1.0002	-1.2635	1.0747	-0.4805
-0.4226	0.0993	0.0131	3.4271	-0.5315	-0.62	9.3825	-11.7766	-6.7556
0.5898	0.5963	-0.063	0.9218	-0.1376	-0.0054	0.7063	-0.3457	-0.0874
0.8129	0.9451	0.6614	-0.6007	1.3044	0.1112	-0.5537	-0.0624	0.8814
-0.1319	-0.7554	0.3757	0.7916	-0.7375	1.3009	-1.9956	0.0582	-1.287
-0.1232	-0.7608	0.3831	0.7888	-0.7923	1.2922	-1.8691	0.0628	-1.2818
-0.13	-0.754	0.3245	0.7892	-0.7914	1.2971	-1.9916	0.0592	-1.2808
-0.1238	-0.7636	0.3745	0.7887	-0.7841	1.2912	-1.8729	0.0548	-1.2742
-0.1278	-0.7486	0.3766	0.7831	-0.7869	1.2698	-1.9914	0.0612	-1.2794
0.2385	1.8721	0.599	0.2995	-0.2453	-0.4938	0.9966	-0.9135	-0.1289
0.625	0.5489	2.8274	0.6312	0.0285	0.7652	-0.8908	0.158	0.793
1.0086	0.5465	2.9858	-0.9282	0.0795	0.2184	-0.7951	0.7061	0.893
-0.6924	0.0055	0.5081	0.812	0.9909	-0.57	0.138	0.2604	1.2336
-0.7407	0.0077	0.4604	0.7099	0.9816	-0.5514	0.1215	0.2786	1.2309
-1.3513	-0.0091	0.3321	0.2533	0.906	-0.4464	-0.1515	0.5284	1.3368
1.105	0.1152	1.1119	0.1885	-0.6881	-0.1919	-0.3521	-0.3644	-0.7201
1.1168	0.0485	1.0487	0.1844	-1.2849	-0.3161	-0.288	-0.343	-0.8362
-0.4557	0.9649	-0.5386	-0.9461	0.0733	-0.2193	-0.2759	0.4145	0.2497
-0.4255	0.8558	-0.5395	-0.946	-1e-04	-0.138	-0.1645	0.3571	0.1677
-0.4363	0.3604	-0.4024	0.6317	0.2542	1.4554	0.0594	-1.4634	0.4611
-0.431	0.3665	-0.3959	0.6302	0.2483	1.4482	0.0876	-1.4627	0.4517
-0.3947	0.3727	-0.3823	0.6269	0.2545	1.4559	0.0796	-1.4682	0.462
-0.4387	0.3439	-0.3964	0.6285	0.2689	1.4473	0.0323	-1.4649	0.4564
-0.0948	0.3027	-0.3059	2.331	0.7347	0.0475	0.5318	-0.4489	0.1849
-1.4379	0.3184	-0.5684	-0.2442	-0.1351	0.0718	-0.058	0.167	0.2093
0.2809	0.591	0.0689	-1.6733	0.3552	-0.7372	-0.6629	0.8767	-1.5136
