"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.6954	0.7704	0.8126	0.0931	0.7279	0.6719	0.7513	0.7538	0.7957
0.0946	0.4074	0.0956	0.0986	0.0987	0.1076	0.102	0.0941	0.1036
0.3886	0.0966	0.097	0.0994	0.097	0.0867	0.0993	0.0981	0.0989
0.099	0.3965	0.0982	0.0953	0.0956	0.0998	0.0948	0.0912	0.0939
0.092	0.103	0.0919	0.0976	0.1007	0.0939	0.0974	0.392	0.0984
0.1039	0.0952	0.1001	0.3741	0.0992	0.097	0.0961	0.0963	0.0924
0.0966	0.4082	0.1015	0.0985	0.0971	0.0947	0.0978	0.0967	0.0982
0.0986	0.095	0.4135	0.0995	0.0922	0.0989	0.0899	0.0961	0.0915
0.0966	0.3985	0.0958	0.0982	0.0945	0.098	0.0941	0.0949	0.0975
0.102	0.0982	0.0982	0.0904	0.1014	0.1012	0.0935	0.0948	0.3872
0.1007	0.0954	0.3984	0.0964	0.0934	0.0964	0.0988	0.0989	0.0945
0.5524	0.5697	0.7529	0.099	0.7552	0.0948	0.5607	0.0974	0.1006
0.1039	0.0992	0.72	0.0996	0.6049	0.0978	0.0977	0.3929	0.0955
0.0921	0.0962	0.7454	0.4607	0.6295	0.0959	0.1045	0.0968	0.097
0.0994	0.7047	0.7261	0.6812	0.7042	0.7095	0.7184	0.7627	0.7421
0.6489	0.7672	0.7539	0.0939	0.777	0.7225	0.6636	0.6802	0.7303
0.6855	0.7855	0.7238	0.0963	0.8069	0.7112	0.6892	0.6941	0.7115
0.0937	0.1003	0.6329	0.0919	0.0979	0.5649	0.1022	0.6883	0.0989
0.0968	0.0978	0.1022	0.5706	0.0953	0.0997	0.5872	0.5865	0.0947
0.0997	0.0962	0.094	0.1021	0.102	0.0951	0.0991	0.0975	0.5487
0.0948	0.0983	0.6282	0.1008	0.5894	0.5132	0.5951	0.5983	0.0963
0.5658	0.6277	0.6252	0.0945	0.5806	0.5592	0.6175	0.5849	0.6566
0.0988	0.0973	0.6252	0.594	0.5686	0.5695	0.6572	0.5976	0.5942
0.0969	0.1013	0.0955	0.0973	0.4093	0.0934	0.0994	0.0905	0.5754
0.1006	0.0941	0.0971	0.0958	0.0947	0.0985	0.3829	0.0949	0.5376
0.0969	0.0969	0.099	0.095	0.0936	0.0965	0.1018	0.3786	0.5423
