"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.6876	0.7476	0.7892	0.0918	0.6728	0.6557	0.7584	0.807	0.7862
0.0967	0.1014	0.0944	0.0957	0.0929	0.0937	0.3764	0.1007	0.0978
0.095	0.1023	0.1046	0.0981	0.391	0.1	0.0956	0.0974	0.1026
0.0983	0.1005	0.0971	0.0962	0.0962	0.0943	0.3844	0.0949	0.0937
0.0987	0.4129	0.0966	0.1	0.0925	0.0969	0.1024	0.1013	0.0992
0.0976	0.1002	0.0944	0.0978	0.0976	0.0934	0.0983	0.398	0.0926
0.0955	0.0965	0.097	0.0954	0.095	0.0991	0.103	0.3588	0.093
0.0972	0.0994	0.0942	0.3646	0.0958	0.0959	0.0928	0.095	0.0936
0.0959	0.0882	0.0961	0.097	0.0994	0.0961	0.3776	0.0984	0.101
0.094	0.1018	0.0987	0.0964	0.0953	0.0997	0.0944	0.3785	0.0996
0.0927	0.1006	0.0988	0.0928	0.1019	0.0911	0.0974	0.0948	0.3591
0.5265	0.5628	0.6436	0.094	0.6444	0.0934	0.1002	0.0947	0.6131
0.0948	0.0924	0.6769	0.5294	0.5925	0.0955	0.0899	0.1037	0.0943
0.0982	0.091	0.7078	0.5403	0.6303	0.0977	0.098	0.0958	0.0919
0.0992	0.7613	0.7024	0.6892	0.6841	0.7037	0.7324	0.7525	0.7483
0.7056	0.0951	0.7218	0.517	0.7135	0.6862	0.7206	0.7686	0.7717
0.6939	0.4147	0.7148	0.1032	0.6888	0.6619	0.7106	0.7647	0.742
0.0974	0.0976	0.1013	0.0982	0.0964	0.6204	0.7222	0.7631	0.097
0.0938	0.0966	0.1045	0.1027	0.0944	0.0993	0.5588	0.5617	0.5435
0.0928	0.0951	0.0917	0.0987	0.0949	0.0889	0.0958	0.527	0.095
0.5674	0.1	0.5897	0.1027	0.098	0.543	0.5808	0.6346	0.0977
0.5117	0.6219	0.5922	0.0905	0.5965	0.6124	0.5538	0.6307	0.6072
0.5484	0.0989	0.6186	0.0965	0.5564	0.602	0.5889	0.6596	0.6718
0.0978	0.4238	0.0966	0.0985	0.091	0.0974	0.0977	0.0943	0.548
0.0965	0.0966	0.0966	0.0959	0.0969	0.3715	0.0959	0.0966	0.5259
0.0964	0.3962	0.102	0.0994	0.1003	0.0963	0.0982	0.0924	0.5278
0.0966	0.0975	0.4178	0.0978	0.0947	0.0934	0.085	0.0976	0.0927
0.0924	0.089	0.0967	0.0986	0.0931	0.093	0.3648	0.0969	0.0949
0.6892	0.1006	0.6835	0.6579	0.0959	0.1025	0.0979	0.6487	0.101
0.0973	0.7001	0.7212	0.097	0.6668	0.7112	0.7292	0.7488	0.7187
0.0984	0.1006	0.7297	0.6647	0.6709	0.7534	0.775	0.8577	0.7784
7.2523	0.098	1.9355	2.6523	0.0979	3.4082	0.1005	4.5885	6.8274
2.7467	0.0941	6.9018	0.0976	0.0965	0.0894	4.2312	1.772	0.6692
2.7221	0.0944	6.8994	0.5783	0.1011	0.6717	4.2959	1.7308	0.0954
