"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.6548	0.0981	0.7562	0.7433	0.7239	0.7005	0.8202	0.7043	0.7352
0.096	0.4148	0.0949	0.0956	0.0997	0.097	0.0972	0.1007	0.0951
0.0957	0.3931	0.0965	0.0986	0.0967	0.0969	0.0955	0.0983	0.0967
0.0947	0.1006	0.1003	0.0954	0.0961	0.0978	0.0922	0.3662	0.099
0.0952	0.0996	0.102	0.3901	0.0945	0.0896	0.0967	0.0979	0.1002
0.0953	0.0931	0.4165	0.0959	0.0928	0.098	0.0997	0.093	0.1002
0.0957	0.0954	0.3956	0.0912	0.0952	0.0954	0.0877	0.093	0.1064
0.0995	0.0972	0.1	0.0954	0.104	0.3637	0.0956	0.0958	0.1025
0.0964	0.0974	0.095	0.0991	0.0976	0.367	0.0932	0.0934	0.1001
0.0967	0.3707	0.0967	0.1007	0.0984	0.0969	0.0921	0.0976	0.0981
0.1006	0.104	0.0945	0.0955	0.3953	0.0964	0.0943	0.0909	0.0977
0.5225	0.6268	0.683	0.1016	0.7091	0.5381	0.0967	0.0985	0.0918
0.3708	0.0966	0.6577	0.0994	0.7062	0.1025	0.1041	0.0973	0.0976
0.0999	0.1009	0.6762	0.0959	0.7029	0.0974	0.1008	0.0938	0.4255
0.0983	0.7543	0.703	0.758	0.6994	0.6959	0.8281	0.6928	0.7547
0.6391	0.0973	0.7453	0.7036	0.8349	0.6436	0.8303	0.7173	0.7499
0.594	0.0993	0.7736	0.7317	0.8003	0.6713	0.8281	0.6938	0.7517
0.5621	0.0937	0.1023	0.0977	0.0951	0.6112	0.0981	0.5821	0.0971
0.1001	0.0946	0.1019	0.096	0.0963	0.0918	0.5717	0.5554	0.5588
0.0975	0.1006	0.0971	0.0946	0.0976	0.0969	0.0923	0.0995	0.5949
0.4877	0.0982	0.5919	0.0972	0.0933	0.5454	0.5956	0.6145	0.0923
0.5422	0.0998	0.6167	0.5835	0.6407	0.5437	0.6058	0.5873	0.6303
0.0967	0.095	0.676	0.6	0.5972	0.5452	0.6845	0.5695	0.621
0.0905	0.0921	0.1	0.3921	0.0974	0.0932	0.0969	0.1009	0.5509
0.0944	0.0973	0.0965	0.0936	0.1046	0.098	0.3988	0.0977	0.5838
0.0981	0.0964	0.0955	0.433	0.1028	0.0974	0.0921	0.0991	0.5506
0.3549	0.0995	0.092	0.0927	0.0987	0.0948	0.0992	0.0931	0.1009
0.0909	0.4107	0.097	0.1003	0.0936	0.0948	0.0989	0.0943	0.0951
0.5657	0.1023	0.7418	0.0978	0.1025	0.6875	0.0994	0.64	0.1002
0.1036	0.0998	0.7232	0.7184	0.7229	0.7256	0.8417	0.741	0.752
0.7416	0.0961	0.6889	0.0912	0.7971	0.7061	0.7489	0.6945	1.6711
3.3328	0.1006	3.573	0.1008	3.3436	3.4213	0.0943	5.868	3.5273
