"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.1053	0.0183	0.0465	-0.6595	0.1258	-0.2136	-0.8884	0.8744	0.2029
-0.5171	-0.6794	-0.1441	0.9734	-0.7469	1.4414	0.2208	0.1012	0.9142
-0.5195	-0.673	-0.1417	0.898	-0.8066	1.4258	0.2266	0.102	0.9146
-0.5213	-0.6855	-0.1458	0.9806	-0.7924	1.4312	0.2225	0.0881	0.9063
-0.5205	-0.6786	-0.1385	0.9679	-0.7816	1.4406	0.219	0.0662	0.9122
-0.5184	-0.6853	-0.1424	0.971	-0.7359	1.4386	0.2239	0.1009	0.91
-0.5208	-0.6826	-0.1412	0.9071	-0.7908	1.4327	0.2227	0.1029	0.9173
-0.5155	-0.684	-0.1434	0.9758	-0.7872	1.433	0.2225	0.0942	0.9138
-0.5194	-0.6769	-0.1495	0.9691	-0.7828	1.4376	0.1887	0.105	0.9099
-0.5124	-0.6878	-0.1448	0.9807	-0.7832	1.4296	0.2221	0.098	0.9124
-0.5107	-0.6808	-0.1407	0.9716	-0.7785	1.4352	0.2219	0.0687	0.9134
0.8549	-1.1691	0.8609	0.3447	0.5903	0.6954	-0.0101	-1.6581	0.7256
0.9439	-1.5181	0.9516	0.3271	0.4178	0.6009	0.0018	-1.5259	0.7551
0.9456	-1.3336	0.9314	0.3248	0.4165	0.6035	0.0101	-1.5264	0.7589
-0.1836	-0.0185	0.0671	-0.0048	0.2037	0.4145	0.1042	-0.3794	-0.0022
-0.4368	-3.0577	-0.1059	0.0102	0.2224	0.8577	-0.4628	0.4446	0.245
-0.4237	-3.3839	-0.1443	0.0762	0.2263	0.9222	-0.4859	0.4793	0.2199
-0.4103	0.0142	0.3916	-0.15	-1.128	0.0577	-0.4794	0.025	0.5273
0.6195	0.4594	0.0024	1.0773	-0.5303	-1.3054	-0.2163	-0.2316	-0.3566
0.7522	0.3814	-0.0561	1.7255	-0.3187	-1.5661	0.4264	-0.5559	0.2023
-0.4797	1.3837	-0.259	8e-04	-0.1353	-1.3237	-0.239	-0.0767	-0.0359
0.4587	-0.2378	-0.3275	0.3377	-0.2612	-1.0223	-0.572	0.1465	-0.1224
0.0966	-2.35	-0.4783	-0.3259	-0.2443	-0.6115	-1.06	0.8696	0.0269
1.0854	-0.0311	0.0146	-0.1105	-0.323	-0.7246	0.1608	0.0399	-0.1034
1.082	-0.0377	0.0187	0.1107	-0.3125	-0.7318	0.2691	0.0263	-0.1226
0.9256	-0.0404	0.0126	-0.1039	-0.3207	-0.7217	0.2727	0.033	-0.0952
1.071	0.3549	-1.0658	-0.1646	-0.3125	-1.972	-2.0425	0.2959	-0.1985
1.077	0.3673	-1.0567	-0.1692	-0.348	-1.9787	-2.0369	0.287	-0.2065
-0.1085	0.04	-0.6906	0.6652	-0.6416	-0.59	2.0536	-0.6931	-1.9819
1.4952	0.0017	0.062	0.26	-0.1234	-0.2313	-0.7788	0.4017	0.0039
0.4898	0.4035	-1.6533	1.0398	2.0217	-0.2903	0.3916	0.3434	-2.9432
2.9664	-2.2488	-6.905	-0.1085	1.9449	11.7743	-2.1511	-3.7444	-8.762
-0.1274	0.086	-5.2597	-1.496	-1.1269	1.1655	-11.8983	-2.3042	-0.1162
-0.1137	0.0913	-5.2685	-0.166	0.6488	1.3693	-11.6222	-2.7545	0.0168
-0.0302	0.0645	-0.1283	-0.6465	0.3571	-0.158	-0.6918	0.716	-1.4874
