"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.5788	-0.1279	0.4143	-0.6464	-0.0789	-0.4442	-0.9049	0.9721	0.0413
-0.5186	-0.6819	-0.1441	0.9065	-0.7988	1.4345	0.2309	0.1043	0.9165
-0.5252	-0.6709	-0.1471	0.9683	-0.796	1.442	0.2216	0.0851	0.915
-0.5153	-0.6739	-0.1398	0.9641	-0.792	1.4327	0.2198	0.0994	0.8445
-0.5146	-0.6726	-0.1482	0.9768	-0.7888	1.4274	0.2266	0.0669	0.9113
-0.5068	-0.6923	-0.158	0.974	-0.7922	1.4345	0.2125	0.1027	0.9088
-0.5189	-0.6963	-0.1419	0.976	-0.786	1.4383	0.2223	0.1021	0.9094
-0.5195	-0.6806	-0.1482	0.9734	-0.7885	1.4361	0.219	0.1109	0.9133
-0.5185	-0.685	-0.1507	0.9772	-0.7884	1.4287	0.2261	0.1053	0.9125
-0.5179	-0.6717	-0.1408	0.9735	-0.7904	1.4306	0.2232	0.0985	0.9072
-0.516	-0.6816	-0.1388	0.9094	-0.7937	1.4359	0.2221	0.1076	0.9074
0.766	-1.1812	1.0596	0.0011	0.337	0.5904	-0.0043	-1.6558	0.7265
0.9477	-1.3691	1.0607	0.3259	0.3754	0.6023	0.0067	-1.5244	0.7566
0.8701	-1.5222	1.0532	0.3359	0.3107	0.6025	0.0129	-1.5258	0.7595
-0.1863	-0.1361	0.2453	0.0296	0.0684	0.332	0.0654	-0.2727	0.0886
-0.7421	-3.3782	0.1704	0.2176	-0.2281	0.6832	-0.3586	0.1363	0.6094
-0.6967	-3.0339	0.18	0.0191	-0.1946	0.6383	-0.3333	0.1142	0.5881
-0.408	0.0038	0.3044	0.1056	-1.129	0.0892	-0.4836	0.0137	0.5197
0.073	0.4633	0.0121	1.071	-0.5302	-1.1962	-0.1883	-0.1331	-0.363
0.7624	0.3613	-0.0596	1.727	-0.3112	-1.573	0.0061	-0.3504	0.2079
-0.448	-0.3488	-0.2215	0.6955	-0.1251	-1.0279	-0.5251	0.1222	-0.0272
0.4245	-0.2373	-0.3369	0.4095	-0.353	-1.2033	-0.4083	0.06	-0.0284
-0.4269	-2.4133	-0.3118	0.6513	-0.3274	-0.8702	-0.8537	0.4444	0.4336
1.0901	0.0038	0.017	-0.1197	-0.3159	-0.733	0.2671	0.0293	-0.1386
1.0848	-0.0303	0.0215	-0.1203	-0.3252	-0.7328	0.2671	0.0265	-0.1445
1.081	-0.0261	0.0095	-0.1236	-0.322	-0.7214	0.2717	0.0055	-0.1223
1.0766	0.3733	-1.0616	-0.1695	-0.3259	-1.9958	-2.0449	0.2986	-0.2745
1.0799	0.3551	-1.0598	-0.1748	-0.3207	-1.9798	-2.044	0.2917	-0.208
0.0907	0.0456	-0.5086	0.6552	-2.1046	-0.5808	0.3959	-0.1103	-1.9791
1.4895	-1.598	0.2347	0.4065	-0.4703	-0.4824	-0.7636	0.752	0.2194
-1.4562	0.4051	-1.1973	-0.4078	2.1496	0.4045	-0.0138	0.7777	-2.7416
-2.4429	-2.2548	-2.2436	-0.1065	-0.1079	2.3523	-2.1473	-6.7644	-0.3215
-0.1191	0.0869	5.2625	-1.5079	-1.1276	-0.561	-2.726	5.248	-10.1041
0.0315	0.7404	5.3201	-0.1712	0.6283	-0.5267	-2.8065	4.9156	-9.6638
-0.0355	0.0673	0.0599	-0.6611	-0.4162	-0.4863	-0.681	0.7184	-1.3093
-0.1358	-1.1973	-0.3749	0.6238	0.8433	0.1371	0.2713	-0.8455	1.1239
0.3106	0.322	0.8173	0.2888	1.3053	0.2084	0.3689	-1.2682	0.3724
1.9008	0.4231	0.4428	-3.7641	1.0369	0.1365	-0.5814	0.5918	-0.0044
1.6105	0.4144	0.4702	-3.7695	1.18	0.1774	-0.6233	0.6221	0.0541
0.6348	0.2791	0.5598	-0.0277	1.0665	-0.006	-0.2458	0.9099	0.3139
0.6372	0.2804	0.5603	-0.0296	1.0604	-0.0045	-0.2356	0.9023	0.3655
0.8042	0.7225	0.5686	-1.2292	0.955	0.1197	-0.0821	0.017	0.1302
0.1793	0.5332	1.8079	-0.5626	0.2785	-0.8545	-2.6491	1.5707	-0.3781
0.2095	0.5195	1.8062	-0.559	0.2774	-0.8535	-2.643	1.5675	-0.3768
0.5347	-0.4809	0.4205	-0.0766	-0.2765	4.4916	-0.2152	1.4373	-4.0262
-0.5973	-0.9424	0.7469	1.2698	0.2806	1.3556	-0.4097	0.4978	0.4652
-0.595	-0.9385	0.6786	1.2698	0.2853	1.345	-0.4322	0.5171	0.4607
-0.5965	-0.9356	0.7481	1.2809	0.2728	1.349	-0.4304	0.51	0.4634
-0.6034	-0.9433	0.7293	1.2694	0.2894	1.3472	-0.4197	0.513	0.4621
-0.6016	-0.9433	0.7427	1.2726	0.2826	1.3635	-0.4314	0.5083	0.4745
-0.0927	-3.6338	0.477	0.307	-1.6261	4.6537	0.5081	1.49	-3.7249
-0.095	-3.9771	0.4747	0.312	-1.5129	4.6829	0.5067	1.4778	-3.6154
-0.1214	0.1025	0.8834	-0.1163	0.0439	0.2176	-2.0582	1.8109	0.0254
0.068	1.169	-0.2414	0.9253	-1.1133	-1.8189	1.2914	-0.7593	0.8208
0.0233	1.1645	-0.2449	0.9283	-1.1028	-1.823	1.2919	-0.7171	0.8226
0.0214	1.165	-0.2432	0.9202	-1.0519	-1.8122	1.299	-0.7614	0.823
0.0283	1.1603	-0.2412	0.9304	-1.1036	-1.8156	1.3559	-0.7677	0.8257
0.0158	1.1625	-0.2378	0.9289	-1.1039	-1.8207	1.3181	-0.7589	0.8174
1.1389	0.9231	1.2543	-0.0307	1.6902	-1.3583	0.467	-1.801	-0.4408
-0.2912	1.157	-0.4364	-0.0802	0.5836	0.1139	-0.0686	0.0727	-0.3396
-0.0901	-2.5875	1.1336	-1.0558	-1.4689	5.203	-0.2065	-8.0245	-3.7204
-0.3668	-1.5262	0.6001	0.4931	-1.1122	-0.7346	1.8736	-1.5303	-2.0073
-0.7972	0.0726	-0.9437	0.0993	0.4366	1.1548	-0.7879	0.6616	-0.1921
-2.1481	1.0636	-1.9023	-2.2498	0.8301	1.4744	-1.3236	1.1925	-0.4008
0.3627	0.5898	-1.0196	0.1477	0.3252	0.9898	-0.5152	0.4262	-0.3611
-0.7691	-1.3295	-0.5927	1.2883	1.3858	1.371	-1.2457	0.7371	-0.1731
-0.7614	-0.5785	-0.5817	1.2849	1.3924	1.3558	-1.2189	0.7326	-0.1834
-0.2516	1.6652	-0.8704	0.003	-1.0834	0.7675	-0.1453	0.278	-0.8528
-3.7967	0.1087	4e-04	-0.6146	-0.5314	-0.6288	0.3247	2.3014	8.3422
0.5936	0.5886	-0.0672	0.9287	-0.1357	-0.0116	0.5443	-0.3531	1.0942
0.8165	0.9457	-0.0399	-0.6228	1.2805	0.5427	-1.3721	0.099	0.8785
-0.1327	-0.7569	0.386	0.7933	-0.7938	1.3096	-1.995	0.0615	-1.2094
-0.1323	-0.7607	0.3861	0.7937	-0.7836	1.2858	-1.9918	0.0558	-1.2364
-0.123	-0.7063	0.3894	0.7824	-0.7938	1.3007	-1.9905	0.0697	-1.268
-0.1307	-0.7536	0.3833	0.7856	-0.7124	1.2957	-1.9979	0.0567	-1.2829
-0.1238	-0.754	0.3839	0.7905	-0.7939	1.2506	-1.9904	0.0643	-1.2858
1.9415	1.8847	0.255	0.2967	-0.7712	-0.4972	1.0412	-0.918	-0.7861
0.6256	0.5579	1.2325	0.6283	0.0247	0.7605	-0.617	0.1624	0.7964
1.0101	0.5535	1.1866	0.4508	0.0768	0.2155	-0.7819	0.6979	0.7004
-0.7471	0.0095	0.5907	0.7987	0.9929	-0.7399	-0.0132	0.1745	1.308
-0.7415	0.0056	0.5867	0.8085	0.9293	-0.7092	-0.0542	0.1602	1.3182
-1.347	0.1334	0.5729	0.6128	0.9408	-0.7065	-0.1217	0.3203	1.3714
1.0829	0.2267	1.0831	0.1926	0.2863	0.1167	-0.0476	-0.4367	-0.3251
1.0909	0.2802	1.1056	0.1843	0.3121	0.119	-0.0801	-0.464	-0.3267
-0.1668	0.9642	-0.3123	0.0073	-0.0733	-0.4213	0.1675	0.1051	0.0613
-0.1892	0.9311	-0.2777	-0.0812	-0.0952	-0.4142	0.2113	0.1177	0.0271
-0.4255	0.3678	-0.5003	0.6299	0.2593	1.4556	0.4981	-1.459	0.4616
-0.439	0.3741	-0.4979	0.6311	0.2656	1.3631	0.5233	-1.4575	0.4701
-0.4314	0.37	-0.4842	0.6307	0.2547	1.466	0.4959	-1.4671	0.3622
-0.442	0.3655	-0.496	0.6297	0.2615	1.4575	0.4515	-1.3498	0.4712
-0.4378	0.0808	-0.2799	2.307	0.7364	-0.0749	0.1874	-0.1939	0.5554
-1.4431	-1.4573	-0.2986	0.1787	-0.2016	0.2673	-0.319	0.6004	0.3658
0.2507	0.5132	-0.1225	-1.6723	-0.3907	-0.5198	-0.6042	0.7872	-1.6304
-0.5054	-1.576	0.195	0.314	0.0179	0.5983	-0.1325	-0.0811	0.3402
-0.3207	0.3452	-0.4044	0.0476	-0.0791	-0.0074	-0.0243	0.2184	0.1027
-0.6043	-2.2525	-0.0407	1.3782	-0.3595	-0.316	0.1018	0.8581	0.5423
-0.4993	-0.1592	0.6312	1.3291	-0.3128	1.0676	0.1503	0.6555	-0.0161
-0.4948	-0.155	0.6404	1.2355	-0.3098	1.0687	0.1514	0.6551	-0.0239
-0.5778	-0.8391	-0.8	1.1832	-1.2629	0.9921	-1.2423	1.1075	-0.4619
-0.5631	-0.8453	-0.7901	1.184	-1.2624	1.0037	-1.2425	1.0602	-0.4492
-0.5328	-0.8422	-0.7907	1.1814	-1.2627	0.9973	-1.2359	1.1137	-0.4519
-0.5627	-0.8397	-0.7976	1.0564	-1.2622	1.0048	-1.2477	1.1049	-0.461
-0.2956	-1.1456	-0.4744	1.0463	0.0265	0.0406	0.7886	-1.3855	-0.1977
-0.298	-0.3035	-0.4237	1.0427	0.2558	-0.0705	0.8627	-1.3946	-0.2048
-0.2928	0.7427	-0.4413	0.4653	-1.6117	-0.6455	0.7809	0.5358	0.3185
-0.2818	0.7437	-0.4035	0.4707	-1.6193	-0.6399	0.785	0.5448	0.4064
-0.4163	-1.4169	0.1437	0.3464	-0.0263	0.545	-0.2048	-0.1648	0.3448
-1.6785	0.8812	-1.3337	2.5637	-0.5248	0.8417	1.0707	-1.5303	0.0506
-1.473	0.8796	-1.4118	2.5664	-0.513	0.9919	1.0462	-1.6147	-0.0239
-0.1418	0.4673	-2.531	0.2806	0.3021	-1.0695	0.9518	-0.1253	0.484
-0.1489	0.4641	-2.5242	0.3101	0.2977	-1.066	1.1099	-0.1256	0.489
-0.1444	0.4659	-2.5298	0.2883	0.2152	-1.0686	1.0999	-0.126	0.4807
-0.385	0.9705	-1.2922	1.5506	-0.2763	-0.2067	2.5141	-4.4695	0.3583
0.5851	-0.5459	-0.9867	0.3632	-0.781	0.2951	0.045	-0.517	0.3827
1.6413	1.4123	-1.0673	0.9977	-0.3151	-0.0859	0.3372	-0.7805	-0.8878
1.6396	1.268	-1.0675	1.2396	-0.3058	-0.0824	0.3404	-0.7819	-0.8964
0.8501	0.8693	-0.424	1.4557	0.3434	0.1369	0.6549	-1.5577	0.9598
0.8591	1.0048	-0.4091	1.3718	0.3783	0.13	0.6588	-1.5681	0.9566
-0.1742	1.0686	-0.3709	0.1768	0.9394	-0.2566	0.5126	-0.278	0.5379
-0.1591	1.0689	-0.41	0.1879	0.946	-0.2644	0.5269	-0.2584	0.5245
0.5713	1.0361	0.1636	0.7748	-0.5289	-0.7997	1.578	-0.5137	0.0427
0.5744	1.0362	0.1686	0.7736	-0.5319	-0.8048	1.5828	-0.5057	-0.007
0.567	1.0427	0.1637	0.7794	-0.5351	-0.7528	1.5739	-0.5163	-0.0131
0.3124	-0.732	-0.5664	1.7888	0.5772	1.3026	-1.1412	0.7181	0.9433
0.0656	0.0103	-0.479	1.4895	1.5478	0.6259	-0.0166	-0.1846	0.7014
0.0613	0.0084	-0.4474	1.4867	1.5436	0.659	-0.0336	-0.1762	0.6871
0.0713	-0.02	-0.4798	1.4814	1.5511	0.8871	-0.0787	-0.2364	0.6257
0.863	0.3897	-0.4469	0.2392	-0.7961	0.1839	0.3792	-0.0622	-0.0312
0.8562	0.4141	-0.4652	0.0485	-0.7854	0.1672	0.3346	-0.0171	-0.017
0.8376	0.3943	-0.4136	0.0487	-0.7934	0.1741	0.3743	-0.0263	-0.0419
