"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.6728	0.0946	0.8148	0.6904	0.6832	0.7039	0.7529	0.7321	0.6899
0.3903	0.1046	0.0967	0.1024	0.0957	0.0958	0.0945	0.0938	0.0961
0.092	0.0989	0.0975	0.0938	0.0947	0.3436	0.0949	0.0944	0.0964
0.0923	0.098	0.1013	0.0975	0.0956	0.0967	0.097	0.1018	0.3945
0.093	0.0927	0.097	0.0896	0.0968	0.3562	0.1	0.0962	0.0932
0.0963	0.0919	0.0967	0.38	0.0972	0.1045	0.0998	0.0992	0.0965
0.0988	0.1059	0.4412	0.1009	0.0956	0.0969	0.0954	0.0969	0.0967
0.0949	0.0927	0.434	0.0972	0.0973	0.0964	0.0998	0.0964	0.1012
0.0932	0.0996	0.0996	0.0947	0.0966	0.0941	0.0912	0.0996	0.4148
0.0947	0.1041	0.0996	0.0998	0.1013	0.0927	0.0991	0.1028	0.4274
0.3928	0.0995	0.0969	0.0994	0.0946	0.0942	0.0895	0.0962	0.1018
0.593	0.5734	0.795	0.0986	0.6825	0.0978	0.1	0.5881	0.0931
0.099	0.0969	0.7615	0.0918	0.672	0.5076	0.1008	0.1023	0.1004
0.1024	0.1	0.7597	0.0952	0.6541	0.4813	0.0999	0.0942	0.1007
0.0922	0.7175	0.7974	0.6434	0.6415	0.6706	0.7409	0.7657	0.6909
0.7132	0.436	0.7357	0.0931	0.6803	0.6549	0.7306	0.692	0.7134
0.7368	0.0938	0.7709	0.534	0.6923	0.6897	0.763	0.6996	0.6639
0.1027	0.732	0.0977	0.0969	0.0912	0.5439	0.0899	0.6581	0.1048
0.096	0.0962	0.5818	0.102	0.0967	0.0968	0.5876	0.6021	0.0982
0.0982	0.1001	0.0929	0.0976	0.0961	0.1	0.0946	0.093	0.5673
0.0961	0.5761	0.6229	0.0915	0.1016	0.5191	0.6196	0.6302	0.1006
0.5583	0.5966	0.6416	0.1003	0.6091	0.5551	0.628	0.6266	0.5907
0.1003	0.6311	0.6436	0.1014	0.5764	0.5443	0.6196	0.6026	0.6095
0.0968	0.1025	0.1012	0.0942	0.0972	0.3778	0.0985	0.0997	0.5859
0.0967	0.1008	0.0986	0.4278	0.0941	0.0981	0.0928	0.1004	0.5577
0.0999	0.0943	0.4218	0.0991	0.0924	0.0914	0.0938	0.0957	0.561
0.0979	0.1042	0.099	0.0956	0.0944	0.1001	0.0942	0.0911	0.4094
0.4018	0.1048	0.0961	0.0986	0.0999	0.095	0.0981	0.1005	0.1034
0.6808	0.7382	0.7391	0.0926	0.0984	0.0896	0.0991	0.6801	0.0962
0.0985	0.0979	0.8405	0.6954	0.7602	0.6517	0.6885	0.7124	0.731
0.0994	0.7244	0.7968	0.0946	0.7199	0.7199	0.7524	0.8448	0.7257
