"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.7128	0.0969	0.6842	0.722	0.7417	0.667	0.7224	0.8097	0.8019
0.101	0.1013	0.4008	0.0974	0.0987	0.1008	0.0959	0.0979	0.0978
0.0925	0.097	0.1058	0.3995	0.0896	0.0933	0.0992	0.0926	0.0959
0.0962	0.1006	0.391	0.0947	0.0992	0.1024	0.0966	0.1042	0.0922
0.0974	0.0988	0.0969	0.1051	0.4132	0.1013	0.094	0.0945	0.1011
0.0996	0.0997	0.1033	0.0947	0.0937	0.3374	0.0956	0.0979	0.0946
0.0975	0.1014	0.3933	0.0981	0.0963	0.1035	0.092	0.094	0.098
0.0928	0.0933	0.0931	0.1005	0.0947	0.0896	0.1017	0.0985	0.3935
0.0969	0.0913	0.3854	0.0955	0.094	0.1001	0.0947	0.0927	0.095
0.3887	0.0935	0.096	0.0936	0.0947	0.1004	0.0897	0.0962	0.1031
0.0981	0.0965	0.0912	0.0901	0.3876	0.1002	0.0985	0.0972	0.0982
0.5848	0.5319	0.6592	0.0976	0.6334	0.0912	0.0966	0.6411	0.1003
0.1016	0.0956	0.6547	0.0959	0.6974	0.0958	0.3971	0.1009	0.0952
0.0932	0.0983	0.646	0.0992	0.7217	0.3565	0.1015	0.0955	0.0989
0.1001	0.7486	0.6921	0.6745	0.7387	0.6241	0.7417	0.7737	0.7624
0.736	0.0964	0.7418	0.4956	0.7227	0.7418	0.7613	0.7157	0.7761
0.7239	0.4472	0.7655	0.1029	0.7529	0.7379	0.7546	0.6966	0.7629
0.1002	0.0981	0.1002	0.0894	0.6405	0.5903	0.0986	0.705	0.0969
0.1024	0.0963	0.0939	0.0983	0.5605	0.099	0.5708	0.6016	0.091
0.0903	0.0947	0.0993	0.0942	0.1014	0.0944	0.0965	0.1039	0.5649
0.0941	0.096	0.5591	0.5755	0.0932	0.4893	0.5986	0.6109	0.0965
0.5738	0.1037	0.5805	0.5953	0.5963	0.5326	0.587	0.637	0.6141
0.5856	0.0974	0.5687	0.0913	0.5573	0.5547	0.6022	0.5928	0.6207
0.0943	0.0994	0.1016	0.4026	0.0994	0.0958	0.0994	0.0969	0.5586
0.0939	0.1004	0.0963	0.0954	0.0931	0.1012	0.1015	0.4001	0.5908
0.0994	0.0966	0.094	0.0988	0.0969	0.0962	0.0942	0.4015	0.6071
0.096	0.0976	0.0974	0.101	0.5558	0.0996	0.0984	0.0962	0.0977
0.0953	0.0968	0.0989	0.1021	0.5132	0.0906	0.0954	0.0954	0.0907
0.6758	0.1012	0.7147	0.0946	0.0924	0.0939	0.6937	0.7463	0.0985
0.095	0.6928	0.7251	0.0992	0.7247	0.644	0.6728	0.7323	0.796
0.0974	0.1018	0.7001	0.6633	0.8984	0.665	0.7609	0.802	0.7384
3.6977	0.0971	3.8903	0.0925	3.9081	7.3136	0.0923	3.9475	4.4515
