"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
-0.1096	-0.2951	0.2824	-0.6612	-0.1419	-0.5192	-1.541	1.168	0.2797
-0.5191	-0.6841	-0.1437	0.9102	-0.7963	1.4384	0.2199	0.1028	0.9134
-0.5151	-0.6807	-0.1529	0.929	-0.7894	1.437	0.2207	0.1088	0.9134
-0.5228	-0.6781	-0.1458	0.963	-0.7953	1.4359	0.225	0.108	0.9195
-0.5192	-0.6711	-0.148	0.9719	-0.7831	1.3423	0.2215	0.1019	0.9073
-0.4867	-0.6737	-0.14	0.9768	-0.7896	1.4302	0.2168	0.1	0.9083
-0.5185	-0.6743	-0.1429	0.9693	-0.7886	1.4339	0.2184	0.0959	0.8205
-0.5251	-0.673	-0.1316	0.9764	-0.7982	1.4275	0.2235	0.1101	0.9097
-0.519	-0.6765	-0.1479	0.9694	-0.801	1.3369	0.2181	0.103	0.9154
-0.5168	-0.672	-0.1382	0.9805	-0.7954	1.4328	0.2263	0.1025	0.8201
-0.5158	-0.6844	-0.1504	0.919	-0.7978	1.4294	0.2244	0.1119	0.9146
0.7025	-1.2058	1.1875	-0.0079	0.6786	0.6994	-0.019	-1.6604	0.6364
0.9474	-1.526	1.2151	0.3344	0.6169	0.5641	0.029	-1.523	0.7511
0.9444	-1.5228	1.1796	0.3331	0.6203	0.6011	0.0197	-1.514	0.7131
-0.1957	-0.1648	0.1923	0.0818	0.0781	0.4763	-0.0362	-0.3037	0.1495
-0.3077	-3.3849	-0.1447	0.0821	0.0098	0.9543	-0.6804	0.0506	0.4431
-0.3194	-3.012	-0.1549	0.0137	0.0244	0.8795	-0.6211	0.0042	0.3839
-0.408	0.0099	0.3956	0.1015	0.3229	0.3777	-0.4912	-0.0601	0.5242
0.0744	0.0284	0.0054	1.0334	-0.5302	-1.3005	-0.0207	-0.1517	-0.3507
0.7636	0.3848	-0.0692	1.7197	-0.3737	-1.5741	0.4172	-0.3412	0.2041
-0.4784	1.383	-0.1335	-0.2892	-0.1424	-1.3032	-0.1435	0.0261	-0.0327
0.3256	0.0989	-0.2398	-0.8368	-0.1714	-1.19	-0.4742	0.2715	0.093
0.2743	-2.3553	-0.4751	-0.3263	-0.2706	-0.6822	-0.8596	0.4365	0.309
1.0863	-0.035	0.0187	-0.1084	-0.3136	-0.7303	0.236	0.0281	-0.1244
0.9656	-0.0313	0.0228	-0.1103	-0.3241	-0.7214	0.2685	0.0359	-0.1058
1.0894	0.0123	0.0155	-0.1007	-0.3098	-0.7282	0.2807	0.0271	-0.1185
1.0081	0.3533	-1.0641	-0.1738	-0.3087	-1.984	-2.0427	0.2867	-0.1985
1.0772	0.3525	-1.059	-0.1718	-0.2184	-1.9885	-2.048	0.2781	-0.2094
0.1902	0.8559	-0.4015	0.6542	-2.1063	-0.587	2.0542	-0.5463	-1.9821
1.4919	-1.6017	0.2337	0.5184	-0.4163	-0.497	-1.2965	1.0545	0.1805
-1.4504	-0.5986	-2.4596	1.011	2.0182	0.6063	-0.0922	0.7484	-2.7085
-2.3165	-2.2618	0.7504	-0.107	1.2602	6.665	-2.1506	5.1807	0.0696
-0.1274	0.6603	-2.3508	-1.5125	-1.1324	2.7981	-2.0268	0.6109	-0.0183
0.0639	0.7505	-2.2699	-0.1817	-1.0849	2.452	-1.5453	0.2838	0.0201
0.6846	0.0757	0.0616	-0.6519	0.2848	-0.1457	-0.6806	0.7117	-1.426
1.0509	0.657	0.79	0.7551	0.8143	-0.0293	0.4115	-1.0829	0.9112
0.3208	-0.264	0.8206	0.2934	1.3083	0.1988	0.3572	0.5015	0.4856
1.8985	0.391	0.6679	-2.1032	1.1718	-0.0899	-0.2672	1.1167	0.4437
1.8841	0.597	0.702	-3.7264	1.1796	-0.3137	-0.6094	1.4787	0.6413
0.6287	0.2763	0.5519	-0.0178	1.0733	0.5602	-0.3078	0.9135	0.1947
0.6409	0.2784	0.5489	-0.0213	1.0231	0.5634	-0.2463	0.9146	0.1936
0.7939	0.1402	0.7134	-0.955	0.9875	0.1159	-0.0316	0.8181	0.4405
0.1761	0.5267	1.8038	-0.5671	0.2862	-0.8451	-2.6455	1.5603	-0.3428
0.1804	0.5291	1.8085	-0.5646	0.2874	-0.8539	-2.473	1.5516	-0.3776
0.5376	-0.4835	0.5722	0.8426	-0.2838	0.6997	0.74	1.0018	-1.2972
-0.5903	-0.9414	0.7367	1.2735	0.2817	1.3596	-0.3867	0.5015	0.4752
-0.6011	-0.94	0.7439	1.2754	0.2892	1.351	-0.4204	0.4633	0.4754
-0.5971	-0.9459	0.7428	1.183	0.2822	1.3584	-0.4179	0.5114	0.4711
-0.6047	-0.9488	0.7334	1.2804	0.2736	1.3601	-0.4265	0.5091	0.4685
-0.5981	-0.9232	0.748	1.2672	0.2813	1.3567	-0.4245	0.5067	0.4738
-0.0944	-3.9745	0.4784	0.3153	-1.626	1.1992	0.4986	1.3736	-1.1672
-0.1038	-3.9708	0.4719	0.3517	-1.6224	1.1646	0.4999	1.488	-1.1384
-0.1168	0.1058	0.8806	-0.2217	-0.1562	0.2032	-2.0556	0.465	0.0259
0.0177	1.1594	-0.2206	0.9245	-1.1122	-1.8132	1.2986	-0.7697	0.8279
0.0303	1.1678	-0.1952	0.9155	-1.1023	-1.8106	1.292	-0.7621	0.8189
0.0243	1.1682	-0.2176	0.9323	-1.1011	-1.8241	1.2878	-0.7714	0.8178
0.0191	1.0899	-0.238	0.9276	-1.1016	-1.8164	1.2796	-0.769	0.8167
0.0231	1.1008	-0.2414	0.9231	-1.108	-1.8235	1.2899	-0.7691	0.8076
1.1503	0.7011	1.261	-0.0397	1.6948	-1.3582	0.4755	-1.8047	-0.4344
-0.3707	0.3886	-0.4816	0.0687	0.5788	0.1413	-0.0993	0.1235	-0.3275
-0.0991	-2.5907	8.2302	-0.7232	3.3021	-1.0154	-9.103	-2.2258	2.4368
-0.3653	-0.0171	0.5964	0.4922	-0.7624	-0.7426	1.8698	-1.5247	-2.0168
-0.1854	0.0706	-0.9321	-0.4824	0.1024	0.7213	-0.9951	0.6862	-0.1494
-0.4624	1.0531	-1.8988	-2.2648	0.2336	0.2648	-1.4138	1.0047	-0.1836
0.4012	0.5676	-0.9011	-0.4343	0.1028	0.6997	-0.893	0.5576	-0.3788
-0.6118	-1.3746	-0.5895	1.2507	1.3877	1.3626	-1.21	0.727	-0.1855
-0.7531	-1.3722	-0.5841	1.2445	1.26	1.3599	-1.217	0.7191	-0.1874
-0.3956	0.0523	-0.9897	-2.1613	-1.1218	0.5936	-1.2702	1.0187	-0.3037
-0.4379	0.1017	6.4684	-0.6179	-0.5273	-0.631	-4.6275	0.0408	11.2748
0.5875	0.5934	-0.0713	0.9326	-0.1437	-0.0058	0.7043	-0.3604	-0.222
-0.1217	0.9457	-0.0285	-0.6313	1.2713	0.3295	-0.549	-0.1413	0.8971
-0.1307	-0.7541	0.3765	0.7373	-0.7844	1.2913	-1.9991	0.0559	-1.2837
-0.1249	-0.7496	0.3816	0.7882	-0.7314	1.2917	-1.9967	0.0568	-1.2757
-0.1332	-0.7443	0.3758	0.7935	-0.7852	1.2958	-1.9963	0.0596	-1.2182
-0.1293	-0.6335	0.3769	0.7911	-0.7842	1.3029	-1.9991	0.0585	-1.2747
-0.1353	-0.7557	0.3885	0.791	-0.7884	1.3039	-1.9926	0.0502	-1.2331
1.8798	1.8782	0.6766	0.3087	-0.623	-0.4894	1.046	-0.911	-0.7952
0.6245	0.5552	-0.8858	0.6266	0.0218	0.7613	-0.9	0.1608	0.7868
1.0069	0.5516	-0.9256	-0.9253	0.0416	0.4649	-0.7981	0.6998	0.7021
-0.7457	0.0183	0.2365	0.8103	0.9113	-0.657	0.1446	0.1608	1.0642
-0.7	0.0163	0.2056	0.8138	0.991	-0.6595	0.0856	0.143	1.08
-1.3605	0.139	0.2197	0.5847	0.8532	-0.6593	0.0921	0.136	1.1431
1.1049	-0.1051	1.1199	0.31	-1.3138	0.0314	0.0884	-0.6046	-0.8117
1.0983	-0.1049	1.0752	0.28	-1.3237	0.0054	0.0346	-0.5535	-0.8875
-0.3778	0.6769	-0.2589	-0.9729	0.0302	-0.4123	-0.039	0.3549	0.1993
-0.43	0.9297	-0.2626	-0.8227	0.0028	-0.3845	0.0314	0.3718	0.1931
-0.4365	0.3683	-0.4887	0.6357	0.262	1.459	0.3539	-1.3915	0.4608
-0.428	0.3679	-0.4831	0.6262	0.2622	1.4654	0.3611	-1.4674	0.4113
-0.4403	0.3744	-0.4564	0.6278	0.2672	1.4301	0.3723	-1.4699	0.4677
-0.437	0.3734	-0.452	0.6273	0.2668	1.4578	0.322	-1.3865	0.4604
0.134	0.504	-0.3544	2.3068	-0.2203	0.1215	0.7734	-0.5025	-0.4891
-1.4368	0.4305	-0.2992	-0.2424	0.0013	0.0651	-0.0246	0.3285	0.2251
0.4619	0.5025	-0.0191	-1.6665	0.2897	-0.5228	-0.749	0.8633	-1.3848
-0.086	-0.1784	0.2055	0.032	0.2119	0.3733	-0.1107	-0.2922	0.0904
-0.3702	0.2275	-0.5364	-0.0591	-0.0976	-0.0184	0.076	0.2169	0.0281
-0.6011	-2.2492	-0.1866	-0.6876	-0.3295	-0.2908	-1.0996	1.5606	0.5693
-0.4918	-0.1624	0.6441	1.3281	-0.3034	1.071	0.1549	0.6493	-0.0274
-0.5043	-0.215	0.6503	1.3293	-0.319	1.0684	0.1543	0.6475	-0.0417
-0.5743	-0.8463	-0.7991	1.1747	-1.2678	0.9983	-1.2506	1.1069	-0.4663
-0.5679	-0.8326	-0.7914	1.1806	-1.2633	1.0078	-1.2366	1.1109	-0.4516
-0.527	-0.8437	-0.7932	1.1824	-1.2661	0.9961	-1.2472	1.1071	-0.4684
-0.5095	-0.8378	-0.7912	1.1805	-1.2678	0.9977	-1.2336	1.1024	-0.4618
-0.2956	-1.1775	-0.6427	1.0364	0.2544	0.1204	0.7526	-1.3885	-0.1953
-0.296	-1.173	-0.637	1.0416	0.2582	0.0819	0.7432	-1.3879	-0.1054
-0.2705	0.7453	-0.3332	0.4671	-1.6161	-0.6307	0.7908	0.5549	0.3999
-0.283	0.749	-0.4333	0.3892	-1.6136	-0.6381	0.7898	0.5577	0.4085
0.207	-0.1949	0.0947	1.4847	-0.0895	0.5139	0.2731	-0.672	-0.258
-1.6856	0.88	-2.443	0.5336	-0.5282	0.9641	0.8407	-1.3042	-0.0379
-1.6867	0.8872	-2.456	0.5085	-0.5302	0.9717	0.8555	-1.3498	-0.0793
-0.1506	0.5031	-2.5281	0.2877	0.3058	-1.0741	1.1074	-0.1305	0.4877
-0.1553	0.4579	-2.5316	0.2805	0.3022	-1.068	1.1124	-0.1297	0.4939
-0.1505	0.4681	-2.5304	0.29	0.2515	-1.0673	1.1047	-0.1245	0.4888
-0.5368	0.4067	-2.3445	1.5388	-0.2887	-0.2049	2.4128	-4.4786	0.3574
0.5827	-0.5476	-0.9828	0.3547	0.2679	-0.0244	0.0412	-0.5183	0.3945
1.6375	1.4022	-1.0596	1.255	-0.305	-0.081	0.3828	-0.7901	-0.9048
1.641	1.2359	-1.0691	1.2555	-0.3163	-0.0767	0.329	-0.7828	-0.8939
0.8509	1.0046	-0.2679	1.4538	0.4863	0.0896	0.6538	-1.4217	0.9713
0.7805	0.9963	-0.3135	1.4638	0.5086	0.138	0.6587	-1.5714	0.9692
-0.1878	1.0771	-0.4004	0.1901	0.9375	-0.2693	0.521	-0.2693	0.5227
-0.1789	1.0811	-0.312	0.1792	0.9475	-0.2611	0.5208	-0.2841	0.5292
0.5697	1.0017	0.1697	0.7831	-0.5244	-0.8101	1.5804	-0.503	-0.0053
0.5649	1.0329	0.165	0.7862	-0.5343	-0.7759	1.5885	-0.5126	-3e-04
0.5387	1.0426	0.1681	0.791	-0.5261	-0.8065	1.5829	-0.5018	-0.0143
0.3129	-0.7237	-0.5687	1.7945	0.7085	1.2999	-1.148	0.7132	0.9364
0.0718	0.0047	-0.4525	1.3253	1.549	0.9042	0.0605	-0.2887	0.5094
0.055	-0.0049	-0.4708	1.4906	1.548	0.9048	0.051	-0.2787	0.5221
0.0776	-0.001	-0.4541	1.4883	1.3952	0.9119	0.0946	-0.3146	0.4142
0.8558	0.3704	-0.3829	0.0379	-0.7892	0.1375	0.2283	-0.0921	0.0477
0.8561	0.389	-0.383	0.111	-0.7873	0.1663	0.3025	-0.1608	0.0254
0.859	0.3429	-0.3851	0.025	-0.7857	0.1214	0.2662	-0.0977	0.052
0.8525	0.3868	-0.3859	0.0347	-0.7917	0.0921	0.2651	-0.1056	0.097
0.678	0.9746	-0.361	1.1551	1.5435	0.1527	0.289	-0.3187	0.5594
0.7796	0.8709	-0.3449	1.1411	1.5416	0.1887	0.2963	-0.2696	0.5618
0.4146	-0.3065	-0.3664	1.722	0.9465	0.9902	-0.4703	1.245	0.211
0.4591	-0.2987	-0.3642	1.7225	0.9544	0.9974	-0.4569	1.0605	0.21
0.469	-0.301	-0.3656	1.7154	0.8751	0.9983	-0.4698	1.2497	0.2202
0.4021	0.3994	-3.102	2.1981	1.1506	4.9281	-1.7633	0.079	0.5798
-0.3053	1.8414	-0.5574	-0.2312	0.3766	0.1491	-0.4703	0.1853	-1.6012
-0.9733	1.8208	-0.9669	-1.0177	0.2882	0.6951	-1.0003	-0.1215	-0.4444
