"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.6955	0.7759	0.7388	0.1013	0.7196	0.6692	0.751	0.6704	0.6765
0.0998	0.0929	0.0983	0.0927	0.0991	0.0927	0.0953	0.4008	0.0996
0.0952	0.4156	0.1039	0.0942	0.0948	0.0957	0.1	0.0986	0.1016
0.1024	0.0998	0.0956	0.0934	0.0957	0.3645	0.0966	0.0934	0.1006
0.0988	0.1	0.1	0.1	0.1	0.3537	0.0988	0.0964	0.0979
0.0929	0.0943	0.3963	0.0971	0.0948	0.0947	0.0941	0.0948	0.0945
0.0973	0.0927	0.1019	0.3921	0.0934	0.0905	0.0984	0.0999	0.0997
0.0901	0.4067	0.0992	0.0938	0.1021	0.0957	0.0945	0.1007	0.1015
0.0995	0.0884	0.0879	0.1017	0.099	0.3388	0.0938	0.093	0.0947
0.0965	0.4297	0.1021	0.0947	0.0995	0.09	0.1017	0.0985	0.0957
0.1039	0.0949	0.3879	0.1016	0.0959	0.0983	0.0974	0.0932	0.0997
0.5356	0.5653	0.6845	0.0979	0.6844	0.096	0.1002	0.0976	0.5913
0.0982	0.1021	0.6431	0.0944	0.6487	0.0935	0.0929	0.4019	0.0999
0.0943	0.4805	0.6721	0.0957	0.6598	0.0901	0.0942	0.0942	0.1005
0.0962	0.7505	0.6656	0.749	0.6211	0.6578	0.7338	0.7682	0.7149
0.6497	0.5719	0.7286	0.095	0.7282	0.6241	0.7063	0.7596	0.7073
0.6627	0.0955	0.6816	0.442	0.7449	0.6513	0.7003	0.7821	0.7024
0.0993	0.0936	0.0985	0.098	0.1018	0.61	0.0971	0.6712	0.6951
0.0973	0.0984	0.0956	0.1031	0.0999	0.092	0.5789	0.5762	0.548
0.097	0.0979	0.0973	0.0998	0.0978	0.0993	0.1017	0.5796	0.1041
0.0972	0.1	0.5639	0.0977	0.5527	0.5289	0.5643	0.6704	0.0973
0.564	0.0998	0.5748	0.5984	0.574	0.521	0.6401	0.5943	0.5598
0.5759	0.0897	0.5868	0.1004	0.5886	0.5244	0.5721	0.6307	0.5914
0.098	0.0972	0.0927	0.0939	0.4245	0.0982	0.0981	0.0964	0.55
0.099	0.0946	0.4048	0.0932	0.1014	0.0923	0.0952	0.102	0.534
0.3915	0.0992	0.1031	0.0937	0.0956	0.0999	0.0937	0.0975	0.5395
0.1003	0.5315	0.0996	0.0945	0.0966	0.096	0.0978	0.0961	0.0939
0.1007	0.1054	0.0969	0.0972	0.0976	0.0946	0.3942	0.0969	0.0971
0.7356	0.0942	0.7103	0.0959	0.7039	0.099	0.1003	0.6702	0.097
0.6948	0.0931	0.7269	0.0972	0.6797	0.6587	0.7586	0.661	0.756
0.1015	0.6915	0.684	0.0907	0.6969	0.6801	0.774	0.8121	0.7378
2.9486	0.1038	2.5602	0.0933	3.266	5.4168	0.0992	5.8356	4.3662
0.0962	0.0991	2.2583	0.6668	0.0957	0.0954	2.1186	2.7958	0.5703
0.6048	0.5953	2.2012	0.0975	0.1033	0.5062	2.1925	2.8611	0.1023
0.0992	0.71	0.1055	0.1016	0.7328	0.0998	0.0992	0.0996	0.6879
0.7067	0.1026	0.6918	0.7496	0.7351	0.6397	0.8343	0.747	0.6865
0.0924	0.0965	0.5619	0.0912	0.0981	0.1	0.0935	0.0982	0.7188
0.3981	0.0943	0.6202	0.0985	0.0965	0.5395	0.6208	0.6122	0.7248
0.098	0.0974	0.6665	0.0956	0.3999	0.5489	0.6193	0.6097	0.7378
0.0948	0.0954	0.0978	0.4239	0.0902	0.1016	0.0952	0.1015	0.6832
0.1	0.1063	0.0981	0.0956	0.0971	0.0963	0.0959	0.4266	0.672
0.1008	0.62	0.5778	0.0988	0.5992	0.5277	0.6384	0.6357	0.7079
0.4979	0.1001	0.0923	0.103	0.0923	0.0983	0.0983	0.0941	0.1002
0.1012	0.096	0.0986	0.4362	0.095	0.0933	0.0934	0.0946	0.092
0.0976	0.0933	0.7253	0.0973	0.0916	1.2142	0.726	0.8454	1.1932
0.0976	0.0958	0.0952	0.1022	0.3939	0.0996	0.0998	0.0952	0.0965
0.103	0.0939	0.0966	0.0942	0.0951	0.098	0.0966	0.4067	0.0994
0.099	0.0974	0.0994	0.09	0.0926	0.097	0.3859	0.0895	0.0955
0.0954	0.0989	0.0934	0.0982	0.0933	0.0894	0.3849	0.0965	0.0973
0.0914	0.0963	0.0984	0.0982	0.3901	0.092	0.0967	0.0963	0.0988
0.0928	0.1008	0.0955	0.09	0.0994	1.3031	0.0966	0.4262	1.1902
0.0985	0.4225	0.1015	0.0973	0.1005	1.2697	0.1011	0.0973	1.1805
0.0922	0.7055	0.0993	0.0917	0.68	0.0999	0.1003	0.0977	0.0953
0.0989	0.1032	0.3929	0.1009	0.1002	0.0959	0.0943	0.0964	0.0997
0.0961	0.0884	0.0988	0.0937	0.097	0.352	0.0951	0.1025	0.0981
0.1005	0.4045	0.0951	0.0949	0.0987	0.0965	0.0968	0.095	0.0984
0.1009	0.1015	0.0962	0.0951	0.0957	0.1034	0.0917	0.3887	0.0945
0.0978	0.4047	0.0995	0.0947	0.0954	0.0951	0.0987	0.0996	0.0989
0.0992	0.1021	0.0964	0.0984	0.6937	0.0937	0.0998	0.0972	0.0962
0.7189	0.0992	0.6979	0.7636	0.0991	0.6289	0.7459	0.738	0.0962
0.7257	0.0989	2.2856	0.7627	3.5826	3.141	2.1248	3.6949	2.2261
0.0978	0.0965	0.0944	0.6852	0.1073	0.0973	0.0979	0.0959	0.0951
0.5792	0.0963	0.583	0.6253	0.5916	0.5589	0.6465	0.6335	0.5758
0.099	0.0967	0.6072	0.0949	0.6344	0.098	0.5991	0.5708	0.5865
0.5834	0.0931	0.5535	0.0936	0.6735	0.5553	0.5871	0.5588	0.5973
0.0972	0.0997	0.1015	0.1006	0.1006	0.098	0.0988	0.0971	0.3988
0.3919	0.0921	0.0933	0.0971	0.0937	0.0934	0.0957	0.1011	0.1035
0.5367	0.0943	0.6325	0.0987	0.6403	0.5078	0.6382	0.6261	0.5844
0.1016	0.0965	0.1036	0.099	2.4793	0.0947	2.9236	3.4819	5.8665
0.1	0.0987	0.0964	0.0957	0.0913	0.0971	0.0995	0.0972	0.6809
0.0963	0.0988	0.0946	0.1043	0.0968	0.5476	0.0955	0.6324	0.5414
0.0975	0.0981	0.1032	0.0977	0.0972	0.099	0.0934	0.3985	0.0996
0.096	0.0971	0.0932	0.1007	0.0974	0.3683	0.0976	0.0944	0.0975
0.0926	0.0968	0.0983	0.0972	0.0981	0.1001	0.101	0.3968	0.094
0.1032	0.0914	0.3961	0.1003	0.0974	0.101	0.0935	0.0907	0.0952
0.0981	0.0999	0.1029	0.1004	0.0981	0.0978	0.3959	0.1003	0.1049
0.0963	0.0971	0.5913	0.1013	0.5583	0.0953	0.1032	0.6312	0.0995
0.0954	2.0379	0.1041	0.0963	0.1	0.0957	0.0939	0.0971	0.0973
0.0985	2.01	0.6909	0.0894	0.5498	0.0935	0.0986	0.0931	0.0976
0.1044	0.0977	0.7151	0.1023	0.4113	0.6352	0.7355	0.6568	0.7058
0.4891	0.1014	0.6807	0.094	0.1004	0.6231	0.806	0.6778	0.7553
0.0959	0.6248	0.6701	0.0966	0.5727	0.6424	0.7512	0.7038	0.7716
