"","site_code","Taxon","cover.change","leafN.mg.g","height.m","rootN.mg.g","SLA_m2.kg","root.depth_m","rootDiam.mm","SRL.groot.cahill.merge","RTD.groot.cahill.merge","RMF.g.g","local_lifespan","local_lifeform","functional_group","plant_id","impute.leafN.mg.g","impute.height.m","impute.rootN.mg.g","impute.SLA_m2.kg","impute.root.depth_m","impute.rootDiam.mm","impute.SRL.groot.cahill.merge","impute.RTD.groot.cahill.merge","impute.RMF.g.g","leafN.final","height.final","rootN.final","SLA.final","root.depth.final","rootDiam.final","SRL.final","RTD.final","RMF.final"
"23","kernb.ca","AGROSTIS SCABRA",-0.5,31.62,0.274,9.366666667,17.29816561,0.3048,0.21,122.5050657,0.2,NA,"PERENNIAL","GRAMINOID","GRASS",30,30.8434832228513,0.278663409411046,9.35668291243602,17.3709999114528,0.305080936972126,0.209195543629246,117.488843021097,0.198942352679255,0.37841866941451,31.62,0.274,9.366666667,17.29816561,0.3048,0.21,122.5050657,0.2,0.37841866941451
"24","mattheis.ca","AGROSTIS SCABRA",-1.5,31.62,0.274,9.366666667,17.29816561,0.3048,0.21,122.5050657,0.2,NA,"PERENNIAL","GRASS","GRASS",31,31.0780241125949,0.28035229935728,9.36495993859083,17.3919152535358,0.305499062187561,0.208645450735029,118.082218554888,0.199307716118436,0.377610461682784,31.62,0.274,9.366666667,17.29816561,0.3048,0.21,122.5050657,0.2,0.377610461682784
"25","cedartrait.us","AGROSTIS STOLONIFERA",2.666666667,31.5111841,0.385,4.9,16.89577067,0.3048,0.1,11.32952711,0.239,0.363783369,"PERENNIAL","GRASS","GRASS",32,31.1505487237268,0.385531309843075,4.94824493337994,16.9191203301208,0.307859017558599,0.104288984662949,13.629955170331,0.245499017895956,0.363756675419816,31.5111841,0.385,4.9,16.89577067,0.3048,0.1,11.32952711,0.239,0.363783369
"26","elvadrt.ee","AGROSTIS STOLONIFERA",0,31.5111841,0.385,4.9,16.89577067,0.3048,0.1,11.32952711,0.239,0.363783369,"PERENNIAL","GRASS","GRASS",33,30.9972208679687,0.384975370839115,4.96609545803523,16.9379095515079,0.308663576948566,0.103680907907265,13.4546647021962,0.244461763969628,0.363914329110203,31.5111841,0.385,4.9,16.89577067,0.3048,0.1,11.32952711,0.239,0.363783369
"27","passogavia.it","ALCHEMILLA PENTAPHYLLEA",2.8,37.4,0.07,NA,21,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",35,30.9462286805803,0.1461889685992,8.89472549225859,21.0319605861277,0.724644293350191,0.357925098385026,21.2409839612021,0.344486462224829,0.305274063106795,37.4,0.07,8.89472549225859,21,0.724644293350191,0.357925098385026,21.2409839612021,0.344486462224829,0.305274063106795
"28","kiskun.hu","ALKANNA TINCTORIA",1.833333334,11.2,0.4,NA,31.44654088,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",36,14.9003033025997,0.290238266609204,3.19121064912084,24.2142591587183,2.0107404826857,0.342577538875297,79.5202511615381,0.318488457817319,0.18300407637465,11.2,0.4,3.19121064912084,31.44654088,2.0107404826857,0.342577538875297,79.5202511615381,0.318488457817319,0.18300407637465
"29","cerrillos.ar","ALLIONIA INCARNATA",0.31,NA,0.04,NA,17.44222169,0.37,NA,10.31,NA,NA,"PERENNIAL","FORB","FORB",37,17.3043933317306,0.0299219384911379,8.3243508313715,12.8650112604386,0.398403947597212,0.279085158935571,11.3027250957834,0.359064080578678,0.52752598582173,17.3043933317306,0.04,8.3243508313715,17.44222169,0.37,0.279085158935571,10.31,0.359064080578678,0.52752598582173
"30","rhijn.nl","ALLIUM VINEALE",0,NA,0.5375,NA,16.97482573,0.7,NA,NA,NA,0.3951,"PERENNIAL","FORB","FORB",39,18.3636358238596,0.481614512748334,14.9295133078225,15.0460880484779,0.483216016325591,0.952625844097615,173.062887492613,0.0603353019114062,0.364300826194857,18.3636358238596,0.5375,14.9295133078225,16.97482573,0.7,0.952625844097615,173.062887492613,0.0603353019114062,0.3951
"31","nnss.us","AMBROSIA DUMOSA",-1.43929189,29.546,0.6096,NA,37.74463129,0.3048,NA,NA,NA,0.39,"PERENNIAL","SHRUB","WOODY",45,30.579750718147,0.527082746734807,13.7428413714727,26.3015877857896,0.373744138452564,0.381035937943826,127.541828814339,0.160702096206393,0.38598113123279,29.546,0.6096,13.7428413714727,37.74463129,0.3048,0.381035937943826,127.541828814339,0.160702096206393,0.39
"32","cedarsav.us","AMBROSIA PSILOSTACHYA",-4.833333333,26.3,0.359666667,12.898947,18.22,0.99,0.443566667,72.86941615,0.373588,NA,"PERENNIAL","FORB","FORB",46,26.5361251082779,0.358077969588946,12.8693448580637,18.0052950762647,0.978259264854475,0.43907121782393,71.7808040854994,0.347930148026334,0.403165069054059,26.3,0.359666667,12.898947,18.22,0.99,0.443566667,72.86941615,0.373588,0.403165069054059
"33","konzadrt.us","AMBROSIA PSILOSTACHYA",-16.2,26.3,0.359666667,12.898947,18.22,0.99,0.443566667,72.86941615,0.373588,NA,"PERENNIAL","FORB","FORB",47,26.4870146145848,0.355516456924863,12.8860573838657,18.0853512970193,0.974181504139144,0.437272059434233,71.4049887239356,0.349318455316144,0.404509619848505,26.3,0.359666667,12.898947,18.22,0.99,0.443566667,72.86941615,0.373588,0.404509619848505
"34","marcdrt.ar","AMBROSIA TENUIFOLIA",11.66666667,28.1,0.533333333,NA,11.245,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",48,28.0176908940226,0.479501409702927,12.8182022649695,12.1093451175789,0.798057385550503,0.386093843381734,81.747286386674,0.211957388215387,0.391791950182474,28.1,0.533333333,12.8182022649695,11.245,0.798057385550503,0.386093843381734,81.747286386674,0.211957388215387,0.391791950182474
"35","cedartrait.us","ANDROPOGON GERARDII",-2.6,15.9,0.125,14.4,35.4,0.508,0.704,60.09709758,0.27992125,0.467881279,"PERENNIAL","GRASS","GRASS",52,15.9540606727688,0.126103720283192,14.2915324772719,35.14412226751,0.506992284930188,0.697160475764904,60.145400283969,0.278391270093572,0.466973796614018,15.9,0.125,14.4,35.4,0.508,0.704,60.09709758,0.27992125,0.467881279
"36","brookdale.ca","ANDROPOGON GERARDII",10.56944444,15.9,0.125,14.4,35.4,0.508,0.704,60.09709758,0.27992125,0.467881279,"PERENNIAL","GRASS","GRASS",53,15.9491903773801,0.125445191537704,14.2919820169338,35.1692453456642,0.506507762989849,0.697586779751997,60.2264957220977,0.278060330097479,0.467035946800999,15.9,0.125,14.4,35.4,0.508,0.704,60.09709758,0.27992125,0.467881279
"37","cedarsav.us","ANDROPOGON GERARDII",-10.42619047,15.9,0.125,14.4,35.4,0.508,0.704,60.09709758,0.27992125,0.467881279,"PERENNIAL","GRASS","GRASS",54,15.9512194864173,0.125640426825031,14.3474000814221,34.9067633060417,0.50587708264014,0.696283284856741,60.1329440601681,0.277825448776666,0.466693853409451,15.9,0.125,14.4,35.4,0.508,0.704,60.09709758,0.27992125,0.467881279
"38","purdue.us","ANDROPOGON GERARDII",7.91666667,15.9,0.125,14.4,35.4,0.508,0.704,60.09709758,0.27992125,0.467881279,"PERENNIAL","GRASS","GRASS",55,15.949988899165,0.126239074317001,14.2844083294619,34.9736998520062,0.505669830537628,0.697459734547519,59.9846055872497,0.278285745261028,0.467297215994854,15.9,0.125,14.4,35.4,0.508,0.704,60.09709758,0.27992125,0.467881279
"39","konzadrt.us","ANDROPOGON GERARDII",5.8,15.9,0.125,14.4,35.4,0.508,0.704,60.09709758,0.27992125,0.467881279,"PERENNIAL","GRASS","GRASS",56,15.9701091225907,0.125463521186692,14.3192305114834,35.0887850847928,0.506291841710886,0.698126185378521,60.047694944484,0.278008832273893,0.466909805362517,15.9,0.125,14.4,35.4,0.508,0.704,60.09709758,0.27992125,0.467881279
"40","cedarsav.us","ANEMONE CYLINDRICA",1,19.3307814,0.31,15.7,16.50792287,NA,0.36,11.27767343,0.700029683,0.39625,"PERENNIAL","FORB","FORB",59,20.3311214654887,0.300704460821251,15.065126818451,16.5202451399641,0.372439814754127,0.364362939974214,12.1292446519422,0.595880174166391,0.417434709222239,19.3307814,0.31,15.7,16.50792287,0.372439814754127,0.36,11.27767343,0.700029683,0.39625
"41","lygraint.no","ANTHOXANTHUM ODORATUM",-1,20.45846429,0.775214286,8.005555556,29.66344918,0.155,0.111111111,344.3025853,0.114313918,0.534301054,"PERENNIAL","GRASS","GRASS",60,20.4744451875587,0.764718541914864,8.0271029641684,29.4156751813652,0.15664705501533,0.112454030936558,344.786626155088,0.114679583005978,0.532781812125499,20.45846429,0.775214286,8.005555556,29.66344918,0.155,0.111111111,344.3025853,0.114313918,0.534301054
"42","rhijn.nl","ANTHOXANTHUM ODORATUM",-8.75,20.45846429,0.775214286,8.005555556,29.66344918,0.155,0.111111111,344.3025853,0.114313918,0.534301054,"PERENNIAL","GRASS","GRASS",61,20.4907013634129,0.756931236891417,8.0220734777816,29.5004222540947,0.157082819713139,0.112042965730952,344.815807035838,0.114740667313254,0.532184949754779,20.45846429,0.775214286,8.005555556,29.66344918,0.155,0.111111111,344.3025853,0.114313918,0.534301054
"43","cowidrt.ca","ANTHOXANTHUM ODORATUM",1.366666667,20.45846429,0.775214286,8.005555556,29.66344918,0.155,0.111111111,344.3025853,0.114313918,0.534301054,"PERENNIAL","GRASS","GRASS",62,20.4903818313386,0.761236840888197,8.03316497063794,29.4636333885915,0.157112107090862,0.112440462359885,344.463497903094,0.114769062668451,0.532164293005075,20.45846429,0.775214286,8.005555556,29.66344918,0.155,0.111111111,344.3025853,0.114313918,0.534301054
"44","elvadrt.ee","ANTHOXANTHUM ODORATUM",-5.833333333,20.45846429,0.775214286,8.005555556,29.66344918,0.155,0.111111111,344.3025853,0.114313918,0.534301054,"PERENNIAL","GRASS","GRASS",63,20.4909704469193,0.765905637614642,8.03459694565634,29.4073703670454,0.156005607787276,0.112428303234203,344.320834620668,0.114936588672932,0.531184651574968,20.45846429,0.775214286,8.005555556,29.66344918,0.155,0.111111111,344.3025853,0.114313918,0.534301054
"45","teshio.jp","ANTHOXANTHUM ODORATUM",-2.01666667,20.45846429,0.775214286,8.005555556,29.66344918,0.155,0.111111111,344.3025853,0.114313918,0.534301054,"PERENNIAL","GRASS","GRASS",64,20.4829499123133,0.763993405832999,8.04160138775773,29.4369909517059,0.156427460653128,0.112335936838678,344.300130346075,0.114690038066271,0.532486039089531,20.45846429,0.775214286,8.005555556,29.66344918,0.155,0.111111111,344.3025853,0.114313918,0.534301054
"46","allmendo.ch","ANTHYLLIS VULNERARIA",-0.541666667,32.33118574,0.2845,19.6042,18.11730025,1.7,0.144333333,149.3012403,0.0549,0.332563131,"PERENNIAL","FORB","LEGUME",65,32.196685133716,0.309893219984589,19.3457436434232,18.3445685151889,1.44238155608414,0.165676788191707,156.169843300036,0.0614518685079065,0.339352389663156,32.33118574,0.2845,19.6042,18.11730025,1.7,0.144333333,149.3012403,0.0549,0.332563131
"47","cerrillos.ar","ARISTIDA MENDOCINA",4.47666667,23.9,0.47,NA,12.66,NA,NA,NA,NA,NA,"PERENNIAL","GRASS","GRASS",71,18.7068545225004,0.400220468887864,5.69475021798342,13.2052135123544,0.701194041492398,0.493971254990274,31.7911587674678,0.309339687490263,0.359291146247321,23.9,0.47,5.69475021798342,12.66,0.701194041492398,0.493971254990274,31.7911587674678,0.309339687490263,0.359291146247321
"48","jrnchi.us","ARISTIDA PURPUREA",1.0691693,14.9,0.086,6.528089643,35.63,1.315133333,0.7061,26.65175783,0.327164,0.366204139,"PERENNIAL","GRASS","GRASS",72,14.9524791412435,0.0881917148830655,6.52091355640902,32.1155828438848,1.26970702557317,0.70085341065194,26.7740734771521,0.325264192303885,0.369325936277043,14.9,0.086,6.528089643,35.63,1.315133333,0.7061,26.65175783,0.327164,0.366204139
"49","cdpt_drt.us","ARISTIDA PURPUREA",-6.666666667,14.9,0.086,6.528089643,35.63,1.315133333,0.7061,26.65175783,0.327164,0.366204139,"PERENNIAL","GRASS","GRASS",73,15.0323625647218,0.0879051734776535,6.52173405556648,32.4792442517309,1.27528542186907,0.698586479285353,26.8359208616747,0.325527874221687,0.369002209391419,14.9,0.086,6.528089643,35.63,1.315133333,0.7061,26.65175783,0.327164,0.366204139
"50","sand.us","ARISTIDA STRICTA",-9,NA,1.18872,NA,5.943,0.1524,NA,NA,NA,NA,"PERENNIAL","GRASS","GRASS",74,14.3549787841648,0.703188450565338,5.60105747720272,7.95588911287288,0.341882821244302,0.471288781525143,31.8165872501186,0.347086353013361,0.323748398806131,14.3549787841648,1.18872,5.60105747720272,5.943,0.1524,0.471288781525143,31.8165872501186,0.347086353013361,0.323748398806131
"51","paike.ar","ARMERIA MARITIMA",0,17,0.308106667,9.3,13.41474,0.254,0.221876923,NA,NA,NA,"PERENNIAL","FORB","FORB",75,16.5181463931885,0.395938047769644,8.1799773276584,16.0552888263664,0.210671399474139,0.186443193318713,45.3296564671724,0.329190494842442,0.295275848724061,17,0.308106667,9.3,13.41474,0.254,0.221876923,45.3296564671724,0.329190494842442,0.295275848724061
"52","rhijn.nl","ARRHENATHERUM ELATIUS",17.16666666,25.84,0.4715,8.902914385,29.67,0.3556,0.3197,190.1954961,0.153268837,0.590536924,"PERENNIAL","GRASS","GRASS",76,24.6605494419488,0.460940128075879,8.91036539502232,28.2874077853359,0.361840351859316,0.307073408442959,177.915214570974,0.153882659501513,0.57151007922834,25.84,0.4715,8.902914385,29.67,0.3556,0.3197,190.1954961,0.153268837,0.590536924
"53","oreaa.us","ARTEMISIA ARBUSCULA",-5.9,NA,0.6096,NA,10.08,0.254,NA,NA,NA,NA,"PERENNIAL","SHRUB","WOODY",77,21.2438335411439,0.537840595697148,9.72881452710015,13.4449246806089,0.293654967598567,0.450672231145487,36.067614455938,0.262402954942361,0.307189012801984,21.2438335411439,0.6096,9.72881452710015,10.08,0.254,0.450672231145487,36.067614455938,0.262402954942361,0.307189012801984
"54","kiskun.hu","ARTEMISIA CAMPESTRIS",-1,28.42,0.637875,9.064339995,13.34316615,1.22,NA,52.76693918,NA,0.547920434,"PERENNIAL","FORB","FORB",78,26.5098069330394,0.568187853903929,9.43011089590163,13.9249378205428,1.03287832305808,0.385547914105621,49.3004535796119,0.232063347438906,0.501792170349685,28.42,0.637875,9.064339995,13.34316615,1.22,0.385547914105621,52.76693918,0.232063347438906,0.547920434
"55","oreac.us","ARTEMISIA CANA",-9.25,17.711,1.524,NA,15.88121837,0.508,0.31,55.91952402,0.261669741,NA,"PERENNIAL","SHRUB","WOODY",79,18.6379063741461,1.15655879440135,10.7088085564034,15.8829029950961,0.498568631149141,0.317548241435348,51.2844162642043,0.257581100922039,0.330922198973496,17.711,1.524,10.7088085564034,15.88121837,0.508,0.31,55.91952402,0.261669741,0.330922198973496
"56","kernb.ca","ARTEMISIA FRIGIDA",-23.66666667,27.14787037,0.11,8.590909091,39.97,0.2032,0.52165,28.08058367,0.362103739,NA,"PERENNIAL","FORB","WOODY",80,26.9886604213044,0.111540930977826,8.60924545329455,39.3277890778678,0.204119299992893,0.520390204330572,28.3371782187801,0.357981871785384,0.316504384014318,27.14787037,0.11,8.590909091,39.97,0.2032,0.52165,28.08058367,0.362103739,0.316504384014318
"57","biddulph.ca","ARTEMISIA FRIGIDA",-1,27.14787037,0.11,8.590909091,39.97,0.2032,0.52165,28.08058367,0.362103739,NA,"PERENNIAL","FORB","WOODY",81,27.0723870161939,0.111882122102031,8.61717248625897,39.2734556839683,0.204792184000049,0.521369162119466,28.4667240330285,0.358147156255131,0.317187584091801,27.14787037,0.11,8.590909091,39.97,0.2032,0.52165,28.08058367,0.362103739,0.317187584091801
"58","nplatte.us","ARTEMISIA FRIGIDA",-18.5,27.14787037,0.11,8.590909091,39.97,0.2032,0.52165,28.08058367,0.362103739,NA,"PERENNIAL","SHRUB","WOODY",82,27.0878117306339,0.111606807405389,8.61021837968182,39.5431268172855,0.204878766594038,0.519692834995471,28.4617159400029,0.357719852862719,0.317338880275963,27.14787037,0.11,8.590909091,39.97,0.2032,0.52165,28.08058367,0.362103739,0.317338880275963
"59","matador.ca","ARTEMISIA FRIGIDA",-0.500000001,27.14787037,0.11,8.590909091,39.97,0.2032,0.52165,28.08058367,0.362103739,NA,"PERENNIAL","FORB","WOODY",83,27.0720315067834,0.112033823355923,8.6159177229884,38.8959782802968,0.204647835065984,0.519093301214774,28.2985808148868,0.358924340877353,0.316593402642466,27.14787037,0.11,8.590909091,39.97,0.2032,0.52165,28.08058367,0.362103739,0.316593402642466
"60","cdpt_drt.us","ARTEMISIA FRIGIDA",0.533333333,27.14787037,0.11,8.590909091,39.97,0.2032,0.52165,28.08058367,0.362103739,NA,"PERENNIAL","FORB","WOODY",84,27.0216852516812,0.111621997997199,8.61325822907558,39.0829242341629,0.20437415413043,0.520100013505606,28.333707345945,0.357332354722544,0.316803134159298,27.14787037,0.11,8.590909091,39.97,0.2032,0.52165,28.08058367,0.362103739,0.316803134159298
"61","mattheis.ca","ARTEMISIA FRIGIDA",13.6,27.14787037,0.11,8.590909091,39.97,0.2032,0.52165,28.08058367,0.362103739,NA,"PERENNIAL","SUBSHRUB","WOODY",85,26.9988516973583,0.111824811503068,8.60891448278292,39.4009781365985,0.204210875153461,0.519765014902799,28.3227926446672,0.359566865696005,0.317346421840426,27.14787037,0.11,8.590909091,39.97,0.2032,0.52165,28.08058367,0.362103739,0.317346421840426
