"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.6214	0.6518	0.7495	0.0952	0.7271	0.6335	0.7525	0.7063	1.8606
0.5997	0.6448	0.7299	0.0964	0.7192	0.6337	0.7507	0.7519	1.867
0.6427	0.1001	0.7423	0.0982	0.0976	0.6257	0.0934	0.6361	0.1047
0.6145	0.5995	0.7441	0.0943	0.7174	0.6531	0.7017	0.7205	0.7255
0.0949	0.6367	0.7085	0.6209	0.7477	0.6279	0.6524	0.6925	0.7528
0.0997	0.0999	0.1038	0.098	4.2184	5.0673	2.5919	4.2557	2.3031
0.3662	0.0988	0.0907	0.095	0.0913	0.0958	0.0923	0.0942	0.0949
0.3761	0.0947	0.1	0.0954	0.0911	0.0919	0.0941	0.1003	0.0985
0.0976	0.1002	0.0973	0.0962	0.0997	0.0971	0.0962	0.097	0.3833
0.0964	0.353	0.1007	0.1004	0.0979	0.0937	0.0922	0.0986	0.1006
0.0946	0.0951	0.1003	0.0932	0.0997	0.1007	0.0927	0.0989	0.3868
0.3541	0.101	0.0985	0.1012	0.0932	0.1027	0.098	0.0954	0.0972
0.1008	0.0976	0.1	0.3732	0.1005	0.1	0.096	0.0992	0.0963
0.0897	0.0933	0.0982	0.0927	0.0941	0.0985	0.1005	0.0956	0.3985
0.0974	0.0952	0.1015	0.094	0.0954	0.0989	0.3414	0.0951	0.0957
0.0957	0.1011	0.0901	0.0989	0.3942	0.0903	0.0937	0.0969	0.0992
0.499	0.5242	0.776	0.0978	0.6966	0.5461	0.101	0.0946	0.0917
0.097	0.0986	0.7278	0.0909	0.6948	0.0992	0.4917	0.0914	0.0996
0.1053	0.1031	0.7051	0.1003	0.6738	0.1023	0.4928	0.1047	0.0971
0.093	0.6475	0.7116	0.6117	0.7044	0.6471	0.7019	0.6812	0.7134
0.6695	0.0948	0.7473	0.3584	0.734	0.6896	0.7247	0.7079	0.7176
0.6427	0.4729	0.7905	0.0998	0.7066	0.7016	0.6947	0.7105	0.6849
0.6553	0.0964	0.0971	0.0963	0.0931	0.5911	0.096	0.6091	0.1013
0.5282	0.0957	0.0997	0.0954	0.0918	0.0988	0.5456	0.5615	0.0941
0.1012	0.4924	0.0958	0.096	0.0957	0.0947	0.0941	0.0979	0.0924
0.0923	0.0963	0.6296	0.4907	0.0947	0.5239	0.5343	0.5429	0.1012
0.5374	0.1056	0.6218	0.5359	0.5805	0.5611	0.5885	0.6053	0.5948
0.0973	0.5525	0.6009	0.1021	0.5803	0.5537	0.551	0.5852	0.5813
0.0995	0.0941	0.4093	0.0991	0.0973	0.095	0.1037	0.0987	0.5465
0.0994	0.0997	0.0972	0.0918	0.0958	0.4072	0.0936	0.0914	0.5427
0.094	0.3735	0.0962	0.0978	0.0936	0.0985	0.0975	0.0943	0.5463
0.0906	0.1	0.0936	0.0935	0.0959	0.0966	0.4741	0.0992	0.1
0.0934	0.0907	0.0962	0.0952	0.0953	0.0942	0.4492	0.0985	0.0988
0.625	0.6836	0.7257	0.0965	0.0993	0.0938	0.0973	0.5703	0.0946
0.6534	0.1011	0.684	0.0972	0.6923	0.6764	0.7346	0.6471	0.7177
0.0933	0.1014	0.7328	0.6273	0.6581	0.6641	0.7318	0.6922	1.4494
5.0483	3.2948	6.1558	0.0999	0.098	4.4705	0.0945	3.2861	2.8638
0.0958	0.5166	2.9054	0.0989	0.0909	0.1028	2.3707	2.2447	0.5817
0.5419	0.1027	2.9459	0.5984	0.0954	0.5496	2.3291	2.2273	0.0967
0.0938	0.0957	0.0972	0.0969	0.7611	0.0946	0.581	0.0973	0.6574
0.6929	0.0914	0.6992	0.6886	0.6916	0.6445	0.7444	0.6642	0.776
0.0989	0.0922	0.6747	0.0974	0.1001	0.0976	0.094	0.1014	0.5358
0.1005	0.3696	0.6894	0.0967	0.1017	0.5469	0.5766	0.5494	0.5821
0.0946	0.0967	0.6742	0.3613	0.0917	0.5052	0.5972	0.5776	0.5824
0.095	0.4973	0.6266	0.1029	0.0954	0.4982	0.5186	0.5454	0.1001
0.0981	0.0984	0.0955	0.0994	0.1022	0.1001	0.0978	0.5042	0.5308
0.0941	0.095	0.0944	0.096	0.0995	0.1016	0.0957	0.4629	0.4859
0.498	0.0959	0.6236	0.0946	0.5754	0.5377	0.5866	0.5535	0.6173
0.0957	0.099	0.0994	0.1018	0.0936	0.0937	0.3352	0.0943	0.0991
0.0975	0.0949	0.0993	0.0941	0.098	0.1006	0.0977	0.3774	0.0961
0.6887	0.0943	0.8937	0.0938	0.0904	0.8857	0.0959	0.584	1.7563
0.0968	0.3601	0.1	0.0982	0.0962	0.0918	0.097	0.0961	0.0927
0.0973	0.0976	0.0984	0.1002	0.0945	0.1002	0.3499	0.0986	0.0989
0.0996	0.0985	0.0924	0.0985	0.1019	0.339	0.0985	0.0961	0.0937
0.092	0.0976	0.099	0.3432	0.0958	0.0962	0.0984	0.1004	0.0954
0.0963	0.0921	0.0953	0.0918	0.099	0.0948	0.0945	0.3984	0.0956
0.0961	0.0897	0.4227	0.1011	0.0967	0.7974	0.0956	0.0975	1.8561
0.0963	0.1034	0.0941	0.4696	0.0919	0.826	0.0941	0.0938	1.8566
0.5929	0.1036	0.0959	0.0974	0.65	0.0942	0.0996	0.1009	0.099
0.0943	0.0937	0.0929	0.0985	0.0985	0.093	0.3506	0.1022	0.094
0.0946	0.3453	0.0848	0.0945	0.0965	0.0978	0.094	0.093	0.0929
0.0989	0.0961	0.1	0.0989	0.0921	0.0957	0.1023	0.3631	0.094
0.0972	0.0934	0.0926	0.0966	0.101	0.1028	0.0961	0.3715	0.095
0.0935	0.0964	0.0999	0.0977	0.0985	0.3546	0.095	0.0929	0.0973
0.0901	0.098	0.1036	0.0994	0.0929	0.5789	0.0991	0.0977	0.0921
0.6105	0.6564	0.7122	0.0995	0.095	0.6122	0.6853	0.6842	0.0962
0.8255	0.0981	2.6767	0.7251	5.7225	2.8733	2.7919	3.319	2.0947
0.6372	0.1006	0.0969	0.0979	0.095	0.0932	0.0942	0.0969	0.0948
0.5164	0.5095	0.5518	0.0981	0.5507	0.5387	0.5618	0.5554	0.6275
0.5243	0.1002	0.0981	0.0943	0.5709	0.0938	0.5552	0.6088	0.5775
0.5001	0.0951	0.5957	0.0953	0.583	0.4913	0.5768	0.5721	0.5685
0.0972	0.0967	0.1006	0.5543	0.0936	0.0995	0.0994	0.0961	0.0969
0.0922	0.0945	0.0986	0.5535	0.0975	0.1	0.0935	0.0909	0.0977
0.5393	0.0934	0.6458	0.5353	0.0957	0.4935	0.5841	0.6002	0.6218
0.0971	0.1001	0.1007	3.5856	0.1018	0.0926	2.5288	2.7338	2.3844
0.1012	0.0938	0.101	0.1019	0.0986	0.5535	0.096	0.0967	0.0986
0.5379	0.5201	0.6238	0.0951	0.0971	0.5515	0.6064	0.5904	0.5943
0.0938	0.4959	0.1004	0.0992	0.1015	0.5501	0.0951	0.4961	0.0987
0.097	0.0909	0.5703	0.0997	0.0914	0.0974	0.5261	0.101	0.5535
0.3873	0.0924	0.1005	0.0948	0.0964	0.096	0.0952	0.0938	0.5739
0.0937	0.3637	0.0973	0.0999	0.0911	0.0928	0.0929	0.0972	0.5583
0.0982	0.0974	0.0978	0.0971	0.0962	0.0935	0.336	0.0946	0.5737
0.0939	0.0963	0.0986	0.0987	0.0995	0.1007	0.0998	0.3427	0.5541
0.0991	0.3617	0.0952	0.0893	0.0956	0.0912	0.0957	0.0998	0.5532
0.0974	0.0974	0.4284	0.0967	0.0946	0.0954	0.0933	0.0933	0.5807
0.0964	0.0923	0.4285	0.0999	0.1028	0.0929	0.0924	0.0917	0.098
0.0958	0.0947	0.0969	0.0983	0.0938	0.097	0.1059	0.0947	0.3729
0.0927	0.089	0.4011	0.0975	0.1001	0.0888	0.0943	0.1019	0.0965
0.4072	0.0936	0.1033	0.0962	0.0959	0.0859	0.1025	0.0965	0.0994
0.1013	0.0972	0.0897	0.0961	0.0926	0.0967	0.095	0.3473	0.0982
0.5441	0.0937	0.6057	0.509	0.6129	0.5205	0.5599	0.5858	0.6422
0.0973	0.3467	0.5796	0.0989	0.0915	0.0928	0.0995	0.4898	0.0918
0.094	0.0982	0.5901	0.0951	0.0982	0.0953	0.0956	0.4911	0.4159
0.0934	0.0958	0.5705	0.0992	0.0961	0.0942	0.3906	0.5115	0.0995
0.1039	0.0918	0.5643	0.0932	0.5563	0.094	0.0953	0.5056	0.0993
0.0955	0.0968	2.3324	0.0983	0.0958	0.1021	0.0923	0.0951	0.1015
0.0977	0.0904	2.3188	0.0978	0.5583	0.091	0.0906	0.0989	0.56
0.1006	0.3585	0.7654	0.1009	0.1006	0.6747	0.7216	0.7782	0.7199
0.0987	0.0975	0.746	0.1007	0.505	0.6897	0.7091	0.7654	0.6931
0.0965	0.5239	0.7634	0.0934	0.5932	0.6603	0.7404	0.7446	0.6884
0.1039	0.7886	1.9792	0.0939	2.2671	2.7425	2.5932	3.2083	2.5931
