"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.6923	0.097	0.7703	0.6666	0.6878	0.6688	0.7062	0.7445	1.4059
0.6579	0.1033	0.759	0.646	0.6771	0.6464	0.7237	0.7618	1.4391
0.0961	0.096	0.7176	0.1048	0.6608	0.6499	0.0966	0.6139	0.1058
0.7052	0.096	0.7793	0.6251	0.7471	0.6753	0.7554	0.7673	0.712
0.1	0.6982	0.7454	0.6497	0.6959	0.6879	0.7393	0.7427	0.6872
3.1316	0.0982	0.0977	0.1002	0.0962	5.8895	7.0957	5.9447	2.0649
0.3997	0.0946	0.0953	0.0987	0.0931	0.0938	0.0935	0.0945	0.0921
0.099	0.0993	0.3942	0.1023	0.0963	0.0972	0.0949	0.0992	0.0934
0.0972	0.0986	0.0987	0.094	0.0923	0.3572	0.095	0.0988	0.0925
0.0966	0.0936	0.0994	0.0979	0.0985	0.3483	0.0958	0.0994	0.096
0.3841	0.0933	0.1013	0.1012	0.098	0.1004	0.1021	0.1004	0.097
0.0982	0.096	0.0978	0.0988	0.095	0.3654	0.0997	0.099	0.0911
0.0973	0.0965	0.0966	0.3752	0.1015	0.0979	0.1005	0.0944	0.0957
0.0964	0.0982	0.3801	0.094	0.0944	0.0928	0.0935	0.1007	0.0981
0.0965	0.3515	0.0985	0.0983	0.0911	0.0976	0.0947	0.0939	0.103
0.0954	0.0976	0.3935	0.0933	0.0979	0.0944	0.1039	0.092	0.0921
0.592	0.5387	0.648	0.1007	0.6588	0.4911	0.0962	0.0997	0.0971
0.1006	0.0979	0.6063	0.3414	0.6398	0.0958	0.0931	0.0995	0.093
0.3976	0.098	0.6559	0.0972	0.6007	0.1006	0.0957	0.0954	0.098
0.0923	0.6832	0.74	0.6656	0.632	0.6954	0.7044	0.7389	0.7025
0.6618	0.6921	0.7455	0.093	0.6587	0.6328	0.7314	0.6579	0.7392
0.6603	0.6834	0.74	0.0902	0.652	0.6301	0.7614	0.6878	0.7155
0.1025	0.0948	0.0943	0.0979	0.0972	0.6164	0.0999	0.6925	0.6429
0.1012	0.0938	0.0975	0.0978	0.0988	0.0969	0.5853	0.5671	0.5097
0.1051	0.0986	0.5692	0.101	0.0957	0.097	0.0996	0.0996	0.0987
0.0982	0.0984	0.5221	0.4969	0.0946	0.57	0.5852	0.591	0.1017
0.5476	0.0906	0.5902	0.5477	0.578	0.5692	0.614	0.5987	0.6169
0.5891	0.1076	0.598	0.102	0.5953	0.5818	0.6196	0.6345	0.5971
0.1001	0.0968	0.0971	0.0999	0.4082	0.0939	0.0952	0.095	0.5272
0.3967	0.0943	0.0955	0.0989	0.0998	0.0938	0.094	0.0969	0.5024
0.0947	0.095	0.0993	0.0986	0.0984	0.0995	0.3806	0.0967	0.505
0.1016	0.0963	0.0989	0.0932	0.1021	0.0926	0.0891	0.3739	0.0919
0.1004	0.0973	0.0972	0.0918	0.0982	0.0971	0.3608	0.0908	0.0922
0.6883	0.1002	0.7083	0.6451	0.0991	0.1002	0.0979	0.6447	0.0948
0.1025	0.753	0.6951	0.0915	0.6624	0.7066	0.7332	0.7212	0.7195
0.6261	0.1005	0.7147	0.0979	0.6818	0.7019	0.7396	0.8404	0.7027
3.1704	3.2071	4.0405	0.0947	0.101	2.694	0.099	3.0245	3.9505
0.0933	0.0922	4.3247	0.094	0.6031	0.0971	2.5706	4.0631	0.6102
0.5825	0.6031	4.3702	0.0946	0.0926	0.6229	2.6514	4.2163	0.1025
0.097	0.0924	0.0983	0.0899	0.6964	0.0957	0.633	0.0965	0.6549
0.6426	0.6807	0.7436	0.0997	1.6488	0.6883	0.7257	0.8147	0.7114
0.097	0.1008	0.1009	0.0928	0.0979	0.0939	0.5137	0.0946	0.5013
0.099	0.4007	0.6755	0.1008	0.0949	0.5994	0.6742	0.6925	0.5907
0.0958	0.0946	0.6948	0.3879	0.0986	0.5575	0.6459	0.6992	0.6164
0.57	0.0975	0.5676	0.0987	0.0993	0.5365	0.6089	0.6154	0.0993
0.1	0.1025	0.0979	0.3779	0.0936	0.0963	0.0961	0.0902	0.5298
0.3729	0.0922	0.0937	0.0963	0.0993	0.0949	0.0957	0.0971	0.5271
0.0957	0.5634	0.5756	0.0929	0.5453	0.5857	0.5725	0.6339	0.5748
0.0973	0.0972	0.0964	0.0992	0.0977	0.0978	0.087	0.0946	0.5828
0.0961	0.0962	0.1014	0.1007	0.0975	0.0976	0.0933	0.0931	0.5627
0.0994	0.0955	0.6842	0.661	0.0959	1.4415	0.0953	0.7006	1.0325
0.0933	0.0948	0.0952	0.0983	0.0999	0.0967	0.0972	0.0951	0.4096
0.0958	0.0958	0.0952	0.0942	0.0932	0.0997	0.3706	0.0967	0.095
0.0966	0.0893	0.101	0.0977	0.3776	0.0892	0.0954	0.0977	0.096
0.0937	0.1001	0.0967	0.0915	0.0923	0.3595	0.1036	0.098	0.0971
0.099	0.0969	0.0968	0.0984	0.1009	0.0993	0.0965	0.0905	0.412
0.0972	0.1004	0.4253	0.0999	0.0932	1.3287	0.1005	0.1014	0.9693
0.0985	0.1008	0.092	0.3645	0.0966	1.3226	0.0998	0.1019	0.9933
0.1045	0.099	0.0898	0.6077	0.6771	0.1003	0.0941	0.0939	0.098
0.3666	0.0961	0.0992	0.0948	0.0945	0.0902	0.0987	0.0959	0.0915
0.0908	0.101	0.0953	0.0986	0.4037	0.0937	0.1016	0.097	0.0921
0.0989	0.0995	0.0976	0.1013	0.0938	0.0953	0.0995	0.3937	0.0963
0.101	0.1007	0.0968	0.0974	0.0981	0.0961	0.0959	0.3702	0.0966
0.0972	0.1009	0.0937	0.3693	0.0943	0.0945	0.0971	0.0921	0.0938
0.0913	0.0898	0.0965	0.0931	0.0962	0.5998	0.0908	0.1027	0.0995
0.6381	0.0997	0.716	0.6235	0.0994	0.6335	0.7635	0.708	0.1016
4.107	0.0997	2.0607	0.7634	2.5761	2.2645	3.7846	2.5685	2.4151
0.0924	0.6729	0.0945	0.0963	0.098	0.0985	0.0929	0.1029	0.0951
0.5671	0.5723	0.6058	0.0999	0.5511	0.578	0.5859	0.5638	0.5885
0.5369	0.0986	0.0934	0.0966	0.5901	0.0946	0.6351	0.6324	0.5831
0.1001	0.5145	0.5876	0.0943	0.5689	0.5764	0.583	0.5541	0.5953
0.1036	0.3931	0.0964	0.0884	0.1014	0.0944	0.0989	0.0968	0.0981
0.1003	0.0981	0.092	0.3421	0.0874	0.0958	0.0979	0.0936	0.0971
0.5935	0.5608	0.6135	0.1001	0.0903	0.5816	0.617	0.565	0.5773
0.1014	3.6671	0.0925	0.0995	0.0926	0.0972	4.5955	6.6577	6.019
0.6776	0.0944	0.091	0.1006	0.0931	0.0941	0.0991	0.0985	0.0924
0.5771	0.1014	0.5997	0.0979	0.5411	0.5862	0.6007	0.6158	0.5903
0.1004	0.0961	0.0958	0.5286	0.0973	0.5318	0.1019	0.5554	0.0943
0.094	0.0967	0.598	0.0965	0.5757	0.0925	0.0984	0.0923	0.5891
0.389	0.0983	0.098	0.1013	0.0911	0.0998	0.098	0.0953	0.4785
0.0992	0.0988	0.0944	0.0979	0.0993	0.096	0.3598	0.0987	0.4929
0.0976	0.0931	0.0985	0.0942	0.0973	0.1022	0.3695	0.1034	0.5057
0.1004	0.374	0.0962	0.1009	0.0953	0.0958	0.0968	0.0958	0.4791
0.1003	0.0982	0.0957	0.0945	0.4079	0.0969	0.0994	0.0983	0.5282
0.093	0.0968	0.1002	0.0967	0.0961	0.3777	0.0929	0.0982	0.5186
0.37	0.0942	0.0942	0.092	0.0982	0.0978	0.0967	0.0978	0.0958
0.0987	0.0971	0.0924	0.3845	0.0976	0.0941	0.1022	0.0954	0.0921
0.0964	0.0932	0.0929	0.088	0.376	0.097	0.0928	0.0971	0.0993
0.0957	0.3647	0.097	0.0981	0.098	0.0976	0.0939	0.0976	0.0946
0.0971	0.0954	0.0945	0.0931	0.0927	0.0943	0.0975	0.3704	0.1003
0.556	0.1038	0.5509	0.5565	0.5385	0.5513	0.5806	0.6199	0.5539
0.099	0.0975	0.5385	0.0961	0.0982	0.3889	0.0963	0.5305	0.1003
0.0977	0.1009	0.5377	0.0959	0.367	0.0984	0.0946	0.5334	0.0949
0.0973	0.4403	0.5532	0.0989	0.0979	0.0985	0.0959	0.5098	0.0906
0.0968	0.098	0.5706	0.095	0.5358	0.0938	0.4952	0.0947	0.1011
0.0998	0.0997	0.0965	0.4697	0.0995	0.0965	0.098	0.0989	0.0967
0.0936	0.1006	0.5829	0.0933	0.5715	0.1007	0.0966	0.0975	0.5753
0.0955	0.6681	0.7254	0.0985	0.0974	0.6821	0.7571	0.7054	0.7247
0.1005	0.6474	0.714	0.0982	0.0951	0.696	0.7513	0.7178	0.7468
0.0979	0.723	0.6914	0.0964	0.548	0.7459	0.7468	0.6695	0.7548
0.0978	0.7162	1.921	0.0917	1.7697	3.5277	2.0994	4.5978	3.8344
0.6973	0.7088	0.7408	0.6872	0.097	0.7812	0.7914	0.7488	0.6746
0.6877	0.7021	0.7343	0.6847	0.0938	0.7526	0.7423	0.7338	0.7135
0.6604	0.6644	0.6794	0.0962	0.7028	0.1014	0.6409	0.7305	0.6648
0.6669	0.6764	0.7316	0.0947	0.7551	0.5527	0.71	0.7368	0.6968
0.096	0.095	0.6222	0.0951	0.0966	0.1008	0.6725	0.394	0.0965
0.0962	0.0962	0.6246	0.3597	0.097	0.0917	0.6567	0.0967	0.1006
0.0945	0.0942	0.6735	0.091	0.3714	0.0971	0.6474	0.0924	0.0956
0.0981	0.0995	0.6341	0.388	0.0957	0.1006	0.659	0.0894	0.0977
0.6308	0.0995	0.6861	0.0964	0.7163	0.6631	0.7401	0.6513	0.6889
0.6465	0.0921	0.7838	0.0998	0.6446	0.6875	0.7305	0.6921	0.7763
0.6969	0.6284	0.719	0.0949	0.6452	0.7068	0.7601	0.7028	0.7735
0.6771	0.0958	0.7196	0.6574	0.7015	0.7175	0.7659	0.7325	0.7237
0.7193	0.6843	0.7414	0.0982	0.6745	0.7677	0.7585	0.7287	0.7641
0.5627	0.0962	0.5919	0.0963	0.0953	0.0959	0.0968	0.4882	0.5467
0.1008	0.391	0.097	0.0931	0.0981	0.0924	0.0983	0.0881	0.0939
0.0975	0.0987	0.4033	0.0981	0.0994	0.0942	0.091	0.0987	0.0875
0.1003	0.0999	0.0969	0.1012	0.1007	0.0995	0.3749	0.0961	0.0988
0.1016	0.0985	0.0982	0.1015	0.0928	0.0988	0.1005	0.3579	0.0965
0.1004	0.1053	0.0941	0.3431	0.095	0.0955	0.0958	0.0957	0.0997
0.0963	0.0965	0.1007	0.0912	0.3777	0.0944	0.0952	0.0976	0.0968
0.0963	0.0987	0.6046	0.1021	0.0914	0.5898	0.5459	0.0998	0.3958
0.0976	0.0995	0.5963	0.094	0.3989	0.5417	0.5566	0.1004	0.0972
0.102	0.0984	0.1002	0.0942	0.099	0.0977	0.1049	0.3609	0.103
0.0956	0.0984	0.0978	0.0968	0.4005	0.0959	0.097	0.0944	0.0974
0.6794	0.1	0.6856	0.6439	0.7116	0.6404	0.7211	0.6649	0.7145
0.6991	0.5767	0.7148	0.0965	0.7335	0.6663	0.7664	0.6271	0.7003
0.0968	0.0958	0.6129	0.097	0.0983	0.3859	0.59	0.5645	0.5645
0.3877	0.0917	0.5572	0.0941	0.1033	0.0935	0.5897	0.6125	0.5331
0.1009	0.0947	0.0906	0.3955	0.1	0.0951	0.0921	0.0986	0.093
0.1004	0.0961	0.3869	0.1017	0.0972	0.0931	0.1039	0.0947	0.0957
0.0963	0.1008	0.0969	0.0969	0.0967	0.0965	0.3707	0.1005	0.1018
0.0952	0.0944	0.6226	0.0979	0.5361	0.5723	0.5684	0.1056	0.0952
0.0961	0.0966	0.0964	0.0961	0.0919	0.5437	0.1044	0.0921	0.0981
0.098	0.0973	0.0907	0.4336	0.1013	0.0976	0.0945	0.0972	0.0958
0.0957	0.3672	0.0979	0.0986	0.1002	0.098	0.0956	0.0937	0.1018
0.0943	0.0888	0.5528	0.0971	0.5407	0.5775	0.1017	0.3755	0.1025
0.0912	0.3924	0.5392	0.0953	0.5173	0.5425	0.101	0.0955	0.0969
0.3892	0.0976	0.1032	0.0958	0.097	0.0994	0.1	0.1016	0.097
0.0968	0.0958	0.4014	0.0917	0.0939	0.0954	0.0924	0.091	0.0955
0.0941	0.0997	0.0968	0.4443	0.0936	0.0992	0.0905	0.1024	0.0996
0.098	0.3786	0.1016	0.0917	0.0949	0.0975	0.0932	0.0911	0.0921
0.1006	0.0904	0.0963	0.4503	0.0991	0.0935	0.1027	0.0988	0.0991
0.091	0.0969	0.1013	0.0909	0.0976	0.092	0.1003	0.5264	0.1013
0.0902	0.3788	0.5864	0.0976	0.0959	0.0976	0.5765	0.5511	0.5468
0.097	0.0948	0.5823	0.3995	0.0989	0.0962	0.5713	0.5788	0.5472
0.3988	0.0955	0.5984	0.0991	0.0963	0.0986	0.558	0.5681	0.5591
0.0974	0.0901	0.5944	0.0949	0.4198	0.5773	0.5979	0.5785	0.5748
0.0922	0.4558	0.6052	0.0947	0.0968	0.5766	0.5762	0.574	0.5785
0.093	0.4579	0.6094	0.089	0.1007	0.5314	0.616	0.5478	0.5699
0.4091	0.0952	0.5959	0.0991	0.0975	0.532	0.5881	0.5917	0.5872
0.0926	0.0944	0.5673	0.3806	0.0959	0.5314	0.558	0.5943	0.0934
0.0916	0.3896	0.5556	0.0986	0.097	0.5351	0.5662	0.5571	0.093
0.0983	0.3761	0.1	0.0992	0.0971	0.0996	0.0939	0.1001	0.0934
0.1002	0.0956	0.0922	0.362	0.0954	0.0923	0.0984	0.0992	0.0895
0.0887	0.0901	0.0984	0.0993	0.0918	0.092	0.0949	0.1	0.3727
0.9082	0.0983	2.1945	3.8943	4.2662	1.984	2.1971	4.9913	4.0925
0.0973	0.0978	0.0964	0.0981	0.0983	0.6542	0.7036	0.719	0.0966
0.094	0.1022	0.0984	0.0966	0.097	0.6311	0.0964	0.0962	0.6354
0.621	0.582	4.8552	0.0945	0.6768	0.5935	0.6514	0.6139	0.5959
0.0974	0.0977	4.8297	0.5492	0.6805	0.0941	0.0934	0.0976	0.1023
0.0966	0.0953	0.099	0.0962	0.1	0.0956	0.0962	0.3784	0.0907
0.0969	0.0938	0.4056	0.0972	0.0986	0.0992	0.0974	0.0931	0.0937
0.098	0.0987	0.0927	0.377	0.1009	0.0921	0.1006	0.0975	0.0999
0.0902	0.0946	0.0981	0.0948	0.0977	0.1008	0.0964	0.3782	0.0984
0.6006	0.103	0.7132	0.49	0.6854	0.6662	0.715	0.6991	0.6008
0.6024	0.3956	0.6954	0.1012	0.6848	0.6471	0.7232	0.687	0.6218
0.6739	0.0966	0.7256	0.6059	0.6669	0.6289	0.722	0.6993	0.6859
0.6328	0.0954	0.7366	0.5792	0.6913	0.6119	0.7038	0.7061	0.6592
0.0938	6.6303	7.3682	0.0946	6.0132	6.4788	7.1264	7.7422	0.0927
0.0985	0.1016	3.9022	0.0977	4.053	0.1001	3.3086	4.6131	3.4421
0.0986	0.0999	0.098	0.098	0.0978	1.2218	0.0913	0.1009	0.1002
0.7117	0.6623	0.7103	0.1	0.6701	0.6765	0.699	0.7029	0.742
0.5435	0.093	0.7036	0.0991	0.0927	0.6451	0.7279	0.579	0.5622
0.5541	0.0967	0.6536	0.569	0.566	0.6928	0.7491	0.6152	0.5725
0.0988	0.5444	0.7009	0.0973	0.5436	0.7281	0.7437	0.6426	0.5674
0.4611	0.0979	0.6753	0.0992	0.543	0.699	0.749	0.0971	0.0948
0.1005	0.0971	0.6733	0.385	0.5232	0.6924	0.7617	0.0991	0.0987
0.4629	0.0927	0.671	0.0953	0.5425	0.7138	0.7781	0.0998	0.099
0.0995	0.5809	0.5881	0.533	0.5581	0.5668	0.6101	0.6059	0.6088
0.0984	0.0969	0.6117	0.0963	0.5632	0.5128	0.6025	0.5595	0.0918
0.0981	0.1003	0.5757	0.0975	0.5381	0.5243	0.5854	0.5466	0.0999
0.0924	0.0951	0.58	0.5433	0.5708	0.5959	0.5859	0.5876	0.6279
0.0989	0.5907	0.564	0.0962	0.5503	0.5847	0.6026	0.6006	0.601
0.0999	0.0978	0.5189	0.3988	0.0953	0.099	0.5766	0.5993	0.0989
0.1004	0.0912	0.5663	0.0961	0.3718	0.0973	0.5475	0.6184	0.0928
0.0995	0.567	0.6138	0.0956	0.0984	0.5566	0.6109	0.5662	0.558
0.4083	0.105	0.555	0.0928	0.0969	0.5908	0.6212	0.5685	0.5519
0.095	0.099	0.5836	0.0933	0.3846	0.6097	0.6022	0.5576	0.5593
0.0984	0.0913	0.6004	0.1002	0.0949	0.3712	0.1043	0.0976	0.5511
0.0974	0.0935	0.6012	0.1017	0.4206	0.0928	0.1039	0.0941	0.5502
0.0978	0.0931	0.4059	0.0975	0.1008	0.0996	0.1017	0.0987	0.1018
0.0959	0.3666	0.1004	0.0952	0.0947	0.0998	0.0907	0.0962	0.1001
0.0994	0.097	0.6017	0.5334	0.5429	0.536	0.6325	0.6298	0.6232
0.558	0.5145	0.571	0.0979	0.5585	0.5676	0.6059	0.592	0.5953
0.5967	0.5108	0.5393	0.0919	0.5565	0.6088	0.6067	0.5927	0.6073
0.5502	0.0905	0.5925	0.0993	0.5574	0.5471	0.6007	0.5985	0.6006
0.555	0.1065	0.6008	0.0968	0.5438	0.5173	0.5677	0.5482	0.5811
0.0941	0.0973	0.0981	0.0989	0.3861	0.0955	0.1002	0.5122	0.0945
0.0968	0.0964	0.0988	0.3785	0.0965	0.0992	0.0942	0.5252	0.0954
0.528	0.0987	0.5457	0.5532	0.5538	0.5539	0.5984	0.5824	0.5757
0.099	0.5732	0.6231	0.0923	0.5454	0.5486	0.588	0.5837	0.6211
0.6382	0.092	0.6772	0.0962	0.1001	0.0957	0.1007	0.095	0.0976
0.0937	0.7325	0.7539	0.1017	0.7493	0.7	0.7347	0.7305	0.7534
0.5855	0.0953	0.6303	0.5672	0.562	0.5519	0.6363	0.6379	0.5862
0.094	0.0966	0.0991	0.4352	0.1019	0.0917	0.0999	0.0947	0.0967
0.101	0.0952	0.4092	0.0988	0.0933	0.0934	0.1005	0.0957	0.095
0.0978	0.0971	0.3755	0.0972	0.0942	0.0927	0.0937	0.0937	0.1002
0.5742	0.0965	0.6069	0.1045	0.5558	0.5867	0.0987	0.5426	0.559
0.099	0.1025	0.6014	0.3932	0.1011	0.5449	0.6407	0.5714	0.5627
0.0926	0.3848	0.6299	0.0988	0.098	0.532	0.6158	0.597	0.5739
6.8166	0.0976	2.7018	4.5957	0.0992	3.4603	11.0049	7.9478	6.6452
0.6181	0.6798	0.8045	0.1016	0.644	0.6225	0.7275	0.701	0.7119
3.9303	0.1008	2.0123	0.0964	2.6356	2.1848	3.9069	2.5391	2.3539
3.826	0.7085	2.0722	0.1	2.5707	2.2395	3.861	2.3055	2.4019
0.6693	0.6647	0.7886	0.0914	0.7194	0.7189	0.7885	0.6875	0.7351
0.6776	0.6463	0.7391	0.0936	0.7109	0.7426	0.7679	0.7187	0.7185
0.0989	0.351	0.1009	0.0955	0.091	0.1004	0.0958	0.0966	0.0977
0.093	0.0944	0.095	0.0977	0.0893	0.0974	0.0974	0.1004	0.3957
0.0952	0.0945	0.4043	0.1023	0.0949	0.0965	0.0937	0.098	0.0995
0.3715	0.0988	0.1034	0.099	0.0965	0.0885	0.0989	0.0978	0.0958
0.3697	0.0949	0.0917	0.0939	0.0972	0.0955	0.1016	0.1014	0.0976
0.0948	0.0975	0.396	0.0959	0.0959	0.0953	0.0937	0.1009	0.0953
0.094	0.3753	0.0963	0.0978	0.0964	0.0979	0.0992	0.0978	0.0961
0.0981	0.0965	0.0866	0.0963	0.0998	0.0996	0.3658	0.0975	0.0965
0.0973	0.0993	0.0983	0.0999	0.5516	0.0973	0.5291	0.0986	0.0972
0.0969	0.0956	0.096	0.0977	0.5281	0.5337	0.1042	0.0984	0.1031
0.6767	0.0956	0.7228	0.6357	0.6821	0.6719	0.7676	0.6997	0.6233
0.7071	0.6812	0.1014	0.6161	0.7076	0.6653	0.7364	0.7099	0.7166
0.6751	0.0889	0.7396	0.6785	0.7067	0.761	0.7224	0.7219	0.707
0.0994	0.0996	0.6993	0.0966	0.0973	0.0985	0.0961	0.635	0.092
0.0927	0.104	2.1863	3.8709	4.2444	2.0039	2.2397	5.1322	4.0547
0.1007	0.1009	0.0995	0.6641	0.0978	0.093	0.0959	0.0958	0.0896
0.6684	0.1005	0.7614	0.62	0.7308	0.6769	0.7239	0.653	0.7586
0.6892	0.0951	0.7415	0.6465	0.7068	0.6827	0.7257	0.6374	0.7579
0.6987	0.0949	0.7498	0.6412	0.7158	0.6657	0.7391	0.6231	0.7318
0.6841	0.097	0.7629	0.6384	0.7046	0.6719	0.7119	0.6325	0.732
0.6678	0.097	0.7528	0.6255	0.7072	0.6801	0.7264	0.6349	0.7085
0.0975	0.0961	0.7313	0.6182	0.6882	0.6798	0.7102	0.6651	0.7623
0.091	0.0976	0.7123	0.6356	0.6599	0.6068	0.7121	0.6686	0.7537
0.0979	0.0992	0.765	0.6314	0.7289	0.7546	0.7611	0.6728	0.7668
0.1049	0.0991	0.7666	0.6152	0.7664	0.7747	0.7606	0.6899	0.7479
0.0948	0.6645	0.7487	0.6652	0.0948	0.6584	0.7542	0.7352	0.7017
0.6809	0.6649	0.7283	0.0986	0.7611	0.6082	0.813	0.7005	1.7025
