"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.661	0.6915	0.6034	0.0986	0.7254	0.6123	0.7584	0.7645	2.8129
0.7077	0.6707	0.5837	0.0969	0.7414	0.61	0.7411	0.7548	2.8335
0.0995	0.0952	0.6449	0.0927	0.0964	0.5948	0.6757	0.7955	0.0954
0.6743	0.6712	0.6095	0.093	0.6445	0.6848	0.6848	0.7019	0.5826
0.0978	0.6586	0.6026	0.6267	0.7011	0.6129	0.662	0.7624	0.6107
0.1005	0.0879	0.1039	0.1001	3.2405	4.1205	2.5813	3.4326	2.6878
0.3634	0.0981	0.0973	0.0956	0.0947	0.1004	0.0939	0.0957	0.0905
0.0972	0.0982	0.093	0.3683	0.0909	0.0964	0.0935	0.0964	0.0997
0.3747	0.0962	0.0955	0.1034	0.0967	0.097	0.1023	0.1001	0.0978
0.0965	0.0973	0.0963	0.0986	0.3889	0.1004	0.1	0.0955	0.0918
0.0988	0.093	0.091	0.0983	0.0953	0.34	0.0952	0.0965	0.0989
0.0961	0.3705	0.0967	0.0923	0.097	0.0935	0.0939	0.0968	0.1017
0.0951	0.0972	0.1009	0.0939	0.0967	0.0933	0.0991	0.0975	0.345
0.0951	0.0875	0.3356	0.1016	0.0966	0.0983	0.0999	0.0891	0.0943
0.0937	0.0968	0.3361	0.0932	0.0996	0.0942	0.0929	0.0922	0.0969
0.0972	0.106	0.0985	0.0972	0.0982	0.3679	0.095	0.0977	0.0972
0.523	0.5424	0.6079	0.4998	0.5851	0.1007	0.0989	0.0967	0.0982
0.0993	0.0935	0.5893	0.4304	0.6349	0.0966	0.0953	0.1006	0.0977
0.0927	0.3925	0.5607	0.0992	0.6778	0.0967	0.0965	0.0997	0.0937
0.0948	0.7002	0.6206	0.6925	0.7163	0.6628	0.719	0.7831	0.6207
0.659	0.1008	0.6204	0.3885	0.682	0.6338	0.6781	0.7163	0.6513
0.665	0.4673	0.6032	0.0978	0.6629	0.648	0.6819	0.699	0.6576
0.0949	0.0923	0.0932	0.6188	0.0979	0.5676	0.0975	0.6428	0.0974
0.0997	0.0994	0.0938	0.1011	0.0892	0.5287	0.5737	0.5874	0.0972
0.1034	0.0975	0.0981	0.0925	0.095	0.101	0.1008	0.0985	0.4813
0.0964	0.0984	0.5406	0.0992	0.5422	0.5069	0.5631	0.5916	0.0952
0.5813	0.0933	0.5684	0.4947	0.5641	0.5249	0.5508	0.5843	0.4844
0.5559	0.0954	0.5402	0.0957	0.6066	0.5845	0.5416	0.6321	0.5227
0.0951	0.0944	0.0945	0.0958	0.1016	0.3788	0.0992	0.0912	0.5006
0.0944	0.0973	0.0969	0.0945	0.4261	0.0926	0.0928	0.1013	0.4853
0.0922	0.098	0.097	0.0931	0.4073	0.0968	0.0911	0.1036	0.4938
0.1	0.096	0.096	0.0966	0.0972	0.0984	0.3808	0.0982	0.0916
0.1017	0.0948	0.3726	0.0967	0.096	0.0919	0.098	0.0992	0.0968
0.6722	0.0949	0.6403	0.6392	0.0968	0.1006	0.0959	0.6545	0.0939
0.7024	0.0967	0.5796	0.0985	0.6913	0.6418	0.6798	0.7453	0.6085
0.6128	0.0943	0.6563	0.1041	0.7633	0.6711	0.7213	0.7449	0.8653
5.4387	0.0984	2.4178	0.0961	6.3663	3.8198	0.0985	2.3913	3.089
3.2303	0.0962	2.6003	0.0991	0.0973	0.0943	1.9954	4.7096	0.527
3.2497	0.5204	2.5085	0.0982	0.0942	0.5392	1.9183	4.7633	0.0971
0.0958	0.0937	0.0931	0.0989	0.6578	0.624	0.0955	0.0984	0.648
0.6691	0.0973	0.7461	0.6387	0.6933	0.5911	0.6431	0.6987	0.6007
0.0932	0.4941	0.0928	0.1021	0.1009	0.0975	0.0971	0.0987	0.57
0.0982	0.4779	0.5235	0.1002	0.0987	0.518	0.5677	0.5816	0.6635
0.0977	0.0926	0.5115	0.3815	0.0934	0.5027	0.5685	0.5947	0.6186
0.0951	0.092	0.5093	0.099	0.1013	0.5454	0.5389	0.5438	0.5901
0.0937	0.0966	0.0989	0.0918	0.0925	0.4842	0.1013	0.0956	0.5636
0.0968	0.0987	0.0895	0.102	0.0944	0.4871	0.0917	0.1012	0.5522
0.0981	0.5318	0.5451	0.096	0.567	0.5266	0.5808	0.584	0.6301
0.4011	0.0935	0.0982	0.0962	0.1	0.0938	0.1013	0.0983	0.0964
0.0892	0.0977	0.096	0.0949	0.0916	0.093	0.1021	0.4067	0.0912
0.0953	0.0975	0.6058	0.0925	0.7158	1.4076	0.1044	0.8509	1.7354
0.0937	0.0929	0.0987	0.0975	0.3873	0.0938	0.0941	0.0997	0.0968
0.0981	0.0968	0.0969	0.0998	0.0964	0.0953	0.0934	0.0889	0.3612
0.1004	0.1007	0.0964	0.3436	0.0976	0.0964	0.0946	0.0914	0.0966
0.1032	0.0959	0.0952	0.097	0.0956	0.3335	0.0903	0.1019	0.0937
0.1003	0.0944	0.1004	0.3709	0.1008	0.0897	0.0905	0.0955	0.0977
0.0946	0.0937	0.3679	0.0939	0.1063	1.2848	0.0924	0.0999	1.5576
0.0948	0.4013	0.0967	0.0949	0.0994	1.2791	0.0988	0.097	1.5917
0.6626	0.0993	0.0989	0.099	0.6906	0.0952	0.0992	0.0962	0.1017
0.0944	0.0977	0.0938	0.095	0.101	0.0988	0.0975	0.3707	0.1041
0.0956	0.0961	0.0965	0.095	0.1027	0.0949	0.094	0.3751	0.0918
0.0965	0.0933	0.346	0.097	0.0941	0.0965	0.0957	0.0987	0.094
0.0933	0.3808	0.0947	0.0969	0.0947	0.0952	0.0977	0.0907	0.0977
0.0974	0.098	0.0941	0.3717	0.0985	0.0961	0.0979	0.0994	0.0915
0.0986	0.0927	0.0954	0.0983	0.0947	0.5932	0.0977	0.1012	0.0929
0.6344	0.6138	0.6091	0.1008	0.0974	0.5794	0.695	0.7051	0.0939
0.8328	0.1008	2.4817	2.7555	2.3454	4.284	2.4718	1.8138	2.3897
0.0997	0.6451	0.099	0.0987	0.1009	0.0967	0.1007	0.0906	0.0951
0.5926	0.1	0.5085	0.5438	0.5677	0.5247	0.5266	0.5919	0.5588
0.523	0.0965	0.0886	0.1012	0.5864	0.1032	0.5301	0.5757	0.591
0.0981	0.0949	0.516	0.5593	0.5643	0.5121	0.57	0.638	0.597
0.1006	0.093	0.35	0.1014	0.0967	0.0994	0.0942	0.0982	0.1
0.0933	0.0952	0.0976	0.3706	0.0919	0.0945	0.0918	0.0948	0.1031
0.5336	0.5723	0.4895	0.102	0.099	0.5084	0.5569	0.5953	0.6272
0.0976	0.0968	0.0911	0.0937	0.0982	3.0652	4.039	3.9527	3.8696
0.0996	0.0951	0.1014	0.5748	0.0996	0.0958	0.0934	0.0972	0.0935
0.5336	0.5336	0.5039	0.0939	0.099	0.5218	0.5602	0.6155	0.531
0.5248	0.0964	0.0987	0.0883	0.092	0.5219	0.0955	0.6044	0.0992
0.1027	0.0955	0.5244	0.5296	0.0922	0.0972	0.0977	0.0958	0.5026
0.1044	0.104	0.0971	0.0954	0.0927	0.1002	0.3668	0.0932	0.48
0.0989	0.094	0.344	0.0915	0.0927	0.093	0.1004	0.0971	0.4469
0.0981	0.0971	0.0976	0.0937	0.0919	0.0963	0.1006	0.3662	0.4577
0.0987	0.0979	0.0952	0.0984	0.4007	0.1049	0.0959	0.0959	0.4949
