"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.7818	0.0969	0.7521	0.6333	0.7728	0.6861	0.6967	0.664	2.9339
0.7866	0.0988	0.7325	0.6759	0.7554	0.6527	0.6772	0.6818	2.9562
0.6104	0.096	0.6953	0.0944	0.0992	0.6912	0.0929	0.6541	0.0922
0.6969	0.0968	0.7001	0.668	0.7234	0.691	0.6503	0.7063	0.6938
0.6722	0.6064	0.7392	0.5813	0.1	0.6596	0.6863	0.6379	0.6043
6.2409	0.1013	0.0962	0.0951	0.0974	5.5197	3.9142	2.2486	2.6123
0.0924	0.1051	0.0977	0.0965	0.094	0.1039	0.0994	0.3623	0.1031
0.1014	0.0941	0.0925	0.0964	0.3901	0.0953	0.0963	0.0948	0.1004
0.1003	0.0939	0.0972	0.0919	0.4016	0.0999	0.0945	0.0991	0.0967
0.3818	0.0965	0.101	0.0993	0.096	0.0939	0.0985	0.1009	0.092
0.3993	0.0959	0.0979	0.0979	0.0959	0.0954	0.0937	0.0941	0.098
0.1031	0.0929	0.1009	0.0971	0.0973	0.0999	0.0957	0.3621	0.1015
0.0981	0.0992	0.0938	0.0951	0.0973	0.0956	0.3829	0.0977	0.0986
0.0984	0.0954	0.0921	0.3809	0.093	0.0946	0.0951	0.0955	0.0953
0.0916	0.0955	0.092	0.0998	0.0961	0.0975	0.3566	0.0946	0.0953
0.1035	0.0949	0.0961	0.0918	0.0989	0.0938	0.0961	0.354	0.0939
0.5343	0.5741	0.6319	0.0992	0.7005	0.0971	0.0924	0.5039	0.0922
0.0906	0.0909	0.6579	0.3742	0.6281	0.0961	0.0969	0.0968	0.101
0.0998	0.0928	0.638	0.0924	0.6235	0.3932	0.0949	0.0982	0.0972
0.0994	0.6754	0.7271	0.6663	0.6789	0.6761	0.7233	0.662	0.725
0.6707	0.4129	0.6856	0.0974	0.6852	0.6792	0.6606	0.71	0.6988
0.6633	0.0942	0.6947	0.5025	0.6668	0.6741	0.6515	0.7179	0.7101
0.0974	0.1008	0.0993	0.0971	0.0987	0.6504	0.0883	0.6011	0.643
0.0925	0.5501	0.096	0.1013	0.0973	0.0981	0.5289	0.5318	0.1015
0.0932	0.5526	0.0969	0.0948	0.0949	0.0987	0.0984	0.1005	0.0995
0.0927	0.0954	0.5717	0.511	0.0971	0.5472	0.5678	0.5898	0.0947
0.5649	0.5511	0.5868	0.0944	0.5462	0.6095	0.5631	0.5265	0.5808
0.091	0.0981	0.5722	0.5577	0.5976	0.5904	0.5913	0.5514	0.5849
0.0964	0.376	0.0919	0.0951	0.0891	0.0978	0.0925	0.0962	0.4745
0.0947	0.0923	0.0993	0.0881	0.0968	0.0962	0.3428	0.0972	0.5093
0.0968	0.0967	0.3888	0.0968	0.0987	0.0968	0.0947	0.095	0.4688
0.0955	0.1001	0.3765	0.0959	0.0974	0.0996	0.096	0.09	0.0955
0.0963	0.0979	0.0934	0.0918	0.387	0.0955	0.0999	0.0955	0.0921
0.6469	0.0995	0.6726	0.0999	0.096	0.1005	0.669	0.6051	0.0959
0.6833	0.0969	0.7154	0.0971	0.6838	0.6662	0.7346	0.6266	0.6952
0.0989	0.0996	0.793	0.6987	0.6945	0.6386	0.7479	0.7342	1.0022
4.3779	0.101	4.7189	0.0968	3.7594	4.9408	0.0982	6.215	2.2867
0.1007	0.0935	4.1543	0.0936	0.6409	0.1017	2.6704	4.9096	0.6221
0.5473	0.098	4.2102	0.5763	0.1059	0.611	2.6816	4.9798	0.0992
0.0957	0.6664	0.0998	0.0944	0.6611	0.1026	0.0936	0.0972	0.6845
0.6729	0.7081	0.7075	0.0991	0.7474	0.689	0.7276	0.6283	0.7451
0.1035	0.1016	0.094	0.0952	0.0941	0.0971	0.5192	0.0923	0.6433
0.1043	0.4005	0.5759	0.0964	0.0951	0.5725	0.5746	0.6298	0.8126
0.1004	0.0936	0.5451	0.0945	0.4122	0.5615	0.5841	0.6352	0.7717
0.5246	0.0945	0.5759	0.1008	0.097	0.5596	0.578	0.5602	0.099
0.1047	0.0946	0.0939	0.3616	0.0967	0.0939	0.1021	0.0959	0.6605
0.0929	0.0982	0.0961	0.0969	0.0925	0.3546	0.095	0.0976	0.6704
0.5224	0.0975	0.5515	0.0973	0.5595	0.552	0.5912	0.5188	0.6837
0.0949	0.0975	0.0963	0.0971	0.0968	0.0968	0.0943	0.3513	0.0918
0.3852	0.1058	0.096	0.0995	0.1011	0.0935	0.1	0.097	0.0999
0.0969	0.099	0.6921	0.0954	0.6511	1.5275	0.0949	0.6101	1.2505
0.0966	0.0921	0.1001	0.0973	0.0977	0.3676	0.0945	0.0998	0.0967
0.0991	0.1039	0.0955	0.1003	0.3876	0.0977	0.0952	0.1008	0.0987
0.0929	0.0931	0.093	0.354	0.0976	0.0969	0.0941	0.0966	0.1007
0.3688	0.0926	0.0953	0.0994	0.0948	0.0944	0.0965	0.0965	0.0954
0.0966	0.0936	0.0955	0.3646	0.1012	0.0997	0.0945	0.103	0.0914
0.3967	0.1021	0.0947	0.1007	0.0898	1.4881	0.0924	0.0923	1.2292
0.0959	0.0983	0.3988	0.0939	0.0963	1.4739	0.0923	0.1018	1.2107
0.0945	0.0987	0.0914	0.0972	0.6792	0.0953	0.0968	0.0911	0.8134
0.1012	0.0972	0.0941	0.0992	0.1008	0.3595	0.0954	0.094	0.0956
0.0986	0.0953	0.095	0.096	0.4025	0.0935	0.0938	0.0966	0.0963
0.098	0.381	0.0955	0.101	0.0947	0.0881	0.0927	0.0886	0.0984
0.1016	0.0997	0.0944	0.0993	0.0972	0.0969	0.0995	0.0921	0.3806
0.0939	0.098	0.3759	0.0944	0.1039	0.0938	0.096	0.0909	0.0943
0.0908	0.6565	0.092	0.0924	0.0955	0.0907	0.0993	0.0991	0.0993
0.5787	0.099	0.6706	0.099	0.095	0.6824	0.6936	0.6621	0.6284
1.4821	0.0977	2.315	0.7415	1.6534	1.7598	1.9327	4.343	1.9783
0.0947	0.6636	0.1034	0.0969	0.1005	0.0969	0.1003	0.0958	0.1016
0.5315	0.5563	0.5882	0.0981	0.5676	0.5725	0.5781	0.5412	0.5865
0.1012	0.1001	0.0984	0.0933	0.5667	0.571	0.5852	0.5749	0.5826
0.1	0.5731	0.5243	0.0931	0.5638	0.5625	0.5419	0.5344	0.5767
0.0995	0.0948	0.0971	0.3663	0.0974	0.0943	0.0964	0.0929	0.0977
0.0974	0.094	0.0987	0.0902	0.0951	0.1033	0.382	0.0948	0.1001
0.5093	0.0989	0.5588	0.5309	0.0972	0.5746	0.5626	0.5805	0.5667
0.089	0.0996	0.0994	2.632	0.0941	0.1023	3.8071	2.9649	3.1301
0.0995	0.0956	0.0931	0.0937	0.0958	0.0969	0.5447	0.0992	0.0957
0.5276	0.0941	0.6033	0.1016	0.5601	0.5627	0.578	0.5448	0.5937
0.5372	0.098	0.0942	0.0929	0.0919	0.5477	0.0964	0.5089	0.0924
0.097	0.0962	0.5674	0.5118	0.0886	0.0951	0.0965	0.0966	0.5483
0.1018	0.0987	0.0925	0.362	0.099	0.0972	0.0945	0.0969	0.524
0.0967	0.0965	0.1008	0.0968	0.3976	0.1006	0.102	0.0967	0.504
0.0928	0.0939	0.0948	0.0944	0.0933	0.0957	0.099	0.3314	0.5251
0.1007	0.3949	0.0968	0.1028	0.0965	0.0984	0.0932	0.0999	0.5181
0.0991	0.1009	0.0938	0.095	0.0963	0.4105	0.0956	0.0964	0.5179
