"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.6672	0.1046	0.8299	0.6985	0.6494	0.6874	0.7849	0.714	1.2041
0.6336	0.0942	0.8095	0.6661	0.7116	0.6988	0.7858	0.7	1.2291
0.091	0.1012	0.7234	0.6226	0.0982	0.6266	0.0953	0.7077	0.0972
0.624	0.6352	0.7857	0.0985	0.6869	0.645	0.6592	0.7021	0.6947
0.6773	0.6615	0.6776	0.6039	0.0978	0.6621	0.6838	0.6904	0.6819
0.0953	0.1008	0.0964	0.0981	4.7078	4.0049	4.5395	1.9784	3.2659
0.0988	0.0939	0.0977	0.0976	0.1001	0.3482	0.0934	0.098	0.094
0.1042	0.0965	0.3978	0.0923	0.0934	0.0967	0.0898	0.092	0.0957
0.0922	0.0928	0.099	0.1022	0.0956	0.098	0.3684	0.0961	0.0983
0.0968	0.0995	0.0994	0.0983	0.0973	0.097	0.0976	0.3974	0.1011
0.1026	0.0996	0.4101	0.0995	0.0921	0.097	0.0909	0.094	0.0942
0.3435	0.0909	0.0958	0.0953	0.0998	0.0929	0.1023	0.0931	0.0947
0.0973	0.0948	0.091	0.3528	0.0972	0.0983	0.0963	0.0907	0.0927
0.0992	0.0982	0.0984	0.0912	0.0968	0.0959	0.1014	0.3728	0.0917
0.1003	0.1	0.0979	0.3452	0.0934	0.0989	0.0991	0.0964	0.1002
0.0908	0.0907	0.0954	0.3558	0.0959	0.1032	0.0894	0.0974	0.0994
0.5164	0.5576	0.7285	0.0942	0.7092	0.097	0.0915	0.0955	0.5756
0.0947	0.1022	0.6742	0.0945	0.725	0.0993	0.096	0.4009	0.0976
0.0963	0.0962	0.676	0.0989	0.7115	0.3695	0.0921	0.0928	0.0979
0.0886	0.6727	0.7162	0.6057	0.717	0.661	0.6832	0.7228	0.6787
0.6225	0.4684	0.7119	0.0925	0.7138	0.6755	0.7009	0.7693	0.7484
0.6297	0.1	0.7183	0.3683	0.708	0.6869	0.713	0.775	0.7148
0.6509	0.0995	0.1068	0.0976	0.0967	0.6115	0.0967	0.6253	0.0996
0.0987	0.0987	0.0989	0.0919	0.1005	0.0889	0.5568	0.5782	0.5582
0.5358	0.0965	0.0923	0.096	0.1	0.0994	0.0887	0.0986	0.1001
0.0935	0.1006	0.5933	0.0893	0.0971	0.5308	0.6155	0.5888	0.6242
0.5179	0.0969	0.5808	0.5382	0.5705	0.5271	0.5939	0.5872	0.6235
0.0944	0.0953	0.6573	0.4894	0.5945	0.5641	0.5825	0.6105	0.6047
