"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.8077	1.1349	0.1643	-1.3852	-0.942	-0.1074	-1.2765	0.3239	-0.9873
0.782	0.7885	0.0903	-1.4342	-0.9809	-0.0855	-1.3467	0.3885	-0.9357
1.0279	0.3353	0.9136	1.2729	2.7895	0.5241	-0.3916	-0.6954	-1.069
-0.096	0.0631	0.038	-0.1773	0.7963	0.1826	-1.5364	0.9537	-0.5865
-0.0841	7e-04	0.1354	0.2294	-0.0267	0.352	0.0804	-0.258	-0.1799
-2.0677	4.1355	0.8667	0.9728	0.4198	4.545	3.2641	3.2407	-0.9879
-0.465	-0.6507	-0.1086	1.019	-0.7622	1.4398	0.3002	0.0187	0.9428
-0.4712	-0.6767	-0.1078	1.0261	-0.7602	1.4349	0.3152	0.0101	0.9278
-0.4663	-0.6891	-0.1148	1.0189	-0.7602	1.3293	0.3097	0.0243	0.9447
-0.4738	-0.6851	-0.1104	1.026	-0.7595	1.446	0.3088	0.019	0.8711
-0.4659	-0.6844	-0.1165	1.0205	-0.7224	1.4357	0.3118	0.0276	0.9365
-0.4728	-0.6821	-0.1033	1.0281	-0.7653	1.4371	0.2649	0.0174	0.9367
-0.4758	-0.6566	-0.1078	1.0252	-0.7701	1.4333	0.3118	0.0222	0.9389
-0.4757	-0.6816	-0.1024	1.0209	-0.7638	1.4304	0.3041	0.0217	0.939
-0.4718	-0.687	-0.1005	0.9623	-0.7686	1.4379	0.3108	0.0278	0.938
-0.4755	-0.6853	-0.0928	1.0259	-0.7622	1.4384	0.3173	0.0242	0.9339
0.8969	-1.1096	1.1816	0.1036	0.6086	0.4963	0.1006	-1.6807	0.758
0.9808	-1.4209	1.191	0.4187	0.5867	0.5867	0.121	-1.5553	0.7938
0.9415	-1.4175	1.2003	0.4124	0.62	0.5865	0.1335	-1.5574	0.7978
-0.1446	-0.0777	0.1482	0.2704	0.0986	0.3239	0.1012	-0.2197	0.0355
-0.3904	-2.6779	-0.2129	0.1184	0.1219	0.5364	-0.2155	0.1055	0.5773
-0.4329	-3.0199	-0.2755	0.1506	0.0914	0.5629	-0.2387	0.149	0.6523
-0.3641	-0.1	0.4309	0.1891	-1.0675	0.2061	-0.3297	0.0248	0.5682
0.489	0.2969	0.0595	1.1168	-0.5252	-1.3427	-0.0266	-0.2194	-0.2664
