"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.7276	0.4601	0.7118	0.0957	0.7447	0.6698	0.7287	0.7618	3.7575
0.7368	0.1017	0.7566	0.4005	0.7113	0.698	0.7908	0.7704	3.7206
0.0936	0.0949	0.6896	0.102	0.091	0.6656	0.7672	0.6707	0.1041
0.7527	0.0952	0.6956	0.6499	0.6654	0.7133	0.7518	0.6797	0.7303
0.702	0.6293	0.7317	0.6295	0.1006	0.6998	0.7781	0.6447	0.6505
0.1064	0.0949	2.3826	0.0935	0.1018	3.1605	3.8155	3.8984	5.2529
0.0988	0.0983	0.1029	0.0982	0.103	0.0987	0.3521	0.0986	0.0989
0.0966	0.0985	0.4018	0.0973	0.0919	0.0964	0.0975	0.0903	0.0951
0.0983	0.0918	0.0986	0.0958	0.0967	0.0936	0.098	0.3559	0.1001
0.0974	0.0999	0.0965	0.0976	0.1016	0.3695	0.0962	0.0943	0.0999
0.09	0.097	0.1012	0.0984	0.1028	0.3662	0.1007	0.0955	0.0971
0.0972	0.0944	0.102	0.0969	0.0991	0.1011	0.0961	0.3608	0.0916
0.0992	0.0947	0.0974	0.0974	0.0983	0.0968	0.1008	0.0988	0.3696
0.095	0.0966	0.0935	0.3586	0.0949	0.0927	0.0945	0.0997	0.0933
0.0999	0.0939	0.396	0.097	0.1013	0.0984	0.0951	0.0904	0.0955
0.0908	0.104	0.0986	0.0937	0.0976	0.0977	0.4029	0.0978	0.0933
0.5087	0.5149	0.6716	0.0903	0.7085	0.0978	0.0959	0.1023	0.6071
0.1005	0.0959	0.7035	0.0962	0.674	0.378	0.1009	0.099	0.0992
0.0947	0.1013	0.6957	0.0926	0.6873	0.0974	0.0899	0.1005	0.3982
0.092	0.7176	0.6898	0.6649	0.7276	0.7028	0.7122	0.706	0.7046
0.6361	0.641	0.6994	0.0931	0.7283	0.6906	0.6898	0.7023	0.6539
0.6278	0.5918	0.7051	0.0977	0.7095	0.6682	0.7098	0.6993	0.6948
0.0977	0.0966	0.0944	0.5857	0.1022	0.6124	0.1036	0.6525	0.0969
0.5268	0.0935	0.0965	0.0972	0.1005	0.1005	0.5767	0.5617	0.099
0.0969	0.103	0.5758	0.0945	0.0995	0.094	0.0962	0.0953	0.0967
0.0969	0.0945	0.6314	0.5219	0.0984	0.5495	0.5878	0.5859	0.1041
0.5174	0.5256	0.5974	0.0975	0.5891	0.5084	0.5861	0.5707	0.5499
0.103	0.5304	0.6028	0.0967	0.5792	0.5541	0.5589	0.5467	0.5868
0.0957	0.102	0.1024	0.3988	0.0938	0.0971	0.0992	0.095	0.4933
0.3851	0.0939	0.0994	0.0974	0.0966	0.0933	0.0952	0.0975	0.5001
0.0977	0.0969	0.0981	0.0982	0.1017	0.095	0.3663	0.0983	0.5221
0.0975	0.0943	0.0941	0.1006	0.0989	0.0971	0.4556	0.0967	0.0973
0.1003	0.1029	0.0944	0.101	0.0973	0.3682	0.0993	0.0993	0.1006
0.6488	0.6292	0.7112	0.0997	0.0953	0.0922	0.0984	0.6153	0.0998
0.1057	0.0934	0.6574	0.6781	0.7002	0.6585	0.8075	0.6999	0.6671
0.0996	0.632	0.7279	0.102	0.7441	0.6618	0.7859	0.6254	0.6391
4.3634	0.1012	5.1266	0.1011	2.0813	3.8733	0.0974	3.7487	4.1333
0.097	0.1008	1.8801	0.0982	0.1051	2.3163	3.1905	2.7366	0.6248
0.5745	0.521	1.9037	0.0932	0.0953	2.3308	3.1058	2.7767	0.0931
0.0964	0.6057	0.1016	0.1005	0.77	0.0972	0.0998	0.0983	0.6707
0.6437	0.101	0.7249	0.6781	0.7114	0.6604	0.7927	0.6489	0.7017
0.0959	0.096	0.5912	0.1	0.0964	0.0998	0.0914	0.0955	0.6651
0.0917	0.5218	0.585	0.094	0.098	0.6015	0.6273	0.5918	0.6832
0.0987	0.5221	0.6182	0.0945	0.0979	0.592	0.5903	0.5766	0.7128
0.103	0.0972	0.5925	0.1037	0.0933	0.5381	0.5645	0.5459	0.669
0.0938	0.5099	0.1012	0.102	0.0968	0.1011	0.0957	0.0998	0.6449
0.0981	0.4836	0.0997	0.099	0.0967	0.1001	0.0925	0.094	0.6548
0.5398	0.0978	0.5681	0.0989	0.5358	0.5483	0.5765	0.5408	0.6617
0.3843	0.1032	0.0943	0.0919	0.0949	0.0976	0.0999	0.0934	0.1001
0.0909	0.0975	0.0967	0.097	0.1008	0.1002	0.0947	0.3737	0.0916
0.0928	0.0913	0.7326	0.1003	0.0933	1.2715	0.7068	0.643	1.3423
0.1016	0.3577	0.0958	0.093	0.1008	0.0964	0.0887	0.0994	0.0998
0.0983	0.091	0.4281	0.0962	0.0963	0.0957	0.0985	0.0969	0.0962
0.0964	0.0927	0.0983	0.0948	0.0986	0.3557	0.0931	0.0904	0.0953
0.0979	0.0966	0.0957	0.096	0.1	0.0904	0.094	0.3469	0.0949
0.0945	0.0995	0.0973	0.0964	0.0983	0.3746	0.0988	0.1014	0.1025
0.0948	0.0979	0.0969	0.1031	0.0949	1.2986	0.3909	0.1032	1.3823
0.4912	0.0913	0.102	0.101	0.1016	1.2915	0.1046	0.0987	1.4417
0.0986	0.0956	0.0959	0.0991	0.7407	0.0947	0.0966	0.634	0.0928
0.1004	0.099	0.0925	0.098	0.0951	0.3571	0.0937	0.0955	0.0928
