"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.658	0.713	0.7727	0.1001	0.7578	0.6638	0.8136	0.7204	1.6589
0.6594	0.6843	0.7354	0.0972	0.7684	0.6767	0.7707	0.7098	1.6554
0.0956	0.0963	0.7072	0.0945	0.6624	0.5927	0.1001	0.6199	0.1013
0.5797	0.693	0.7807	0.0921	0.6403	0.6609	0.6981	0.6943	0.6733
0.0939	0.6338	0.7005	0.6257	0.7042	0.7026	0.7302	0.7515	0.7107
0.0986	0.1009	0.0985	0.0956	5.9577	4.5533	3.9618	2.2352	2.5689
0.0942	0.0922	0.4195	0.0946	0.097	0.0943	0.0956	0.0933	0.0948
0.0969	0.0943	0.0965	0.0955	0.0963	0.3521	0.1004	0.098	0.1025
0.0879	0.0967	0.0958	0.0948	0.0954	0.0989	0.0986	0.3639	0.0993
0.0966	0.0969	0.0958	0.0912	0.1022	0.0903	0.3311	0.0992	0.0931
0.0959	0.097	0.0969	0.099	0.099	0.0956	0.0966	0.0971	0.3563
0.091	0.0997	0.1083	0.3394	0.0938	0.1012	0.0946	0.1017	0.0974
0.0941	0.1013	0.1	0.0934	0.1018	0.094	0.1041	0.0981	0.3657
0.1022	0.0929	0.0967	0.0955	0.3752	0.0944	0.0931	0.0958	0.0922
0.0945	0.1011	0.0933	0.3406	0.0955	0.1	0.0975	0.0971	0.1011
0.0958	0.101	0.0963	0.3591	0.0952	0.0929	0.0985	0.0966	0.0971
0.4835	0.58	0.6654	0.5235	0.7086	0.1024	0.093	0.0934	0.1034
0.0969	0.3685	0.7295	0.097	0.6438	0.0958	0.0945	0.101	0.1003
0.1001	0.101	0.7063	0.0987	0.6667	0.097	0.3875	0.0992	0.0922
0.0945	0.692	0.7371	0.6297	0.7228	0.6632	0.7129	0.6984	0.715
0.7058	0.0983	0.7037	0.6044	0.6837	0.665	0.7367	0.6811	0.6732
0.6202	0.1025	0.7064	0.5835	0.6544	0.6974	0.6949	0.7034	0.6602
0.1001	0.0945	0.6693	0.0972	0.0965	0.611	0.1034	0.5916	0.0972
0.5216	0.0989	0.0874	0.0962	0.096	0.1	0.5231	0.5885	0.098
0.519	0.101	0.0979	0.1023	0.0994	0.0953	0.0996	0.0969	0.0987
0.1031	0.5475	0.6037	0.0929	0.0954	0.5221	0.5552	0.6145	0.0971
0.5334	0.5921	0.5911	0.1019	0.5896	0.5588	0.577	0.6192	0.5397
0.0952	0.0918	0.5699	0.506	0.5576	0.5563	0.6228	0.636	0.5873
0.0994	0.0976	0.099	0.094	0.3903	0.0963	0.0979	0.0937	0.5453
0.366	0.1022	0.0963	0.0929	0.0958	0.0926	0.0948	0.0969	0.5503
0.0968	0.0979	0.098	0.1022	0.0956	0.4137	0.0976	0.0964	0.5336
0.1002	0.3791	0.0906	0.0956	0.0956	0.1006	0.0972	0.0952	0.1028
0.0945	0.0944	0.0967	0.0955	0.0989	0.1019	0.4105	0.0949	0.0909
0.6141	0.093	0.7006	0.6349	0.0968	0.1004	0.0913	0.6018	0.1002
0.6319	0.0927	0.7239	0.0967	0.7342	0.6498	0.6584	0.6939	0.7194
0.0979	0.6786	0.7472	0.0961	0.6477	0.6916	0.7374	0.7497	0.6829
3.6158	0.1047	3.808	0.0977	0.1011	5.7664	4.7563	4.3197	3.684
0.1018	0.586	4.235	0.0934	0.0951	0.0983	1.7637	2.9634	0.5828
0.5489	0.0942	4.2869	0.098	0.6679	0.5505	1.6518	2.9397	0.0964
0.0948	0.6522	0.1055	0.1011	0.6765	0.0978	0.1006	0.1029	0.6648
0.6263	0.6632	0.875	0.0932	0.7609	0.6349	0.7431	0.7424	0.766
0.5194	0.0941	0.0978	0.0915	0.0954	0.1002	0.0999	0.1012	0.5147
0.4481	0.0979	0.6395	0.1002	0.0961	0.5669	0.5476	0.6015	0.6024
0.0957	0.0923	0.6066	0.0962	0.4016	0.5795	0.5836	0.6229	0.5897
0.0887	0.0968	0.5715	0.5369	0.103	0.5072	0.5412	0.5593	0.0996
0.419	0.0952	0.0963	0.0936	0.0948	0.0989	0.0993	0.0984	0.5514
0.0954	0.0938	0.0981	0.1024	0.0989	0.369	0.0954	0.0925	0.5742
0.0973	0.568	0.5843	0.0967	0.5686	0.5503	0.5315	0.5695	0.5934
0.0985	0.0917	0.0994	0.0948	0.0952	0.3541	0.0933	0.0937	0.0952
0.0935	0.1015	0.0966	0.0932	0.0914	0.0983	0.094	0.4287	0.0981
0.0988	0.7102	1.2388	0.102	0.0978	1.1133	0.1041	0.7002	1.7902
0.0934	0.0929	0.0992	0.1006	0.3631	0.0955	0.096	0.0996	0.0979
0.0966	0.0973	0.0947	0.0965	0.0957	0.3627	0.0922	0.0992	0.0958
0.331	0.0981	0.0946	0.0998	0.0991	0.0945	0.0955	0.0971	0.0941
0.0993	0.0928	0.0947	0.0934	0.0994	0.3718	0.0944	0.0992	0.0978
0.0989	0.091	0.3941	0.0991	0.0992	0.0998	0.0977	0.0907	0.1012
0.0974	0.0981	1.2399	0.1007	0.1022	1.1618	0.1039	0.0933	1.6693
0.0945	0.0953	1.2331	0.0947	0.0948	1.1723	0.0949	0.0952	1.6419
0.099	0.6785	0.0995	0.0963	0.6604	0.0969	0.0937	0.096	0.0946
0.0939	0.0946	0.0963	0.342	0.0984	0.097	0.0909	0.0985	0.0909
0.3521	0.0954	0.0962	0.0987	0.1002	0.0972	0.0923	0.0931	0.0924
0.1026	0.0909	0.0983	0.3643	0.0921	0.0926	0.0973	0.0953	0.099
0.1009	0.1014	0.0982	0.0923	0.0949	0.0977	0.0972	0.0946	0.3557
0.3565	0.0922	0.0982	0.091	0.0933	0.1016	0.0989	0.0897	0.0955
0.0986	0.0937	0.0938	0.097	0.5982	0.0977	0.0988	0.0946	0.0956
0.6102	0.1031	0.7445	0.0972	0.0969	0.6392	0.6762	0.6356	0.7123
0.9056	0.1059	1.4241	0.7039	3.9898	4.2877	3.398	1.755	3.5962
0.0956	0.0916	0.1023	0.0985	0.0924	0.0933	0.0948	0.0937	0.5858
0.5277	0.0949	0.6888	0.5112	0.5279	0.566	0.5679	0.6011	0.5895
0.0948	0.0981	0.0994	0.0907	0.6188	0.5527	0.5538	0.5339	0.6046
0.0941	0.1013	0.6373	0.502	0.5575	0.526	0.6166	0.5754	0.5955
0.0945	0.093	0.4104	0.0959	0.0953	0.0918	0.0967	0.0967	0.1017
0.4183	0.0967	0.0985	0.096	0.0942	0.0962	0.0953	0.0978	0.0964
0.5003	0.0954	0.6607	0.0959	0.5679	0.5662	0.5996	0.5371	0.5993
0.1023	0.0961	0.0973	0.0983	3.709	0.0974	1.9891	2.4477	7.8867
0.0987	0.0957	0.0959	0.0977	0.0891	0.6484	0.0957	0.0961	0.096
