"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.6337	0.3939	0.7558	0.0968	0.7062	0.5917	0.8994	0.7134	1.4597
0.6146	0.098	0.7424	0.4637	0.6564	0.5786	0.8583	0.7186	1.4863
0.0985	0.0924	0.7443	0.0979	0.6338	0.5759	0.1023	0.6098	0.0928
0.6946	0.0989	0.7635	0.6768	0.7107	0.6591	0.7257	0.7526	0.7125
0.6721	0.6782	0.7693	0.6742	0.0995	0.6336	0.6795	0.6822	0.7301
0.0995	0.0918	4.8229	0.1029	0.0988	5.375	4.0363	3.7304	4.741
0.3681	0.0952	0.0939	0.0943	0.0906	0.099	0.096	0.0931	0.0974
0.3898	0.0985	0.1061	0.0942	0.0987	0.0961	0.098	0.1	0.0974
0.0947	0.4089	0.1009	0.0982	0.0945	0.0961	0.0927	0.096	0.1018
0.3822	0.0915	0.0952	0.1004	0.0964	0.1005	0.0947	0.0997	0.1005
0.0962	0.0974	0.0983	0.1057	0.1008	0.0943	0.0907	0.1014	0.4028
0.1007	0.0948	0.1032	0.0948	0.0996	0.0923	0.0988	0.3792	0.101
0.0889	0.098	0.098	0.0974	0.102	0.0965	0.0979	0.3678	0.1022
0.097	0.0954	0.0946	0.095	0.0974	0.0936	0.0958	0.3627	0.0925
0.094	0.0993	0.0958	0.0994	0.1001	0.3193	0.0932	0.1041	0.0938
0.095	0.3906	0.0953	0.0959	0.0918	0.0981	0.0912	0.0974	0.0994
0.5337	0.5934	0.6703	0.0953	0.7086	0.0961	0.0982	0.0948	0.617
0.0958	0.0975	0.6975	0.0986	0.625	0.0933	0.3772	0.0936	0.0974
0.0987	0.3723	0.7183	0.0929	0.6605	0.0916	0.0922	0.0971	0.0971
0.0982	0.6649	0.7209	0.6177	0.6233	0.5923	0.7418	0.742	0.7464
0.6453	0.1003	0.7378	0.6412	0.7023	0.6241	0.7393	0.7026	0.7311
0.6826	0.1	0.7386	0.6441	0.7423	0.6361	0.7679	0.7166	0.7521
0.1025	0.0941	0.0933	0.0953	0.0941	0.5824	0.0964	0.6447	0.7352
0.0934	0.0958	0.6134	0.0912	0.0941	0.0977	0.5503	0.5982	0.1017
0.1013	0.1003	0.0967	0.0958	0.567	0.092	0.099	0.0978	0.0938
0.096	0.1005	0.625	0.5094	0.0989	0.5334	0.5629	0.5387	0.0904
0.5456	0.0967	0.6092	0.5191	0.598	0.5176	0.6242	0.6227	0.6017
0.0954	0.0979	0.6253	0.5354	0.5783	0.5479	0.6312	0.5948	0.585
0.1048	0.0957	0.0892	0.096	0.0975	0.0952	0.3709	0.0969	0.5288
0.0953	0.0961	0.0961	0.0921	0.0995	0.0925	0.3486	0.1003	0.5139
0.0952	0.101	0.0936	0.0902	0.3783	0.0949	0.099	0.1007	0.5426
0.0977	0.1	0.0961	0.0947	0.3901	0.1001	0.0994	0.0963	0.096
0.0967	0.0973	0.1005	0.3659	0.0978	0.0967	0.0897	0.0925	0.0998
0.6609	0.098	0.8063	0.0959	0.1032	0.5853	0.095	0.6356	0.092
0.0993	0.1008	0.764	0.6617	0.683	0.6558	0.7367	0.7169	0.7419
0.0945	0.1007	0.7081	0.6306	0.6207	0.6944	0.7424	0.6951	0.7595
2.4681	3.04	4.0397	0.0914	0.1013	2.1078	0.0946	5.1898	3.7821
0.096	0.0998	7.1521	3.6087	0.1023	0.0989	3.5816	2.0462	0.6334
0.5946	0.097	7.1501	3.5641	0.0981	0.5312	3.4293	2.0202	0.0945
0.6573	0.0937	0.1008	0.0955	0.6413	0.1001	0.1019	0.0881	0.7441
0.6607	0.6628	0.7323	0.102	0.6981	0.6437	0.66	0.7151	0.6801
0.0948	0.5584	0.0994	0.0926	0.0982	0.0959	0.1007	0.1	0.5748
0.1045	0.1003	0.576	0.0942	0.3986	0.5111	0.5746	0.6204	0.6055
