"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.7582	1.1219	-0.0287	-1.3509	-0.646	-0.2522	-1.5026	0.3606	-1.1497
0.6821	0.7129	-0.0016	-1.4302	-0.6655	-0.2253	-1.4703	0.3785	-1.0457
1.0243	0.2827	0.8707	1.2728	2.7798	0.2947	-0.3943	-0.5399	-1.0644
-0.0199	0.1943	-0.0082	-0.5033	0.915	0.1618	-0.8123	0.7739	-1.5884
-0.0085	-0.1506	0.0165	0.1562	-0.0373	0.4472	0.0936	-0.262	-0.0645
0.6857	-1.7832	0.8656	0.9736	0.4243	2.3838	11.4288	1.0125	3.4912
-0.4689	-0.6916	-0.1124	0.971	-0.7701	1.4405	0.3154	0.0263	0.9394
-0.4702	-0.6874	-0.1083	1.0281	-0.7704	1.444	0.3144	0.0261	0.8871
-0.4724	-0.6919	-0.1086	1.0246	-0.7764	1.445	0.3075	0.0245	0.9391
-0.4673	-0.6776	-0.101	1.0285	-0.7698	1.4389	0.3184	0.0251	0.9415
-0.4658	-0.6867	-0.0988	1.0218	-0.7725	1.4315	0.3038	-0.0023	0.9488
-0.4668	-0.6916	-0.1037	1.0207	-0.7614	1.4484	0.3011	0.0018	0.9346
-0.468	-0.6879	-0.1041	1.0312	-0.7722	1.4414	0.3081	0.0224	0.8592
-0.4675	-0.684	-0.0749	1.0257	-0.7633	1.4424	0.3055	0.0241	0.9413
-0.4702	-0.6849	-0.1041	1.0225	-0.754	1.4429	0.3091	0.0256	0.9364
-0.4543	-0.6916	-0.1109	1.0286	-0.7716	1.4418	0.3155	0.0116	0.9402
0.8509	-1.1242	1.1564	0.3701	0.4553	0.6825	0.0958	-1.6732	0.7666
0.9802	-1.4208	1.2521	0.4325	0.3941	0.5865	0.122	-1.5502	0.8001
0.9137	-1.4125	1.2746	0.4181	0.4411	0.5907	0.1325	-1.5601	0.7935
-0.1512	-0.1107	0.1675	0.1522	0.0987	0.3419	0.0723	-0.2818	0.0395
-0.1754	-2.7233	-0.0993	0.1274	-0.1059	0.5464	0.1142	0.0062	0.5256
-0.1598	-3.0214	-0.088	0.3276	-0.1517	0.588	0.1064	0.0184	0.5889
