"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.8003	1.1484	-0.0432	-0.8124	0.5029	-0.0787	-1.3534	0.2783	-3.0892
0.8081	1.1466	-0.0335	-0.8227	0.4887	-0.0761	-1.3495	0.2486	-3.0892
1.0252	3.1827	1.3361	-0.4282	2.8001	-0.0098	-0.3915	-0.4547	-1.0715
0.0053	0.069	-0.0236	-0.5001	0.9123	0.4131	-1.3688	0.9228	-0.699
0.5317	-0.1851	0.1968	0.3019	-0.0291	0.1627	0.1857	-0.3403	0.0577
0.6841	6.2331	0.8654	0.9585	0.4255	3.534	-0.8498	-1.3934	5.6643
-0.4634	-0.6875	-0.1095	1.0262	-0.7575	1.4362	0.3097	0.0213	0.8656
-0.454	-0.6957	-0.1094	1.0231	-0.7642	1.4376	0.2832	0.0211	0.9377
-0.4701	-0.6931	-0.1266	1.0309	-0.7612	1.4384	0.3111	0.0213	0.9432
-0.4769	-0.697	-0.1053	1.0268	-0.7683	1.4312	0.3109	0.0298	0.9364
-0.4675	-0.693	-0.11	1.0079	-0.7675	1.4329	0.3112	0.0248	0.9369
-0.4662	-0.6703	-0.108	1.0225	-0.7608	1.4459	0.3113	0.0241	0.9347
-0.4765	-0.6949	-0.1111	1.0226	-0.7604	1.4457	0.3105	0.0169	0.9369
-0.4764	-0.6903	-0.1118	1.0288	-0.7673	1.4339	0.3106	0.0311	0.8651
-0.4771	-0.6896	-0.1063	1.0197	-0.7652	1.4394	0.3086	0.0168	0.8626
-0.4596	-0.6971	-0.0928	1.0202	-0.7646	1.4402	0.3127	0.0258	0.9423
0.7672	-1.0618	0.9762	0.1069	0.7114	0.6894	0.102	-1.6781	0.6374
0.9796	-1.4122	0.9261	0.4335	0.7609	0.593	0.1208	-1.5635	0.7946
0.9824	-1.4081	0.9014	0.4145	0.742	0.5927	0.1097	-1.5561	0.7893
-0.1341	-0.3297	0.0997	0.1521	-0.0104	0.2183	0.0425	-0.2745	0.0353
-0.481	-3.0093	-0.2052	0.2214	-0.1781	0.4748	-0.0232	-0.0417	0.6042
-0.4825	-2.68	-0.1529	0.1229	-0.1504	0.4319	-0.0069	-0.0756	0.5181
-0.3552	-0.1065	0.4376	0.196	-1.0779	0.2663	-0.3308	0.0049	-0.1228
0.1187	0.2915	0.0428	1.1093	-0.4132	-1.3447	0.1374	-0.2692	-0.2659
0.8014	0.201	-0.0208	1.7163	-0.3268	-1.1949	0.4855	-0.415	0.2679
-0.4273	-0.4173	-0.3163	0.7423	-0.1716	-0.873	-0.11	-0.119	0.0388
0.3278	-0.0555	-0.4202	-0.6652	-0.1121	-1.261	-0.4028	0.1974	0.0012
-0.3706	-2.1762	-0.4952	0.3324	-0.4537	-0.9911	-0.2448	0.1326	0.3696
1.1183	-0.1394	0.0518	-0.0056	-0.3271	-0.8	0.348	-0.0451	-0.1535
1.1067	-0.1401	0.0652	-0.0161	-0.3315	-0.7586	0.3545	-0.1002	-0.151
1.1112	-0.133	0.0822	0.0041	-0.3286	-0.7718	0.3636	-0.0451	-0.186
1.1049	0.2131	-1.0529	-0.0536	-0.3291	-2.0405	-1.7621	0.2108	-0.1178
1.104	0.1966	-1.0431	-0.0537	-0.3246	-2.039	-1.465	0.1959	-0.1077
-0.0617	-0.0691	-0.4116	0.7328	-0.9899	-0.6058	1.9894	-0.8842	-1.7555
1.5223	-1.462	-0.1348	0.1962	0.5675	0.3389	-1.279	0.7565	-0.34
0.7406	0.2277	-1.494	1.0687	1.6028	-0.1014	0.0283	0.2132	-2.8251
-2.163	-2.0438	-5.6448	0.0054	-0.1169	5.7653	-3.9771	5.4147	-1.495
-0.0749	-0.0324	1.8396	0.1542	-1.0614	2.8365	-3.2845	-3.1671	-2.2116
-0.009	0.5233	1.9405	-0.0379	0.5744	2.5293	-3.405	-3.0194	-1.852
0.7305	-0.0494	0.1088	-0.4986	0.2339	-0.1909	-0.5253	0.6026	-1.3897
1.3077	0.4559	0.9771	0.8113	0.7927	-0.034	0.7004	-1.1665	0.9484
1.1783	-0.3213	0.8711	0.3738	1.1629	0.1903	0.4679	-1.3042	0.3419
