"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.7573	1.147	0.2723	-1.0105	0.5009	-0.1217	-1.4687	0.4698	-3.4383
0.7967	1.154	0.3028	-1.0115	0.4982	-0.0893	-1.4384	0.4649	-3.4688
1.0285	3.1927	1.2907	1.2584	2.7872	0.3149	-0.3916	-1.0014	0.0859
-0.1385	0.0917	-0.1142	-0.4997	1.1286	0.4866	-1.3705	0.8541	0.1507
-0.1271	-0.3419	0.0436	0.2925	-0.0349	0.3899	0.1489	-0.2543	-0.0427
0.683	0.0671	0.8646	0.9766	0.4278	3.9522	-0.6422	4.6212	11.1999
-0.472	-0.6471	-0.1045	1.0213	-0.7694	1.4449	0.3151	0.0203	0.9424
-0.4736	-0.6907	-0.1039	0.9846	-0.7621	1.4514	0.3203	0.0156	0.9374
-0.4623	-0.6923	-0.112	1.0262	-0.7263	1.4444	0.318	0.0269	0.9428
-0.474	-0.6899	-0.0841	1.0224	-0.7642	1.4391	0.3043	0.0273	0.9469
-0.4709	-0.69	-0.1013	1.0224	-0.7631	1.3998	0.3104	0.0242	0.94
-0.4693	-0.6508	-0.093	1.0243	-0.7658	1.4401	0.316	0.0269	0.9425
-0.4739	-0.6917	-0.105	0.9774	-0.7559	1.4389	0.3078	0.0254	0.9419
-0.464	-0.7013	-0.101	1.0254	-0.7678	1.43	0.3077	0.0262	0.9493
-0.4763	-0.6915	-0.1152	1.0166	-0.7693	1.4468	0.3076	0.0082	0.9414
-0.4683	-0.66	-0.1048	1.0205	-0.7599	1.4512	0.3154	0.0168	0.9419
0.8663	-1.0287	1.0297	0.106	0.5048	0.6894	0.0952	-1.6786	0.0416
0.9818	-1.4162	1.0877	0.4129	0.6887	0.5873	0.1296	-1.5523	0.7082
0.9846	-1.414	1.1086	0.4132	0.7287	0.5864	0.12	-1.432	0.7929
-0.1554	-0.3648	0.071	0.2776	0.0788	0.4129	0.1004	-0.3232	0.1768
-0.3025	-3.0242	-0.2571	0.2286	-0.0903	0.42	0.1676	-0.0755	0.4751
-0.3002	-2.7068	-0.182	0.1143	-0.1101	0.4543	0.1493	-0.0942	0.4244
-0.36	-0.1127	0.4324	0.1994	0.3349	0.4546	-0.3324	-0.1371	0.5736
0.1199	0.2887	0.0499	1.0998	-0.5279	-1.0342	-0.0154	-0.224	-0.2558
0.8013	-0.1634	-0.0191	1.7204	-0.3353	-1.6079	0.4956	-0.4162	0.2887
-0.4122	1.072	-0.15	0.7437	-0.239	-1.0185	-0.2155	-0.1845	0.0445
0.252	-0.022	-0.2673	-0.6765	-0.2379	-1.1611	-0.5048	0.2046	-0.0612
-0.3761	-2.1732	-0.5684	0.3032	-0.3994	-1.0415	-0.2303	0.1249	0.2129
1.1116	-0.1347	0.0283	-0.0077	-0.3313	-0.7706	0.3555	-0.0538	-0.0536
1.111	-0.1377	0.0622	-0.0062	-0.3293	-0.7762	0.3571	-0.0573	-0.0388
1.1075	-0.1156	0.0539	-0.0147	-0.323	-0.7756	0.35	-0.0495	-0.0659
1.108	0.2104	-1.0449	-0.0412	-0.3106	-2.044	-1.7609	0.2084	-0.1148
1.0111	0.2016	-1.041	-0.0461	-0.3298	-2.0425	-1.7582	0.2099	-0.1134
-0.2006	-0.0725	-0.4064	0.5576	-1.9891	-0.618	1.9892	-0.6364	-1.8122
1.5159	-1.4852	-0.1572	0.339	0.7474	0.2631	-1.2071	0.7767	0.3343
-1.3969	-0.726	-1.7362	1.0684	1.653	-0.0689	-0.0514	1.046	-2.557
5.3394	-2.0584	-0.0349	0.0146	-1.2379	-2.9026	-1.8649	-1.0838	-3.1246
-0.0854	-0.0171	4.6745	-1.3265	-1.0729	-5.7499	-5.0123	9.1892	0.1915
0.027	0.5321	4.6578	-0.0487	-1.0604	-5.7019	-4.6677	8.7665	0.1003
0.972	-0.0447	0.1036	-0.5085	0.2857	-0.1819	-0.5167	0.6142	-1.3869
1.2285	0.4369	0.6911	0.8256	0.8122	-0.0856	0.6436	-1.2933	0.6211
0.366	-0.3235	0.8819	0.3802	1.168	0.1844	0.7158	-1.3094	0.5215
1.9141	0.2485	0.7664	-3.4563	1.0152	0.1281	-0.7417	0.7299	-0.1187
1.9165	0.2436	0.793	-3.4509	1.0414	0.1501	-0.7602	0.7619	-0.0936
0.9524	0.6503	0.7765	-0.4935	-0.3229	0.1649	0.0177	0.0851	0.0493
0.9994	0.1386	0.61	0.075	0.9357	0.542	-0.1133	0.8061	0.3427
1.0131	0.1286	0.6097	0.0904	0.946	0.5437	-0.1115	0.8047	0.3205
0.8421	0.5325	0.647	-0.6564	0.6736	0.3345	-0.0859	-0.0053	0.015
0.2162	0.3648	1.8825	-0.4256	0.2169	-0.8905	-2.3132	1.436	-0.2743
0.2185	0.3455	1.8834	-0.4789	0.2284	-0.8862	-2.3009	1.4311	-0.2783
0.5794	-0.5183	0.5369	0.2027	-0.2989	-5.1631	-0.086	1.3031	-3.1236
-0.5503	-0.9134	0.8074	1.2983	0.2291	1.3294	-0.2758	0.4163	0.5219
-0.5421	-0.9244	0.7253	1.3059	0.2244	1.3606	-0.2736	0.4137	0.5187
-0.5418	-0.9223	0.7969	1.2995	0.2276	1.3028	-0.2787	0.4175	0.5215
-0.5496	-0.9271	0.796	1.1956	0.2227	1.3606	-0.28	0.4206	0.5208
-0.5079	-0.9218	0.7935	1.3051	0.2248	1.36	-0.2689	0.411	0.5177
-0.0496	-3.5289	0.5265	0.3848	-1.5326	-5.1876	0.5767	1.3585	-3.053
-0.0477	-3.5337	0.4433	0.4019	-1.5264	-5.2228	0.5747	1.3621	-3.087
-0.0788	-0.0128	0.3184	-0.097	-0.4786	0.1905	-1.767	1.6831	0.1064
0.0615	0.9004	-0.2074	0.9786	-1.0482	-1.8003	1.2837	-0.8162	0.8497
0.0608	0.8931	-0.2037	0.9761	-1.0555	-1.8747	1.2918	-0.8114	0.8533
0.0642	0.8878	-0.1613	0.9762	-1.0568	-1.8835	1.2901	-0.8169	0.849
0.0625	0.8959	-0.2054	0.8984	-1.0567	-1.8726	1.2909	-0.8139	0.8479
0.0602	0.8953	-0.1898	0.9749	-1.0534	-1.8749	1.2943	-0.8185	0.8455
1.1732	-0.0889	1.3275	0.0768	1.5208	-1.4084	0.8157	-1.8284	-0.3408
-0.2452	0.2145	-0.378	0.1667	0.4983	0.2026	0.0461	-0.0579	-0.2395
1.3174	-2.3361	1.0295	0.82	2.0362	-0.9385	-7.3208	7.7936	1.6948
-0.3208	-1.4238	0.6622	0.5746	-0.7445	-0.7761	1.8199	-0.2324	-1.8321
-0.941	-0.0494	-0.499	-0.6584	1.016	0.8107	-0.9031	0.5677	-0.028
-2.0715	0.7774	-0.3774	-2.0695	1.2448	0.2586	-0.9572	0.8835	0.0011
0.3947	-0.0436	-0.4101	-0.5755	0.9507	0.7048	-0.9251	0.5519	-0.0653
-0.7033	-1.2712	-0.6366	1.298	1.2437	1.3729	-1.0021	0.6322	-0.0894
-0.7135	-1.2759	-0.5634	1.0915	1.2411	1.3642	-1.0112	0.6237	-0.0873
-1.1653	1.2924	-0.387	-1.971	1.317	0.8258	-1.1885	0.7544	-0.2408
-0.3904	-0.018	1.4536	-0.4797	-0.5321	-0.6579	1.6383	1.7177	-3.8069
0.6243	-0.1105	-0.0312	0.9789	-0.1621	-0.0251	0.7531	-0.4184	1.1059
0.3258	0.648	0.1839	0.4435	-0.5253	0.6171	-0.3612	0.1444	-0.7907
0.8555	0.7033	0.0124	-0.4584	1.1615	0.7418	-0.4023	0.1208	-0.2753
-0.2777	0.2321	0.1582	-0.1694	0.2262	-0.0722	-0.3354	0.3141	-0.2016
0.7433	-1.0489	-0.0795	1.5321	-0.7636	0.8279	-0.9542	0.7042	-0.5654
0.7496	-1.0486	-0.0843	1.5259	-0.7593	0.8324	-0.8865	0.7651	-0.5313
0.7266	-1.0466	-0.0892	1.5286	-0.7711	0.8388	-0.9619	0.7693	-0.5576
0.7445	-0.9533	-0.0851	1.5183	-0.7657	0.8278	-0.955	0.7709	-0.5684
0.7084	-1.0408	-0.0836	1.5187	-0.7665	0.842	-0.9551	0.7655	-0.5525
0.7508	-1.0074	-0.083	1.5141	-0.7726	0.8335	-0.9551	0.7655	-0.5488
-0.0878	-0.748	0.4245	0.8489	-0.7651	1.2932	-1.5609	-0.0197	-1.1386
-0.0808	-0.7502	0.4266	0.8493	-0.7594	1.2939	-1.7143	-0.0153	-1.1394
-0.0834	-0.7546	0.421	0.7735	-0.7668	1.3008	-1.7167	-0.0242	-1.1322
-0.0212	-0.7508	0.4272	0.8477	-0.7629	1.3006	-1.7132	-0.0204	-1.1344
-0.0254	-0.7462	0.4188	0.8427	-0.763	1.2988	-1.7097	-0.0154	-1.1372
0.2361	0.6615	0.1925	0.3481	-0.2439	0.705	-0.3878	0.1745	-0.6591
-0.6892	1.854	0.4941	-1.5648	0.2316	0.6997	-0.0689	0.2597	-0.3703
-0.6506	1.8518	0.4559	-1.5689	0.2327	0.7018	-0.2642	0.3174	-0.3686
-0.6429	1.8531	0.425	-0.974	0.2172	0.6974	-0.0676	0.1827	-0.3612
1.9498	1.4717	0.6636	0.3884	-0.0468	0.1201	1.062	-0.9551	-0.0549
0.6651	0.366	1.2995	-0.6581	-0.019	0.7604	-0.7181	0.084	0.8272
1.0478	0.3623	1.221	-0.7611	-0.0723	0.2069	-0.6073	0.6019	0.7894
-0.6901	-0.1021	0.4378	0.8601	0.8003	-0.8029	0.5354	-0.0737	1.5307
-0.6893	-0.09	0.4421	0.8627	0.8684	-0.7558	0.5528	-0.1361	1.5893
-1.301	-0.002	0.4149	0.6111	0.7102	-0.7518	0.463	-0.002	1.5216
-3.2473	1.2086	8.0414	-2.2999	0.9483	-3.3953	-2.41	2.8092	6.0218
1.042	0.1255	1.073	0.4511	-1.2403	-0.0401	-0.1248	-0.3786	-1.0001
1.0344	0.0797	1.0588	0.4596	-1.2457	0.0032	-0.1489	-0.4528	-1.0327
-0.4674	0.7109	-0.2135	-0.7904	0.0579	-0.0476	-0.1268	0.2151	-0.0446
-0.4041	0.4142	-0.2507	-0.7828	0.0051	0.0062	-0.1214	0.2556	-0.0197
-0.3844	0.2102	-0.271	0.6971	0.205	1.459	0.5493	-1.4909	0.4228
-0.3846	0.2066	-0.2763	0.6905	0.2416	1.4607	0.5632	-1.5001	0.5138
-0.3909	0.2115	-0.2718	0.6986	0.2061	1.4546	0.5504	-1.4862	0.4831
-0.3854	0.2073	-0.261	0.6913	0.2809	1.4636	0.5526	-1.4983	0.5209
0.0992	0.3231	-0.3071	2.2746	-0.4796	0.0466	0.6057	-0.4966	0.1504
-1.3567	-1.3841	-0.4829	0.0384	-0.1493	0.1155	0.1222	0.2447	0.306
0.7524	0.4149	0.3591	-1.4654	0.4478	-0.4597	-1.2405	1.0598	-1.4135
-0.1648	-1.4638	-0.0317	0.3204	-0.0382	0.4683	0.0976	-0.1545	0.1647
-0.3307	-0.0016	-0.3201	0.1452	-0.0241	-0.0421	0.1304	0.0484	0.1756
-0.7077	-2.0151	-0.2397	-0.5443	-0.3481	-0.3402	0.2159	0.9608	0.1438
-0.4422	-0.2386	0.6909	1.3526	-0.3298	1.0635	0.2549	0.4372	0.0474
-0.4349	-0.2283	0.6883	1.3482	-0.3299	1.0616	0.2525	0.5498	0.044
-0.5191	-0.8319	-0.7696	1.2171	-1.195	0.8979	-1.0312	0.9983	-0.3647
-0.5225	-0.833	-0.7707	1.1135	-1.2045	1.0011	-1.0322	0.9904	-0.3572
-0.5138	-0.8336	-0.7651	1.2256	-1.0895	0.9909	-1.0338	0.9957	-0.3614
-0.5123	-0.8302	-0.7099	1.2163	-1.197	1.006	-1.0285	0.9897	-0.3675
-0.2421	-1.1313	-0.6469	1.0848	0.1889	-0.1799	1.1215	-1.3291	-0.1021
-0.2501	-1.1311	-0.6113	0.968	0.1974	-0.1569	1.1618	-1.428	-0.1033
-0.2374	0.4269	-0.4147	0.5541	-1.5354	-0.6692	0.8291	0.4574	0.4534
-0.2336	0.542	-0.4092	0.5472	-1.5247	-0.675	0.8313	0.3823	0.4498
-0.087	-0.1879	0.1883	0.7227	0.002	0.4526	0.2319	-0.3877	3e-04
0.1786	-0.2197	0.0832	1.5005	-0.1579	0.3971	0.3863	-0.5267	0.045
-1.3906	0.6599	-2.2982	2.5161	-0.513	0.9822	1.0111	-1.9254	0.0288
-1.6211	0.6528	-2.3273	2.5121	-0.5177	0.8551	1.0596	-1.9239	0.0526
-0.1085	0.2764	-2.5467	0.5975	0.2407	-1.1123	1.1338	-0.2041	0.5371
-0.1106	0.2833	-2.5407	0.3922	0.2483	-1.119	1.1281	-0.2238	0.538
-0.1109	0.2898	-2.5436	0.3986	0.2332	-1.1116	1.1287	-0.206	0.5307
-0.3489	0.2483	-2.1706	1.5725	-0.0293	-0.2207	2.255	-4.4032	0.3123
0.6207	-0.5758	-0.377	0.4362	-0.7567	-0.043	0.1579	-0.5796	0.4376
1.6611	1.1003	-1.0493	1.2836	-0.3595	-0.0891	0.4192	-0.8415	-0.7663
1.6594	1.1028	-1.0459	1.2855	-0.3334	0.0775	0.4102	-0.8367	-0.7705
0.8235	0.7521	-0.102	1.4798	0.5534	0.1098	0.7075	-1.5989	0.994
0.8854	0.4916	-0.1384	1.4833	0.5341	0.0715	0.7123	-1.5963	0.9974
-0.1293	0.817	-0.3798	0.2837	0.7572	-0.2905	0.5798	-0.3405	0.5801
-0.1284	0.8211	-0.3722	0.2794	0.8311	-0.2886	0.5268	-0.342	0.5739
0.6036	0.6664	0.2071	0.8435	-0.5114	-0.8488	1.5653	-0.5643	0.069
0.6025	0.7802	0.2043	0.8475	-0.5161	-0.8444	1.5618	-0.5766	0.0152
0.6095	0.7761	0.2134	0.8351	-0.3755	-0.8489	1.5594	-0.5739	0.0644
0.3658	-0.1148	-0.5465	1.7956	-0.3139	1.288	-0.9413	0.6215	0.9251
0.1162	-0.1104	-0.4464	1.5036	1.3948	0.7927	0.2801	-0.6067	0.6707
0.1138	-0.1046	-0.4507	1.5017	1.3824	0.849	0.2926	-0.6152	0.6485
0.1344	-0.0998	-0.395	1.4981	1.3841	0.8972	0.2554	-0.6427	0.6392
0.8811	0.2304	-0.2841	0.2135	-0.7684	0.0233	0.2885	-0.1014	-0.1979
0.8812	0.2268	-0.2678	0.1445	-0.6131	0.0509	0.2839	-0.0846	-0.1547
0.8832	0.2256	-0.2726	0.1362	-0.6432	0.0462	0.2545	-0.0312	-0.1713
0.8863	0.2316	-0.2827	0.1327	-0.633	0.0392	0.2676	-0.0464	-0.1477
0.8125	0.7362	-0.195	1.1893	0.3541	0.0153	0.4418	-0.4337	0.609
0.812	0.7243	-0.2021	1.187	0.3145	0.0237	0.4341	-0.4548	0.6039
0.5042	-0.3579	-0.3408	1.7265	0.8443	1.002	-0.3177	0.9587	0.2882
