"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.7783	1.1453	0.1256	-1.3599	-0.8157	-0.3021	-1.3225	0.4049	-0.8396
0.7928	1.0358	0.1064	-1.4339	-0.7987	-0.2543	-1.3275	0.4079	-0.8414
1.5277	3.1946	1.3156	1.2722	2.7577	-0.2265	-0.3902	-0.7708	-1.0628
-0.0837	0.1244	-0.1808	-0.5073	0.4651	0.0152	-1.3018	0.6647	-0.6022
-0.1388	-0.1414	0.1915	0.1945	-0.0363	0.4157	0.0497	-0.3168	0.1088
0.6792	-4.0401	0.8606	0.9722	0.4161	2.4153	-6.1041	-9.6982	0.0479
-0.4529	-0.6891	-0.095	1.0239	-0.7641	1.4361	0.3122	0.0268	0.9401
-0.4007	-0.6936	-0.1024	1.0261	-0.773	1.4386	0.315	0.0202	0.9341
-0.4204	-0.6876	-0.1094	1.0243	-0.7735	1.4456	0.3151	0.024	0.9402
-0.4579	-0.6949	-0.1032	1.0239	-0.7632	1.4424	0.3071	-0.0171	0.9432
-0.4556	-0.6904	-0.1021	1.0323	-0.7704	1.4384	0.3103	0.0187	0.94
-0.4756	-0.6863	-0.1099	1.0238	-0.7639	1.3835	0.3173	0.0262	0.9484
-0.4711	-0.69	-0.1145	1.0254	-0.7576	1.4191	0.3171	0.0165	0.9404
-0.4645	-0.6862	-0.1126	1.0211	-0.767	1.45	0.3132	0.0194	0.8779
-0.464	-0.6852	-0.1109	1.0255	-0.7642	1.4474	0.3157	0.0459	0.9445
-0.4741	-0.6935	-0.098	1.019	-0.7572	1.4363	0.2681	0.0208	0.9421
0.7911	-1.2073	1.0056	0.108	0.4745	0.6917	0.0928	-1.2588	0.7636
0.9847	-1.4176	1.0171	0.4023	0.4241	0.5859	0.1156	-1.5502	0.7929
0.9452	-1.4086	1.0458	0.4112	0.425	0.5856	0.135	-1.5499	0.7915
-0.144	-0.1033	0.0601	0.0604	0.0381	0.4114	0.0207	-0.3037	-0.0713
-0.4018	-3.0186	-0.1716	0.1664	-0.3231	0.8007	-0.0377	0.0273	0.3058
-0.3781	-2.617	-0.1718	0.1148	-0.2532	0.758	-0.0697	-0.0209	0.2596
-0.3648	-0.1028	0.4354	0.2031	-1.0765	0.1257	0.2622	-0.1665	0.5654
0.1137	-0.1443	0.0427	1.1178	-0.5243	-1.3521	-0.0184	-0.0656	-0.2627
0.795	0.2095	-0.0242	1.7242	-0.3261	-1.3509	0.4818	-0.4227	0.2698
0.8975	1.0832	-0.1066	0.7565	-0.1604	-1.3124	-0.1068	-0.1788	0.0346
0.6905	-0.3158	-0.3092	0.4111	-0.3669	-0.9919	-0.2529	-0.0149	0.1347
0.3662	-2.1759	-0.6521	-0.1842	-0.5357	-0.6448	-0.443	0.1813	0.3567
1.1141	-0.0927	0.0532	-0.0093	-0.3282	-0.765	0.3527	-0.0543	0.1451
0.9787	-0.1431	0.0665	-0.0062	-0.3343	-0.7588	0.3501	-0.053	0.1519
1.1114	-0.1365	0.0659	-0.0086	-0.3263	-0.7648	0.3627	-0.046	0.1627
1.1011	0.2096	-1.0412	-0.0521	-0.3252	-2.0209	-1.7504	0.2076	-0.1328
1.1039	0.2064	-1.0417	-0.0581	-0.3287	-2.0201	-1.7498	0.375	-0.12
-0.223	-0.0667	-0.4296	0.7228	-1.9824	-0.2072	1.9931	-0.8495	-1.7994
1.5278	-1.4886	-0.0496	0.4044	0.2765	0.3187	-1.2283	0.6138	-0.4102
-1.4001	0.2347	-1.7452	-0.74	1.969	-0.0037	-0.1709	0.4928	0.9587
5.994	-2.0558	-0.7281	-7.7001	-0.123	-3.0525	-1.8528	4.6073	-5.5807
-0.0798	-0.0375	-2.0564	0.0811	-1.054	2.8236	4.8351	1.5947	-0.2331
-0.1469	0.1229	-2.0934	-0.0488	0.5653	2.5131	4.8621	1.6515	0.0937
-5e-04	-0.0511	0.1039	-1.0263	0.2609	-0.1806	-0.5202	0.6264	-1.3226
-1.1548	0.3334	0.7199	0.8283	0.5693	-0.0461	0.7206	-1.2497	0.788
0.354	-0.3274	0.3857	0.3764	1.1615	0.1892	0.4619	-1.2953	0.2287
1.9201	0.5285	0.4203	-3.4501	1.0428	0.5424	-0.5538	0.2851	0.0564
1.5671	0.2573	0.3244	-3.4588	1.0417	0.5815	-0.5405	0.3455	0.1136
1.2659	0.6486	0.8013	1.3532	-0.3278	0.0612	0.687	-0.6679	0.065
0.6758	0.1361	0.608	0.074	0.9404	0.5467	-0.2003	0.8095	0.1913
0.6282	0.1297	0.6169	0.0744	0.9458	0.5477	-0.1172	0.8	0.1938
0.8367	0.5232	0.53	-0.6928	0.6924	0.3761	0.0696	-0.2585	0.0054
0.2123	0.3531	1.8836	-0.4332	0.2337	-0.8857	-2.3105	1.4431	-0.3326
0.2143	0.3472	1.6999	-0.4236	0.2254	-0.8961	-2.3118	1.4355	-0.2888
0.5738	-1.9492	0.6455	0.8979	-0.2956	2.9618	-0.0717	1.3	0.9427
-0.5483	-0.9041	0.7687	1.3045	0.2243	1.3634	-0.2785	0.4114	0.5199
-0.5471	-0.9211	0.7875	1.3081	0.2184	1.367	-0.2671	0.4116	0.5189
-0.5479	-0.9213	0.7949	1.3044	0.1478	1.3611	-0.2859	0.4165	0.5252
-0.5473	-0.8282	0.8006	1.3074	0.2227	1.3611	-0.2836	0.417	0.5191
-0.5095	-0.9178	0.8019	1.2945	0.2158	1.3572	-0.2747	0.4244	0.5163
-0.0476	-3.5256	0.5169	0.3886	-1.534	2.964	0.4909	1.361	0.9728
-0.0755	-3.5304	0.5253	0.4046	-1.5356	2.9175	0.5709	1.3677	0.9759
-0.0642	-0.0132	0.9466	0.0284	-0.1952	0.1854	-1.7679	1.6813	0.0995
0.0741	0.8924	-0.2059	0.9727	-1.0536	-1.8609	1.2892	-0.8207	0.8517
0.0727	0.7988	-0.21	0.978	-1.0611	-1.8662	1.2879	-0.8203	0.8444
0.0587	0.8922	-0.2096	0.9002	-1.052	-1.8677	1.2937	-0.82	0.8449
0.0638	0.8976	-0.2137	0.9186	-1.0578	-1.8762	1.2952	-0.8199	0.8531
0.0636	0.893	-0.2033	0.9853	-1.0587	-1.8789	1.2836	-0.8032	0.8497
1.1736	-0.0993	1.3165	0.0784	0.2196	-1.4111	0.5404	-1.8168	-0.3526
-0.2705	0.9011	-0.367	-0.1951	0.5042	-0.0746	0.0163	0.0638	-0.2362
-0.1984	-2.3207	-0.5277	-1.7434	6.1045	-1.7278	1.5972	2.0199	1.3079
-0.3142	-1.4221	0.6486	0.5659	-0.7274	-0.7747	0.6063	-1.5461	-1.8261
-0.8501	0.081	-1.0064	-1.1287	0.5239	1.1724	-1.0995	0.6987	-0.3101
-2.0719	0.7732	-1.8974	-2.0671	0.7028	1.1539	-1.3613	0.8824	-0.5749
0.4272	0.0997	-0.7817	-0.567	0.4107	1.1434	-1.0061	0.5208	-0.2633
-0.5916	-1.2857	-0.566	1.3049	1.2426	1.3674	-0.9984	0.6322	-0.0938
-0.7071	-1.2828	-0.568	1.3043	1.2369	1.3659	-1.0058	0.6365	-0.0186
-0.5519	1.3016	-0.7793	-0.214	-1.0361	0.8256	-0.7048	0.3736	-0.7441
0.0272	-0.0143	0.0516	-0.4817	-0.5314	-0.6692	-3.4896	12.2437	2.9426
-0.0396	0.4009	-0.0199	0.9781	-0.1606	-0.0306	0.755	-0.4137	1.1094
0.2038	0.6591	0.2292	0.1064	-0.5239	0.6339	-0.6529	0.2278	-0.7361
0.8348	0.7028	0.0027	-0.484	1.1648	0.5777	-0.4014	0.0028	-0.3474
-0.2893	1.5669	0.2926	-0.1674	0.2036	-0.0819	-0.3426	0.1257	-0.5353
0.7543	-1.045	-0.0783	1.5169	-0.7698	0.8346	-0.9505	0.7731	-0.4966
0.7388	-1.0354	-0.0851	1.3975	-0.7625	0.8439	-0.9551	0.7676	-0.4887
0.7384	-1.0436	-0.0846	1.522	-0.7419	0.8322	-0.9566	0.7728	-0.4475
0.7524	-0.9646	-0.0829	1.5223	-0.7661	0.8306	-0.953	0.7717	-0.4842
0.7436	-1.0426	-0.0386	1.5183	-0.7757	0.8351	-0.9536	0.7625	-0.4685
0.7517	-0.9435	-0.0788	1.5097	-0.7706	0.8298	-0.96	0.766	-0.5384
-0.0858	-0.753	0.4267	0.8504	-0.7673	1.3092	-1.7175	0.0505	-1.1384
-0.0842	-0.7614	0.4274	0.8502	-0.7343	1.3	-1.7119	-0.0202	-1.1375
-0.0845	-0.7583	0.3016	0.8435	-0.7606	1.3017	-1.7105	-0.0183	-1.1299
-0.0895	-0.7596	0.4213	0.8476	-0.7662	1.2997	-1.7083	-0.0139	-1.1034
-0.0787	-0.7534	0.4213	0.749	-0.7582	1.3045	-1.7116	-0.0137	-1.1369
0.1734	0.0827	0.1516	0.1159	-0.5292	0.6568	-0.6214	0.2901	-0.61
-0.6424	1.6852	0.1845	-1.5767	0.234	0.7075	-0.0842	0.0567	-0.3717
-0.6537	1.8565	0.2232	-1.5873	0.3019	0.6931	-0.0855	0.0639	-0.3653
-0.5954	1.8542	0.1964	-1.5823	0.2259	0.7065	-0.0782	0.0534	-0.3611
0.3885	1.4726	0.6032	0.3867	-0.1677	-0.5278	1.0688	-0.9532	-0.0478
1.1176	0.3697	1.2868	0.6961	-0.0096	0.7523	-0.7164	0.0864	0.8278
1.0389	0.3775	1.187	-0.7649	0.0756	0.1949	-0.8048	0.5986	0.7425
-0.6834	-0.0949	0.4177	0.7744	0.881	-1.042	0.6932	0.1796	1.003
-0.6833	-0.105	0.4234	0.8674	0.7797	-1.0864	0.6791	0.1406	0.9864
-0.5813	0.004	0.3881	0.3484	0.7363	-1.0122	0.5958	0.2952	0.9457
-0.2406	0.7013	-1.5163	-2.3029	7.9662	-8.4432	0.7687	5.7938	2.6908
0.9179	-0.1153	1.0698	0.3009	-1.2426	-0.0521	0.0572	-0.3811	-0.5582
0.926	-0.1317	1.0126	0.2687	-1.2444	-0.0847	0.0907	-0.4341	-0.581
-0.478	0.5103	-0.4297	-0.7946	0.1007	-0.4417	0.1099	0.336	0.0567
-0.4527	0.6893	-0.3764	-0.6736	0.0577	-0.4038	0.0597	0.2308	0.0474
-0.3871	0.2085	-0.4671	0.7093	0.1641	1.458	0.4186	-1.4898	0.5088
-0.3793	0.1526	-0.4907	0.7061	0.205	1.4603	0.4027	-1.5003	0.5163
-0.3844	0.1696	-0.4691	0.6943	0.2056	1.4514	0.3647	-1.4954	0.5052
-0.3928	0.2124	-0.471	0.6925	0.1548	1.4695	0.3716	-1.4926	0.516
-0.3751	0.3304	-0.3697	-0.0828	0.639	0.0614	0.0747	0.0497	0.1991
-1.3652	-1.3776	-0.4639	0.0609	-0.2673	0.1903	0.0633	0.2631	0.3525
0.4447	0.3179	0.1036	-1.4675	0.4298	-0.524	-1.1397	0.9632	-1.2852
-0.1394	-0.1397	0.1905	0.1372	0.0215	0.3611	-0.0064	-0.2581	-0.0417
-0.3296	0.1791	-0.4053	0.1081	-0.1466	-0.0075	0.1825	0.1264	0.1642
-0.5574	-0.0905	-0.0932	-0.5044	-0.3453	-0.3477	0.2	0.6832	0.1434
-0.4353	-0.2453	0.703	1.359	-0.3276	1.0648	0.2405	0.5551	0.0445
-0.4451	-0.2434	0.7012	1.3534	-0.3346	0.9514	0.2508	0.5498	0.0503
-0.5193	-0.8136	-0.7757	1.2249	-1.2085	1.0043	-1.0372	0.9836	-0.3514
-0.4977	-0.8358	-0.7678	1.211	-1.2056	0.9983	-1.0324	0.9932	-0.3573
-0.5226	-0.8368	-0.7642	1.2076	-1.2097	0.9852	-1.0378	0.997	-0.3669
-0.5152	-0.829	-0.769	1.2204	-1.2007	0.991	-1.0261	0.9979	-0.3887
-0.2416	-1.1252	-0.7394	0.6683	0.1986	-0.1856	0.9107	-1.4309	-0.1116
-0.2465	-1.1332	-0.7382	0.6944	0.1976	-0.1787	0.9208	-1.4299	-0.1166
-0.2361	0.5228	-0.4072	0.555	-1.5243	-0.6723	0.8231	0.4506	0.4614
-0.2366	0.5377	-0.411	0.5414	-1.5265	-0.6671	0.8304	0.2809	0.4592
