"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.6122	0.6081	0.7053	0.0973	0.7271	0.6653	0.7296	0.6326	1.7761
0.6237	0.6365	0.7355	0.0943	0.6942	0.6949	0.722	0.6491	1.8008
0.6588	0.0982	0.7283	0.0978	0.0957	0.6437	0.0957	0.6885	0.095
0.6302	0.7186	0.7147	0.0916	0.675	0.641	0.6886	0.72	0.6927
0.0901	0.6412	0.637	0.6509	0.7014	0.7016	0.6761	0.6648	0.6909
2.9221	0.0957	0.0953	0.0962	0.0934	4.1994	3.7486	3.0778	5.4098
0.0962	0.1034	0.0984	0.0914	0.0966	0.099	0.0984	0.3769	0.0911
0.0938	0.0964	0.3967	0.0979	0.0948	0.0901	0.0944	0.0976	0.0938
0.0956	0.0974	0.0964	0.1001	0.0952	0.0973	0.0976	0.3786	0.1065
0.0984	0.0923	0.0925	0.0944	0.1039	0.0975	0.0984	0.3919	0.0962
0.0953	0.0953	0.0927	0.0969	0.0977	0.0922	0.3643	0.0941	0.0975
0.1017	0.1025	0.0935	0.0999	0.0906	0.3657	0.0956	0.0954	0.0978
0.1009	0.0957	0.0983	0.0919	0.0968	0.0906	0.3417	0.0941	0.0998
0.3555	0.0974	0.0929	0.0974	0.0962	0.0911	0.0952	0.0927	0.0931
0.0947	0.3931	0.0936	0.1019	0.0986	0.0944	0.0953	0.0918	0.0971
0.0999	0.091	0.1004	0.0934	0.0925	0.0955	0.3575	0.0939	0.0925
0.5497	0.5119	0.7046	0.0952	0.6873	0.0931	0.4922	0.0921	0.0979
0.3581	0.0932	0.7008	0.1003	0.648	0.0972	0.1002	0.1009	0.0924
0.0983	0.0949	0.6939	0.0956	0.6772	0.0966	0.0942	0.4084	0.0933
0.0969	0.7269	0.7694	0.6889	0.7279	0.6597	0.6821	0.6957	0.688
0.6636	0.4883	0.7106	0.1009	0.6999	0.6883	0.676	0.6973	0.7174
0.6123	0.1005	0.6919	0.3715	0.6918	0.6789	0.6733	0.7181	0.7165
