"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.5429	-0.8902	-0.0014	-1.427	0.5254	-0.1765	-1.4695	0.5944	2.6046
0.545	-0.8125	0.0307	-1.4304	0.5379	-0.1616	-1.4954	0.5991	2.6243
0.9971	3.1833	1.2992	1.2712	2.7853	0.4539	-0.3953	-1.0001	-1.0671
-0.1498	0.0753	-0.0488	-0.1249	1.0003	0.1376	-1.1001	0.7842	-0.423
0.5342	-0.0738	0.0799	0.1866	-0.1378	0.3654	0.1144	-0.3596	-0.0199
0.6726	4.1481	-7.9165	0.9785	0.4225	-6.41	-0.7891	7.1655	-4.1398
-0.4751	-0.6929	-0.1019	1.0163	-0.7618	1.4409	0.3105	-0.0057	0.9374
-0.4685	-0.6834	-0.1069	1.0125	-0.6886	1.444	0.3081	0.0168	0.9414
-0.4621	-0.6847	-0.1079	1.0221	-0.7714	1.443	0.3077	0.0212	0.8663
-0.4604	-0.698	-0.1062	1.0217	-0.7723	1.4474	0.3187	0.0294	0.9393
-0.4756	-0.6584	-0.1092	1.0231	-0.7614	1.4367	0.3158	0.0199	0.9348
-0.4694	-0.687	-0.1193	1.0091	-0.7651	1.4476	0.3145	0.0196	0.9364
-0.4503	-0.6935	-0.1157	1.0222	-0.761	1.4415	0.315	0.0254	0.9354
-0.4333	-0.6901	-0.1033	1.0303	-0.76	1.4411	0.3137	0.0291	0.9372
-0.4701	-0.6901	-0.1056	1.0249	-0.7119	1.4346	0.3047	0.021	0.9424
-0.4598	-0.697	-0.1116	1.0339	-0.7574	1.4407	0.3145	0.0288	0.9411
0.7074	-1.1739	0.9906	0.0989	0.8567	0.6919	0.1014	-1.3846	0.7572
0.9828	-1.4082	0.9879	0.4208	0.7845	0.5893	0.1448	-1.5533	0.7897
0.9794	-1.4133	0.9731	0.4123	0.704	0.5907	0.1247	-1.5511	0.5448
-0.1445	-0.1685	0.0757	0.1441	-0.0767	0.359	0.1547	-0.2925	0.1099
-0.2735	-3.0244	-0.2297	0.2124	-0.2421	0.3965	0.1178	-0.1816	0.7127
-0.2574	-2.7632	-0.2107	0.1193	-0.198	0.3941	0.094	-0.1441	0.6556
-0.3594	-0.1068	0.4326	0.2055	0.0518	0.3293	-0.3289	-0.0877	0.5689
0.1145	0.2915	0.0594	1.1037	-0.523	-1.3495	0.0736	-0.1677	0.051
0.7957	0.2192	-0.0177	1.727	-0.3258	-1.6147	0.4916	-0.42	0.2771
-0.4436	1.0826	-0.1817	-0.0868	-0.1595	-1.0653	-0.2293	0.0185	0.0443
0.2744	0.484	-0.3686	-0.6745	-0.1604	-1.0859	-0.3886	0.2304	0.0498
-0.3681	0.4564	-0.3409	-0.2139	-0.1487	-0.9934	-0.3459	0.1455	0.0681
1.1139	0.486	0.0594	-0.0012	-0.3261	-0.7679	0.3558	-0.0524	0.1043
1.1109	0.4972	0.065	-0.0121	-0.327	-0.7742	0.3557	-0.0468	0.053
1.1093	0.4679	0.0538	-0.003	-0.323	-0.7719	0.3511	-0.0497	0.0692
1.1025	0.2108	-1.0427	-0.0505	-0.3145	-2.0481	-1.7547	0.2102	-0.1151
1.0945	0.205	-1.0568	-0.0513	-0.3366	-1.7959	-1.7593	0.2073	-0.114
-0.1263	-0.0659	-0.5743	0.7176	-0.909	-0.6077	1.9928	-0.6611	-1.7972
-0.1655	-1.4969	-0.2089	0.3372	0.9087	0.2363	-0.9927	0.8262	-0.0938
-1.3839	-0.7019	-1.4863	1.0746	1.8257	0.4043	0.0091	0.2344	-0.5307
3.4278	-2.0557	12.5004	0.0091	-0.1131	7.0049	-3.5419	0.1706	0.3779
-0.0803	-0.0203	2.4795	0.1315	-1.0698	2.8406	-2.5161	4.1674	-0.1696
-0.2367	0.5256	2.4538	-0.1734	0.5605	2.6266	-2.5841	4.185	0.0951
0.0082	-0.045	0.104	-0.5071	0.3356	-0.6627	-0.5218	0.6211	-1.4035
1.1706	0.4526	0.9092	0.8167	0.8199	-0.1112	0.6578	-1.1107	0.7639
0.3594	-0.3201	0.8703	-0.5901	1.1725	0.1914	0.4707	-1.2695	0.5649
