"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.9697	1.1534	0.1406	-1.0272	-0.0115	-0.0683	-1.6666	0.3071	-1.831
0.9787	1.1445	0.1232	-1.0254	-0.022	-0.1047	-1.7085	0.3706	-1.8136
1.8104	3.1835	1.5198	1.2799	2.7868	0.2528	-0.4001	-1.4866	-1.0719
-0.0998	0.0789	-0.0507	0.0288	0.3738	0.2368	-1.1632	0.6402	-1.6567
0.5301	-0.1809	0.2061	0.3293	0.0172	0.3682	0.049	-0.325	0.0472
0.6842	4.1528	0.8705	0.9646	-9.0514	-3.0196	8.851	-5.0292	2.3115
-0.466	-0.6902	-0.1093	1.0259	-0.764	1.4459	0.3114	0.0348	0.936
-0.4746	-0.6914	-0.1045	1.0218	-0.7259	1.441	0.3041	0.021	0.9411
-0.4649	-0.6938	-0.1083	1.019	-0.7727	1.4061	0.3312	0.0198	0.9407
-0.4627	-0.694	-0.1038	1.0192	-0.745	1.449	0.319	0.0198	0.9414
-0.4334	-0.6895	-0.0993	1.0211	-0.771	1.437	0.3127	0.0224	0.941
-0.4644	-0.6954	-0.1053	1.0117	-0.7671	1.4369	0.3136	0.0212	0.8587
-0.4684	-0.6523	-0.1064	1.0251	-0.7618	1.4374	0.3125	0.0228	0.9377
-0.4696	-0.6909	-0.0657	1.0222	-0.7674	1.4421	0.3155	0.0266	0.9381
-0.4621	-0.6758	-0.1043	1.0243	-0.7666	1.4357	0.3157	0.0194	0.9359
-0.4726	-0.6886	-0.1027	1.021	-0.7672	1.4512	0.313	0.0215	0.8918
0.8088	-0.5819	1.356	0.1033	0.8766	0.687	0.0886	-1.3205	0.7658
0.9799	-1.2083	1.281	0.4116	0.8099	0.5905	0.127	-1.5417	0.8014
0.9815	-1.4101	1.2844	0.4214	0.7571	0.5632	0.1221	-1.545	0.797
-0.1394	-0.2907	0.0981	0.1837	0.0828	0.4951	0.0514	-0.2642	0.073
-0.6096	-3.0217	-0.1867	0.226	-0.2074	0.4817	0.023	0.1377	0.3892
-0.59	-2.6872	-0.1567	0.1165	-0.1143	0.4821	0.0061	0.0972	0.3206
-0.3564	-0.0954	0.1601	0.2034	-1.0745	0.3375	-0.3349	0.1362	0.5548
0.1122	0.2834	0.0446	1.1097	-0.531	-0.9984	-0.0582	-0.3116	-0.2533
0.7989	0.2196	-0.0172	1.7301	-0.3381	-1.6201	0.4813	-0.4158	-0.0632
-0.4269	1.0443	-0.136	0.7516	-0.1637	-1	-0.1429	-0.3833	-0.2776
0.3095	-0.3212	-0.1665	0.4247	-0.3025	-1.0651	-0.2399	-0.0232	-0.0744
-0.2841	-2.1245	-0.3448	-0.199	-0.413	-1.0162	-0.416	0.5908	0.1404
1.115	-0.1313	0.0643	0.0536	-0.3276	-0.7615	0.3528	-0.053	-0.132
1.1086	-0.1324	0.0592	-1e-04	-0.3156	-0.766	0.353	-0.0526	-0.153
0.9927	-0.1278	0.0657	-0.005	-0.3261	-0.7666	0.3598	-0.0528	-0.1144
1.1063	0.1964	-1.0567	-0.0534	-0.3226	-2.0496	-1.7467	0.4368	-0.1217
1.1065	0.2042	-0.9599	-0.046	-0.3184	-2.0379	-1.7365	0.2066	-0.1109
-0.0079	0.4708	-0.5413	0.7267	-1.9786	-0.6173	2	-0.5238	-1.8056
1.5224	0.3308	0.127	0.3392	0.3607	0.1461	-1.1943	0.5249	-1.6369
-1.3924	0.2368	-1.804	-0.4807	1.7425	0.3431	-0.1224	1.3916	-2.6367
-1.9587	-2.0565	-1.291	0.2496	-0.1211	-8.1064	-1.8583	-16.1212	-3.5519
-0.0716	-0.0366	1.7641	0.0794	-1.0772	2.8404	-4.2538	2.1147	-4.4435
0.046	0.5229	2.022	-0.0472	0.5653	2.4352	-4.4787	2.0133	-3.9588
0.0037	-0.0366	0.1589	-0.5068	0.2837	-0.1909	-0.5147	0.6116	-1.4898
1.3349	0.3458	0.7683	0.806	0.7469	-0.0982	0.6184	-0.8643	0.9387
0.362	-0.3128	0.8759	0.3823	1.1677	0.1869	0.5946	-1.3006	0.4266
1.908	0.2493	0.7108	-3.4438	1.0335	-0.2114	-0.5243	0.9712	0.174
1.9262	0.2551	0.736	-2.9099	1.0357	-0.1326	-0.4786	0.8209	0.2172
1.4263	0.6468	0.7498	1.4194	-0.3279	0.3527	0.4484	-0.5213	0.044
0.6432	0.1365	0.6001	0.0645	0.9408	0.5488	-0.1131	0.807	0.269
0.6705	0.0681	0.6086	0.0773	0.9273	0.5413	-0.1037	0.7923	0.2908
0.8224	0.2099	0.6783	-0.7862	0.7004	0.2909	-0.0664	0.1601	0.0575
0.2127	0.3455	1.8795	-0.4242	0.2201	-0.9012	-2.0642	1.4231	-0.2737
0.2151	0.3506	1.8734	-0.4197	0.2344	-0.8857	-2.3106	1.4264	-0.2837
0.5731	-0.5112	0.6525	-0.1945	-0.2978	1.4098	-0.0811	1.0292	-1.7153
-0.5462	-0.9182	0.7967	1.3	0.2284	1.2611	-0.2768	0.4102	0.5163
-0.5512	-0.9151	0.7994	1.3014	0.2338	1.3619	-0.2827	0.4166	0.5275
-0.5487	-0.9068	0.7963	1.2916	0.2245	1.2868	-0.2743	0.4048	0.5208
-0.5507	-0.9184	0.7387	1.3002	0.2254	1.3509	-0.27	0.4102	0.518
-0.5517	-0.9186	0.7934	1.2951	0.2216	1.353	-0.2831	0.3665	0.5228
-0.0511	-3.5384	0.5184	0.3971	-1.5326	1.5352	0.5766	1.2615	-1.5081
-0.0508	-3.53	0.5215	0.3881	-1.5347	1.5491	0.4971	1.3625	-1.5169
-0.073	-0.0122	0.9387	-0.2025	-0.092	0.1858	-1.7782	1.6748	0.1007
0.0663	0.9009	-0.2069	0.9833	-0.9869	-1.8718	1.286	-0.8142	0.8573
0.0665	0.8993	-0.2087	0.9862	-1.0686	-1.8777	1.2956	-0.8222	0.8072
0.0748	0.8941	-0.1623	0.976	-1.0621	-1.8631	1.2934	-0.821	0.855
0.0691	0.8987	-0.2023	0.9698	-1.0508	-1.8701	1.2924	-0.7803	0.8587
0.0619	0.8889	-0.2044	0.9809	-1.0569	-1.7507	1.2901	-0.8191	0.8576
1.1708	-0.0927	1.3335	0.0744	1.524	-1.4115	0.5344	-0.5385	-0.3357
-0.1522	0.895	-0.1287	0.1716	0.5024	0.0258	0.0186	-0.1886	0.221
0.068	-2.3301	2.4574	0.9857	-2.3671	0.5428	4.1034	-4.1916	-1.9168
0.5802	-1.4198	0.6673	0.5675	-0.7277	-0.7765	1.8341	-1.5457	-1.8346
-0.8983	0.1343	-0.9204	-1.1376	0.5263	0.6489	-0.9712	0.8641	-0.0288
-2.0763	-0.0025	-1.8929	-2.0642	0.4446	0.2636	-1.0698	1.2477	-0.0949
0.4352	0.259	-0.7613	-0.5584	0.4997	0.6428	-0.9877	0.6385	-0.098
-0.6981	-1.2852	-0.5662	1.309	1.2406	1.3557	-1.0133	0.6223	0.0198
-0.6145	-1.2955	-0.5657	1.3071	1.2313	1.3666	-1.0135	0.628	-0.0945
-0.434	1.3112	-0.983	-0.1871	-1.0353	0.6546	-0.5809	0.4667	-0.7393
-0.3928	-0.0264	0.0502	-0.4808	-0.5261	-1.4121	-0.1598	-0.3766	6.0464
0.6241	0.3974	-0.017	0.9863	-0.1636	-0.0253	0.3923	-0.4162	1.1008
0.1254	0.6567	0.1232	-0.9633	0.0846	0.535	-0.7756	0.4423	-0.5366
0.8574	0.6866	0.6744	-0.4816	1.1703	0.2946	-0.3965	0.1045	0.9071
-0.2807	1.5604	0.131	-0.1836	0.2219	-0.0471	-0.3349	0.3209	-0.5386
0.7482	-1.0382	-0.0836	1.5242	-0.7736	0.8397	-0.9008	0.7623	-0.4889
0.7596	-1.0441	-0.0868	1.5243	-0.7707	0.8358	-0.8763	0.7666	-0.4597
0.7433	-1.0372	-0.0916	1.5199	-0.7663	0.8364	-0.9209	0.7648	-0.4616
0.7553	-1.0389	-0.0818	1.5237	-0.7674	0.8344	-0.9668	0.7147	-0.4947
0.7483	-1.0466	-0.083	1.5211	-0.769	0.8363	-0.8726	0.769	-0.4764
0.7495	-1.0462	-0.0863	1.5236	-0.7689	0.8238	-0.9172	0.7625	-0.4466
-0.0881	-0.7592	0.4269	0.8486	-0.6883	1.3057	-1.7145	-0.0175	-1.139
-0.0863	-0.755	0.4315	0.8407	-0.6603	1.3105	-1.7182	-0.015	-1.1334
-0.0908	-0.7442	0.422	0.8428	-0.6885	1.298	-1.7189	-0.0187	-1.1315
-0.0896	-0.7474	0.4243	0.7574	-0.7671	1.3063	-1.71	-0.0108	-1.1438
-0.089	-0.7523	0.4333	0.849	-0.7686	1.2928	-1.7156	-0.0183	-1.137
0.3576	0.6556	0.2096	0.1949	-0.0374	0.5892	-0.5688	0.0757	-0.5317
-0.6484	1.8548	0.3022	-1.6032	0.2955	0.7004	-0.075	0.0406	-0.3589
-0.6398	1.597	0.2225	-1.591	0.2347	0.699	-0.0761	0.1292	-0.3563
-0.6451	1.8527	0.2862	-1.604	0.2874	0.7048	-0.0645	0.0361	-0.371
1.9581	1.5045	0.7858	0.394	-0.1998	-0.52	1.0758	-0.9542	-0.5192
1.0064	0.3668	1.3025	0.6715	-0.0231	0.7565	-0.7138	0.074	0.8335
1.0432	0.4279	1.1379	-0.7653	0.085	0.2104	-0.6037	0.5913	0.7419
-0.6205	-0.0967	0.393	0.8559	0.8783	-0.6347	0.1692	0.0358	1.2382
-0.6854	-0.1103	0.3581	0.8625	0.7683	-0.6101	0.1913	0.0192	1.1896
-1.3017	-0.0071	0.3238	0.2405	0.7412	-0.6234	0.0446	0.177	1.1748
7.0299	0.7024	6.3475	-2.2933	8.7448	-7.6566	0.0746	7.7646	16.6687
0.9855	0.1236	0.9719	0.2355	-1.2584	-0.1754	0.2814	-0.1205	-0.7473
0.9811	0.1237	0.9524	0.2454	-1.2454	-0.1408	0.2355	-0.154	-0.7826
-0.3505	0.7179	-0.2803	-0.7897	-0.0413	-0.2069	0.1217	0.1941	7e-04
-0.3858	0.3725	-0.3038	-0.7852	-0.0671	-0.2484	0.0531	0.298	0.1153
-0.3836	0.2162	0.008	0.7017	0.2006	1.3453	0.2311	-1.4983	0.5099
-0.3966	0.2162	0.0327	0.6973	0.2154	1.4634	0.1654	-1.5023	0.5183
-0.3867	0.2071	0.0395	0.7058	0.2042	1.3519	0.2229	-1.4901	0.5145
-0.39	0.2147	0.0332	0.6953	0.2044	1.3637	0.249	-1.4979	0.5168
0.2951	0.0656	0.0337	2.2672	0.6345	0.2345	0.3	-0.6376	0.4081
-0.6298	-1.3876	-0.4575	-0.1098	-0.1429	0.0864	0.0312	0.4007	0.3021
0.3879	0.2973	0.2537	-1.4637	0.6148	-0.4937	-1.436	0.7849	-1.5198
-0.121	-0.2822	0.1448	0.1401	0.0466	0.3794	0.0413	-0.2359	-0.0402
-0.2626	0.2557	-0.3316	0.1416	-0.1978	-0.1011	0.0546	8e-04	0.1183
-0.5714	-2.0395	-0.1285	-0.5398	-0.3432	0.37	0.2047	1.0618	0.3083
-0.4429	-0.2412	0.7033	1.3517	-0.3596	1.0665	0.246	0.5552	0.0435
-0.3486	-0.249	0.7023	1.3553	-0.3313	1.0621	0.2508	0.5635	0.0424
-0.5165	-0.8368	-0.7632	1.1252	-1.2015	1.0003	-1.0285	0.9907	-0.3591
-0.5237	-0.8391	-0.7735	1.2333	-1.2093	0.9973	-1.0232	0.9474	-0.3601
-0.5182	-0.8243	-0.7631	1.2236	-1.2126	1.0041	-0.9452	0.9978	-0.3547
-0.5236	-0.8222	-0.7626	1.217	-1.2053	1.0011	-1.0288	1.0016	-0.3627
-0.2528	-1.1255	-0.277	1.0792	0.197	-0.0507	0.8995	-1.2408	-0.1024
-0.2516	-0.968	-0.2869	1.0795	0.2077	-0.0251	0.9829	-1.4311	-0.1066
-0.2337	0.5289	-0.4202	0.551	-1.5178	-0.6674	0.8402	0.4538	0.2689
-0.2277	0.5275	-0.3897	0.546	-1.5117	-0.6738	0.8348	0.4584	0.452
-0.0094	-0.1925	0.1099	0.0762	0.0206	0.4427	0.0455	-0.3075	0.0289
-0.2376	-1.3185	-0.0266	0.2019	-0.0376	0.496	0.0211	-0.1064	0.1477
-0.7828	0.6582	-1.2523	2.5151	-0.5198	0.9989	0.992	-1.673	-0.0693
-1.5777	0.4059	-1.3987	2.4985	-0.5238	0.9897	1.0386	-1.6237	0.0241
-0.1083	0.278	-2.5369	0.3823	0.1821	-1.1073	1.1187	-0.2031	0.5334
-0.1179	0.2884	-2.5425	0.3858	0.2457	-1.1154	1.1165	-0.2029	0.478
-0.106	0.2904	-2.3039	0.3759	0.2383	-1.1142	1.1233	-0.1886	0.5347
-0.3225	0.2516	-0.7752	1.5659	0.0731	-0.2336	2.2029	-4.4051	0.418
0.605	-0.568	-0.9579	0.4659	-0.758	-0.0467	0.1497	-0.5854	0.0668
1.6407	1.1112	-0.8407	1.2853	-0.3319	-0.1066	0.4046	-0.8308	-0.7744
1.1634	1.1106	-1.0413	1.2695	-0.3416	-0.1052	0.4094	-0.8383	-0.7687
0.8823	0.6879	0.11	1.4759	0.4353	0.1143	0.6984	-1.5999	0.9965
0.8954	0.7576	0.126	1.4813	0.4359	0.118	0.7293	-1.596	0.9995
-0.1401	0.8137	-0.379	0.286	0.8418	-0.297	0.342	-0.3546	0.5792
-0.1309	0.8178	-0.3725	0.2814	0.8308	-0.2922	0.2935	-0.3497	0.5737
0.6115	0.7791	0.2012	0.8295	-0.4817	-0.8354	1.5557	-0.5806	0.0705
0.6072	0.7867	0.201	0.838	-0.5203	-0.8416	1.5648	-0.6115	0.0639
0.6069	0.7779	0.2085	0.8369	-0.5363	-0.8522	1.5616	-0.5697	0.07
0.3603	-0.7285	-0.4213	1.7951	-0.3206	1.2974	-0.9418	0.62	0.9747
0.1203	-0.1107	-0.2026	1.4974	1.2158	0.9009	0.0447	-0.4645	0.6214
0.1417	-0.1157	-0.1824	1.4912	1.3843	0.8915	0.0077	-0.4795	0.7245
0.1322	-0.1113	-0.175	1.4952	1.393	0.8895	0.0577	-0.526	0.713
0.8791	0.2308	-0.3779	0.1578	-0.6344	0.0645	0.2818	0.0336	-0.006
0.89	0.2576	-0.3857	0.159	-0.7562	0.0033	0.3352	0.0354	-0.044
0.89	0.2352	-0.4078	0.4258	-0.7693	0.0587	0.3412	-0.0225	-0.0134
0.8866	0.2485	-0.4127	0.1499	-0.7564	0.0622	0.3105	0.0365	-0.0395
0.8091	0.7318	-0.0838	1.1871	1.2538	0.2239	0.1765	-0.5537	0.611
0.8176	0.6655	-0.0798	1.1854	1.3822	0.2428	0.1776	-0.5734	0.6134
0.4995	-0.3723	-0.3348	1.7218	0.6974	0.9925	-0.3278	1.1196	0.2783
0.5046	-0.3634	-0.3404	1.724	0.6862	0.9837	-0.3272	1.118	0.2778
0.4967	-0.3907	-0.3406	1.718	0.8377	0.9858	-0.3347	1.1268	0.2694
0.2881	0.232	-4.5619	2.1008	-6.1233	-0.4702	3.363	-2.3978	-11.6777
-0.2582	1.4833	-0.5484	-0.1128	0.3105	0.162	-0.0887	-0.1761	-1.4354
-0.9271	1.4613	-0.4321	-0.8512	0.2272	0.6805	-0.8159	-0.1911	-0.1969
0.2511	-0.1331	-3.9906	0.4477	-0.9694	1.6084	0.7964	-2.1566	-1.8131
0.1349	-2.4994	-4.1814	0.7621	-1.2401	1.7825	0.8583	-2.2048	-1.7245
-0.9254	0.5642	-1.3525	-0.6756	-0.3529	-0.4183	-1.6078	2.4189	-1.5413
-0.9299	0.5648	-1.3426	-0.6743	-0.3425	-0.4106	-1.6135	2.4178	-1.5755
-0.9271	0.563	-1.3301	-0.6693	-0.3495	-0.4162	-1.6069	2.4076	-1.5798
-0.8838	0.5713	-1.35	-0.6715	-0.3476	-0.4078	-1.6024	2.4092	-1.5795
-0.336	-0.521	-0.0205	-0.7546	0.2848	0.3812	-0.148	0.0133	0.0633
-0.4469	-1.0787	-0.1196	-0.6307	0.2573	0.4347	-0.115	0.0526	0.1703
-0.1346	0.4632	0.0674	-0.6362	0.3961	0.3754	-0.0801	-0.2105	-0.118
-0.2519	0.0527	0.0033	-0.5761	0.3356	0.3966	-0.0698	-0.2017	0.001
-1.7945	1.8174	-0.545	10.2732	1.744	1.1147	2.5101	2.6096	-0.3373
-1.0049	0.7927	-10.4795	-0.671	1.0637	4.7352	0.752	-6.8617	-8.4368
0.1418	0.3657	0.2333	0.1214	1.0745	-1.4405	-1.9069	-0.2729	-4.5541
0.3967	-0.6381	0.4786	-1.0469	-0.3435	-1.0157	0.084	0.5452	-0.6586
-0.3628	1.2141	0.5774	1.1172	1.5821	0.8523	0.5149	-2.7369	-0.0238
-0.4613	1.5226	0.6092	1.1168	1.4244	0.7987	0.5852	-2.706	-0.104
1.2171	1.2941	0.7747	1.5499	1.3077	0.7016	0.5327	-2.8319	-0.162
-1.9007	0.6898	0.3084	1.4352	1.1612	1.0657	0.7259	-3.0112	-0.2874
-2.1445	0.6721	0.3241	1.4286	1.2151	1.1391	0.7687	-3.0096	-0.2735
-2.1549	0.69	0.2905	1.23	1.2494	1.0859	0.7182	-3.0108	-0.281
-0.431	-0.2434	-0.7672	-0.2338	0.0034	-0.6706	-0.3377	0.4393	-0.0663
-0.0902	0.2073	-0.8677	-0.4433	1.4469	-0.3419	-0.9035	0.2039	-1.2497
-0.1001	0.1943	-0.7007	-0.4731	1.4691	-0.5237	-0.7765	0.2462	-0.4513
-0.2114	-0.0853	-0.7028	-0.3169	0.1136	-0.7377	-0.3357	0.3882	-0.0249
1.9277	0.2002	-0.4092	0.3758	-0.0291	-0.906	-0.1859	0.1739	-0.0835
-0.1835	-0.3411	-0.6811	0.2289	-0.7866	-2.477	0.4927	0.4011	0.2405
-0.2464	-0.3369	-0.6779	0.2273	-0.7814	-2.4727	0.4592	0.4064	0.2118
-1.2262	-0.2105	-0.8127	-1.0202	0.4895	-0.7309	-0.4429	0.5706	0.1371
-0.2785	0.0081	-0.8514	-0.1727	-0.7514	-0.8048	-0.0863	0.4435	-0.2987
-0.2082	0.0548	-0.8002	-0.1617	-0.7498	-0.7663	-0.1148	0.424	-0.3624
-0.5186	0.0597	-0.8246	-0.8679	-0.5266	-1.0131	0.0829	1.2313	-0.1748
-0.5132	-0.0114	-0.7842	-0.8731	-0.5265	-1.0157	0.2462	1.2258	-0.1209
-0.3704	0.1544	-1.0146	-0.3521	0.8495	0.2614	0.8727	-0.3903	1.0346
-0.3705	0.1594	-1.0212	-0.3604	0.7523	0.2738	0.861	-0.3968	0.4965
