"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.6894	1.1007	0.0115	-1.4288	0.0314	-0.271	-1.3304	0.5954	-0.341
0.7352	1.1522	-0.0142	-1.3137	0.0781	-0.2658	-1.2857	0.5204	-0.3409
1.0245	0.0551	1.0199	1.2809	2.7934	0.3095	-0.4001	-0.3509	-1.0728
-0.0562	0.0775	-0.1389	-0.0832	1.0982	0.1878	-0.9884	0.6595	-0.6014
-0.0255	-0.1979	0.1371	0.124	-0.0395	0.3428	0.1844	-0.2836	0.0848
-5.5656	4.1315	0.8673	0.9687	0.4175	-11.1914	0.7114	1.4537	6.6584
-0.4678	-0.6868	-0.1015	1.032	-0.7621	1.4461	0.3143	-0.0242	0.9485
-0.4724	-0.6861	-0.1084	1.017	-0.697	1.4487	0.3194	0.0171	0.9351
-0.4703	-0.6837	-0.1022	1.0282	-0.7613	1.4446	0.3119	0.017	0.9425
-0.4714	-0.6882	-0.1114	1.0226	-0.7622	1.3538	0.3148	0.0343	0.9453
-0.4729	-0.6824	-0.1062	1.0303	-0.7749	1.3861	0.3162	0.0268	0.928
-0.4725	-0.6885	-0.0958	1.0225	-0.7703	1.4369	0.3084	0.0171	0.9376
-0.4693	-0.6863	-0.1039	1.0295	-0.7323	1.4439	0.3051	0.0146	0.9492
-0.4648	-0.6881	-0.1048	1.0219	-0.7648	1.3435	0.3131	0.0155	0.9534
-0.4701	-0.64	-0.1116	1.0219	-0.7729	1.4504	0.3099	0.0244	0.9445
-0.4411	-0.6828	-0.1083	1.023	-0.762	1.4358	0.3122	0.0219	0.9448
0.823	-1.0892	1.2507	0.1108	0.6278	0.5061	0.0935	-1.6741	0.7556
0.9817	-1.416	1.2975	0.414	0.5511	0.5943	0.1242	-1.4622	0.7969
0.9839	-1.4254	1.3048	0.4136	0.5439	0.583	0.138	-1.5498	0.7417
-0.1485	-0.1864	0.0768	0.1972	0.1478	0.3944	0.0522	-0.2998	0.1403
0.061	-3.0259	-0.106	0.6121	-0.0203	0.4924	-0.0256	0.0345	0.5484
0.0581	-3.0259	-0.0876	0.6174	-0.0097	0.5316	-0.0275	0.0471	0.5435
-0.3549	-0.1046	0.4404	0.2072	-1.0772	0.5131	-0.3314	-0.1457	-0.0925
0.1127	-0.2456	0.0443	1.1106	-0.5365	-1.341	-0.0869	-0.2192	-0.2587
0.7949	0.2171	0.0943	1.7256	-0.32	-1.6083	0.4901	-0.4168	0.273
-0.4315	-0.2975	-0.2858	0.7502	-0.1593	-1.0492	-0.2563	-0.173	0.0398
0.103	-0.3131	-0.3236	0.3064	-0.2598	-1.205	-0.3495	0.0412	-0.0282
0.0356	-2.1221	-0.4728	-0.196	-0.1793	-1.0812	-0.5956	0.3991	0.2451
1.096	-0.1369	0.0656	-1e-04	-0.3241	-0.8048	0.3548	-0.0541	-0.1719
0.7259	-0.1377	0.0626	-0.0082	-0.3281	-0.7564	0.3574	-0.0517	-0.1422
1.0909	-0.1361	0.0613	-2e-04	-0.3274	-0.7649	0.2645	-0.0569	-0.1986
0.1637	0.2066	-1.0462	-0.0505	-0.3298	-2.0403	-1.7365	0.2135	-0.117
0.1544	0.2094	-1.0426	-0.0564	-0.3204	-2.0429	-1.7362	0.2189	-0.1223
-0.0709	-0.0701	-0.0034	0.7241	-1.9789	-0.6201	1.9951	-0.7439	0.2685
1.4893	-1.4894	-0.081	0.5256	0.8308	0.0625	-0.9619	0.7988	-0.444
0.3314	0.2396	-1.2634	1.0652	1.5397	-0.2878	-0.1343	0.2372	-2.5922
3.1208	-1.931	0.7796	0.0043	-0.1229	-2.0078	-1.8544	-0.9823	1.694
-0.0823	0.3588	0.427	-1.3218	-1.0531	2.8341	-0.1045	3.755	-0.0516
-0.2051	0.5314	0.4751	-1.3694	0.5498	2.5672	-0.195	3.8765	0.1017
0.006	-0.0447	0.1094	-0.5094	0.5758	-0.1744	-0.5156	0.8939	-1.3093
