"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.7529	1.1531	0.0836	-1.2027	0.523	-0.2871	-1.3791	0.6736	4.0818
0.7147	1.1542	0.1285	-1.1983	0.5679	-0.3108	-1.3687	0.6279	4.135
1.0283	3.1749	1.1362	1.2744	0.4705	-0.0677	-0.3846	-0.4788	-1.0738
-0.0377	0.0689	-0.0471	-0.027	1.2709	0.0862	-1.3552	0.6215	-0.7154
-0.1192	-0.2266	0.0494	0.2167	-0.0276	0.4354	-0.0502	-0.3768	-0.1192
0.6759	4.1398	0.8694	4.8912	0.4236	-8.5892	7.2248	0.5252	6.4816
-0.4689	-0.623	-0.1027	1.019	-0.7788	1.4403	0.3087	0.0253	0.941
-0.4658	-0.6917	-0.1091	1.0141	-0.7624	1.4444	0.2739	0.0176	0.9412
-0.4741	-0.6488	-0.0991	1.0185	-0.7645	1.4402	0.3119	0.0111	0.9456
-0.4731	-0.6866	-0.1075	1.0343	-0.7684	1.4392	0.2809	0.0256	0.944
-0.4541	-0.6871	-0.1041	1.0335	-0.7607	1.4417	0.3144	0.0191	0.9391
-0.4779	-0.6884	-0.1167	1.0293	-0.7577	1.4476	0.2925	0.0194	0.9497
-0.4686	-0.6973	-0.1058	1.0288	-0.7635	1.4395	0.2898	0.0158	0.9326
-0.464	-0.6995	-0.1285	1.0182	-0.7691	1.4448	0.3121	0.0271	0.9448
-0.4642	-0.6857	-0.1027	1.0292	-0.7698	1.3905	0.3031	0.0127	0.9495
-0.4164	-0.69	-0.1052	1.0255	-0.7638	1.4417	0.3135	0.0181	0.9376
0.8136	-1.1203	1.076	0.112	0.507	0.4182	0.0896	-1.6749	0.7658
0.9733	-1.3506	1.0791	0.4281	0.498	0.5947	0.127	-1.5527	0.7953
0.986	-1.4126	1.0836	0.4265	0.4671	0.584	0.1235	-1.4274	0.7898
-0.1394	-0.2613	0.0158	0.2404	0.1084	0.358	0.0614	-0.2648	0.1065
-0.0803	-3.0286	0.0858	0.647	-0.3693	0.7542	0.1123	-0.3372	0.1733
-0.1207	-3.0236	0.0826	0.6359	-0.3176	0.7343	0.0949	-0.3334	0.2381
-0.0613	-0.1009	0.4354	0.2145	-1.079	0.0946	-0.3304	-0.0306	0.5682
0.1221	0.2877	0.0451	1.0924	-0.5286	-1.2146	-0.2888	-0.187	-0.2586
0.7925	0.223	-0.0186	1.728	-0.3253	-1.6131	-0.0893	-0.4139	0.2755
0.7177	1.0759	-0.2037	0.7499	-0.1576	-1.3672	-0.3301	-0.0992	0.043
0.6432	-0.3056	-0.265	0.5509	-0.3332	-1.1437	-0.441	-0.0133	-0.0398
-0.3624	-2.1783	-0.3748	0.5534	-0.4355	-0.9353	-0.4356	-0.063	0.2368
1.1209	-0.1365	-0.0861	-8e-04	-0.3294	-0.7554	0.3617	-0.0569	-0.0176
1.1146	-0.1332	0.0527	9e-04	-0.3016	-0.7645	0.357	-0.0443	-0.036
1.1076	-0.1313	0.0522	-8e-04	-0.3315	-0.7893	0.3619	-0.0518	-0.0243
1.097	0.2077	-1.0361	-0.0456	-0.3084	-2.047	-1.7522	0.2014	-0.1107
1.1005	0.2222	-1.0373	-0.0471	-0.3181	-2.0526	-1.7551	0.2045	-0.1107
0.0854	-0.0767	-0.8623	0.7238	-1.9889	0.3287	1.9981	-0.8485	-1.8031
