"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.6294	0.0988	0.6735	0.3749	0.6814	0.6543	0.7395	0.6272	2.0527
0.6364	0.4698	0.6211	0.0936	0.6671	0.6194	0.736	0.6394	2.0164
0.0948	0.6004	0.6905	0.0903	0.0929	0.593	0.0963	0.6295	0.0959
0.6335	0.0998	0.7202	0.5983	0.6743	0.6292	0.6876	0.7179	0.7132
0.6079	0.6757	0.7461	0.6165	0.1002	0.6161	0.686	0.6809	0.6748
2.7955	0.1002	0.0997	0.1014	0.0993	4.4942	3.6639	3.2662	3.1498
0.0971	0.3702	0.0984	0.0997	0.0978	0.0933	0.0976	0.0993	0.1026
0.092	0.3584	0.0963	0.1046	0.101	0.0946	0.0957	0.0933	0.0974
0.0987	0.0935	0.0944	0.0978	0.1012	0.3209	0.0994	0.098	0.0947
0.0963	0.0907	0.0922	0.1009	0.094	0.1001	0.0969	0.1021	0.3404
0.0985	0.0963	0.0979	0.1026	0.3849	0.0988	0.0974	0.0944	0.0963
0.0976	0.0955	0.0997	0.0927	0.0957	0.0991	0.3402	0.0985	0.0901
0.0935	0.3751	0.0976	0.0942	0.0951	0.0907	0.0957	0.0958	0.0956
0.1026	0.3785	0.0946	0.0932	0.0958	0.0927	0.0954	0.097	0.0955
0.0929	0.0928	0.0984	0.3391	0.093	0.0989	0.0981	0.0963	0.1006
0.0949	0.096	0.3713	0.0948	0.0967	0.0936	0.102	0.1009	0.1023
0.5326	0.5192	0.6424	0.0947	0.6019	0.4916	0.0999	0.0946	0.0937
0.0996	0.0973	0.6529	0.3581	0.5937	0.0919	0.0991	0.1054	0.0975
0.3668	0.1	0.6349	0.0953	0.6335	0.0975	0.1017	0.097	0.0985
0.1007	0.6746	0.6945	0.6451	0.6578	0.61	0.6727	0.6347	0.7237
0.6653	0.4669	0.7067	0.0993	0.6809	0.6025	0.684	0.7138	0.7008
0.64	0.1	0.7309	0.4083	0.6117	0.6478	0.7107	0.6907	0.7221
0.0992	0.098	0.0889	0.6189	0.0889	0.5708	0.0979	0.611	0.1022
