"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.6753	0.6512	0.6602	0.0947	0.6255	0.7098	0.7742	0.5962	1.5834
0.6711	0.6738	0.6819	0.095	0.6372	0.7106	0.7587	0.6036	1.6145
0.6687	0.1026	0.6984	0.0931	0.0967	0.5959	0.0959	0.6615	0.0991
0.6269	0.099	0.701	0.6218	0.7276	0.66	0.7451	0.6702	0.7327
0.097	0.6831	0.7153	0.6012	0.6921	0.635	0.7029	0.6373	0.7101
0.0982	0.0931	6.1605	0.1039	0.0935	3.6013	6.7091	4.2386	3.8066
0.095	0.0955	0.0917	0.0976	0.1014	0.0955	0.0989	0.3725	0.0924
0.0962	0.0946	0.0953	0.0945	0.3663	0.0951	0.096	0.099	0.0931
0.0966	0.1009	0.0998	0.0957	0.0976	0.0985	0.0983	0.0979	0.4163
0.3595	0.0953	0.0963	0.1002	0.0915	0.0983	0.0961	0.0968	0.0969
0.0911	0.3562	0.0929	0.095	0.0969	0.0927	0.1007	0.0928	0.1012
0.0967	0.1035	0.0985	0.3472	0.1013	0.1041	0.0959	0.0939	0.0976
0.3665	0.0916	0.0939	0.097	0.1006	0.1031	0.0913	0.0916	0.0998
0.367	0.0913	0.096	0.0933	0.0936	0.0934	0.0904	0.0912	0.0945
0.0979	0.0944	0.0991	0.0955	0.3968	0.0944	0.098	0.1012	0.1003
0.3765	0.0927	0.0994	0.0922	0.0965	0.0979	0.0944	0.099	0.0963
0.527	0.5052	0.7218	0.0962	0.6279	0.0957	0.0978	0.4815	0.097
0.1011	0.0953	0.7165	0.0955	0.6165	0.1008	0.3717	0.0955	0.0957
0.0983	0.0973	0.7403	0.0966	0.6364	0.0993	0.1006	0.0943	0.5208
0.0979	0.6684	0.7165	0.6451	0.6777	0.6151	0.6541	0.7017	0.7627
0.641	0.0977	0.6855	0.471	0.6395	0.7169	0.6777	0.7134	0.7723
0.6373	0.3883	0.6254	0.0941	0.5996	0.7137	0.6622	0.6689	0.7785
0.0959	0.0935	0.0965	0.097	0.6105	0.6256	0.1023	0.6456	0.0981
0.0955	0.1021	0.0918	0.1001	0.0991	0.0951	0.5323	0.5886	0.5493
0.0984	0.0929	0.1034	0.1035	0.093	0.0998	0.0968	0.4946	0.0965
0.0959	0.0953	0.5469	0.5366	0.0955	0.5525	0.5913	0.5907	0.0957
0.5267	0.5554	0.5604	0.0932	0.531	0.5749	0.5713	0.5325	0.5701
0.0962	0.553	0.55	0.0934	0.5367	0.5834	0.5758	0.5333	0.5544
0.1004	0.5055	0.0914	0.1001	0.095	0.1013	0.0906	0.0973	0.5527
0.0963	0.5428	0.0939	0.0956	0.0991	0.0994	0.0974	0.0947	0.5367
0.091	0.4794	0.0968	0.0975	0.0967	0.0958	0.0893	0.0918	0.5694
0.0981	0.1009	0.0983	0.0944	0.4003	0.0965	0.089	0.0995	0.1016
0.0973	0.095	0.0956	0.0952	0.092	0.3652	0.0945	0.0965	0.1005
0.5936	0.0969	0.6618	0.0971	0.7008	0.0963	0.0944	0.6337	0.0994
0.6441	0.0948	0.6331	0.1002	0.6998	0.6771	0.6871	0.6846	0.7394
0.1009	0.6293	0.75	0.0927	0.6522	0.7021	0.6784	0.6503	1.2136
3.0137	0.0959	5.7389	0.0939	0.1037	2.6559	4.3522	4.2949	4.1399
0.0929	0.0992	2.4142	2.8269	0.0927	0.0962	2.1096	2.1097	0.5334
0.6793	0.0953	2.4001	2.7238	0.0915	0.5629	2.145	2.1155	0.0972
0.1	0.0921	0.0983	0.0959	0.6738	0.5956	0.0972	0.0891	0.6633
0.784	0.6141	0.6794	0.1033	0.6792	0.6558	0.7182	0.6538	0.8016
0.0962	0.0981	0.0982	0.4991	0.0966	0.0985	0.0962	0.0997	0.5217
0.0948	0.0996	0.6016	0.3732	0.1032	0.5667	0.6001	0.6131	0.6162
0.0939	0.0972	0.594	0.1026	0.3878	0.5808	0.5942	0.5682	0.6507
0.0918	0.0949	0.5513	0.4916	0.0976	0.544	0.5817	0.604	0.0985
0.3834	0.098	0.097	0.0973	0.1019	0.0941	0.0963	0.0953	0.5141
0.0993	0.091	0.0983	0.0998	0.0976	0.3837	0.0926	0.0928	0.5264
0.5103	0.0933	0.5714	0.096	0.598	0.572	0.5345	0.5143	0.5889
0.0887	0.0938	0.0992	0.353	0.0897	0.1033	0.1012	0.0974	0.0947
0.0914	0.1005	0.3999	0.0964	0.0901	0.0933	0.0972	0.0984	0.0955
0.6807	0.0987	0.7044	0.0949	0.0947	1.106	0.0944	0.5881	1.062
0.3895	0.0936	0.0972	0.0993	0.0994	0.0908	0.0911	0.098	0.0975
0.102	0.0956	0.0986	0.0979	0.0965	0.3597	0.0946	0.0927	0.0957
0.0952	0.0985	0.095	0.0949	0.4141	0.0928	0.0956	0.0925	0.0991
0.0945	0.0953	0.1011	0.091	0.3798	0.0917	0.0948	0.0898	0.0947
0.0963	0.0939	0.1027	0.0998	0.0919	0.0961	0.0987	0.0978	0.3834
0.0937	0.0924	0.1001	0.0936	0.0975	0.9238	0.3743	0.0993	1.0481
