"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.7071	0.0973	0.7461	0.4803	0.6495	0.6658	0.6845	0.717	1.839
0.687	0.4219	0.7355	0.0969	0.6792	0.6892	0.6681	0.736	1.836
0.1027	0.0999	0.7695	0.0999	0.0992	0.5887	0.6889	0.782	0.1012
0.6371	0.0944	0.7051	0.6892	0.717	0.6803	0.7027	0.7452	0.7094
0.0919	0.686	0.6811	0.6632	0.6346	0.6581	0.6704	0.6989	0.6968
0.0956	0.1	0.0977	0.0962	4.7276	4.0258	2.5767	4.3263	3.973
0.0966	0.0973	0.0995	0.3496	0.0935	0.095	0.0977	0.1013	0.0893
0.0976	0.0931	0.0968	0.0935	0.0901	0.092	0.3126	0.0966	0.0956
0.0971	0.0944	0.362	0.093	0.0962	0.0936	0.0939	0.0961	0.0935
0.0954	0.1008	0.386	0.1016	0.0977	0.0973	0.0987	0.0973	0.0969
0.0982	0.0904	0.0967	0.0953	0.3938	0.0957	0.0946	0.099	0.0988
0.0988	0.0912	0.0902	0.0972	0.0935	0.0961	0.0901	0.0966	0.3829
0.0921	0.1052	0.3637	0.0985	0.0976	0.0987	0.097	0.0988	0.0977
0.0952	0.3421	0.0956	0.0955	0.0939	0.0939	0.0973	0.0968	0.1003
0.3758	0.101	0.0931	0.0963	0.1022	0.0964	0.0894	0.0932	0.0959
0.0983	0.1004	0.0922	0.3547	0.0963	0.0929	0.0944	0.0945	0.1017
0.5372	0.5389	0.6832	0.0938	0.6534	0.5302	0.0977	0.0959	0.0971
0.0947	0.0962	0.6146	0.3678	0.6422	0.0921	0.0978	0.0907	0.0953
0.092	0.0909	0.6326	0.0935	0.6481	0.095	0.095	0.0965	0.4286
0.0944	0.6455	0.7121	0.6475	0.6633	0.6619	0.6867	0.685	0.7087
0.6597	0.3994	0.712	0.1007	0.6864	0.664	0.7126	0.7253	0.7191
0.6338	0.0955	0.709	0.4981	0.6898	0.6476	0.7124	0.7431	0.7157
0.0944	0.098	0.0996	0.0993	0.6566	0.6293	0.0986	0.5659	0.0982
0.101	0.0977	0.0978	0.5256	0.097	0.1	0.5507	0.6077	0.094
0.0895	0.0917	0.0989	0.4954	0.0945	0.0948	0.0948	0.0911	0.0949
0.0932	0.095	0.5851	0.098	0.5322	0.5301	0.5508	0.5874	0.0985
0.5213	0.5552	0.5782	0.096	0.5217	0.5352	0.5603	0.5715	0.5575
0.1002	0.0977	0.6369	0.538	0.5711	0.5945	0.6182	0.5884	0.5744
0.0954	0.3728	0.0975	0.0961	0.1025	0.0931	0.0955	0.1	0.5094
0.0988	0.0931	0.0949	0.0939	0.4148	0.099	0.103	0.0955	0.5225
0.1023	0.1002	0.1009	0.1031	0.0988	0.3752	0.0956	0.1011	0.5374
0.0948	0.0995	0.1001	0.3557	0.095	0.0947	0.0976	0.0972	0.0948
0.0925	0.092	0.0996	0.0976	0.0945	0.0974	0.0966	0.3611	0.0954
0.6708	0.1002	0.6783	0.0969	0.0938	0.6154	0.1011	0.5645	0.1007
0.0998	0.7049	0.7785	0.095	0.6477	0.7642	0.7009	0.721	0.6929
0.1007	0.6377	0.7162	0.1004	0.7082	0.6557	0.7374	0.7297	0.6555
2.9007	0.0988	6.4052	0.1068	0.0967	3.458	4.1967	4.0935	2.8352
0.0952	0.0897	3.5086	0.0912	0.0939	1.8315	5.5741	9.4757	1.9447
0.5711	0.0993	3.3504	0.1023	0.0937	1.786	5.4341	9.4023	1.9942
0.0959	0.0949	0.0957	0.0908	0.6978	0.6465	0.0978	0.1059	0.661
0.5963	0.0955	0.7131	0.664	0.6559	0.6756	0.6593	0.73	0.6726
0.5467	0.0996	0.1009	0.1012	0.1004	0.099	0.0945	0.1027	0.5173
0.0976	0.3883	0.6268	0.0949	0.0961	0.5318	0.5548	0.5899	0.594
0.4859	0.1012	0.6392	0.0955	0.0986	0.5554	0.5642	0.6295	0.5786
0.0962	0.0917	0.5765	0.0978	0.5362	0.5234	0.5981	0.6377	0.0979
0.093	0.0973	0.0949	0.0957	0.0945	0.0916	0.0952	0.3554	0.5519
0.0971	0.1028	0.0966	0.0924	0.1008	0.0941	0.3264	0.0962	0.5284
0.095	0.1028	0.5574	0.5781	0.5584	0.5405	0.5701	0.6142	0.5768
0.0972	0.0951	0.0931	0.0939	0.0946	0.3743	0.099	0.0959	0.0981
0.3796	0.0958	0.0964	0.1035	0.095	0.1035	0.0906	0.0983	0.0926
0.0998	0.0956	0.7333	0.0939	0.7098	1.1968	0.0969	0.7101	2.6534
0.0986	0.0947	0.0937	0.3579	0.096	0.0954	0.0983	0.0973	0.106
0.0972	0.0969	0.0944	0.3519	0.0955	0.0886	0.0967	0.0973	0.0915
0.0941	0.3685	0.0945	0.0936	0.0962	0.0979	0.094	0.0968	0.0932
0.0962	0.0987	0.1046	0.1008	0.0946	0.1036	0.3697	0.0987	0.0949
0.0978	0.0977	0.1013	0.0963	0.0951	0.0925	0.0966	0.1019	0.3616
0.099	0.0995	0.1007	0.0961	0.1005	1.1372	0.0983	0.375	2.6029
0.095	0.0962	0.0974	0.0992	0.3979	1.1426	0.0952	0.0904	2.6023
0.0923	0.0936	0.0952	0.0956	0.601	0.0954	0.0948	0.5606	0.09
