"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.5989	0.0957	0.6535	0.6872	0.8021	0.6382	0.7128	0.6979	2.0256
0.6202	0.1026	0.7069	0.6865	0.8091	0.6773	0.6848	0.6795	2.044
0.092	0.097	0.7259	0.1029	0.0961	0.6742	0.0982	0.704	0.7006
0.6672	0.7135	0.7621	0.0974	0.6826	0.6966	0.7371	0.6584	0.6911
0.7386	0.7397	0.6766	0.6923	0.0965	0.6822	0.7202	0.6667	0.7073
0.1003	0.0969	0.0971	0.1003	5.4016	2.4906	4.9594	6.9661	5.043
0.0979	0.4014	0.0942	0.0948	0.0962	0.1	0.0939	0.0965	0.0978
0.3975	0.0929	0.103	0.0953	0.0995	0.0977	0.0935	0.103	0.0977
0.0946	0.0938	0.1026	0.0978	0.0961	0.0979	0.3487	0.0982	0.0982
0.0975	0.0944	0.0978	0.0996	0.0904	0.095	0.3502	0.089	0.0938
0.095	0.0967	0.1015	0.0952	0.0966	0.0959	0.3539	0.0994	0.0947
0.0984	0.3908	0.0975	0.0948	0.0987	0.0924	0.0908	0.0963	0.0984
0.0928	0.0962	0.0978	0.0963	0.4026	0.0899	0.0978	0.096	0.0985
0.091	0.0921	0.419	0.0967	0.0963	0.097	0.0941	0.0931	0.0941
0.0922	0.1014	0.1001	0.0965	0.0958	0.094	0.0982	0.0972	0.3575
0.0977	0.0974	0.0942	0.389	0.0964	0.0916	0.0923	0.1012	0.0998
0.5842	0.5891	0.6603	0.0998	0.7035	0.0984	0.5166	0.1086	0.099
0.0941	0.0931	0.7013	0.0979	0.7067	0.0963	0.0896	0.0932	0.5037
0.4152	0.0986	0.6689	0.0963	0.6893	0.0987	0.1	0.0938	0.0938
0.0975	0.7282	0.6791	0.6635	0.7346	0.6433	0.7066	0.7187	0.7226
0.653	0.0977	0.6915	0.6478	0.7193	0.6445	0.7122	0.6899	0.7266
0.6438	0.0995	0.72	0.6835	0.703	0.6787	0.7334	0.6941	0.7195
0.0942	0.0969	0.1045	0.0944	0.6435	0.6537	0.0888	0.6105	0.0956
0.5387	0.0972	0.0929	0.0941	0.0974	0.0965	0.5243	0.5565	0.0933
0.0948	0.0982	0.0948	0.0972	0.0972	0.0946	0.4571	0.0921	0.0932
0.0935	0.0932	0.5872	0.0985	0.582	0.5387	0.6183	0.5234	0.0969
0.5347	0.5532	0.6104	0.0958	0.5902	0.5477	0.6035	0.5822	0.5648
0.0965	0.1019	0.6447	0.5591	0.5753	0.5469	0.5775	0.5756	0.5572
0.0966	0.0943	0.0969	0.1012	0.0908	0.0992	0.0956	0.3745	0.5185
0.0985	0.0949	0.0969	0.3794	0.1001	0.0913	0.0957	0.0997	0.5124
0.4217	0.0981	0.099	0.0998	0.0986	0.0984	0.0978	0.0965	0.5201
0.0962	0.0978	0.0954	0.0963	0.5667	0.1019	0.0927	0.0969	0.0989
0.1049	0.0961	0.0986	0.0956	0.5299	0.0992	0.098	0.1004	0.0962
0.6491	0.0928	0.6956	0.0946	0.0941	0.0913	0.0966	0.6365	0.584
0.665	0.0951	0.7499	0.1	0.6919	0.6903	0.7421	0.7171	0.6835
0.6743	0.0966	0.6818	0.0988	0.782	0.6886	0.719	0.7332	0.7102
2.615	3.3384	2.7161	0.0911	0.1001	3.2706	0.0999	2.9201	3.3056
0.0967	0.1014	2.7453	0.0973	0.0945	3.7971	3.5212	3.032	3.7513
0.5673	0.0914	2.7865	0.1009	0.0941	3.7341	3.5028	3.1432	3.5473
0.0984	0.1045	0.1034	0.1016	0.7191	0.1012	0.1029	0.6324	0.6861
1.2363	0.6619	0.8126	0.0975	0.6924	0.7013	0.7116	0.673	0.727
0.098	0.0882	0.092	0.0919	0.0981	0.0958	0.0952	0.5019	0.5332
