"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.5476	1.1547	-0.0636	-0.9012	0.1279	-0.1036	-1.3754	0.5235	2.0321
0.546	1.1516	-0.0886	-0.9056	0.1358	-0.1144	-1.4071	0.5375	2.0497
1.1764	3.1855	1.1808	1.2278	2.7888	0.1503	-0.3869	-0.7497	-1.0688
-0.2069	0.0716	-0.2415	-0.0976	0.7869	0.1751	-1.2042	0.6487	-0.5169
-0.1422	-0.1638	0.1985	0.248	-0.0268	0.3274	0.0389	-0.3445	-1e-04
-5.2981	4.1445	0.8688	0.9657	0.4183	-6.6786	-0.0857	1.792	-0.6054
-0.4656	-0.6887	-0.1131	1.0194	-0.7672	1.4466	0.3116	0.0104	0.9375
-0.4578	-0.6943	-0.1134	1.0195	-0.6932	1.4455	0.3108	0.0244	0.9458
-0.4676	-0.7006	-0.1129	1.0212	-0.6598	1.45	0.3067	0.0266	0.9398
-0.4694	-0.6876	-0.1065	1.0247	-0.7674	1.4489	0.3118	0.0278	0.9309
-0.4589	-0.6856	-0.1003	1.022	-0.7766	1.4445	0.3125	0.0159	0.9343
-0.4659	-0.6899	-0.1054	1.0285	-0.7632	1.4451	0.3168	0.0414	0.9369
-0.4615	-0.6842	-0.1146	1.0245	-0.7711	1.4502	0.316	0.0208	0.9384
-0.4761	-0.6907	-0.1093	0.9839	-0.7608	1.4438	0.3054	0.02	0.94
-0.4748	-0.6933	-0.1032	1.022	-0.7618	1.4455	0.3015	0.0222	0.9354
-0.4735	-0.6897	-0.1032	1.0222	-0.77	1.4468	0.3153	-0.0066	0.9386
0.8043	-1.1522	1.4616	0.1083	0.6404	0.6928	0.0967	-1.3072	0.7659
0.9805	-1.4203	1.513	0.4328	0.573	0.5876	0.1225	-1.5471	0.792
0.9754	-1.4194	1.5047	0.4115	0.6112	0.5279	0.1176	-1.553	0.793
-0.1497	-0.2299	0.1312	0.2106	0.1869	0.337	0.0202	-0.1981	-0.0112
-0.2706	-2.7007	0.1882	0.1212	-0.1073	0.542	0.2378	-0.2393	0.4679
-0.2461	-3.0156	0.2307	0.2223	-0.1338	0.5903	0.2206	-0.2542	0.5034
-0.3594	-0.1036	0.4426	0.2031	-1.065	0.3471	-0.3335	-0.1369	0.005
0.1139	-0.1596	0.0495	1.0917	-0.5305	-1.3432	-0.1074	-0.2159	-0.2549
0.8064	-0.3056	-0.0149	1.6957	-0.3343	-1.6178	0.4883	-0.4262	0.2851
-0.4337	1.0694	-0.3152	-0.1155	-0.1537	-1.1308	-0.4188	-0.0259	0.0428
0.2917	0.0362	-0.3108	-0.6718	-0.0962	-1.0319	-0.6388	0.2267	-0.0401
-0.4017	-2.1201	-0.2965	0.3659	-0.4903	-0.8028	-0.3254	0.0676	0.2174
1.1155	-0.1592	0.0645	-0.0121	-0.327	-0.7613	0.3513	-0.0552	-0.0812
1.1033	-0.1368	0.0627	-0.0122	-0.3269	-0.7685	0.2523	-0.0469	-0.0835
1.1153	-0.1417	0.0662	-0.0158	-0.3265	-0.7759	0.3537	-0.0543	-0.1276
1.0925	0.2087	-0.9274	-0.0518	-0.3263	-2.0441	-1.7442	0.2146	-0.1165
