"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.6379	0.0962	0.782	0.377	0.6879	0.7034	0.7313	0.664	1.5245
0.6543	0.4544	0.7649	0.0959	0.7241	0.6983	0.7455	0.6903	1.5716
0.7081	0.0975	0.7129	0.0996	0.0903	0.6391	0.0975	0.7014	0.091
0.6768	0.6563	0.6823	0.0989	0.7183	0.6559	0.7109	0.72	0.7143
0.0927	0.6813	0.7658	0.5805	0.7201	0.6898	0.6928	0.7016	0.7186
0.0991	0.0972	2.9406	0.0982	0.0993	4.907	3.2166	4.9734	4.2735
0.3515	0.0965	0.0886	0.0936	0.098	0.1025	0.1003	0.0965	0.0961
0.0978	0.0933	0.093	0.0906	0.0978	0.0955	0.3728	0.095	0.0958
0.0943	0.0979	0.0974	0.0978	0.0956	0.0959	0.0972	0.3769	0.096
0.3905	0.1005	0.0973	0.0975	0.0985	0.0996	0.0972	0.093	0.1006
0.0976	0.093	0.1028	0.0895	0.0954	0.0982	0.3644	0.0968	0.0917
0.0943	0.0936	0.1033	0.353	0.0994	0.099	0.0946	0.0971	0.1004
0.0977	0.0995	0.0976	0.0988	0.0964	0.0945	0.0973	0.3555	0.0928
0.0981	0.3892	0.0924	0.0938	0.1021	0.0971	0.0901	0.096	0.0968
0.1032	0.0954	0.0976	0.1001	0.3982	0.0911	0.0974	0.0914	0.0989
0.0982	0.0944	0.0932	0.0909	0.0948	0.3615	0.0978	0.0991	0.0987
0.5395	0.5156	0.7181	0.0932	0.6519	0.5734	0.0961	0.0997	0.1005
0.0935	0.0921	0.6841	0.0946	0.695	0.4464	0.0962	0.0916	0.0944
0.0921	0.0976	0.6905	0.1005	0.6889	0.0981	0.0942	0.0965	0.4211
0.0926	0.6253	0.657	0.6313	0.6857	0.6774	0.7475	0.6447	0.7013
0.6176	0.6604	0.6784	0.0959	0.7453	0.6601	0.7273	0.705	0.7561
0.6022	0.6581	0.7156	0.0888	0.7597	0.6906	0.6885	0.677	0.7353
0.0917	0.092	0.6832	0.0971	0.1006	0.6114	0.1023	0.5894	0.0948
0.091	0.098	0.0919	0.5342	0.102	0.0992	0.6171	0.6177	0.0893
0.1	0.0949	0.0925	0.4903	0.0984	0.099	0.0997	0.1023	0.0941
0.0982	0.0916	0.5866	0.5174	0.1031	0.4874	0.5869	0.5717	0.0998
0.4996	0.5292	0.5932	0.0971	0.5729	0.5378	0.615	0.5671	0.5903
0.5151	0.097	0.6202	0.0974	0.5689	0.5279	0.6339	0.5862	0.6252
0.093	0.0998	0.4319	0.0967	0.0974	0.0976	0.099	0.0926	0.4948
0.0969	0.0966	0.4008	0.0963	0.092	0.0974	0.0953	0.0941	0.5604
0.0956	0.094	0.097	0.0945	0.1004	0.3681	0.0977	0.097	0.5309
0.0888	0.3797	0.098	0.0963	0.1006	0.1017	0.0898	0.0957	0.0944
0.0875	0.0932	0.0944	0.0928	0.0959	0.0926	0.0978	0.3479	0.0967
0.6243	0.0947	0.703	0.0925	0.0932	0.1003	0.6705	0.6991	0.0958
0.0971	0.6275	0.7036	0.0976	0.7323	0.6487	0.7404	0.6908	0.6778
0.0985	0.6714	0.678	0.098	0.7149	0.6675	0.7926	0.7481	0.7438
2.2265	0.0993	3.7191	0.0972	0.0998	6.1523	6.6613	2.9016	3.8063
0.1014	0.0957	3.6582	0.624	0.1008	0.094	2.0844	6.716	0.6133
0.5539	0.0965	3.7725	0.0958	0.6592	0.5833	2.1365	6.6522	0.0986
0.0983	0.0956	0.0947	0.0903	0.6691	0.6446	0.1014	0.1	0.6782
0.6785	0.6134	0.6842	0.0981	0.7248	0.6325	0.7258	0.6589	0.7545
0.4785	0.0915	0.0977	0.0974	0.0982	0.1002	0.0951	0.0987	0.5135
0.4522	0.0981	0.5404	0.0982	0.0974	0.537	0.6353	0.6644	0.5634
0.0968	0.3937	0.5792	0.1009	0.1009	0.532	0.6053	0.6553	0.5693
0.1011	0.4888	0.5939	0.0987	0.0983	0.5432	0.5832	0.5998	0.0938
0.094	0.0975	0.3875	0.094	0.0974	0.091	0.0904	0.0962	0.5191
0.0944	0.4707	0.0899	0.0919	0.0952	0.0976	0.0936	0.094	0.5381
0.099	0.0948	0.5898	0.5264	0.5734	0.5304	0.597	0.6371	0.595
0.0978	0.0931	0.0944	0.0973	0.0962	0.098	0.4469	0.0975	0.0981
0.0977	0.0901	0.4161	0.097	0.0922	0.0922	0.0982	0.0913	0.0981
0.6425	0.0977	0.7084	0.0872	0.0927	1.0495	0.0952	0.7009	1.3958
0.0949	0.099	0.0954	0.098	0.4049	0.0941	0.0977	0.1025	0.0976
0.0954	0.4038	0.0944	0.0961	0.0965	0.0915	0.0989	0.0939	0.0919
0.3764	0.1024	0.096	0.0943	0.0968	0.0923	0.0963	0.0951	0.0998
0.0947	0.1008	0.0961	0.3654	0.0943	0.0993	0.0931	0.0934	0.0987
0.0935	0.4153	0.0988	0.0953	0.093	0.0995	0.0962	0.0943	0.0917
0.0988	0.0947	0.0966	0.1003	0.1016	1.0455	0.386	0.0981	1.3882
0.0983	0.0937	0.0954	0.0924	0.3872	1.0335	0.0987	0.099	1.3922
0.5927	0.0937	0.0948	0.0932	0.731	0.0941	0.0963	0.0971	0.1006
0.102	0.368	0.0994	0.1001	0.0957	0.0898	0.0944	0.0976	0.0971
0.0909	0.0933	0.0988	0.0953	0.3796	0.0935	0.092	0.0936	0.1048
0.4209	0.1032	0.0981	0.0932	0.0979	0.0912	0.0924	0.0985	0.0952
0.0992	0.0972	0.0952	0.0951	0.0926	0.3534	0.0963	0.092	0.0951
0.4007	0.0942	0.0942	0.0931	0.1003	0.1009	0.1008	0.1	0.099
0.0979	0.0921	0.0934	0.0973	0.0957	0.103	0.5922	0.0944	0.101
0.6359	0.1026	0.6896	0.6582	0.0974	0.6579	0.7222	0.7006	0.1002
0.7603	0.0987	2.5468	0.7056	2.556	1.6903	2.2877	2.2613	3.2712
0.0958	0.099	0.0954	0.0939	0.0978	0.6426	0.0991	0.0935	0.0944
