"leafN.mg.g","height.m","rootN.mg.g","SLA_m2.kg","root.depth_m","rootDiam.mm","SRL.groot.cahill.merge","RTD.groot.cahill.merge","RMF.g.g"
26.7334262847128,0.41413006020203,14.3011315264195,22.2670834326986,0.730097721927678,0.472096799726442,199.436960675854,0.32769345772096,0.519838137893849
21.3159562411626,0.315104313728823,9.93880180601571,19.7587068447084,0.442462961334638,0.345694391807812,106.525036224057,0.213596080924822,0.413072031480839
21.5156752178616,0.322319263610532,9.90955879551578,19.8116361770249,0.437901902817571,0.343481306715701,107.306389492464,0.214754307412416,0.407794270178745
21.2625781772186,0.322250909063518,9.91110071034191,19.5749354759608,0.435458615590129,0.346866800079168,107.698773230102,0.21359518271711,0.41422341482519
21.2064608997349,0.317216282169709,9.97245328119362,19.7038643195715,0.444539263584866,0.345590993040069,106.497655264532,0.216373583854091,0.410077251011055
21.4111623628099,0.315131482197812,9.94230825934714,19.685865516405,0.446407303600699,0.347599558341978,104.687402720462,0.216275944418201,0.408517129395674
21.458750702531,0.320211968841884,10.1303766022668,19.7592925998178,0.44891736789755,0.341701708704872,103.213441580004,0.211898658461028,0.410648988060812
21.447978875169,0.316567671778778,9.99052007400719,19.7599793693015,0.44486153762646,0.343318853307198,105.344530674028,0.215355092456758,0.409563522098475
21.6056736243454,0.313641230217901,10.0486280503652,19.4118940371639,0.442159724935435,0.346026438717666,106.273873717143,0.21460535087068,0.410720241295062
21.2106585314097,0.325482102463962,10.0123290539309,19.3570643031766,0.447050992248552,0.341506437489795,105.577555714192,0.217077159971289,0.413192425515322
21.2552321282983,0.311755124944754,10.1172104667226,19.7422925683425,0.449170219031219,0.343372597765946,107.049234920734,0.21457136113764,0.408538914737063
25.4823290676259,0.473552499983886,13.9709708205713,20.3034320132365,0.71312590296895,0.364255809031376,111.847892597522,0.218289141752328,0.423111677347495
21.2576460427501,0.322363729634215,13.9206683462755,19.8515124479348,0.699497061253277,0.352001791178511,106.626798578939,0.220145116181804,0.411619215717929
21.4218288176102,0.32631605029649,13.9680507399128,20.2075427900329,0.702906261648859,0.342076720367492,108.22477320206,0.213907987167458,0.41542792740207
