"leafN.mg.g","height.m","rootN.mg.g","SLA_m2.kg","root.depth_m","rootDiam.mm","SRL.groot.cahill.merge","RTD.groot.cahill.merge","RMF.g.g"
26.1616396439423,0.423757379288008,13.843140908271,21.0049111786738,0.814608719320408,0.480437329077206,187.895361008668,0.358614925423795,0.779519804694006
26.1497683254236,0.433407948185725,13.825219308614,20.7617188291355,0.817943042699689,0.480862466609448,188.661879451154,0.360723804762109,0.781676013435018
21.9120654886329,0.365376164047475,13.5944973409332,19.0778318595739,0.495439454006789,0.464858613649616,106.009168733736,0.335718951002766,0.406798855616484
26.0793811943468,0.472223185888371,13.6528719873287,21.0217987098577,0.786270854091004,0.473364213572791,180.951871441817,0.34558237672095,0.499626118891481
23.519132320503,0.607996591799401,13.5040674256914,24.5209172105608,0.580968875709059,0.471868553814885,178.864356411127,0.343063244204753,0.498451236057669
32.9749154717798,0.48467115161022,13.8483025064335,26.4392258898983,1.24449456760955,3.08965974505517,7485.84431622759,3.41761277557966,1.89780718263049
21.0694115502621,0.358269373343258,9.82995884916701,18.6427977948362,0.458596066996736,0.345256569378466,92.723044435739,0.231076507103475,0.398902767381989
21.2292448407758,0.351928550438481,9.79551533391454,18.695472501949,0.463307098374357,0.349454249041291,94.2586061109573,0.223010369757479,0.399010535880989
20.9649303012533,0.357762054706854,9.73032204969549,18.424512397364,0.463529499233916,0.347991409008078,93.8497192448882,0.227390627210163,0.404114715786299
21.0777136245151,0.353713706834699,9.92381568536995,18.480001946806,0.463113867394852,0.347003653236951,94.4698184125976,0.225721951159887,0.399522913108391
21.129589045156,0.3558026150156,9.72694461691147,18.4771723344363,0.458955117948566,0.350544738482285,94.4323752079063,0.223668365119444,0.403812313077207
21.1561736556072,0.359532903958791,9.73231732591205,18.6364617143389,0.461157042356983,0.346453833313056,93.8518094255428,0.227234056672451,0.398872433114201
20.9798367120212,0.352173051267645,9.72947191424852,18.6966704595365,0.456509160570806,0.349229959189868,95.5955736385495,0.227299829476026,0.401258479107108
21.1158413360088,0.353817789560156,9.85875619091091,18.6301884856167,0.458345575294438,0.347047107613768,91.1326985145731,0.229154191411396,0.401448922466394
21.0321962359341,0.361990746116848,9.71514414946416,18.5851037147682,0.466793044046124,0.346032487718503,94.4409984505869,0.226287726096534,0.399995705076841
21.0329730419481,0.368946804620008,9.71974032506377,18.7499249973834,0.4540184104249,0.348387377455851,93.7941375240128,0.226637054015096,0.398057432490763
24.835677497205,0.542610981856989,13.4123638977171,19.2826112573272,0.763042780324372,0.358997473921645,97.1719974126087,0.235042084522652,0.416195531899337
21.0209271457935,0.359748845317277,13.3307064957254,19.0426007494242,0.752037078415823,0.350410285742832,96.4862293272558,0.230026949108512,0.401518890967218
21.0709679400625,0.356858118752392,13.3374326871674,18.5923107470822,0.755191949467599,0.347593120794601,96.4443353440557,0.233436469236977,0.408353447072104
20.7416305106808,0.61643031440393,13.5490727721727,24.566443945324,0.779425936454503,0.469008306184218,178.818551500523,0.345230006427047,0.501170470454183
26.0038686970501,0.417454764172696,13.5418138913764,20.9832055493984,0.779312288866245,0.471215823680525,178.361941521948,0.345010269496181,0.501666576505072
25.9179792182564,0.448080816423771,13.5840962007178,20.1824284201221,0.776582545258654,0.473340504376915,179.104725589595,0.344957353780803,0.501146650651977
21.2121764178359,0.354091241042695,10.1400756165276,19.2821714937472,0.499383734979245,0.458827891578353,98.1033372639641,0.324787283081472,0.411069648225369
21.6424288184474,0.373504999870643,9.93749026023372,18.8571967545412,0.466654344300266,0.352225546910496,151.540231313971,0.31220560521028,0.403759215972714
21.1085290519561,0.364972718479115,9.83430000533466,18.8013096667256,0.462579055354812,0.349905650884453,95.4311404394468,0.230258734876366,0.407490344341389
21.336776952568,0.368734936084188,12.5699727116041,19.8150601964647,0.474412669738954,0.436572253412021,155.130925140293,0.313112726434249,0.413119712624731
24.85447839914,0.433867070091982,12.6363812983788,20.6496446468525,0.69542471091918,0.439034732400844,157.711246529077,0.314145650582298,0.476707604165453
22.2425646785227,0.385712683911914,12.6728539250017,20.0712796091081,0.70276835608,0.441504064640401,158.176627368973,0.314875189487908,0.477797548912708
20.9172700204986,0.361231534800713,9.85329072374497,18.5911598569821,0.472866115321981,0.350923238367008,94.2806509586579,0.227450520921901,0.467581225089311
21.5021853970698,0.357382037219601,9.66677883140994,18.5241075078987,0.473897173551054,0.344577303053077,94.494648495279,0.228564381169841,0.467536038698209
