"","site_code","Taxon","cover.change","leafN.mg.g","height.m","rootN.mg.g","SLA_m2.kg","root.depth_m","rootDiam.mm","SRL.groot.cahill.merge","RTD.groot.cahill.merge","RMF.g.g","local_lifespan","local_lifeform","functional_group","plant_id","impute.leafN.mg.g","impute.height.m","impute.rootN.mg.g","impute.SLA_m2.kg","impute.root.depth_m","impute.rootDiam.mm","impute.SRL.groot.cahill.merge","impute.RTD.groot.cahill.merge","impute.RMF.g.g","leafN.final","height.final","rootN.final","SLA.final","root.depth.final","rootDiam.final","SRL.final","RTD.final","RMF.final"
"23","matador.ca","AGOSERIS GLAUCA",0,17.2,0.2844,11.68,19.43598453,0.1524,NA,56.33396667,NA,0.477367848,"PERENNIAL","FORB","FORB",23,17.4580749271179,0.280503840577153,11.4011411754885,19.3454117383437,0.199372697918258,0.378291948771889,62.6211317069244,0.19792186326659,0.450831391372991,17.2,0.2844,11.68,19.43598453,0.1524,0.378291948771889,56.33396667,0.19792186326659,0.477367848
"24","lygraint.no","AGROSTIS CANINA",0,20.86288625,0.4223,9.3,31.98710699,0.254,0.15,NA,NA,0.34295,"PERENNIAL","GRASS","GRASS",24,22.3336261505803,0.392308714028876,9.09392917386628,29.6079776558974,0.256827414443894,0.153769134340355,84.0578435452755,0.18202337228207,0.349152650047986,20.86288625,0.4223,9.3,31.98710699,0.254,0.15,84.0578435452755,0.18202337228207,0.34295
"25","lygraint.no","AGROSTIS CAPILLARIS",1,27.65006595,0.393022873,8.907142857,44.73267142,0.3048,0.128571429,141.2639378,0.153459029,0.425077037,"PERENNIAL","GRASS","GRASS",25,27.7140847623933,0.374089295275372,8.94354048030728,40.1942322979708,0.301167752184915,0.132360643714236,134.850563626159,0.153012690712263,0.41776981661808,27.65006595,0.393022873,8.907142857,44.73267142,0.3048,0.128571429,141.2639378,0.153459029,0.425077037
"26","rhijn.nl","AGROSTIS GIGANTEA",2,16.68362333,0.935333333,NA,26.28771712,0.3556,NA,NA,NA,0.387208633,"PERENNIAL","GRASS","GRASS",26,18.1872436930626,0.761447124004571,8.02818780191429,22.3117906857269,0.35474698075855,0.174060255140613,70.1435598881441,0.187158772519677,0.379116270672338,16.68362333,0.935333333,8.02818780191429,26.28771712,0.3556,0.174060255140613,70.1435598881441,0.187158772519677,0.387208633
"27","marcdrt.ar","AGROSTIS MONTEVIDENSIS",-7.5,NA,0.229358974,NA,12,NA,NA,NA,NA,NA,"PERENNIAL","FORB","GRASS",27,23.4720797068376,0.283037089304894,7.58982043946571,16.1635662782722,0.328868437854095,0.171800565210513,58.0577495297737,0.225402082225982,0.382067530467339,23.4720797068376,0.229358974,7.58982043946571,12,0.328868437854095,0.171800565210513,58.0577495297737,0.225402082225982,0.382067530467339
"28","passogavia.it","AGROSTIS RUPESTRIS",-0.06,16.9302,0.035,NA,15.5,NA,NA,NA,NA,NA,"PERENNIAL","GRASS","GRASS",28,18.9065724080255,0.0642705302845089,7.14844003875604,17.8456627578947,0.288130062674507,0.187099316095022,56.7745932908226,0.243419734174784,0.421459444352547,16.9302,0.035,7.14844003875604,15.5,0.288130062674507,0.187099316095022,56.7745932908226,0.243419734174784,0.421459444352547
"29","cedartrait.us","AGROSTIS SCABRA",0.833333333,31.62,0.274,9.366666667,17.29816561,0.3048,0.21,122.5050657,0.2,NA,"PERENNIAL","GRASS","GRASS",29,31.3001133618236,0.278783347574135,9.34232727216808,17.4147658704,0.304818070783632,0.208327425101881,117.604031255571,0.198886512331627,0.378108537379937,31.62,0.274,9.366666667,17.29816561,0.3048,0.21,122.5050657,0.2,0.378108537379937
"30","kernb.ca","AGROSTIS SCABRA",-0.5,31.62,0.274,9.366666667,17.29816561,0.3048,0.21,122.5050657,0.2,NA,"PERENNIAL","GRAMINOID","GRASS",30,30.8434832228513,0.278663409411046,9.35668291243602,17.3709999114528,0.305080936972126,0.209195543629246,117.488843021097,0.198942352679255,0.37841866941451,31.62,0.274,9.366666667,17.29816561,0.3048,0.21,122.5050657,0.2,0.37841866941451
"31","mattheis.ca","AGROSTIS SCABRA",-1.5,31.62,0.274,9.366666667,17.29816561,0.3048,0.21,122.5050657,0.2,NA,"PERENNIAL","GRASS","GRASS",31,31.0780241125949,0.28035229935728,9.36495993859083,17.3919152535358,0.305499062187561,0.208645450735029,118.082218554888,0.199307716118436,0.377610461682784,31.62,0.274,9.366666667,17.29816561,0.3048,0.21,122.5050657,0.2,0.377610461682784
"32","cedartrait.us","AGROSTIS STOLONIFERA",2.666666667,31.5111841,0.385,4.9,16.89577067,0.3048,0.1,11.32952711,0.239,0.363783369,"PERENNIAL","GRASS","GRASS",32,31.1505487237268,0.385531309843075,4.94824493337994,16.9191203301208,0.307859017558599,0.104288984662949,13.629955170331,0.245499017895956,0.363756675419816,31.5111841,0.385,4.9,16.89577067,0.3048,0.1,11.32952711,0.239,0.363783369
"33","elvadrt.ee","AGROSTIS STOLONIFERA",0,31.5111841,0.385,4.9,16.89577067,0.3048,0.1,11.32952711,0.239,0.363783369,"PERENNIAL","GRASS","GRASS",33,30.9972208679687,0.384975370839115,4.96609545803523,16.9379095515079,0.308663576948566,0.103680907907265,13.4546647021962,0.244461763969628,0.363914329110203,31.5111841,0.385,4.9,16.89577067,0.3048,0.1,11.32952711,0.239,0.363783369
"34","jilpanger.au","AIRA ELEGANTISSIMA",0.125,NA,0.29175,NA,25.83835367,0.066,0.228,760.85,NA,0.185924967,"ANNUAL","GRASS","GRASS",34,19.633875566984,0.312310982786978,6.99247976718157,24.8833986792683,0.0846932110140454,0.242655626675451,646.281648536851,0.131838243385316,0.204569710196311,19.633875566984,0.29175,6.99247976718157,25.83835367,0.066,0.228,760.85,0.131838243385316,0.185924967
"35","passogavia.it","ALCHEMILLA PENTAPHYLLEA",2.8,37.4,0.07,NA,21,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",35,30.9462286805803,0.1461889685992,8.89472549225859,21.0319605861277,0.724644293350191,0.357925098385026,21.2409839612021,0.344486462224829,0.305274063106795,37.4,0.07,8.89472549225859,21,0.724644293350191,0.357925098385026,21.2409839612021,0.344486462224829,0.305274063106795
"36","kiskun.hu","ALKANNA TINCTORIA",1.833333334,11.2,0.4,NA,31.44654088,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",36,14.9003033025997,0.290238266609204,3.19121064912084,24.2142591587183,2.0107404826857,0.342577538875297,79.5202511615381,0.318488457817319,0.18300407637465,11.2,0.4,3.19121064912084,31.44654088,2.0107404826857,0.342577538875297,79.5202511615381,0.318488457817319,0.18300407637465
"37","cerrillos.ar","ALLIONIA INCARNATA",0.31,NA,0.04,NA,17.44222169,0.37,NA,10.31,NA,NA,"PERENNIAL","FORB","FORB",37,17.3043933317306,0.0299219384911379,8.3243508313715,12.8650112604386,0.398403947597212,0.279085158935571,11.3027250957834,0.359064080578678,0.52752598582173,17.3043933317306,0.04,8.3243508313715,17.44222169,0.37,0.279085158935571,10.31,0.359064080578678,0.52752598582173
"38","oreaa.us","ALLIUM ACUMINATUM",1.5,19.3,0.3048,NA,8.45,0.1524,1.64,NA,NA,NA,"PERENNIAL","FORB","FORB",38,17.6745064659654,0.339357374516053,14.1455853371678,10.3801997372911,0.211117896692451,1.05793510702517,160.346271155716,0.0676518853234064,0.341436478119022,19.3,0.3048,14.1455853371678,8.45,0.1524,1.64,160.346271155716,0.0676518853234064,0.341436478119022
"39","rhijn.nl","ALLIUM VINEALE",0,NA,0.5375,NA,16.97482573,0.7,NA,NA,NA,0.3951,"PERENNIAL","FORB","FORB",39,18.3636358238596,0.481614512748334,14.9295133078225,15.0460880484779,0.483216016325591,0.952625844097615,173.062887492613,0.0603353019114062,0.364300826194857,18.3636358238596,0.5375,14.9295133078225,16.97482573,0.7,0.952625844097615,173.062887492613,0.0603353019114062,0.3951
"40","brokenh.au","ALTERNANTHERA SESSILIS",0.5,20,0.3,9.62,13.2,NA,0.292,46.03,0.324,NA,"ANNUAL","FORB","FORB",40,20.9298749175938,0.307955481106607,9.70736051784942,13.0392338818974,0.612922781248726,0.281525210933718,41.8299770023968,0.328693559515451,0.237551075119005,20,0.3,9.62,13.2,0.612922781248726,0.292,46.03,0.324,0.237551075119005
"41","nplatte.us","ALYSSUM DESERTORUM",0,NA,0.1,NA,27.17578947,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",41,31.6214039011594,0.250490055634078,13.7107146086018,23.9959303746588,0.929740680157439,0.321015959661687,152.72031539612,0.0961720437650777,0.528592247940871,31.6214039011594,0.1,13.7107146086018,27.17578947,0.929740680157439,0.321015959661687,152.72031539612,0.0961720437650777,0.528592247940871
"42","cedarsav.us","AMBROSIA ARTEMISIIFOLIA",-6.5,23.1,0.226,15.077975,21.40066874,1.22,0.36,135,0.08,NA,"ANNUAL","FORB","FORB",42,23.9644701378926,0.247448467557917,14.0184943373563,20.7449726403611,1.19412146623615,0.367487915439346,138.899750604503,0.0948715171046667,0.446364901428094,23.1,0.226,15.077975,21.40066874,1.22,0.36,135,0.08,0.446364901428094
"43","capmcd.us","AMBROSIA DELTOIDEA",0,44.19,0.4,NA,2.617596281,1.085,NA,NA,NA,NA,"ANNUAL","FORB","FORB",43,41.1650321834494,0.430403170450356,12.1130467386383,3.30751524201562,1.05915459496233,0.341361415840482,48.2394150393264,0.327704783397873,0.402724259709807,44.19,0.4,12.1130467386383,2.617596281,1.085,0.341361415840482,48.2394150393264,0.327704783397873,0.402724259709807
"44","capwhite.us","AMBROSIA DELTOIDEA",0,44.19,0.4,NA,2.617596281,1.085,NA,NA,NA,NA,"ANNUAL","FORB","FORB",44,39.9934387075148,0.421151485738519,12.0802960556468,3.26615862331414,1.06571237102757,0.341918333613999,47.5878538128795,0.330897384448546,0.402924654862763,44.19,0.4,12.0802960556468,2.617596281,1.085,0.341918333613999,47.5878538128795,0.330897384448546,0.402924654862763
"45","nnss.us","AMBROSIA DUMOSA",-1.43929189,29.546,0.6096,NA,37.74463129,0.3048,NA,NA,NA,0.39,"PERENNIAL","SHRUB","WOODY",45,30.579750718147,0.527082746734807,13.7428413714727,26.3015877857896,0.373744138452564,0.381035937943826,127.541828814339,0.160702096206393,0.38598113123279,29.546,0.6096,13.7428413714727,37.74463129,0.3048,0.381035937943826,127.541828814339,0.160702096206393,0.39
"46","cedarsav.us","AMBROSIA PSILOSTACHYA",-4.833333333,26.3,0.359666667,12.898947,18.22,0.99,0.443566667,72.86941615,0.373588,NA,"PERENNIAL","FORB","FORB",46,26.5361251082779,0.358077969588946,12.8693448580637,18.0052950762647,0.978259264854475,0.43907121782393,71.7808040854994,0.347930148026334,0.403165069054059,26.3,0.359666667,12.898947,18.22,0.99,0.443566667,72.86941615,0.373588,0.403165069054059
"47","konzadrt.us","AMBROSIA PSILOSTACHYA",-16.2,26.3,0.359666667,12.898947,18.22,0.99,0.443566667,72.86941615,0.373588,NA,"PERENNIAL","FORB","FORB",47,26.4870146145848,0.355516456924863,12.8860573838657,18.0853512970193,0.974181504139144,0.437272059434233,71.4049887239356,0.349318455316144,0.404509619848505,26.3,0.359666667,12.898947,18.22,0.99,0.443566667,72.86941615,0.373588,0.404509619848505
"48","marcdrt.ar","AMBROSIA TENUIFOLIA",11.66666667,28.1,0.533333333,NA,11.245,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",48,28.0176908940226,0.479501409702927,12.8182022649695,12.1093451175789,0.798057385550503,0.386093843381734,81.747286386674,0.211957388215387,0.391791950182474,28.1,0.533333333,12.8182022649695,11.245,0.798057385550503,0.386093843381734,81.747286386674,0.211957388215387,0.391791950182474
"49","cedartrait.us","AMORPHA CANESCENS",0.666666667,21.77,0.446,27.18327333,13.80561828,0.508,0.194,6.160976759,0.585778,0.340163729,"PERENNIAL","FORB","LEGUME",49,21.7979483046842,0.445453711454869,26.8587768954559,13.7834766574386,0.508445817957774,0.199782337698501,6.81284642480254,0.583020644821614,0.341245308237753,21.77,0.446,27.18327333,13.80561828,0.508,0.194,6.160976759,0.585778,0.340163729
"50","cedarsav.us","AMORPHA CANESCENS",4.583333334,21.77,0.446,27.18327333,13.80561828,0.508,0.194,6.160976759,0.585778,0.340163729,"PERENNIAL","FORB","LEGUME",50,21.8105110706298,0.445350303083199,26.6485221750941,13.7841053770995,0.510475141574273,0.198706571448813,6.62627048593128,0.581461973392059,0.341318572864966,21.77,0.446,27.18327333,13.80561828,0.508,0.194,6.160976759,0.585778,0.340163729
"51","scruzh.us","ANAGALLIS ARVENSIS",3.490905725,25.24965,0.187,NA,28.54781609,0.315,NA,74.80456747,NA,NA,"ANNUAL","FORB","FORB",51,24.7599453786682,0.129355086895783,13.2009675049845,26.5718698320812,0.283375222660583,0.350368803323263,86.867144334898,0.447538821018431,0.315228783541111,25.24965,0.187,13.2009675049845,28.54781609,0.315,0.350368803323263,74.80456747,0.447538821018431,0.315228783541111
"52","cedartrait.us","ANDROPOGON GERARDII",-2.6,15.9,0.125,14.4,35.4,0.508,0.704,60.09709758,0.27992125,0.467881279,"PERENNIAL","GRASS","GRASS",52,15.9540606727688,0.126103720283192,14.2915324772719,35.14412226751,0.506992284930188,0.697160475764904,60.145400283969,0.278391270093572,0.466973796614018,15.9,0.125,14.4,35.4,0.508,0.704,60.09709758,0.27992125,0.467881279
"53","brookdale.ca","ANDROPOGON GERARDII",10.56944444,15.9,0.125,14.4,35.4,0.508,0.704,60.09709758,0.27992125,0.467881279,"PERENNIAL","GRASS","GRASS",53,15.9491903773801,0.125445191537704,14.2919820169338,35.1692453456642,0.506507762989849,0.697586779751997,60.2264957220977,0.278060330097479,0.467035946800999,15.9,0.125,14.4,35.4,0.508,0.704,60.09709758,0.27992125,0.467881279
"54","cedarsav.us","ANDROPOGON GERARDII",-10.42619047,15.9,0.125,14.4,35.4,0.508,0.704,60.09709758,0.27992125,0.467881279,"PERENNIAL","GRASS","GRASS",54,15.9512194864173,0.125640426825031,14.3474000814221,34.9067633060417,0.50587708264014,0.696283284856741,60.1329440601681,0.277825448776666,0.466693853409451,15.9,0.125,14.4,35.4,0.508,0.704,60.09709758,0.27992125,0.467881279
"55","purdue.us","ANDROPOGON GERARDII",7.91666667,15.9,0.125,14.4,35.4,0.508,0.704,60.09709758,0.27992125,0.467881279,"PERENNIAL","GRASS","GRASS",55,15.949988899165,0.126239074317001,14.2844083294619,34.9736998520062,0.505669830537628,0.697459734547519,59.9846055872497,0.278285745261028,0.467297215994854,15.9,0.125,14.4,35.4,0.508,0.704,60.09709758,0.27992125,0.467881279
"56","konzadrt.us","ANDROPOGON GERARDII",5.8,15.9,0.125,14.4,35.4,0.508,0.704,60.09709758,0.27992125,0.467881279,"PERENNIAL","GRASS","GRASS",56,15.9701091225907,0.125463521186692,14.3192305114834,35.0887850847928,0.506291841710886,0.698126185378521,60.047694944484,0.278008832273893,0.466909805362517,15.9,0.125,14.4,35.4,0.508,0.704,60.09709758,0.27992125,0.467881279
"57","kernb.ca","ANDROSACE SEPTENTRIONALIS",0,19.5,0.009,12.29704857,21.53583333,0.1,NA,155.7514351,0.556349207,NA,"ANNUAL","FORB","FORB",57,19.5826022358341,0.00958605266780567,12.6772542494612,21.6237017891291,0.102848074241766,0.346968498677787,153.460863850281,0.536839645143643,0.360579056428193,19.5,0.009,12.29704857,21.53583333,0.1,0.346968498677787,155.7514351,0.556349207,0.360579056428193
"58","mattheis.ca","ANDROSACE SEPTENTRIONALIS",0,19.5,0.009,12.29704857,21.53583333,0.1,NA,155.7514351,0.556349207,NA,"ANNUAL","FORB","FORB",58,19.5580110096767,0.00973668313483594,12.7000481335444,21.5574381938647,0.103496321589289,0.347486697533603,153.597977902316,0.536722356983801,0.360537070448233,19.5,0.009,12.29704857,21.53583333,0.1,0.347486697533603,155.7514351,0.556349207,0.360537070448233
"59","cedarsav.us","ANEMONE CYLINDRICA",1,19.3307814,0.31,15.7,16.50792287,NA,0.36,11.27767343,0.700029683,0.39625,"PERENNIAL","FORB","FORB",59,20.3311214654887,0.300704460821251,15.065126818451,16.5202451399641,0.372439814754127,0.364362939974214,12.1292446519422,0.595880174166391,0.417434709222239,19.3307814,0.31,15.7,16.50792287,0.372439814754127,0.36,11.27767343,0.700029683,0.39625
"60","lygraint.no","ANTHOXANTHUM ODORATUM",-1,20.45846429,0.775214286,8.005555556,29.66344918,0.155,0.111111111,344.3025853,0.114313918,0.534301054,"PERENNIAL","GRASS","GRASS",60,20.4744451875587,0.764718541914864,8.0271029641684,29.4156751813652,0.15664705501533,0.112454030936558,344.786626155088,0.114679583005978,0.532781812125499,20.45846429,0.775214286,8.005555556,29.66344918,0.155,0.111111111,344.3025853,0.114313918,0.534301054
"61","rhijn.nl","ANTHOXANTHUM ODORATUM",-8.75,20.45846429,0.775214286,8.005555556,29.66344918,0.155,0.111111111,344.3025853,0.114313918,0.534301054,"PERENNIAL","GRASS","GRASS",61,20.4907013634129,0.756931236891417,8.0220734777816,29.5004222540947,0.157082819713139,0.112042965730952,344.815807035838,0.114740667313254,0.532184949754779,20.45846429,0.775214286,8.005555556,29.66344918,0.155,0.111111111,344.3025853,0.114313918,0.534301054
"62","cowidrt.ca","ANTHOXANTHUM ODORATUM",1.366666667,20.45846429,0.775214286,8.005555556,29.66344918,0.155,0.111111111,344.3025853,0.114313918,0.534301054,"PERENNIAL","GRASS","GRASS",62,20.4903818313386,0.761236840888197,8.03316497063794,29.4636333885915,0.157112107090862,0.112440462359885,344.463497903094,0.114769062668451,0.532164293005075,20.45846429,0.775214286,8.005555556,29.66344918,0.155,0.111111111,344.3025853,0.114313918,0.534301054
